wfoid,Id,speciesplus_url
wfo-1000053169,97698,https://speciesplus.net/species#/taxon_concepts/97698/legal
wfo-0001341155,76448,https://speciesplus.net/species#/taxon_concepts/76448/legal
wfo-0000315562,69677,https://speciesplus.net/species#/taxon_concepts/69677/legal
wfo-1000053178,97682,https://speciesplus.net/species#/taxon_concepts/97682/legal
wfo-0001346544,97965,https://speciesplus.net/species#/taxon_concepts/97965/legal
wfo-0000315565,72538,https://speciesplus.net/species#/taxon_concepts/72538/legal
wfo-0000315568,63453,https://speciesplus.net/species#/taxon_concepts/63453/legal
wfo-0000559876,25903,https://speciesplus.net/species#/taxon_concepts/25903/legal
wfo-0000559877,78428,https://speciesplus.net/species#/taxon_concepts/78428/legal
wfo-0000559879,76963,https://speciesplus.net/species#/taxon_concepts/76963/legal
wfo-0000315570,70151,https://speciesplus.net/species#/taxon_concepts/70151/legal
wfo-0001333091,77726,https://speciesplus.net/species#/taxon_concepts/77726/legal
wfo-0000800436,82755,https://speciesplus.net/species#/taxon_concepts/82755/legal
wfo-1000053156,97971,https://speciesplus.net/species#/taxon_concepts/97971/legal
wfo-0000315574,75814,https://speciesplus.net/species#/taxon_concepts/75814/legal
wfo-0000315575,63455,https://speciesplus.net/species#/taxon_concepts/63455/legal
wfo-0001342410,74652,https://speciesplus.net/species#/taxon_concepts/74652/legal
wfo-0000800437,74194,https://speciesplus.net/species#/taxon_concepts/74194/legal
wfo-0000315576,74557,https://speciesplus.net/species#/taxon_concepts/74557/legal
wfo-0000315577,65312,https://speciesplus.net/species#/taxon_concepts/65312/legal
wfo-0000836770,79259,https://speciesplus.net/species#/taxon_concepts/79259/legal
wfo-1000053181,97546,https://speciesplus.net/species#/taxon_concepts/97546/legal
wfo-0000800438,73405,https://speciesplus.net/species#/taxon_concepts/73405/legal
wfo-0000315578,71891,https://speciesplus.net/species#/taxon_concepts/71891/legal
wfo-0000559889,65313,https://speciesplus.net/species#/taxon_concepts/65313/legal
wfo-0000800439,81884,https://speciesplus.net/species#/taxon_concepts/81884/legal
wfo-1000053136,97154,https://speciesplus.net/species#/taxon_concepts/97154/legal
wfo-0000800440,63456,https://speciesplus.net/species#/taxon_concepts/63456/legal
wfo-0000559891,63457,https://speciesplus.net/species#/taxon_concepts/63457/legal
wfo-1000053135,97105,https://speciesplus.net/species#/taxon_concepts/97105/legal
wfo-0000315581,70606,https://speciesplus.net/species#/taxon_concepts/70606/legal
wfo-0001346547,97069,https://speciesplus.net/species#/taxon_concepts/97069/legal
wfo-1000053150,97157,https://speciesplus.net/species#/taxon_concepts/97157/legal
wfo-0000837650,68923,https://speciesplus.net/species#/taxon_concepts/68923/legal
wfo-0000559893,72524,https://speciesplus.net/species#/taxon_concepts/72524/legal
wfo-0000800442,73822,https://speciesplus.net/species#/taxon_concepts/73822/legal
wfo-0000315584,63458,https://speciesplus.net/species#/taxon_concepts/63458/legal
wfo-0000800443,76673,https://speciesplus.net/species#/taxon_concepts/76673/legal
wfo-0001346551,97728,https://speciesplus.net/species#/taxon_concepts/97728/legal
wfo-1000053130,98179,https://speciesplus.net/species#/taxon_concepts/98179/legal
wfo-0000315586,80053,https://speciesplus.net/species#/taxon_concepts/80053/legal
wfo-0000315587,63459,https://speciesplus.net/species#/taxon_concepts/63459/legal
wfo-0000315588,71801,https://speciesplus.net/species#/taxon_concepts/71801/legal
wfo-0000559897,72292,https://speciesplus.net/species#/taxon_concepts/72292/legal
wfo-0000315589,63460,https://speciesplus.net/species#/taxon_concepts/63460/legal
wfo-0000559900,70635,https://speciesplus.net/species#/taxon_concepts/70635/legal
wfo-0000559904,63461,https://speciesplus.net/species#/taxon_concepts/63461/legal
wfo-0000836769,81511,https://speciesplus.net/species#/taxon_concepts/81511/legal
wfo-0000914550,71565,https://speciesplus.net/species#/taxon_concepts/71565/legal
wfo-0000315591,82825,https://speciesplus.net/species#/taxon_concepts/82825/legal
wfo-0000559907,77881,https://speciesplus.net/species#/taxon_concepts/77881/legal
wfo-0000315594,82731,https://speciesplus.net/species#/taxon_concepts/82731/legal
wfo-0000559909,81298,https://speciesplus.net/species#/taxon_concepts/81298/legal
wfo-0000315596,68979,https://speciesplus.net/species#/taxon_concepts/68979/legal
wfo-1000053131,97802,https://speciesplus.net/species#/taxon_concepts/97802/legal
wfo-0000559910,78820,https://speciesplus.net/species#/taxon_concepts/78820/legal
wfo-0001341156,70424,https://speciesplus.net/species#/taxon_concepts/70424/legal
wfo-0001338595,68909,https://speciesplus.net/species#/taxon_concepts/68909/legal
wfo-0000315597,74213,https://speciesplus.net/species#/taxon_concepts/74213/legal
wfo-0001317375,75764,https://speciesplus.net/species#/taxon_concepts/75764/legal
wfo-0000559913,63462,https://speciesplus.net/species#/taxon_concepts/63462/legal
wfo-0000914551,73216,https://speciesplus.net/species#/taxon_concepts/73216/legal
wfo-0000559915,73473,https://speciesplus.net/species#/taxon_concepts/73473/legal
wfo-1000053177,97376,https://speciesplus.net/species#/taxon_concepts/97376/legal
wfo-0000559918,77177,https://speciesplus.net/species#/taxon_concepts/77177/legal
wfo-0000559919,68947,https://speciesplus.net/species#/taxon_concepts/68947/legal
wfo-1000053176,97691,https://speciesplus.net/species#/taxon_concepts/97691/legal
wfo-1000053132,97172,https://speciesplus.net/species#/taxon_concepts/97172/legal
wfo-0000315599,70213,https://speciesplus.net/species#/taxon_concepts/70213/legal
wfo-0000559922,72238,https://speciesplus.net/species#/taxon_concepts/72238/legal
wfo-0001340457,85387,https://speciesplus.net/species#/taxon_concepts/85387/legal
wfo-0000315600,63463,https://speciesplus.net/species#/taxon_concepts/63463/legal
wfo-0000315601,79430,https://speciesplus.net/species#/taxon_concepts/79430/legal
wfo-0000315602,74570,https://speciesplus.net/species#/taxon_concepts/74570/legal
wfo-0001346552,96981,https://speciesplus.net/species#/taxon_concepts/96981/legal
