wfoid,Id,speciesplus_url
wfo-0001329525,98415,https://speciesplus.net/species#/taxon_concepts/98415/legal
wfo-1000053062,98383,https://speciesplus.net/species#/taxon_concepts/98383/legal
wfo-0000269995,19613,https://speciesplus.net/species#/taxon_concepts/19613/legal
wfo-0000269996,98392,https://speciesplus.net/species#/taxon_concepts/98392/legal
wfo-0000269998,24203,https://speciesplus.net/species#/taxon_concepts/24203/legal
wfo-0000270000,15262,https://speciesplus.net/species#/taxon_concepts/15262/legal
wfo-0000270004,20788,https://speciesplus.net/species#/taxon_concepts/20788/legal
wfo-0000270006,41377,https://speciesplus.net/species#/taxon_concepts/41377/legal
wfo-0000295527,24119,https://speciesplus.net/species#/taxon_concepts/24119/legal
wfo-0000947047,45512,https://speciesplus.net/species#/taxon_concepts/45512/legal
wfo-0000220212,104873,https://speciesplus.net/species#/taxon_concepts/104873/legal
wfo-0000511185,17704,https://speciesplus.net/species#/taxon_concepts/17704/legal
wfo-1000042642,24310,https://speciesplus.net/species#/taxon_concepts/24310/legal
wfo-0001135354,22715,https://speciesplus.net/species#/taxon_concepts/22715/legal
wfo-0001245451,29622,https://speciesplus.net/species#/taxon_concepts/29622/legal
wfo-0000492061,14479,https://speciesplus.net/species#/taxon_concepts/14479/legal
wfo-0000596583,16115,https://speciesplus.net/species#/taxon_concepts/16115/legal
wfo-0000596584,67958,https://speciesplus.net/species#/taxon_concepts/67958/legal
wfo-0000596587,52424,https://speciesplus.net/species#/taxon_concepts/52424/legal
wfo-0000508739,65505,https://speciesplus.net/species#/taxon_concepts/65505/legal
wfo-0000508740,65506,https://speciesplus.net/species#/taxon_concepts/65506/legal
wfo-0000596588,28135,https://speciesplus.net/species#/taxon_concepts/28135/legal
wfo-0000596591,24092,https://speciesplus.net/species#/taxon_concepts/24092/legal
wfo-0000911954,65508,https://speciesplus.net/species#/taxon_concepts/65508/legal
wfo-0000596592,65509,https://speciesplus.net/species#/taxon_concepts/65509/legal
wfo-0000596597,18591,https://speciesplus.net/species#/taxon_concepts/18591/legal
wfo-0000596598,17930,https://speciesplus.net/species#/taxon_concepts/17930/legal
wfo-0000596601,22795,https://speciesplus.net/species#/taxon_concepts/22795/legal
wfo-0000596602,20047,https://speciesplus.net/species#/taxon_concepts/20047/legal
wfo-0000596610,15387,https://speciesplus.net/species#/taxon_concepts/15387/legal
wfo-0000596611,15076,https://speciesplus.net/species#/taxon_concepts/15076/legal
wfo-0000596612,22217,https://speciesplus.net/species#/taxon_concepts/22217/legal
wfo-0000596613,16337,https://speciesplus.net/species#/taxon_concepts/16337/legal
wfo-0000596614,28924,https://speciesplus.net/species#/taxon_concepts/28924/legal
wfo-0000596615,28161,https://speciesplus.net/species#/taxon_concepts/28161/legal
wfo-0000596617,19176,https://speciesplus.net/species#/taxon_concepts/19176/legal
wfo-0000596618,18492,https://speciesplus.net/species#/taxon_concepts/18492/legal
wfo-0001039472,65511,https://speciesplus.net/species#/taxon_concepts/65511/legal
wfo-0000506762,65512,https://speciesplus.net/species#/taxon_concepts/65512/legal
wfo-0000596619,23498,https://speciesplus.net/species#/taxon_concepts/23498/legal
wfo-0000596620,22647,https://speciesplus.net/species#/taxon_concepts/22647/legal
wfo-0000596621,65513,https://speciesplus.net/species#/taxon_concepts/65513/legal
wfo-0000667331,18824,https://speciesplus.net/species#/taxon_concepts/18824/legal
wfo-0000667332,24330,https://speciesplus.net/species#/taxon_concepts/24330/legal
wfo-0000667344,21176,https://speciesplus.net/species#/taxon_concepts/21176/legal
wfo-0000667345,23660,https://speciesplus.net/species#/taxon_concepts/23660/legal
wfo-0000667346,16046,https://speciesplus.net/species#/taxon_concepts/16046/legal
wfo-0000667348,22072,https://speciesplus.net/species#/taxon_concepts/22072/legal
wfo-0000667349,20588,https://speciesplus.net/species#/taxon_concepts/20588/legal
wfo-0000667350,29245,https://speciesplus.net/species#/taxon_concepts/29245/legal
wfo-0000667357,20909,https://speciesplus.net/species#/taxon_concepts/20909/legal
wfo-0000667358,20701,https://speciesplus.net/species#/taxon_concepts/20701/legal
wfo-0000667359,26281,https://speciesplus.net/species#/taxon_concepts/26281/legal
wfo-0000667360,13860,https://speciesplus.net/species#/taxon_concepts/13860/legal
wfo-0000667361,27073,https://speciesplus.net/species#/taxon_concepts/27073/legal
wfo-0000667366,17214,https://speciesplus.net/species#/taxon_concepts/17214/legal
wfo-0000667368,27242,https://speciesplus.net/species#/taxon_concepts/27242/legal
wfo-0000667371,20915,https://speciesplus.net/species#/taxon_concepts/20915/legal
wfo-0000667373,20030,https://speciesplus.net/species#/taxon_concepts/20030/legal
wfo-0000667374,14769,https://speciesplus.net/species#/taxon_concepts/14769/legal
wfo-0000667378,15654,https://speciesplus.net/species#/taxon_concepts/15654/legal
