wfoid,Id,speciesplus_url
wfo-0000619043,100766,https://speciesplus.net/species#/taxon_concepts/100766/legal
wfo-0000619045,100767,https://speciesplus.net/species#/taxon_concepts/100767/legal
wfo-0000619053,100768,https://speciesplus.net/species#/taxon_concepts/100768/legal
wfo-0000619056,100769,https://speciesplus.net/species#/taxon_concepts/100769/legal
wfo-0000619065,100770,https://speciesplus.net/species#/taxon_concepts/100770/legal
wfo-0000619070,100771,https://speciesplus.net/species#/taxon_concepts/100771/legal
wfo-0000619074,100772,https://speciesplus.net/species#/taxon_concepts/100772/legal
wfo-0000619079,100773,https://speciesplus.net/species#/taxon_concepts/100773/legal
wfo-0000619085,100774,https://speciesplus.net/species#/taxon_concepts/100774/legal
wfo-0001435246,100775,https://speciesplus.net/species#/taxon_concepts/100775/legal
wfo-0000619094,100776,https://speciesplus.net/species#/taxon_concepts/100776/legal
wfo-0000619104,100777,https://speciesplus.net/species#/taxon_concepts/100777/legal
wfo-0000619106,100778,https://speciesplus.net/species#/taxon_concepts/100778/legal
wfo-0000619115,100779,https://speciesplus.net/species#/taxon_concepts/100779/legal
wfo-0000619120,100780,https://speciesplus.net/species#/taxon_concepts/100780/legal
wfo-0000619125,100781,https://speciesplus.net/species#/taxon_concepts/100781/legal
wfo-0000619127,100782,https://speciesplus.net/species#/taxon_concepts/100782/legal
wfo-0000619131,100783,https://speciesplus.net/species#/taxon_concepts/100783/legal
wfo-0000619147,100784,https://speciesplus.net/species#/taxon_concepts/100784/legal
wfo-0000619154,100785,https://speciesplus.net/species#/taxon_concepts/100785/legal
wfo-0000619158,100786,https://speciesplus.net/species#/taxon_concepts/100786/legal
wfo-0000619172,100787,https://speciesplus.net/species#/taxon_concepts/100787/legal
wfo-0000619176,100788,https://speciesplus.net/species#/taxon_concepts/100788/legal
wfo-0000619179,100789,https://speciesplus.net/species#/taxon_concepts/100789/legal
wfo-0000619184,100790,https://speciesplus.net/species#/taxon_concepts/100790/legal
wfo-0000619193,100791,https://speciesplus.net/species#/taxon_concepts/100791/legal
wfo-0001435275,100792,https://speciesplus.net/species#/taxon_concepts/100792/legal
wfo-0000402257,100668,https://speciesplus.net/species#/taxon_concepts/100668/legal
wfo-0001334480,100797,https://speciesplus.net/species#/taxon_concepts/100797/legal
wfo-0000081422,28080,https://speciesplus.net/species#/taxon_concepts/28080/legal
wfo-0000081382,19760,https://speciesplus.net/species#/taxon_concepts/19760/legal
wfo-0000022380,26151,https://speciesplus.net/species#/taxon_concepts/26151/legal
wfo-0000011474,24239,https://speciesplus.net/species#/taxon_concepts/24239/legal
wfo-0000408908,100669,https://speciesplus.net/species#/taxon_concepts/100669/legal
wfo-0000408906,100670,https://speciesplus.net/species#/taxon_concepts/100670/legal
wfo-0000408989,100671,https://speciesplus.net/species#/taxon_concepts/100671/legal
wfo-0000292048,65569,https://speciesplus.net/species#/taxon_concepts/65569/legal
wfo-0000376381,100672,https://speciesplus.net/species#/taxon_concepts/100672/legal
wfo-0000376372,100673,https://speciesplus.net/species#/taxon_concepts/100673/legal
wfo-0000376406,100674,https://speciesplus.net/species#/taxon_concepts/100674/legal
wfo-0001064203,100675,https://speciesplus.net/species#/taxon_concepts/100675/legal
wfo-0001064413,100676,https://speciesplus.net/species#/taxon_concepts/100676/legal
wfo-0000795644,18269,https://speciesplus.net/species#/taxon_concepts/18269/legal
wfo-0000233247,29641,https://speciesplus.net/species#/taxon_concepts/29641/legal
wfo-0000832653,65604,https://speciesplus.net/species#/taxon_concepts/65604/legal
wfo-0000230541,13888,https://speciesplus.net/species#/taxon_concepts/13888/legal
wfo-0000448684,21243,https://speciesplus.net/species#/taxon_concepts/21243/legal
wfo-0000520108,18543,https://speciesplus.net/species#/taxon_concepts/18543/legal
wfo-0000481082,18210,https://speciesplus.net/species#/taxon_concepts/18210/legal
wfo-0000799106,100677,https://speciesplus.net/species#/taxon_concepts/100677/legal
wfo-0001219876,21337,https://speciesplus.net/species#/taxon_concepts/21337/legal
wfo-4000009165,,https://speciesplus.net/species#/taxon_concepts?taxonomy=cites_eu&taxon_concept_query=Conophytum
