taxonID,vernacularName,language,countryCode,rightsHolder,license
wfo-0000422267,Grossfrüchtige Moosbeere,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000382361,Teichenzian,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000298644,Färber-Röte,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460933,Grasblättriger Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534635,Milchweisser Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534676,Acker-Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000865718,Eleusine,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114324,Gelbliches Filzkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114356,Weg-Distel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668704,Quirlblättriges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668718,Mierenblättriges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000699656,Weisse Berg-Narzisse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534706,Stumpfblättriger Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114404,Gift-Lattich,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000603883,Wechselblättriges Milzkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461034,Gletscher-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461062,Bastard-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668738,Alpen-Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668750,Wald-Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534759,Fleischroter Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534761,Weichhaariger Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001023631,Giftbeere,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000422453,Gewöhnliche Rauschbeere,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001003268,Felsenmispel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114512,Rainfarn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461139,Gewöhnlicher Wasserhahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534825,Nordischer Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114583,Hoppes Ruhrkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001116371,Bergfarn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461176,Acker-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013151,Verwachsenblättriger Zweizahn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534893,Vandellis Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534896,Zottiger Mannsschild,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534924,Goldprimel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114677,Bewimpertes Knopfkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001224264,Immergrüne Kriech-Heckenkirsche,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668926,Drüsenstängeliges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000604047,Gegenblättriges Milzkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013232,Gletscher-Habichtskraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668945,Hügel-Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001116470,Schweizer Moosfarn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001116478,Gespaltener Streifenfarn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000341571,Zusammengedrückte Quellbinse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669021,Rosmarin-Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669038,Durieus Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461383,Zwerg-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461396,Scharfer Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461398,Eisenhutblättriger Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535081,Apenninen-Windröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535109,Monte Baldo-Windröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866018,Stechende Quecke,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013488,Klebrige Kratzdistel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461475,Alpen-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669078,Fleischers Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000422807,Gemeiner Schneeball,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535130,Balkan-Windröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000840547,Zwergorchis,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000422887,Lorbeer-Schneeball,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866095,Hunds-Quecke,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461562,Knolliger Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000982424,Bocks-Riemenzunge,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669196,Zottiges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700126,Böhmischer Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013785,Kerners Pippau,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669295,Lanzettblättriges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001023949,Bauern-Tabak,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001023987,Virginischer Tabak,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000960650,Mandelblättrige Wolfsmilch,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000982438,Mastorchis,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637443,Alpen-Seidelbast,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700265,Tauben-Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013986,Skabiosen-Flockenblume,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000604532,Wasserschierling,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535500,Narzissen-Windröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000730259,Balfours Springkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669421,Berg-Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637544,Flaumiger Seidelbast,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700368,Schlitzblättriger Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535569,Busch-Windröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000014118,Geruchlose Strandkamille,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866334,Blaugrüne Quecke,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669481,Nickendes Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669496,Dunkelgrünes Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000115588,Gemeiner Beifuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700399,Spreizender Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461932,Knolliger Hain-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000065708,Rätische Berg-Distel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000163644,Deutscher Backenklee,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669541,Sumpf-Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000115703,Schweizer Alant,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423364,Wohlriechendes Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423390,Moor-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462026,Schildblättriger Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669577,Kleinblütiges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637701,Lorbeer-Seidelbast,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423437,Sumpf-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423441,Wunder-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000163769,Alpen-Tragant,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000163771,Alpenlinse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637755,Echter Seidelbast,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462110,Villars' Berg-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535723,Gelbes Windröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001133655,Pyramiden-Schwarz-Pappel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462179,Séguiers Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001238105,Quell-Hornkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535823,Hügel-Windröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000730508,Drüsiges Springkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000014464,Eberreisblättriges Greiskraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866549,Stumpfblütige Quecke,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423578,Felsen-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423605,Hain-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669712,Rosenrotes Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000383734,Birngrün,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000814819,Kleiner Frauenspiegel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000014591,Mariendistel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637910,Gestreifter Seidelbast,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669847,Vierkantiges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669861,Lamys Vierkantiges Weidenröschen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423748,Fiederblättriges Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423788,Pyrenäen-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423803,Wald-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000605088,Drüsiger Kampferbaum,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866643,Kriechende Quecke,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700774,Glänzender Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000536042,Dill,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423835,Zwerg-Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669947,Alpen-Sockenblume,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000730791,Wald-Springkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000014963,Drüsiges Berufkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891424,Alpen-Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700868,Weicher Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571186,Sarepta-Senf,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423911,Behaartes Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462508,Alpen-Kreuzdorn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000730833,Kleines Springkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571271,Raps,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571314,Schwarzer Senf,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700938,Knotiger Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000116437,Saflor,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891510,Schmalblättriges Wiesen-Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891536,Einjähriges Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000841262,Raugras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000670053,Gefiederte Sockenblume,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001004152,Bach-Nelkenwurz,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000015140,Wilder Lattich,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571350,Gemüse-Kohl,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462651,Gelbe Reseda,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701007,Sumpf-Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500056,Gelbe Skabiose,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000961230,Krainer Wolfsmilch,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424082,Hohes Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462704,Färber-Reseda,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462737,Rapunzel-Reseda,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500124,Glänzende Skabiose,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701052,Brauner Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001024553,Gewöhnliche Blasenkirsche,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000961329,Zwerg-Wolfsmilch,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001224828,Alpen-Blasenfarn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424221,Gelbes Alpen-Stiefmütterchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701108,Wiesen-Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000536413,Wilde Brustwurz,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462855,Stachelfrüchtiger Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571544,Rüben-Kohl,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500277,Tauben-Skabiose,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001117167,Rauzähniger Schachtelhalm,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424301,Zwerg-Stiefmütterchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000638442,Wilde Möhre,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891691,Gewöhnliches Badener Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701157,Kleiner Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701169,Pyrenäen-Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983164,Essig-Rose,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983176,Frühblühendes Fingerkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001004321,Wein-Rose,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000605592,Alpen-Hexenkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001224916,Immergrüne Heckenkirsche,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462989,Gewöhnlicher Berg-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701244,Blassblütiger Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701246,Stinkender Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701258,Rundblättriger Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463023,Grosser Sumpf-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000605650,Mittleres Hexenkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000605657,Grosses Hexenkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000301096,Klebrige Salbei,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500443,Abbisskraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701279,Blutroter Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000117103,Stängelumfassendes Habichtskraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891824,Knolliges Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000384685,Haarstrang-Rebendolde,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000384714,Lachenals Rebendolde,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000117140,Huflattich,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212115,Echter Wundklee,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701339,Sibirischer Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001117304,Schwimmfarn,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463198,Kriechender Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463205,Wurzelnder Sumpf-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000841654,Zylindrischer Walch,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983287,Grosser Wiesenknopf,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983315,Zwetschgenbaum,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000257401,Bienen-Ragwurz,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000384789,Grossblütiger Breitsame,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212180,Gewöhnlicher Hornklee,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891913,Mont Cenis-Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891929,Wald-Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701427,Wald-Storchschnabel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000257443,Kleine Spinnen-Ragwurz,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000384847,Nabelnuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212213,Gelbe Spargelerbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212230,Sumpf-Hornklee,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424660,Thomas' Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500658,Südliche Skabiose,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000841743,Haar-Straussgras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001134171,Blaugrüne Weide,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000117322,Steife Wiesen-Schafgarbe,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983388,Hohes Fingerkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463281,Sardischer Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463300,Gift-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424722,Mistel,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000961626,Zypressenblättrige Wolfsmilch,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463352,Rions Wasserhahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463389,Schild-Wasserhahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463394,Pinselblättriger Wasserhahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000760447,Astlose Graslilie,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000670674,Winterling,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000892001,Platthalm-Rispengras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983427,Moor-Geissbart,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463450,Herzblatt-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424847,Duftendes Veilchen,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212480,Niederliegender Tragant,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212493,Stängelloser Tragant,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463478,Kleinblütiger Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463506,Schlitzblättriger Hain-Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001024896,Peruanische Blasenkirsche,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212538,Französischer Tragant,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212540,Esparsetten-Tragant,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500933,Pontederie,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463576,Platanenblättriger Hahnenfuss,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000867414,Barreliers Liebesgras,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212597,Geissraute,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000117694,Kleines Filzkraut,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000067901,Zwerg-Schafgarbe,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000257918,Hummel-Ragwurz,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000257930,Hohe Hummel-Ragwurz,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000016464,Rätischer Pippau,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212673,Ranken-Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212675,Kicher-Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212684,Rauhaarige Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212689,Breitblättrige Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212690,Berg-Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212694,Schwarze Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212696,Gras-Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212701,Wiesen-Platterbse,de,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
