taxonID,vernacularName,language,countryCode,rightsHolder,license
wfo-0000527292,"Lisca lacustre, Giunco da stuoie",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001019409,Belladonna,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001273396,Ninfee ibride,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000693355,Fumaria comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374132,Zigolo ferrugineo,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000693435,Fumaria di Schleicher,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000332784,Pervinca maggiore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000332792,Pervinca minore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000693480,Fumaria di Vaillant,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000752882,Brasca a foglie ottuse,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000104449,"Astro di Virgilio, Amello",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000290053,Quercia cerro,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000933181,Iva artritica,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001297183,Vilucchio maggiore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001297210,Cuscuta strozzalino,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000723743,Olivella spinosa,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000723768,Coda di cavallo acquatica,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000453440,Cobresia,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000527668,Lisca mucronata,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-1200111888,Crotonella viscaria,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000002584,Capo chino comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000002634,Cicerbita di Plumier,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374553,Moehringia muscosa,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000002697,Lattugaccio dei torrenti,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374592,Moehringia a tre nervi,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374615,Minuartia primaverile,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374623,Minuartia vischiosa,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-1000080700,Sassifraga stolonifera,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374651,Moehringia cigliata,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000724016,Senape canuta,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374715,Peverina di Mantico,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374728,Centocchio aquatico,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000414886,Pennacchi a foglie strette,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374756,Minuartia ibrida,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374773,Minuartia con folglie di larice,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000333388,Betulla umile,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000453840,Pigamo maggiore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000528016,Lisca pungente,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000563376,Crespino di Giuliana,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374840,Minuartia fastigiata,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374843,Minuartia rupestre,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374858,Minuartia mutevole,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374867,Minuartia nana,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000453930,Pigamo minore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000414996,Pennacchi gracili,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000415025,Pennacchi a foglie larghe,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000003113,Erba amara dei boschi,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000003146,Camomilla comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000374916,Minuartia ricurva,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000003240,Cardo minore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000415114,Pennacchi di Scheuchzer,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000415166,Pennacchi guainati,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000003319,Enula céspita,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000861178,"Gramigna rampicante, Capriola",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000454062,Pigamo giallo,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000454083,Pigamo puzzolente,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000454093,Pigamo erba scopaia,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000724345,Garofolino ad ombrella,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000597858,Erba vaiola alpina,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000528351,Lisca prostrata,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001019982,Peperone,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000003482,Arnica,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000694229,Muscari azzurro,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000528404,Lisca di Tabernaemontano,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000663145,Viperina azzurra,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000415401,Ombelico di Venere,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000694251,Muscari d'Armenia,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001095872,Paleo delle Alpi,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000528476,Lisca trigona,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000003695,Forbicina intera,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000861316,Covetta dei prati,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000861333,Covetta comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000291202,Leccio,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000055664,Scorzonera sbrindellata,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000563924,Crespino di Thunberg,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000415643,Erba vescica intermedia,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000454527,Pigamo colombino,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000375572,Minuartia biflora,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000933858,Iva ginevrina,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000861498,Erba mazzolina comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000564027,Crespino comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000415714,Erba vescica di Bremi,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000415721,Erba vescica delle risaie,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000375606,Minuartia capillare,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000454649,Trientalis,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000106204,Radicchiella dei prati,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001297552,Cuscuta europea,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001096101,Avena pubescente,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001096105,Paleo del Vallese,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000454748,Linaiola comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000724775,Iberidella rupina,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000454820,Linaiola bavarese,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000564227,Bergenia,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000861646,Erba mazzolina di Ascherson,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000528954,Altea ispida,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000999867,Olmaria peperina,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000529011,"Altea comune, Bismalva",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000754119,Agave,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000154882,Felcetta glabra,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000004660,Fiordaliso alpino,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000861776,Danthonia maggiore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000334679,Betulla nana,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000455040,Linaiola rostrata,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000455065,Linaiola pirenaica,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000725040,"Fertro, Erba scopina",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000631783,"Ciclamino napoletano, Panporcino",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000564515,Berteroa comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000564539,Sedanina d'acqua,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000004762,Radicchiella selvatica,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000861886,Danthonia minore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000529201,Alisso alpestre,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000529216,Alisso annuo,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001096277,Avena bronzea,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000663904,Olivagno pungente,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000631845,Ciclamino delle Alpi,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-1000080745,Lisca minore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000598753,Linajola minore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000455242,"Botton d'oro, Luparia, Vulparia",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000455274,Linaiola alpina,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000005034,Fiordaliso di Trionfetti,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000292323,Quercia delle paludi,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000005084,Cardo tagliente,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000376441,Piroletta soldanina,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001130632,Astro a foglie di salice,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000598944,Cerfoglio bastardo,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000598957,Cerfoglio bulboso,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000416616,Ortica comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000292459,Quercia rovere,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000493112,"Bossolo, Lacrime di Giobbe, Pistacchio falso",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000416674,Olmo comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000416715,Olmo bianco,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000416717,Olmo di montagna,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000529657,Alisso montanino,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000529680,Alisso murale,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000107409,Carlina bianca,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000005461,Millefoglio di Clavena,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000599113,Cerfoglio ubriacante,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000664295,Giacinto a fiori penduli,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000292685,"Quercia pubescente, Roverella",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000564998,Bietola comune,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000005645,Sempiterni del calcare,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000335449,Betulla verrucosa,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000416948,Ortica minore,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000005676,Sparviere di Lepeletier,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000979153,Hammarbia,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000292858,"Quercia comune, Farnia",it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000632390,Fico d'India arborescente,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000493544,Sarracenia porporina,it,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
