taxonID,description,type,language,rightsHolder,source,license
wfo-0000534759,"6–7. Pelouses humides, éboulis fins ; sols pauvres en calcaire ; (subalp.-)alp. VS.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000534761,"6–7. Fentes de rochers et éboulis calcaires ; alp. AN, VS.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001023631,"7–10. Décombres ; cultivé, parfois subspontané et fugace ; coll. BA, SG (Vallée du Rhin), TI et ailleurs.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000422453,Tourbières ; coll.-mont. Moins fréquent que <i>V. gaultherioides</i>.,ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001003268,"4–5. Garides, rochers ; thermophile ; coll.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000114512,"6–9. Esserts, talus de routes et de voies ferrées, décombres ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000461139,"Eaux stagnantes, non calcaires ; coll.-mont. P.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000534825,"6. Prés secs, champs, murs ; (mont.-)subalp. VS (Vallées de la Viège), GR (Engadine).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000114583,"7–8. Pâturages humides, pelouses, combes à neige, alluvions ; calcicole ; (subalp.-)alp. A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001116371,"6–9. Forêts mixtes et humides de feuillus, mégaphorbiées, pâturages ; mont.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000461176,"5–7. Champs de céréales, jachères ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000013151,"8–10. Rives, aulnaies ; coll. P, JN, naturalisé sur les rives de l'Aar et du Rhin.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000534893,"7. Rochers siliceux ; (mont.-)subalp.-alp. AS, AN (Massif de l'Aar).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000534896,"6–7. Prés rocailleux, calcaires ; subalp.-alp. JS (Dôle).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000534924,"6–7. Pelouses ouvertes, éboulis stabilisés ; sols pauvres en calcaire ; (subalp.-)alp. VS (surtout partie or.), TI.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000114677,"7–10. Champs, jardins, décombres ; coll.(-mont.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001224264,"6. Cultivé, parfois subspontané.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000668926,"7–9. Fossés, décombres ; coll.-mont. CH, en expansion.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000604047,"4–7. Groupements fontinaux ombragés, gorges ; (coll.-)mont.(-subalp.). J (sud jusqu'à NE), PC, PE, rare AN. (Reculet).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000013232,"7–8. Pelouses, éboulis ; (subalp.-)alp. A (manque dans les chaîne externes nord).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000668945,"6–7. Murs, rochers, éboulis ; gén. sols siliceux ; (coll.-)mont.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001116470,"6–8. Pelouses et rochers humides ; (coll.-)mont.-subalp. A (manque OB), rare P.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000341571,"7–8. Prairies marécageuses, chemins humides ; coll.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669021,"6–9. Graviers, alluvions ; thermophile ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669038,"7. Pentes humides, mégaphorbiées ; (mont.-)subalp. VS, J, AN (?).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000461383,"7–8. Combes à neige ; alp. Basse-Engadine (Macun, Val Mora).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000461398,"5–7. Bords des ruisseaux, prairies, sous-bois humides ; (coll.-)mont.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000535109,"7–8. Prairies, pierriers ; calcicole ; (subalp.-)alp. ANW, OB, VS, TI nord-ouest.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000866018,"6–7. Chemins, rives, graviers ; coll.-mont. VS, TI, GR (Basse-Engadine), GE, BA, VD, SH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000013488,"7–9. Forêts claires, mégaphorbiées ; (coll.-)mont.-subalp. JS, TI mérid., GR (Vallées de Mesocco, de Poschiavo, de Münster, Basse-Engadine).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000461475,"6–8. Rochers humides et pelouses ; calcicole ; (mont.-)subalp.-alp. A, J, P zones préalpines.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669078,"7–8. Alluvions des torrents, éboulis, moraines ; (mont.-)subalp.-alp. A, P zones préalpines.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000422807,"5–6. Haies, forêts riveraines, lisières, buissons ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000535130,3–4. Plante ornementale. Parfois subspontanée dans les parcs et à proximité des agglomérations. ; coll.-mont.,ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000840547,7–8. Pelouses ; gén. calcicole ; subalp.-alp. A.,ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000866095,"6–7. Forêts, buissons, reposoirs, décombres ; coll.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000461562,"5–7. Prairies sèches, talus ; coll.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000982424,"5–6. Prés secs, lisières ; xérothermophile ; coll. J, P pied du Jura, VS.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669196,"6–9. Fossés, forêts humides, bords des ruisseaux et des roselières ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000700126,"7–9. Forêts de montagnes (surtout après les incendies) ; coll.-subalp. VS, GR (Vallée du Rhin).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000013785,"7–8. Pentes rocheuses, éboulis fins ; calcicole  ; (subalp.-)alp. GR.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669295,"6–9. Forêts claires, rocailles, carrières ; sols siliceux ; coll.-mont. VS (Vallée inf. du Rhône), ZH, TI mérid., GR (Basse-Engadine).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001023987,"7–10. Décombres ; cultivé en nombreuses variétés comme ornement ou pour la production du tabac, rarement subspontané ; coll.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000960650,"4–6. Forêts mixtes ; calcicole ; coll.-mont. J, P, dispersé A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000982438,"3–4. Prairies maigres, buissons ; coll. GE.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000637443,"5–6. Rochers et éboulis calcaires ; coll.-subalp. J (manque SH), A (manque Engadine).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000700265,"6–9. Champs, chemins, décombres ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000604532,"7–9. Fossés marécageux, bords des étangs et des lacs ; coll.-mont. P, J, VS, ANE.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000535500,"5–7. Prairies ; calcicole ; (mont.-)subalp.(-alp.). A, J (jusqu'au Chasseral et SH).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000730259,"7–10. Bords des ruisseaux, décombres, jardins abandonnés ; coll. TI, dispersé ailleurs. En expansion.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669421,"6–8. Jardins, haies, forêts ; coll.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000637544,"5. Rocailles, pinèdes, rochers ; coll.-mont.(-subalp.). J, TI mérid., ZH (Eglisau).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000700368,"6–9. Champs, chemins, décombres ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000535569,"3–5. Forêts, vergers, prairies ; coll.-mont.(-subalp.). CH, rare dans les vallées internes des Alpes.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000014118,"6–7. Champs, décombres ; coll.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000866334,"6–7. Coteaux secs, chemins ; calcicole ; thermophile ; coll.-mont.(-subalp.). VS, VD, dispersé GE, TI, GR, SG, SH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669481,"7–8. Groupements fontinaux, rives, étangs ; sols pauvres en calcaire ; (mont.-)subalp.-alp. A, PE zones préalpines.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669496,"7–9. Fossés, étangs, tourbières, esserts ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000115588,"7–9. Chemins, rives, gravières ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000700399,"6–7. Buissons, rocailles, décombres ; coll.-mont.(-subalp.). VS, FR, GR (Basse-Engadine, Vallée de Münster, Val Bregaglia), adventice ailleurs.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000461932,"5–7. Prairies non fumées, bas-marais, forêts ; coll.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000065708,"Sols pauvres en calcaire ; coll.-alp. VS, TI, GR, UR.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000163644,"7. Buissons, rocailles, forêts claires ; sols secs et calcaires ; coll.(-mont.). GR (Rheintal).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669541,"7–9. Prés marécageux, fossés, marais ; coll.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000115703,"7–8. Rives buissonneuses, lisières ; coll. P, dispersé A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423364,"3–4. Buissons, lisières, lieux ombragés, gazons ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423390,"5. Bas-marais et marais mixtes ; coll. P, rare.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000462026,"5–7. Pelouses, pierriers, pentes à pins couchés ; mont.-subalp.(-alp.). ANW, VS, GR, TI mérid., JS (Dôle).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669577,"6–9. Fossés, bords des ruisseaux, clairières, lieux humides ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000637701,"3–4. Forêts de feuillus, buissons ; coll.-mont. J, PW, PE, ANW, ANC, TI mérid.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423437,"4–6. Prés humides, hauts-marais, marais mixtes ; calcifuge ; coll.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423441,"4–5. Forêts claires, buissons ; calcicole ; thermophile ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000163769,"6–8. Pelouses pierreuses, calcaires ; subalp.-alp. A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000163771,"7–8. Sols pierreux, forêts claires ; sols pauvres en calcaire ; subalp.(-alp.). A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000637755,"2–4(–7). Forêts, éboulis, buissons ; coll.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000462110,"5–8. Prairies et pâturages humides, forêts claires ; sols siliceux ; subalp.-alp. A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000535723,"4. Forêts humides, haies, vergers ; coll.-mont.(-subalp.). J, P, AN, peu fréquent AS, sud TI.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001133655,"3–4. Souvent cultivé, seul. individus mâles ; coll.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000462179,"5–7. Pierriers calcaires humides et marneux ; alp. OB, ANC (Arnifirst au Brienzergrat). (Reculet).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001238105,"7–8. Pâturages, reposoirs ; (subalp.-)alp. GR, peu fréquent AN et VS.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000535823,"4–5. Coteaux secs, forêts claires ; coll.(-mont.). SH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000730508,"7–9. Bords des ruisseaux, forêts riveraines ; coll.(-mont.). CH, naturalisé depuis env. 1920, en expansion.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000014464,"7–9. Pinèdes, brousses d'arbustes nains, pâturages ; subalp.(-alp.). GR, TI, SG.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000866549,"7–8. Milieux rudéraux, parfois semé (?) ; coll. TI, VS, GR.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423578,"4–5(–7). Pinèdes, pelouses ouvertes et sèches, lieux sablonneux, arêtes ; coll.-subalp.(-alp.). A, P zones préalpines (BE, SG), JS.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423605,4–5. Forêts ; coll.-mont. CH.,ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669712,"7–9. Fossés, bords des ruisseaux et des roselières, murs ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000383734,"6–7. Forêts, sols humiques ; (coll.-)mont.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000814819,"5–6. Moissons, voies ferrées ; adventice ; coll. SH, PC (Lützelflüh).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000014591,"7–9. Chemins, lieux incultes, endroits chauds ; coll. CH dispersé (manque en Engadine).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000637910,"6–7. Pinèdes, brousses d'arbustes nains, groupements de pins couchés ; subalp.-alp. AN et AS à l'est du Binntal.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669861,"6–9. Clairières, aulnaies ; coll.-mont. P, JN (probablement plus fréquent).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423748,"5–6. Eboulis calcaires fins, pinèdes ; thermophile ; (mont.-)subalp. AS, ANE (SG).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423788,"4–5. Forêts claires, broussailles, sous les rochers ; (coll.-)mont.-subalp. A, JS.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423803,4–5. Forêts ; coll.-mont. CH.,ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000866643,"6–7. Chemins, champs, gén. sols fumés ; coll.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000700774,"5–8. Forêts, fentes de rochers ; coll.-mont. J et pied du Jura, dispersé ANW, VS et ailleurs. (Mont Vuache).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000536042,"7–8. Cultivé, rarement subspontané ; coll.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000669947,"4–5. Broussailles, forêts ; thermophile ; subspontané et naturalisé par endroits.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000730791,"6–8. Lieux humides et ombragés des forêts, aulnaies ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000014963,"7–9. Pelouses rocheuses, moraines ; subalp.(-alp.). A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000891424,"6–9. Prairies, pâturages ; (coll.-)subalp.-alp. A, P zones préalpines, J (jusqu'à SO).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000700868,"5–9. Chemins, champs, reposoirs ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000571186,"6–9. Champs, décombres ; adventice ; coll.-mont.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000423911,"3–4. Prairies sèches, broussailles, talus ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000462508,"5–6. Rochers, éboulis, forêts claires ; (coll.-)mont.(-subalp.). J, AN, VS, TI.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000730833,"6–10. Forêts et chemins ombragés et plutôt humides, décombres ; naturalisé depuis le début du XIXe siècle ; coll.-mont. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000571271,"4–5. Champs, décombres ; cultivé, parfois subspontané ; coll.-mont.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000571314,"6–9. Chemins, décombres, rives ; adventice et naturalisé ; coll.-mont.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000700938,"5–8. Forêts de feuillus, buissons ; coll.(-mont.). TI mérid., très dispersé ailleurs, aussi cultivé et parfois subspontané.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000116437,"6–7. Sols pierreux, chemins, décombres ; coll.-mont. VS central (Vallée du Rhône).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000891510,"Prairies, chemins, éboulis ; lieux plus secs, plus maigres que pour <i>P. pratensis</i> s.str. ; coll.-mont.(-subalp.).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000891536,"1–12. Chemins, gazons, reposoirs ; coll.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000841262,"6–9. Eboulis, rocailles, alluvions ; calcicole ; plutôt xérophile ; (coll.-)mont.-subalp. A, P zones préalpines, J (manque SH).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001004152,"4–7. Prairies humides, abords des cours d'eau, mégaphorbiées ; coll.-subalp.(-alp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000015140,"7–9. Chemins, décombres, graviers ; coll.-mont. CH (manque en Engadine).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000571350,"4–5. Champs, décombres ; nombreux cultivars : chou blanc, chou rouge, chou-fleur, chou-rave, chou frisé, chou de Bruxelles, etc. ; coll.-mont.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000462651,"6–9. Chemins, voies ferrées, décombres, graviers ; coll.-mont.(-subalp.). CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000701007,"6–9. Prairies humides, fossés ; coll.(-mont.). P, J, AN, dispersé GR nord.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000500056,"6–9. Prairies sèches, prés steppiques, voies ferrées ; xérothermophile ; coll.-mont. PE (Eglisau jusqu'à Altenburg), naturalisé, parfois adventice.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000961230,6. Forêts claires ; coll.-mont. GR (Basse-Engadine).,ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000424082,"5–6. Prés humides, marais, forêts riveraines ; coll. P très rare.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000462704,"6–10. Chemins, voies ferrées, vignes, graviers ; coll.(-mont.). J, P, plus rare A.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000462737,"6–9. Chemins, décombres, vignes ; coll. PW (GE, FR, VD), A (VS, FR, TI).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000500124,"7–8. Prairies de montagnes ; (mont.-)subalp.-alp. A, P zones préalpines, J (manque SH).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000701052,"5–6. Prairies, mégaphorbiées.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001024553,"5–8. Chemins, buissons, vignes ; cultivé, subspontané, parfois naturalisé ; coll.(-mont.). Dispersé CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000961329,"6–9. Terrains vagues et arides, voies ferrées, vignes ; adventice ; coll.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001224828,"7–8. Eboulis et rochers calcaires ; subalp.-alp. A, P zones préalpines, J (jusqu'au Chasseral).",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000424221,"6–8. Prairies et pâturages ; plutôt calcicole ; (mont.-)subalp.(-alp.). ANW, OB, ANC.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000701108,"6–7. Prairies grasses ; coll.(-mont.). J, P, dispersé AN, GR et VS.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000536413,"7–9. Forêts, lieux humides, bas-marais, mégaphorbiées ; coll.-subalp. CH.",ecology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
