taxonID,description,type,language,rightsHolder,source,license
wfo-0000594910,"Semblable à <i>T. angustifolia</i>, mais feuilles sup. sans oreillettes, atténuées régulièrement vers la gaine. Epi femelle brun pâle à maturité des fruits (bractéoles à pointe spatulée brun pâle à translucide), espacé de 0–3(–6) cm de l’épi mâle.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000525183,"Haut. 1–3 m, recouverte de poils hérissés, <b>feuilles pentagonales, heptagonales, ou lobées, inflorescence en longue grappe de fleurs</b>. Lobes du calicule largement triangulaires, à poils tomenteux et étoilés. Pétales de 3–5 cm, 3–4 fois plus longs que le calice, gén. <b>roses, pourpre-violet ou rouge noirâtre</b>, rarement blancs ou jaunes. Carpelles de 7–8 mm, sillonnées et ailées.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000371697,"Semblable à <i>C. fuscus</i>, mais haut de 20–60 cm, les 30–120 épillets en glomérules denses. Écailles verdâtres à rougeâtres, largement arrondies à l’extrémité.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000101404,"<b>Epines des feuilles ne dépassant guère 3 mm de long</b>. Feuilles gén. laineuses dessous. <b>Capitules dressés, souvent par 2, larges de 3–4 cm</b>. Bractées involucrales à base largement ovale, à peine contractées dans la moitié inf., brusquement recourbées vers le haut et terminées en épine.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000691676,"Haut. 30–100 cm. Tige gén. non rameuse, <b>glauque, pruineuse, glabre</b>, de même que les feuilles. Feuilles basales oblongues, à long pétiole muni parfois de poils simples. Feuilles caulinaires 5–15, oblongues ou lancéolées, <b>embrassantes, à oreillettes obtuses ou pointues</b>. Pétales blancs, longs de 4–7 mm, sépales longs de 3–4 mm. Siliques longues de 3–8 cm, d'une épaisseur de 1–2 mm. Pédicelle court, étalé ; silique dressée formant gén. un angle obtus avec le pédicelle. Style long d'env. 1 mm.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000101451,<b>Involucres et pédoncules ± densément couverts de poils glanduleux jaunes</b>. Bractées involucrales les plus grandes longues de 14–20 mm.,morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000560824,"Haut. 10–20 cm. Plante velue-hérissée. Tiges simples. Feuilles opposées, ovales, sessiles, base arrondie ou en coeur, à dents obtuses ; feuilles <b>sup. lavées de violet</b>, de même que le calice. Fleurs solitaires à l'aisselle des feuilles sup. Corolle <b>violet foncé</b>, longue de 15–25 mm, à <b>poils glanduleux de même que le calice</b> ; tube long, lèvre sup. en casque ; lèvre inf. à 3 petits lobes, plus courte que la lèvre sup. Capsule poilue, en cône allongé, longue de 10–15 mm, à 2 orifices.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595075,"Haut. 5–20 cm. Tige dressée, <b>à poils étalés</b>, glanduleuse dans le haut, parfois glabrescente, munie de rejets stériles. <b>Feuilles ovales-lancéolées</b> longues de 0,5–2 cm. <b>Bractées inf. atteignant au max. la demi-longueur de la dernière feuille sup., gén. à pointe scarieuse</b>. Pétales blancs, échancrés, env. 2 fois plus longs que les sépales. Ceux-ci longs de 7–9 mm. Capsule 1–2 fois plus longue que le calice.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000488872,"Haut. 8–20 cm. Tiges grêles, couchées-étalées à la base. <b>Feuilles inf. opposées, non en rosette</b>, longues de 0,5–2 cm, les sup. plus longues que les inf. <b>Fleurs bleues, vert pâle ou blanchâtres. Ailes longues de 5–6 mm, à nervures latérales très ramifiées</b>. Grappe de 3–10 fleurs. Capsule longue de 4–5 mm.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000371898,"Haut. 60–150 cm. Noeuds et pétioles velus. Feuilles très grandes, molles, bi-tripennatiséquées, à folioles pennatifides et dents pointues. Ombelle à 6–15 rayons pubescents. <b>Involucre gén. nul</b>. Bractéoles à bord membraneux. Pédicelles pubescents. Pétales blancs, <b>ciliés, à extrémité recourbée. Fruit long de 2–2,5 cm, luisant, brun foncé à maturité, côtes fortement carénées, tranchantes, à odeur d'anis comme le reste de la plante</b>.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595158,"Tige dressée ou ascendante, à poils courts, étalés ou appliqués vers le bas, parfois glanduleux. <b>Feuilles linéaires-lancéolées, les inf. et moyennes munies de pousses axillaires</b>. Bractées ovales, plus courtes que les feuilles caulinaires sup., à large pointe scarieuse. Pétales blancs, échancrés, env. 2 fois plus longs que les sépales.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000451121,"Haut. 15–30 cm. Tige gén. non rameuse, hispide-glanduleuse dans le haut, glabrescente à la base. <b>Feuilles linéaires-lancéolées</b>, brièvement pétiolées, les inf. opposées, les sup. alternes. Fleurs solitaires, à l'aisselle des feuilles sup. Fleurs de même structure que chez <i>Antirrhinum majus</i>. <b>Corolle rose, veinée de pourpre</b>, longue de 10–12 mm. Capsule velue, <b>dépassée par les sépales linéaires, </b>s'ouvrant par 2–3 orifices, à 2 loges inégales, polyspermes.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001018364,"Arbuste ou arbre atteignant 6 m de haut, <b>épineux à l'état sauvage. Rameaux de l'année précédente pubescents</b>. Feuilles ovales, pétiolées, vert foncé sur les 2 faces, <b>à poils épars dessous, à dents obtuses</b>. Fleurs solitaires ou géminées, apparaissant en même temps que les feuilles, pédicelle pubescent. <b>Pétales blancs, suborbiculaires. </b>Bord des sépales à poils étalés. <b>Ovaire et fruit glabres. Fruit globuleux, violet, rouge ou jaune, </b>penché. Noyau lisse, chair s'en détachant mal.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001018380,"Haut. 0,3–1,5 m. <b>Aiguillons arqués, plats, épaissis à la base</b>. Feuilles gén. à 7 folioles un peu fermes, elliptiques, doublement dentées-glanduleuses, <b>glabres dessus</b>, vert clair, munies de poils glanduleux ; nervures de la face inf. saillantes et velues. <b>Pétiole velu-glanduleux</b>. Fleurs rose vif, diamètre 4–6 cm. Sépales réfléchis après la floraison, gén. persistants, les ext. pennatifides. Fruit sphérique, rouge vif, hispide-glanduleux.<BR>Il existe de nombreuses formes intermédiaires entre <i>R. gallica</i> et <i>R. canina</i> possédant des caractères des deux espèces (même si ce ne sont souvent probablement pas des hybrides de 1<sup>e</sup> génération) .",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000488946,"Semblable à <i>P. vulgaris</i>, mais haut de 10–40 cm. Bractées dépassant les boutons floraux donnant <b>un aspect touffu à la jeune grappe. Fleurs roses ou violet pourpré</b>. Ailes longues de 7–9 mm. Capsule longue de 5,5–6,5 mm.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595223,"Semblable à <i>C. alpinum</i>, mais dépassant à peine 10 cm de haut, <b>stipules inf. presque aussi grandes que les feuilles caulinaires sup., sans bord scarieux</b>. Pétales jusqu'à 2,5 fois plus longs que les sépales.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595260,"Haut. 1–2,5 m. <b>Feuilles linéaires, larges de 1–2 cm, dressées, rigides, glaucescentes</b>, gén. dépassant la hampe. Deux épis superposés terminent la hampe, <b>le sup. mâle, étroit</b>, caduc, composé d'étamines et de poils. Epi inf. femelle cylindrique, long de 5–20 cm, épais de 2–3 cm, très dense, <b>brun noirâtre</b> après la floraison, plus tard disséminant au vent ses innombrables graines duveteuses. Fleurs femelles, sur pédicelle rameux, périgone à <b>30–40 soies </b>subsistant autour du fruit fusiforme.<BR><i>Typha</i> ×<i>elata</i> Boreau a des caractères intermédiaires entre <i>T. angustifolia</i> et <i>T. latifolia</i>.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001057690,"Haut. 30–60 cm. Tiges un peu ligneuses à la base, <b>dressées</b> ou ascendantes. Fleurs sessiles. Folioles 5, oblongues en coin, longues de 7–18 mm, à poils épars étalés. Inflorescences <b>à 15–25 fleurs blanches ; corolle longue de 3–5 mm, calice de 1,5–2 mm</b>. Tube du calice égalant le pédicelle et nettement plus long que les dents. Calice à poils appliqués, épars. Gousse ovoïde-allongée, à rides longitudinales.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000691852,"Arbuste haut de 1–3 m ; rameaux <b>sans épines</b>, mouchetés de blanc. Feuilles elliptiques ou largement ovales, gén. entières, <b>munies de chaque côté de 7–12 nervures latérales, saillantes dessous</b> ; vert foncé dessus, vert pâle dessous, limbe long de 2–5 cm. Pétiole jusqu'à 2 cm de long. Fleurs <b>hermaphrodites</b>, blanc verdâtre, pentamères, pétales et sépales longs d'env. 3 mm, groupées par 2–10 en ombelles axillaires. <b>Baie d'abord rouge, puis noire, à 2–3 graines</b>, diamètre 4–7 mm.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000976561,"Haut. 20–50 cm. <b>Feuilles dressées, larges de 5–20 mm, linéaires-lancéolées</b>, ± canaliculées, les basales beaucoup plus longues que les caulinaires. Epi long de 5–25 cm, multiflore, cylindrique, assez dense. <b>Fleurs odorantes, rose violacé</b>, rarement rose pâle à blanchâtres. Tépales latéraux étalés, souvent enroulés, longs de 5–6 mm, les 3 autres connivents. Labelle ± égalant les tépales, muni de 3 lobes arrondis, presque égaux. Eperon <b>grêle, arqué vers le bas</b>, 1,5–2 fois plus long que l'ovaire.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595299,"Haut. 5–40 cm. Plante vert grisâtre, <b>sans rejets stériles. Bractées toutes herbacées, sans bord scarieux, munies des deux côtés, jusqu'à la pointe, de poils longs de 0,5–2 mm, nettement dépassant la pointe</b> (pointe barbue, de même chez les sépales). <b>Pétales 0,5–0,7 fois aussi longs que les sépales, un peu ciliés à la base. Pédicelles fructifères 1,5–3 fois aussi longs que le calice, coudés à l'extrémité</b>.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595308,"Ne dépasse guère 20 cm de haut. <b>Tige et pédoncules à poils appliqués, dirigés vers le haut, non glanduleux</b>.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001018473,"Haut. 2–10 cm. Plante <b>velue-cotonneuse, un peu visqueuse, parsemée, entre les poils, de glandes sessiles, hautes de 0,1 mm, à tête jaunâtre</b>. Feuilles basales à 3 folioles ovales, longues de 0,5–1 cm, munies de 2–4 dents de chaque côté. <b>Fleurs jaunes</b>, diamètre env. 1 cm. Pédoncule courbé-ascendant, dépassant à peine les feuilles.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000489108,"Semblable à <i>P. alpinum</i>, mais <b>haut de 1–2 m, tige épaisse, charnue. Feuilles atteignant 30 cm de long, un peu en coeur ou sagittées à la base</b>. Fleurs blanches ou roses.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000287784,"Semblable à <i>A. cynanchica</i>, mais seul. <b>3–15 cm de haut, formant des gazons denses.</b> Feuilles caulinaires inf. obovales, recourbées, encore présentes à la floraison (sèches chez <i>A. cynanchica</i>). <b>Feuilles caulinaires moyennes et sup. aussi longues ou plus longues que les entrenœuds.</b> Inflorescence plus dense. <b>Corolle rose, lisse à l’extérieur. Surface du fruit légèrement granuleuse.</b>",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595373,"Haut. 5–15 cm. Tige <b>couchée</b>, radicante, à rameaux fertiles dressés, glanduleuse dans le haut. <b>Feuilles oblongues-lancéolées</b>, glabres, longues d'env. 1 cm. <b>Pétales blancs, bifides dans le tiers sup., jusqu'à 2 fois plus longs que les sépales. Styles 3</b>. Capsule dépassant le calice, s'ouvrant par 6 dents. (chez les autres espèces de <i>Cerastium</i> sauf <i>C. dubium</i> No. 1178 : 5 styles et capsule à 10 dents).",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000489142,"Tige de 20–80 cm, couchée ou ascendante, rameuse. <b>Feuilles lancéolées, pointues</b>, 4–6 fois plus longues que larges, gén. à tache noirâtre, glabres ou à poils appliqués dessous, atténuées en pétiole court. <b>Ochréas à cils 1–2(–5) mm de long. Fleurs roses ou verdâtres</b>, longues d'env. 3 mm, <b>en épis denses, cylindriques</b>, de longueur variable. Périgone entourant le fruit mûr. Fruit brun foncé ou noir, luisant, long de 2–3 mm. <b>Pédoncules et fleurs gén. non glanduleux</b>, rarement à glandes éparses.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000976644,"Semblable à <i>G. conopsea</i>, mais haut seul. de 10–30 cm. <b>Feuilles larges de 2–6 mm</b>. Fleurs à forte odeur de vanille. Fleurs rose violacé ou blanc jaunâtre. Epi dépassant rarement 6 cm de long. Labelle moins nettement trilobé, lobes latéraux plus courts que le médian. <b>Eperon ne dépassant pas l'ovaire</b>.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595433,"Semblable à <i>T. minima</i>, mais 60–120 cm de haut. <b>Feuilles caulinaires bien développées, larges de 2–7 mm, dépassant l'inflorescence</b>vert jaunâtre. Epi femelle cylindrique, long de 3–5(–9) cm, épi mâle long de 7–20 cm, espacés de 2–8 cm.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000628632,"Haut. 60–150(–250) cm. Plante <b>grimpante</b>. Tige grêle, pubescente. <b>Feuilles lancéolées, larges, à pétiole court</b>. Fleurs à coronule, inflorescence en cyme pauciflore, feuillée, très lâche. <b>Pétales blanc verdâtre à blanc jaunâtre, bifides</b>, lobes pointus, longs de 15–17 mm, à long onglet. <b>Calice renflé</b>, à 5 dents irrégulières, plus longues que la partie renflée. Styles 3. <b>Baie noire, diamètre 6–8 mm</b>.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000489194,"Très semblable à <i>P. aviculare</i> L., mais feuilles 5 fois plus longues que larges, larges de 1–5 mm, toutes nettement acuminées. Ochréas long de 8–12 mm, à nervures longitudinales brunes marquées.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000451480,"Haut. 3–20 cm. Tige couchée-ascendante ou dressée, à poils courts. <b>Feuilles basales spatulées à obovales, en rosette</b>, longues de 2–6 cm, gén. denticulées. 2–4 paires de feuilles caulinaires opposées dans le bas de la tige. <b>Calice campanulé, divisé jusqu’à la moitié en 5 lobes. Fleurs violet clair à bleu clair, en grappe terminale lâche</b>, pédicelles longs de 3–12 mm, bractées longues de 1–2 mm. Lèvre inf. trilobée, la sup. courte, bilobée. 4 étamines fertiles. Capsule sphérique.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000561206,"Haut. 40–150 cm. Tige rameuse, <b>velue-crépue, souvent lavée de rouge. Feuilles linéaires-lancéolées</b>, planes, ciliées, glabrescentes, longues de 2–5 cm et larges de 3–7 mm. Fleurs longues d'env. 1 mm, solitaires ou par 2, sessiles, à l'aisselle de bractées longues de 5–10 mm. Inflorescences en épis terminaux ou latéraux. Périgone à 5 divisions ailées à maturité. Etamines 5, libres. Fruit long de 3–4 mm.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001296633,"Tige atteignant 1 m de long, gén. couchée et étalée, ou volubile et grimpante, à <b>longue souche souterraine</b> traçante, blanche. <b>Feuilles sagittées</b>, ne dépassant pas 4 cm de long, aigües ou obtuses, pétiolées. <b>Fleurs roses, blanches, ou roses striées de blanc, </b>solitaires (rarement par 3), en entonnoir ouvert, <b>long de 1,5–2,5 cm</b>, à long pédoncule axillaire. <b>Bractéoles 2, linéaires</b>, situées env. au milieu du pédoncule. Capsule ovoïde, longue de 5–8 mm.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595505,"Haut. 10–35 cm. Sans rejets stériles. <b>Tige et feuilles glanduleuses-visqueuses</b>. Feuilles linéaires-lancéolées, atteignant 3 cm de long. <b>Bractées herbacées, sans bord scarieux</b>. Pétales blancs, longs de 5–8 mm, échancrés jusqu'au 1/4, plus longs que les sépales. <b>Styles 3</b>. Capsule 1,5–2,5 fois plus longue que le calice, s'ouvrant par 6 dents (chez les autres espèces, sauf <i>C. cerastoides</i>, 5 styles et capsule à 10 dents).",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000102105,<b>Involucres et pédoncules ± glabres</b>. Bractées involucrales les plus grandes longues de 10–15 mm. Tige dépourvue de poils glanduleux.,morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595550,"Tige rampante-ascendante, ± velue, à rejets stériles, radicants à la base. Feuilles ovales-lancéolées, <b>sans pousses aux aisselles</b>. Bractées souvent à bord scarieux. Pétales longs de 4–9 mm, <b>un peu plus courts que les sépales ou jusqu'à 1,5 fois aussi longs</b>. Capsule env. 2 fois plus longue que le calice.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595567,"Haut. 20–70 cm. <b>Inflorescence très glanduleuse. Feuilles longues de 2–5 cm</b>. Pétales à onglet brièvement cilié, ± égalant le calice, long de 6–9 mm. <b>Capsule longue de 12–18 mm.</b>",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595577,"Haut. 10–40 cm. <b>Tige à poils étalés longs de 0,5 mm</b>, souvent glanduleux. Inflorescence non glanduleuse. Feuilles longues de 1–2,5 cm. <b>Pétales longs de 4–7 mm</b>, non ciliés, égalant env. le calice, long de 4–6 mm. <b>Capsule longue de 7–12 mm.</b>",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000884488,"Semblable à <i>P. capillare</i>, mais glumelles brun foncé à maturité des fruits (brun clair chez <i>P. capillare</i>). Cicatrice d’attache du fruit munie de chaque côté d’un renflement en faucille rouge brunâtre dépassant 0,3 mm de long (renflement absent chez <i>P. capillare</i>).",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595603,"Haut. 5–40 cm. Plante <b>vert jaunâtre, couverte de poils étalés</b> et de poils glanduleux dans le haut, <b>sans rejets stériles</b>. Feuilles ovales, obtuses ou pointues, ne dépassant guère 1,5 cm de long. <b>Bractées toutes herbacées, sans bord scarieux, à pointe barbue</b>. Fleurs en glomérules ; pétales blancs, échancrés env. jusqu'au tiers, glabres, égalant ou dépassant les sépales. <b>Pédicelles fructifères gén. plus courts que le calice</b>.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000595607,"<b>Plante vert jaunâtre</b>. Semblable à <i>C. semidecandrum</i>, mais <b>bractées inf. sans bord scarieux ou à bord scarieux étroit</b>. Pétales échancrés jusqu'à 1/4–1/3 de leur longueur, <b>gén. un peu plus courts que les sépales</b>. Etamines 5–10. <b>Styles longs de 0,5–1 mm à maturité</b>. Pédicelles fructifères 2–4 fois plus longs que le calice.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0000489398,"Haut. 5–25 cm. Tige <b>non rameuse</b>. Feuilles ovales, étroites ou linéaires-lancéolées, longues de 2–8 cm, <b>à bord enroulé</b>, les inf. à long pétiole, les sup. sessiles. <b>Inflorescence</b> en épi terminal, diamètre env. 0,5 cm, muni <b>dans sa partie inf. de bulbilles </b>(seul. chez cette espèce de <i>P.</i>) germant sur la plante, caduques, assurant la reproduction végétative, asexuée. <b>Fleurs blanches à roses, </b>longues de 2–3 mm. Fruits trigones, brun foncé, luisants, se développant rarement.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001018633,"Haut. 10–40 cm. Plante <b>sans stolons. Rosette de feuilles basales</b>. Feuilles lyrées, <b>à folioles indivises, irrégulièrement crénelées, la terminale beaucoup plus grande</b>, env. 2 fois plus large que les dernières folioles. <b>Fleurs jaunes, </b>diamètre 3–5 cm, solitaires sur pédoncule muni de petites feuilles. Sépales ext. 5, sépales int. 5. Pétales gén. 6, 2 fois plus longs que les sépales. Akènes nombreux, à arête plumeuse, atteignant 2–3 cm de long, formant à maturité une houppe spiralée.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
wfo-0001296657,"Plante <b>parasite, volubile</b>, sans chlorophylle. <b>Tiges gén. rougeâtres</b>, grêles, rameuses, s'entortillant autour de l'hôte et y pénétrant par des suçoirs. Feuilles réduites à de petites écailles. <b>Fleurs groupées en glomérules pauciflores, larges de 5–10 mm</b>. Corolle en cloche, 3–5 mm de long, à <b>5 divisions</b>, gén. étalées, pointues, rosées ou blanches. Styles 2–4, plus longs que l'ovaire, stigmates <b>linéaires</b>. Sépales gén. triangulaires, aigus ou mucronés. Capsule globuleuse, à 2 loges, 2–2,5 mm de large.",morphology,fr,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08050-5,All Rights Reserved
