taxonID,vernacularName,language,countryCode,rightsHolder,license
wfo-0000727911,Erva son Gion taclada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000601914,Farinent spizzulent,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000697915,Giansauna melna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000420104,Mulaina a blattas,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000727974,Erva son Gion da muntogna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757044,Por,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000864353,Panitscha sanguinusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936534,Orchidea sanguina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001303195,Armeria alpina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000380323,Carschun-funtauna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000380354,Nusch da champ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698094,Giansauna da naiv ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000420406,Mulaina licita,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757248,Agl ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936635,Orchidea charnada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698141,Giansauna da Favrat,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000667231,Muretta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757278,Tschagugliuns,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757306,Agl-serp,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000420517,Mulaina naira,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936647,Orchidea charnada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936697,Orchidea da la Laponia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000420566,Mulaina cun flurs spessas,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757393,Agl radund,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698310,Narcissa dal Lago Maggiore ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698325,Giansauna bassa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000568332,"Tamus cumin, Tamar",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936713,Orchidea taclada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936751,Orchidea lada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000533162,Anagagl d'er,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000533208,Anagagl-femna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698389,Giansauna taclada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000010729,Chaminella faussa d'er,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000728383,Erva son Gion quadrangulara,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698399,Giansauna purpura,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698445,Giansauna romusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936871,Orchidea-suvi,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000889610,Panitscha da channa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000253230,Basilic ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000936917,Orchidea da Traunstein,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757676,Agl d'urs,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757703,Agl-chaun,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000757711,Agl da las vignas,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000011180,Flur-groma da muntogna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000533553,Lieunga-bov pitschna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000421166,Lantern pailus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698777,Giansauna tendra,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001115839,Felesch tudestg,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001115841,Felesch strivlà d'aur,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001115843,Felesch strivlà dal serpentin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000011329,Sanetsch cumin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000533707,Lieunga-bov,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000459995,Ramner da grip,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698877,Giansauna cun chalesch scuflà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000698901,Giansauna tempriva,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000063143,Punschun da prà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000568964,Boratsch ufficinal,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000381440,Nimfa alba,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460078,"Spina da tschierv nanina, Ramner pitschen",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000813347,Giasmin d'enviern,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000728958,Iberis semperved ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000728977,"Iberis umbellada, Iberis rosa",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460239,"Spina da tschierv, Ramner cumin",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000865236,Panitscha da giaglina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000063493,Ambrosia cun feglia d'artemisia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000890043,Flieula panitschada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000981680,"Erminia, Orchidea d'ina tschagula",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000208687,Astragl da Haller,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000012007,Brager da guaud,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000421723,Ventschatissi,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000012044,Lantschetta da Moris,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000890086,Flieula da Boehmer,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000298062,Rosmarin ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000729203,Fegliaspina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001023306,Tomata,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000890172,Channa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534279,Andromeda,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460525,Ranunchel da palì pitschen,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460581,"Ranunchel primavaun, Ranunchel da guaud",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000498075,Taranta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000421932,"Giglidra da palì, Izun fauss da palì",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001120033,Felesch strivlà falsifitgà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460611,Ranunchel radund,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000063938,Flur-portg da Pacher,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000421966,Giglidra,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000113946,Flur-groma nanina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534394,Androsa alpina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534477,Androsa pailusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001116200,Patta-luf cipressa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001116205,Glinetta multifida,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000064200,Dent-liun helvetic,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000813815,Giasmin mellen ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000422209,"Izun nair, Izun da guaud",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534604,Androsa helvetica,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460853,Ranunchel lanus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000460889,Ranunchel pirenaic,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668704,Veschla-chaura alpestra,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668718,Veschla-chaura da funtauna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000699656,Narcissa cun feglia stretga,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534706,Androsa mutta ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000603883,Erva d'aur,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461034,Ranunchel da glatscher,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668738,Veschla-chaura alpina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668750,Veschla-chaura da guaud,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001003268,Atschisper,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114512,Tanaida,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534825,Androsa nordica,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114583,Fieutrina da Hoppe,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001116371,Felesch da muntogna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461176,Ranunchel d'er,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000534893,Androsa da Vandelli,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000114677,Galinsoga tschegliada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013232,Lantschetta glaziala,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000668945,Veschla-chaura da collina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001116470,Selaginella helvetica,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000341571,Schervetta da funtauna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669021,Veschla-chaura rosmarin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461383,Ranunchel nanin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461396,Ranunchel asper,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461398,Ranunchel tustgin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866018,Trebla punschenta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013488,Punschun glutinus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461475,Ranunchel alpester,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669078,Veschla-chaura da flum,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000422807,Lantern cumin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000840547,Orchidea alpina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866095,Trebla da guaud,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000461562,Ranunchel bulbus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669196,Veschla-chaura pailusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700126,Gerani da la Boemia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013785,Flur-groma da Kerner,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669295,Veschla-chaura cun feglia a lantschetta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001023949,Tabac da Brasilia ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001023987,Tabac da Virginia ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000960650,Latg-stria cun feglia da mandels,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637443,Dafna alpina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700265,Gerani columbin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000013986,Centaura scabiosa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535500,Anemona narcissa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669421,Veschla-chaura da muntogna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700368,Gerani sfilappà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000535569,Anemona alva,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000014118,Chaminella senza odur,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866334,Trebla intermedia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669481,Veschla-chaura pendusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669496,Veschla-chaura stgira,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000115588,Assens cumin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700399,Gerani sbrajazzà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000163644,Traifeglin tudestg,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669541,Veschla-chaura da palì,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423364,Viola odurusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462026,Ranunchel a scut,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669577,Veschla-chaura cun flurs pitschnas,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423437,Viola da palì,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423441,Viola mirvegliusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000163769,Astragl alpin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000163771,Astragl pendus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637755,Dafna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000730508,Balsamina cun glondas,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000014464,Sanetsch d'assens,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423578,Viola da crap,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423605,Viola da Rivinus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669712,Veschla-chaura rosa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000383734,Pirola pendusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000637910,Dafna strivlada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000669847,Veschla-chaura a quatter chantuns,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423748,Viola plimada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423788,Viola pirenaica,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423803,Viola da guaud,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000866643,Trebla ruschnanta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000730791,Balsamina melna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000014963,Rigera attica,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891424,Grassitsch alpin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000700868,Gerani lom,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000423911,Viola pailusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000730833,Balsamina pitschna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571271,"Raps, Ravun",rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891536,Grassitsch annual,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000841262,Stipa gruglia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001004152,Ambretta d'aual,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000015140,Latitschun selvadi,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571350,Giabus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462651,Reseda melna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701007,Gerani da palì,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000961230,Latg-stria carniolic,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000462704,Reseda tenschidra,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500124,Scabiosa glischanta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701052,Gerani violet,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001224828,Feleschet alpin,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701108,Gerani da prà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000536413,Angelica,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000571544,Rava ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500277,Scabiosa cumina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000638442,Carotta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701157,Gerani pitschen,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701169,Gerani da las Pireneas,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001004321,Rosa da ruina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000605592,Striuna alpina,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701244,Gerani da funtauna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701246,Gerani plimà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000605650,Striuna intermedia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000605657,Striuna gronda,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000301096,Salvgia glutinusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500443,Morsetta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701279,Gerani cotschen,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000117103,Lantschetta cun feglia embratschanta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891824,Grassitsch bulbus,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000117140,Tschilendra,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212115,Traifegl balsam,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463198,Ranunchel ruschnant,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463205,Ranunchel da palì ruschnant,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983287,Stalivetta ufficinala,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983315,Primbler ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000257401,Mustgarella d'avieuls,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891913,Grassitsch dal Mont Cenis,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000891929,Grassitsch da Chaix,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000701427,Gerani da guaud,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212213,Sparveglia quadra,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212230,Cornichel da palì,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424660,Viola da Tumasch,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000500658,Scabiosa dal sid,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000841743,Agrostin capillar,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0001134171,Salesch blauent,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983388,Potentilla grischa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463300,Ranunchel da tissi,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000424722,Vistga,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000961626,Latg-stria cipressa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000760447,Gilgia-fain rara,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000892001,Grassitsch plat,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000983427,Filipendula da palì,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463450,Ranunchel cun feglia da parnassia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212480,Astragl curt,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212538,Astragl da Montpellier,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212540,Astragl-esparsetta,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463576,Ranunchel cun feglia largia,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000067901,Iva pitschna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000016464,Flur-groma retica,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212690,Bagiauna da muntogna,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212694,Bagiauna naira,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212701,Bagiauna da prada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212711,Lentiglia ,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000425084,Veronica trapartida,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000760635,Gilgia-fain spessa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000344146,Charetsch satigl,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000257965,Mustgarella d'insects,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212718,Arvegl,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212739,Favatscha,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212743,Vetscha pailusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463693,Claffa bergamasca,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000463700,Claffa pailusa,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000425089,Veronica cun feglia d'urticla,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000425131,Veronica gronda,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000068011,Lantschetta uregliada,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000344201,Charetsch cun urs gizs,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212779,Vetscha da prà,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212792,Vetscha da saiv,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
wfo-0000212802,Vetscha a quatter sems,rm,CH,"Haupt Verlag, Bern, Switzerland",All Rights Reserved
