taxonID,description,type,language,rightsHolder,source,license
wfo-0000697023,"7–9. Felsschutt, alpin. A.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000566891,"6–7. Schuttplätze, Wegränder, kollin-montan. Sehr vereinzelt und nur adventiv.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000634020,"6–7. Kalkhaltige Böden in warmen Lagen, Bergwälder, montan. J (nördlich bis SO), ANW (?).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000634022,"5–6. Trockenwiesen, Schuttplätze, auf sandig-lehmigem Boden, oft aus Kultur verwildert, kollin. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000600974,"8–10. Schuttplätze, Ödland, kollin-montan. Im Süden selten adventiv.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000110168,"7–9. Felsschutt, Felsspalten, auf Kalk, alpin. ANW, BO, VS (Chanrion).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000205514,"4–6. Lichte Wälder, Gebüsche, in warmen Lagen, auch kultiviert, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000008431,"7–8. Felsschutt, auf Kalk, alpin. A.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697068,"7–8. Schneetälchen, Felsschutt, lockere Rasen, kalkmeidend, alpin. A.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000566931,"6–7. Früher als Gemüse kultiviert. Schuttplätze, Kiesgruben, Lägerstellen, kollin-subalpin. GR, ANE, vereinzelt in anderen Gebieten.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000110270,"VS, BO (Aarmassiv), UR, TI.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000457857,"5–10. Wegränder, Weinberge, im Süden selten adventiv, kollin-montan.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419130,"6–9. Steinige Orte, kollin-montan(-subalpin).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-1200096180,"Subalpin. ANW, BO, VS, GR, vereinzelt M. (Reculet).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000634152,"5–7. Waldschläge, Dämme, Schuttplätze, in warmen Lagen, kollin-subalpin(-alpin). A, J, vereinzelt M.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601122,"6–8. Um Alphütten, Lägerstellen, Wegränder, (kollin-)montan-subalpin(-alpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601133,"7–8. Kiesige Orte, Schuttplätze, in warmen Lagen, kollin-montan. VS, vereinzelt MW, JN, TI u.a.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000251202,"7–8. Trockenrasen, Gebüsche, Schuttplätze, kollin-montan. VS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0001114938,"8–9. Felsen und Mauern, auf Silikat, kollin. TI (Centovalli, Ronco).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419193,"6–9. Waldschläge, Kiesgruben, Alluvionen, kollin. CH zerstreut.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000251289,"6–8. Verwildernde Zierpflanze, Ruderalstellen, Wiesen.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697224,"8–10. Magerwiesen, Weiden, auf kalkhaltigem Boden, kollin-subalpin(-alpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697241,"5–8. Rasen, Felsen, auf Kalk, (montan-)subalpin-alpin. A, M in Alpennähe, J (nördlich bis BA).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000205797,"5–9. Sandige, saure Böden, kollin(-montan). AG, ZH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000495559,"6–8. Gräben, Röhricht, kollin. GE, VD. (Vuache).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727341,"6. Feuchte, schattige Orte, kollin-montan. Südliches TI, BA, ZH, ZG, NW.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419292,"6–9. Steinige Böden, Trockenwiesen, Rebberge, kollin-subalpin. CH zerstreut.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000008845,"6–9. Trockenrasen, Schuttplätze, kollin-subalpin. AS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601268,"7–9. Wegränder, Äcker, in warmen Lagen, kollin. VS, GR, SG, ME, MW, vereinzelt in anderen Gebieten.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601315,"7–9. Bei Misthaufen und Jauchegruben, feuchte Schuttplätze, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419358,"5–7. Trockenrasen, Ödland, selten aus Gärten verwildert, kollin.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697326,"6–9. Trockenwiesen, lichte Wälder, kollin-subalpin. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419437,"4–8. Wiesen, lichte Wälder, Lägerstellen, kollin-subalpin(-alpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419450,"7–10. Bachufer, Schlammböden, oft im Röhricht, kollin(-montan). M, vereinzelt JN und AN.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000458183,"8. Stehende, 1–2 m tiefe Gewässer, kollin. Südliches TI, JN.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000495725,"6–8. Felsschutt, auf Kalk, kollin-subalpin. J (nördlich bis JU und SO), südliches TI.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000008997,"6–10. Getreidefelder, Ödland, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000110764,"5–7. Trockenrasen, Wegränder, Kiesgruben, kollin-montan(-subalpin). Verbreitet.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0001249960,Kollin-montan. CH.,ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727444,"6–8. Kultiviert und verwildert, kollin-montan. Stammt aus Südosteuropa-Kleinasien.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601402,"7–9. Schuttplätze, Wegränder, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000379518,"5–8. Wegränder, Äcker, kollin(-montan). VS (Rhonetal), GR (Ofenpass).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000756611,"8. Felsige Hänge, Felsspalten, montan-subalpin. GR, VS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000060775,"7–9. Waldlichtungen, Ufergebüsch, Ödland, eingebürgert, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697451,"7–8. Rasen, auf Kalk, (subalpin-)alpin. GR (Engadin und benachbarte Täler).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727515,"6–7. Trockene, felsige Hänge, auf Kalk, kollin-montan(-subalpin). ANZ und ANE (UR, UW, SZ, GL, SG).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419536,2–5. Kollin. M.,ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419538,"3–5(–8). Rasenplätze, Weinberge, meist in Menge, kollin-montan. M, J, AN, seltener AS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000756644,"7–9. Trockenwiesen, Felsen, Föhrenwälder, kollin-subalpin. A, J, vereinzelt M.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419633,"5–9. Bachufer, Schlammböden, oft im Röhricht, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419637,"7–8. Schneetälchen, Moränen, Lägerstellen, subalpin-alpin. A. (Reculet).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419649,"4–6. Trockenrasen, Felsensteppen, Äcker, kollin-subalpin. VS, GR (Engadin, Münstertal).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727565,"6–8. Feuchte Orte, kollin(-montan). JN, M, AN, zerstreut AS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000495948,"5–6. Wälder, Gebüsche, Waldschläge, selten adventiv, kollin-subalpin.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000110984,"4–6. Trockenwiesen, Föhrenwälder, auf Kalk, kollin-subalpin. Südliches TI, GR (Misox).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000110986,"7–8. Felsen, Schutthalden, auf Kalk, (kollin-)subalpin-alpin. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601534,"7–9. Wegränder, neben Hausmauern, in wärmsten Lagen, kollin. Vereinzelt in allen Landesteilen.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601580,"7–8. Wegränder, Schuttplätze, in wärmsten Lagen, kollin. Vereinzelt in allen Landesteilen.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000864055,"7–9. Äcker, Wegränder, Schuttplätze, auf nassen Böden, kollin-montan. CH (fehlt im Engadin). Hier als <b><i>D. ischaemum</i></b> <b>aggr.</b> behandelt (inkl. <i>D. ischaemum</i> und <i>D. violascens</i>, vgl. Checklist).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419706,"3–10. Äcker, Gärten, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697571,"Wiesen, Weiden, auf kalkreichem Boden. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697578,8–10. Montan(-subalpin). Besonders GR.,ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697579,5–7. (Kollin-)montan-subalpin. Besonders A.,ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419721,"4–5. Feuchte Äcker, auf lehmigem Boden, kollin-montan. LU, BA, VD, AG.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419753,"4–9. Äcker, Trockenwiesen, in sonnigen Lagen, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419756,"6–7. Trockene Wiesen, Weiden, kollin-montan. JS (NE, VD).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419766,"7–8. Weiden, Zwergstrauchheiden, kalkfliehend, (subalpin-)alpin. A.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000251924,"6–7. Magerrasen, Weiden, subalpin. A östlich der Reusslinie, Region Saanen, VS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000379757,"4–6. Weinberge, Schuttplätze, Brachen, kollin. GR, VS, M.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0001001857,"6–8. Wiesen, Weiden, vorwiegend auf kalkarmem Boden, (montan-)subalpin-alpin. A, M in Alpennähe, J (nördlich bis BE).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697659,"4–5. Wiesen, kollin-subalpin. CH zerstreut, nördlich der Alpen wohl nur aus Gärten verwildert.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601652,"7–9. Äcker, Weinberge, Flusskies, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601661,"7–9. Schuttplätze, nur adventiv, kollin.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601700,"6–10. Trockene Ruderalstellen, Brachen, kollin. M, TI, JN.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419789,"5–8. Gräben, Quellfluren, Bäche, oft untergetaucht, kollin-subalpin(-alpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419798,"5–10. Gräben, Schlammböden, kollin. VS, JU. Verbreitung ungenügend bekannt.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000419829,"7–8. Weiden, Felsen, Schneetälchen, (montan-)subalpin-alpin. A, M am Alpenrand, JS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000111272,"7–8. Steinige Wiesen und Weiden, Zwergstrauchheiden, subalpin-alpin. A, M am Alpenrand, JS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697734,"6–10. Waldwiesen, Weiden, montan-subalpin. TI.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601735,"7–9. Bei Misthaufen und Jauchegruben, feuchte Schuttplätze, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000756866,"7–8. Äcker, Wegränder, Gebüsche, kollin-subalpin. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727741,"6–8. Wälder, Gebüsche, kollin(-montan). J, M, AN, vereinzelt AS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727753,"6–8. Waldlichtungen, Wege, Rasenplätze, kollin-montan(-subalpin). CH (fehlt im Engadin).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000812271,"6. Wälder, kollin(-montan). CH, als Waldbaum besonders im TI, sonst oft angepflanzt und verwildert.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000812279,"Kollin-montan(-subalpin). CH, besonders A und J.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000496178,"6–8. Gräben, Bachufer, Schlammböden, kollin-montan. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601810,"7–9. Äcker, Gärten, Schuttplätze, kollin. CH vereinzelt.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601836,"7–8. Ruderalstellen, Äcker, kollin-montan.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601889,"7–9. Wegränder, Schuttplätze, kollin. VS, TI, sonst gelegentlich adventiv.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000838665,"6–8. Kalkhaltige und lehmige Trockenwiesen, Weiden, Gebüsche. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000838681,CH ohne zentral- und südalpine Gebiete.,ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000496317,"6–7. Waldschläge, Gebüsche, Auenwälder, kollin-subalpin. CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000111477,"7–10. Wegränder, Schuttplätze, Flussufer, kollin. TI, sonst selten adventiv.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727911,"6–8. Feuchte Wiesen, Hochstaudenfluren.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727921,"Kollin(-montan). JN, M (besonders MZ und ME), AN (besonders ANE).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000756957,4–5. Kultiviert und gelegentlich verwildert.,ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000252267,"5–8. Gärten, Äcker, eingebürgert, kollin. Südliches TI.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000009871,"6–9. Trockenrasen, Felsensteppen, kollin-montan(-subalpin). VS, TI, GR (Puschlav), SG, BE.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000601914,"6–8. Wegränder, Schuttplätze, Strassenpflaster, kollin. VS, sonst sehr vereinzelt.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000697915,"6–8. Alpweiden, Fettwiesen, kalkliebend, (kollin-)montan-subalpin. A, J, M am Alpenrand.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000420104,"6–8. Etwas feuchte, sandig-lehmige Böden, kollin. M, sonst sehr vereinzelt.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000727974,"6–7. Wäldränder, Gebüsche, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000757044,"6. Kultiviert und selten verwildert, kollin-montan.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000864353,"7–10. Äcker, Wegränder, Schuttplätze, auf trockenen Böden, kollin-montan. CH (fehlt im Engadin). Hier als <b><i>D. sanguinalis</i></b> <b>aggr.</b> behandelt (inkl. <i>D. sanguinalis</i> und <i>D. ciliaris</i>, vgl. Checklist).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000111674,"6–8. Trockenwiesen, Felsensteppen, kollin-subalpin. JN, VS, TI, GR, vereinzelt M.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000380295,"6–9. Gräben, Bäche, kollin. M, LU, NE, VS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000936534,"6–7. Flachmoore, subalpin. GR, vereinzelt VS und BO.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0001303195,"7–8. Rasen, (subalpin-)alpin. TI, GR, VS (nur östlichste Teile).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000757183,"6–7. Äcker, Wegränder, lehmige Böden, kollin. SH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000380323,"6–9. Gräben, Bäche, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000380354,"5–9. Äcker, Wegränder, Schuttplätze, kollin-montan(-subalpin). CH, zerstreut (fehlt AN und TI).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000698094,"7–8. Magere Rasen, Grate, Gipfel, (subalpin-)alpin. A, vereinzelt JS (Chasseral, Mont Tendre).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000635153,"5. Felsige Südhänge, lichte Kastanien- und Eichenwälder, kollin-montan. TI, GR (Misox).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000420406,"6–9. Trockene, lockere, meist kalkhaltige, steinige und sandige Böden, Waldschläge, Gebüsche, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000728167,"6–7. Waldlichtungen, Heiden, kalkfliehend, kollin-montan. M, JN.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000111948,"5–7. Wegränder, Kiesflächen, Waldschläge, kollin(-montan). JN, M, VS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000757248,"6. In vielen Sorten kultiviert und selten verwildert, kollin-montan(-subalpin).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000698141,"7–8. Steinige Rasen, Kalkschutt, alpin. A.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000698187,"8–9. Karrenfelder, Weiden, (subalpin-)alpin. SG (Churfirsten), GR (Rätikon ?).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000728235,"7. Kalkreiche Weiden, Felshänge, Hochstaudenfluren, montan-subalpin(-alpin). JS (VD, NE), ANW (VS, VD).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000667247,"5–6. Zwergstrauchheiden, subalpin-alpin. A, vereinzelt M in Alpennähe. (Reculet).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000757278,"5–8. Feuchte Wiesen, Flachmoore, Bachufer, (kollin-)subalpin-alpin. A, seltener M und J.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000757306,"6–7. Weg- und Waldränder, Auenwälder, kollin. M, JN, vereinzelt A.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000420517,"6–8. Wegränder, trockene, sonnige Stellen, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000936647,"5–6. Feuchte Wiesen, Flachmoore, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000936650,"5–6. Kalkreiche Flachmoore und Streuwiesen, kollin. ME, MZ, VD (Villeneuve).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000936697,"6–8. Flach- und Hangmoore, lehmige Rutschhänge, montan-subalpin. A, vereinzelt J und M.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0001022663,"6–8. Hecken, Dämme, als Zierstrauch kultiviert und im Süden gelegentlich verwildert, kollin(-montan).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000112174,"7–9. Alluvionen, Moränen, Weiden, (montan-)subalpin. Besonders AZ und AS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000380636,"5–7. Kultiviert und verwildert, kollin.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000420566,"6–9. Steinige Orte, kollin-montan(-subalpin). CH.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000757393,"6–7. Trockenwarme Hügel, felsige Hänge, kollin-montan(-subalpin). VS, TI, GR, J (fehlt SH), selten AN und M.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000698269,"7–9. Riedwiesen, Flachmoore, kollin(-montan). M, J, AN, selten TI und VS.",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
wfo-0000698310,"4–5. Wiesen, lichte Waldstellen, kollin-subalpin. Südliches TI, GR (Misox).",ecology,de,"Haupt Verlag, Bern, Switzerland",ISBN-978-3-258-08047-5,All Rights Reserved
