WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000491787,ver-THA-0000491787.01,tamyae doi bai bang(ตำแยดอยใบบาง),0.0,ref-THA-0000491787,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03125,Forest Herbarium,All rights reserved,"Acalypha brachystachya. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 24. Accessed 2021-07-31",8,1
wfo-0000912095,ver-THA-0000912095.01,khang poi tua mia (ขางปอยตัวเมีย)(Central),0.0,ref-THA-0000912095,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03126,Forest Herbarium,All rights reserved,"Acalypha delpyana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 25. Accessed 2021-07-31",8,1
wfo-0000950668,ver-THA-0000950668.01,kiao klao (เกี้ยวเกล้า)(Northern),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000950668,ver-THA-0000950668.02,mai phrom (ไหมพรม)(Northern),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000950668,ver-THA-0000950668.03,hang krarok daeng (หางกระรอกแดง)(Bangkok),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000950668,ver-THA-0000950668.04,hang maeo (หางแมว)(Central),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000950668,ver-THA-0000950668.05,hu plachon (หูปลาช่อน)(Ratchaburi),0.0,ref-THA-0000950668,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127,Forest Herbarium,All rights reserved,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000953231,ver-THA-0000953231.01,tamyae tua phu (ตำแยตัวผู้)(Central),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000953231,ver-THA-0000953231.02,tamyae maeo (ตำแยแมว)(Central),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000953231,ver-THA-0000953231.03,han maeo (หานแมว)(Northern),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000953231,ver-THA-0000953231.04,lang ta kai (ลังตาไก่)(Trang),0.0,ref-THA-0000953231,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128,Forest Herbarium,All rights reserved,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",8,1
wfo-0000958157,ver-THA-0000958157.01,khang poi (ขางปอย)(Chiang Mai),0.0,ref-THA-0000958157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129,Forest Herbarium,All rights reserved,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31",8,1
wfo-0000958157,ver-THA-0000958157.02,"khang poi nam (ขางปอยน้ำ)(Northern, Central)",0.0,ref-THA-0000958157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129,Forest Herbarium,All rights reserved,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31",8,1
wfo-0000958157,ver-THA-0000958157.03,plao nam (เปล้าน้ำ)(Lampang),0.0,ref-THA-0000958157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129,Forest Herbarium,All rights reserved,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31",8,1
wfo-0000959997,ver-THA-0000959997.01,tamyae sifan laem (ตำแยซี่ฟันแหลม)(General),0.0,ref-THA-0000959997,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03130,Forest Herbarium,All rights reserved,"Acalypha lanceolata. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31",8,1
wfo-0000968118,ver-THA-0000968118.01,khang poi khon nam (ขางปอยขนน้ำ)(ขางปอยขนหนาม),0.0,ref-THA-0000968118,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03131,Forest Herbarium,All rights reserved,"Acalypha mairei. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31",8,1
wfo-0000968118,ver-THA-0000968118.02,khang poi phon nam(ขางปอยขนหนาม),0.0,ref-THA-0000968118,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03131,Forest Herbarium,All rights reserved,"Acalypha mairei. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31",8,1
wfo-0000218686,ver-THA-0000218686.01,khang poi arawan (ขางปอยเอราวัณ)(Southwestern),0.0,ref-THA-0000218686,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03132,Forest Herbarium,All rights reserved,"Acalypha pleiogyne. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 30. Accessed 2021-07-31",8,1
wfo-0000236547,ver-THA-0000236547.01,cha khoi (ชาข่อย)(Northern),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",8,1
wfo-0000236547,ver-THA-0000236547.02,cha yuan (ชาญวน)(Bangkok),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",8,1
wfo-0000236547,ver-THA-0000236547.03,ka nam (กาน้ำ)(Bangkok),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",8,1
wfo-0000236547,ver-THA-0000236547.04,cha ruesi (ชาฤาษี)(Central),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",8,1
wfo-0000236547,ver-THA-0000236547.05,phak duk (ผักดุก)(Prachuap Khiri Khan),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",8,1
wfo-0000236547,ver-THA-0000236547.06,phak dut (ผักดูด)(Prachuap Khiri Khan),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",8,1
wfo-0000236547,ver-THA-0000236547.07,cha pa (ชาป่า)(Pattani),0.0,ref-THA-0000236547,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133,Forest Herbarium,All rights reserved,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",8,1
