"occurrenceID","taxonID","scientificName","recordedBy","recordNumber","country"
"occ--1077847965226686153","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","55","guyana"
"occ-8094742500305774659","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","194","guyana"
"occ-8896027121113843071","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","696","guyana"
"occ--6602064859960929637","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","826","guyana"
"occ-6518389943404851977","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Gorinsky, C.","21","guyana"
"occ-7115011570233173258","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Grewal, M.S. & R. Persaud","94","guyana"
"occ--7046951435236092313","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Hahn, W. et al.","3903","guyana"
"occ--4729400132210944660","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","5676","guyana"
"occ--6045439900982122311","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Harrison, S.G. & R. Persaud","1072","guyana"
"occ-2947352864177804572","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Henkel, T.W.","630","guyana"
"occ-2510877074155267928","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","4150","guyana"
"occ--6851760401002057318","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","5988","guyana"
"occ-3755629123319565861","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Hitchcock, A.S.","16587","guyana"
"occ--5734909729157270733","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","16608","guyana"
"occ--1846157729658398556","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","17115","guyana"
"occ-8037855675185010117","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","17383","guyana"
"occ-8904281827364627213","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Hoffman, B.","2419","guyana"
"occ-969936994219080116","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Irwin, H.S.","237","guyana"
"occ--1614746752149504759","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","788","guyana"
"occ-3875144197383514936","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","797","guyana"
"occ-3007561403111799313","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Jansen-Jacobs, M.J. et al.","236","guyana"
"occ-4698160192440559944","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1005","guyana"
"occ-6564120069703392049","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1546","guyana"
"occ--2862297372561081593","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","3835","guyana"
"occ-1479555955720950994","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","4250","guyana"
"occ--3163225513781194534","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","4733","guyana"
"occ--5206447853441276841","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Jenman, G.S.","503","guyana"
"occ--5233189521279419429","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2013","guyana"
"occ-6352551383664532813","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2192","guyana"
"occ--6019173399029309850","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","5151","guyana"
"occ--7238289281539313864","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","5277","guyana"
"occ--1864109126439766609","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","6524","guyana"
"occ-6780373150764808602","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","7849","guyana"
"occ-2443695622242400866","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Kvist, L.P. et al.","5","guyana"
"occ-3085690861785188250","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","259","guyana"
"occ-1251398746896476148","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Lee, G. & R. Persaud","18","guyana"
"occ-3142611130605828393","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","McDowell, T. et al.","2168","guyana"
"occ-5510342560832159313","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2627","guyana"
"occ-7991982455919078597","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Mell, C.D. & R.C. Mell","234","guyana"
"occ-5155102711205672840","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Mutchnick, P.","1501","guyana"
"occ-1225592495275679581","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Omawale & R.N. Persaud","217","guyana"
"occ-3248991544738029835","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Pipoly, J.J. et al.","7924","guyana"
"occ--7155745531857789212","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","8307","guyana"
"occ-2097166928712761763","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","9716","guyana"
"occ-5960785926631126733","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Ramsammy, J.R.","9","guyana"
"occ--6725352412107350545","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Roberston, K.R. & D.F. Austin","282","guyana"
"occ-7306394306365878030","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","291","guyana"
"occ-1034852044757072707","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Sandwith, N.Y.","1566","guyana"
"occ--86538642816977995","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Schomburgk, Ri.","47","guyana"
"occ--3680898882862641198","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","203","guyana"
"occ--4571595793297240679","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Schomburgk, Ro.","s.n.","guyana"
"occ-6081439084282365939","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","s.n.","guyana"
"occ-6081439084282365939","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","s.n.","guyana"
"occ-6713532573373843064","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","ser. I, 116","guyana"
"occ--7784414432175770182","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","ser. I, 229","guyana"
"occ--6363233895770888469","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","470 (K)","guyana"
"occ--3919963197166543268","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","ser. I, 661","guyana"
"occ-8877808549800275966","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","ser. I, 835","guyana"
"occ--2044020647515645880","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","ser. I, 860","guyana"
"occ--8074058635851012009","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Smith, A.C.","3650","guyana"
"occ--7450282915043052551","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Steege, H. ter et al.","224","guyana"
"occ--2990130219373741359","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","439","guyana"
"occ-4883738123191293740","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Stockdale, F.A.","s.n.","guyana"
"occ--3400709761381471904","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Stoffers, A.L. & A.R.A. Görts-van Rijn et al.","193","guyana"
"occ-6334039379414647789","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Tate, G.H.H.","299","guyana"
"occ--2511254574765374198","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Warren, L.B.","s.n.","guyana"
"occ--6589171572774744152","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Boerboom, J.H.A.","LBB 9179","suriname"
"occ--2404475569329740743","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","9196","suriname"
"occ-836445444996791806","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","12001","suriname"
"occ--2615887923065274235","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","BW","261","suriname"
"occ--1589533118158334329","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","511","suriname"
"occ--5803444632963324583","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","521","suriname"
"occ--5159592376434311020","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Daniëls, A.G.H. & F.P. Jonker","976","suriname"
"occ-5393716566323708385","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1226","suriname"
"occ-6874883711168934406","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Doesburg, P.H. van","109","suriname"
"occ--6113038653819048412","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Donselaar, J. van","2402","suriname"
"occ--7676534335134003722","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Everaarts, A.P.","494","suriname"
"occ--7542524772333619497","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1088","suriname"
"occ-4454845859580301983","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Florschütz, P.A. et al.","339","suriname"
"occ-6591389155165976130","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","989","suriname"
"occ--7258710083419262795","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Focke, H.C.","223","suriname"
"occ-2313550231300730878","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","285","suriname"
"occ-2041322961578148218","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","885","suriname"
"occ--1129307318443246637","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Hall, C.J.J. van","100","suriname"
"occ-3824955210475022391","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Hekking, W.H.A.","1124","suriname"
"occ--5835556756008047031","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1164","suriname"
"occ--7161501248279710167","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Heyde, N.M. et al.","124","suriname"
"occ-3956592924786140211","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","310","suriname"
"occ--4371663316580884341","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","626","suriname"
"occ-8915471423818129878","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Hugh-Jones, D.Ll.","25","suriname"
"occ--3768963514293883336","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Irwin, H.S. et al.","54750","suriname"
"occ-1132577377302345116","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","55120","suriname"
"occ--5304643396211417871","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","57701","suriname"
"occ--5769535617480987736","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Jonker-Verhoef, A.M.E. & F.P. Jonker","29","suriname"
"occ-2638579202049441663","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","199","suriname"
"occ-3997378613979838336","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","207","suriname"
"occ-3562316195608144915","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Kalpoe, C.D.","UVS 16588","suriname"
"occ-8839147887256327151","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Kramer, K.U.","115","suriname"
"occ-6316959827269288012","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Kramer, K.U. & W.H.A. Hekking","2154","suriname"
"occ-853549699119326871","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Lanjouw, J.","395","suriname"
"occ-6589025145173345403","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Lanjouw, J. & J.C. Lindeman","1814","suriname"
"occ-1289278270558857862","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2331","suriname"
"occ-234706511333180751","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","LBB","","suriname"
"occ--6694458859637747862","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Lindeman, J.C.","1105","suriname"
"occ--3941627218055545658","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Lindeman, J.C. & A.L. Stoffers et al.","7","suriname"
"occ--8201249689246990926","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Maguire, B.","24307","suriname"
"occ--4617789893021911607","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Pons, T.L.","LBB 12638","suriname"
"occ-1779577610107813009","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Pulle, A.","459","suriname"
"occ--6277290941660824129","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Reijenga, Th.W.","975","suriname"
"occ--6996037419486167471","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Rombouts, H.E.","625","suriname"
"occ-4727754850323263561","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","908","suriname"
"occ--2589650313468011666","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Sailings","U-94","suriname"
"occ--3656922070230337489","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Samuels, J.A.","s.n.","suriname"
"occ-6081439084282365939","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","s.n.","suriname"
"occ-6081439084282365939","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","s.n.","suriname"
"occ-6152509649403077533","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","8 (NY)","suriname"
"occ--7104165411668136809","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","8 (K)","suriname"
"occ--7004948754611373613","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","65","suriname"
"occ-8345733360309969781","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","115","suriname"
"occ--7859289948423693025","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","283","suriname"
"occ--4983056979973444248","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Schulz, J.P.","8747","suriname"
"occ--6508524749049748851","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Smith-Naarendorp, E.S.","LBB 12904","suriname"
"occ-1815655214276789690","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","12915","suriname"
"occ-235137195605385279","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Soeprato","B11","suriname"
"occ--4843034359420810456","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Stahel, G. & J.W. Gonggrijp","BW 6308","suriname"
"occ--7693283399068036419","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","6324","suriname"
"occ--3914909821447811187","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Sterringa, J.T.","LBB 12424","suriname"
"occ--6847163158949027342","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Sterringa, J.T.","LBB 12533","suriname"
"occ-4883738123191293740","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Stockdale, F.A.","s.n.","suriname"
"occ-6081439084282365939","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","s.n.","suriname"
"occ-1068933390704376940","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Stoffers, A.L.","18B","suriname"
"occ--3965091688290386477","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Tresling, J.H.A.T.","147","suriname"
"occ--1609557261253875456","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Tryon, R.M.","5672","suriname"
"occ-1889691474354574751","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","UVS","","suriname"
"occ--2668663344117378246","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Versteeg, G.M.","500","suriname"
"occ-6178865787331354059","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","618","suriname"
"occ--2107687951094789284","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","881","suriname"
"occ-2788658130085830594","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Went, F.A.F.C.","230","suriname"
"occ-664683058428784051","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Wessels Boer, J.G.","568","suriname"
"occ-1087216921112257831","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","686","suriname"
"occ-159683703730606803","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1175","suriname"
"occ--1576252707675190618","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Wullschlägel, H.R.","446","suriname"
"occ--1964235574487565190","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1683","suriname"
"occ-1647792001247503339","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Alexandre, D.Y.","68","french guiana"
"occ--269575332500272056","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","164","french guiana"
"occ--3625306562330605770","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","294","french guiana"
"occ-4967923339850608387","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","338","french guiana"
"occ--3482140882439155706","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","392","french guiana"
"occ-8801952995048562802","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","486","french guiana"
"occ-4247922581115421663","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Billiet, F.P. & B. Jadin","1165","french guiana"
"occ--7423120821774421728","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Bordenave, B.","294","french guiana"
"occ-8909302757056857003","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","349","french guiana"
"occ-7019155186768356979","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Broadway, W.E.","222","french guiana"
"occ-8745196746150853048","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","737","french guiana"
"occ--4584147160913191084","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Burgot, S-J.","4","french guiana"
"occ--247212357293904325","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Chérubini, B.","20","french guiana"
"occ--5155078675491142420","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Cremers, G.A. et al.","7957","french guiana"
"occ--9717100916315826","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","9759","french guiana"
"occ-7900084639293029548","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Deward, G.","173","french guiana"
"occ-4383843104764356657","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Feuillet, C.","90","french guiana"
"occ--2332205113028974979","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","325","french guiana"
"occ--1289839412481799819","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","663","french guiana"
"occ--6356260870102036874","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1334","french guiana"
"occ--6724456143631617972","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2181","french guiana"
"occ-2352743611925354348","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2502","french guiana"
"occ--8246018977658680477","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","3945","french guiana"
"occ--3882636989478159419","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Fleury, M.","451","french guiana"
"occ--3499911531314729371","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","492","french guiana"
"occ--6016713386793981227","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Fournet, A.","139","french guiana"
"occ-9086495300963054529","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","198","french guiana"
"occ--3549577828510896918","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Garnier, F.A.","102","french guiana"
"occ-4910390940100663219","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Gely, A.","43","french guiana"
"occ-3100183205706214863","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Granville, J. J. de, et al.","1150","french guiana"
"occ-3610135584020559629","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2532","french guiana"
"occ-1810781723451312359","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","3649","french guiana"
"occ--799672637475813088","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","7826","french guiana"
"occ--6365340792167742986","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","8703","french guiana"
"occ-38367404688508066","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","10722","french guiana"
"occ--2764318789590685252","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Grenand, P.","53","french guiana"
"occ-5752746815101449404","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","201","french guiana"
"occ-732748737282044017","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1117","french guiana"
"occ--8611869059825391942","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1670","french guiana"
"occ--8566081763479936966","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2875","french guiana"
"occ--7433655388737283276","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Hoff, M.","6083","french guiana"
"occ-8622866901504147558","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","6252","french guiana"
"occ--84450001387132321","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Jacquemin, H.","1467","french guiana"
"occ--8700813797878580986","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1498","french guiana"
"occ--3767091722854369613","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","2842","french guiana"
"occ--9060190506976988051","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Kodjoed, J.F.","92","french guiana"
"occ--5037833828030259473","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","99","french guiana"
"occ-1040969728375248021","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Larpin, D.","453","french guiana"
"occ--7364264450453833502","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Leclerc, A.","0051","french guiana"
"occ--5916778880962141723","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Lescure, J.P.","310","french guiana"
"occ-847810024603177327","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Moretti, C.","119","french guiana"
"occ--6814530313307185578","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","585","french guiana"
"occ-8799141403962115192","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","734","french guiana"
"occ--5748598512530687463","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1294","french guiana"
"occ-7666819005654507613","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Mori, S. A. et al.","18246","french guiana"
"occ--7775503882180063759","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","18639","french guiana"
"occ-7584853059205876185","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","19065","french guiana"
"occ--3125962299843256520","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","21186","french guiana"
"occ-6646945371379103679","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","23295","french guiana"
"occ-3258284232866805448","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","23818","french guiana"
"occ--773770869278924249","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Oldeman, R.A.A.","B-438","french guiana"
"occ-6872968807813418296","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1259","french guiana"
"occ-2184666445588060083","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","1651","french guiana"
"occ-1043629123601742269","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","3120","french guiana"
"occ--6525728479135294844","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","3151","french guiana"
"occ--8476430996660963044","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","B-3892","french guiana"
"occ-2490611374347855228","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","","B-4019","french guiana"
"occ-5136971655366633065","taxon-27-PHYTOLACCACEAE","PHYTOLACCACEAE","Poiteau, P.A.","s.n.","french guiana"
