"taxonID","description"
"taxon-Rivina_humilis","Annual herb or subshrub to 1.2 m tall , often shrubby and with spreading, vinelike branches from base . Stem ribbed, glabrous to pubescent . Leaves lanceolate, ovate-lanceolate, ovate or oblong, sometimes elliptical, to 15 x 9 cm , entire or with low teeth , acute or acuminate at apex, rounded to truncate at base , glabrous or pubescent , often undulate; petiole to 11 cm long , canaliculate , pubescent with stiff hairs continuing on midvein of lower leaf surface . Inflorescence an axillary or terminal raceme to 20 cm long , axes glabrous or pubescent ; bracts very narrowly lance-linear , 0.6-1 mm long , membranous , ciliate especially at mid-margin ; bracteoles scalelike, immediately subtending perianth, <0.3 mm long ; pedicels glabrous , 2.4-4 mm long in flower, elongating to ca. 7 mm in fruit . Tepals 4 , obovate to linear-oblong or oblong-elliptic, 2.0-3.5 x 1 mm , obtuse , glabrous or ciliate , white, greenish or pinkish , partially enclosing fruit; stamens 4 , ca. 1.3-1.5 mm long , anthers 0.5-1 mm ; ovary ca. 1 mm , style 0.5 mm . Fruit ovoid , 2.5-4.5(-5) mm wide , smooth , red (sometimes orange or purple), black when dry ; seed 2.5-3.5 mm , bluish-black , glabrous or hispid ."
"taxon-5-SEGUIERIA","Trees, more or less scandent shrubs, or lianas. Young branches (except those immediately below inflorescence) often with paired thorns. Leaves petiolate; stipules seemingly present at base of older leaves, as paired thorns, or absent. Inflorescences axillary and terminal , few-flowered racemes to irregular, profusely flowering panicles; lower bracts sometimes leaf-like, membranaceous ; bracteoles similar to but smaller than bracts, or absent. Flowers bisexual, pedicellate; tepals 5 , reflexed in fruit, membranous , colored , glabrous , subequal; stamens ca. 15-65 , irregularly inserted, anthers versatile, extrorse, linear, cordate at base and apex ; ovary 1-locular , ovule 1 , basal, campylotropous, ovary compressed and merging with winged style, stigma 1 , papillose, decurrent on thicker margin of style . Fruit a samara with a dorsal wing, growing out from elongating style, basal part sometimes bearing lateral winglets ; seed 1 , globose or compressed-globose , testa coriaceous , embryo extremely curved."
"taxon-1-Seguieria_americana","Liana or scandent shrub (or small tree) climbing to ca. 10 m , trunk to 14 cm diam. Branchlets slender, subterete, striate , glabrous . Leaves subcoriaceous , ovate or elliptical, to 15.5 x 8 cm , acuminate or obtuse at apex, rounded at base ; petiole canaliculate , glabrous , 3-10 mm long ; stipular thorns recurved , stout, to 20 mm long . Inflorescence an axillary or terminal , 15- to ca. 100-flowered , to 40 cm long panicle; axes angular, sparsely pubescent to lanate ; pedicels 3-10 mm long , subterete , densely puberulent ; bracts leaf-like at base of inflorescence and diminishing in size upwards; bracteoles triangular, concave , to 1.3 mm . Tepals ovate, to 7.5-8 mm , obtuse , white or pale yellow ; stamens 30-65 , filaments filiform , to 6.5 x 2 mm , anthers linear , to 2.4 mm ; ovary ovoid, longitudinally ribbed , with distinct primordia of lateral winglets (fluted enations) at base , style erect , winged on one side , apex subrecurved. Samara to 5 cm long , basal part to 1.1 cm wide , with winglets up to 4 mm wide , terminal wing of variable elongated shape, to 2 cm wide ; testa red-brown ."
"taxon-2-Seguieria_macrophylla","Tall liana or climbing shrub. Internodes of older branches hollow. Leaves subcoriaceous , elliptical or ovate-elliptical , to 18 x 8.5 cm , apex obtuse to acuminate (often also mucronulate) , base rounded ; petiole 3-14 mm long ; stipular thorns recurved , stout, to 12 mm long . Inflorescence an axillary or terminal , profusely (>100) flowered panicle to 50 cm long , sparsely to densely puberulent ; bracts acicular , to 5 mm ; bracteoles acicular , to 1.5 mm ; pedicels 3-9 mm long . Tepals 4.5(-6) x 3.5(-4.5) mm , greenish-yellow, becoming dark on drying ; stamens ca. 15-40 , filaments to 3.5 mm long , anthers 1.5-2.5 mm ; ovary without lateral winglet primordia (enations), becoming black on drying , stigma normally completely lateral . Samara to 4 cm long , becoming black on drying , basal part to 8 mm wide , smooth or somewhat veined , terminal wing widened upwards to 1.6 cm and widest from middle to tip ; testa black ."
"taxon-6-TRICHOSTIGMA","Woody shrubs or vines (lianas), rarely tree-like. Leaves alternate or subopposite, petiolate; stipules minute, deciduous. Inflorescences many-flowered terminal or pseudo-axillary , condensed or lax racemes; bracts linear , often inserted at or near middle of pedicel , deciduous; bracteoles 2 , immediately subtending flower, persistent, minute. Flowers bisexual; tepals 4 , subequal, persistent and reflexed in fruit; stamens 8-12(-25) , filaments free, anthers basifixed; ovary 1-carpellate , 1-locular , cylindrical to globose , ovule 1 , style short or absent, stigma often penicillate. Fruit a 1-seeded drupe, globose or lenticular , reddish-purple to black , pericarp adherent to seed; testa crustaceous ."
"taxon-1-Trichostigma_octandrum","Woody shrub or liana to 10 m ; bark greyish-purple . Branches long, slender, minutely puberulent . Leaves oblong, elliptical or lanceolate (rarely ovate), 5-15 x 2-6 cm , acute or acuminate at apex, cuneate to acute or rounded at base ; petiole canaliculate , sparsely pubescent, 1-3.7 cm long , glabrous , base of petiole persistent, peg-like on old stems. Inflorescence a laxly to rather densely many-flowered raceme to 13 cm long , often pseudo-axillary on very short, leafless shoots; pedicels 3-10 mm long ; bracts lance-linear , 1-2 mm long , deciduous; bracteoles 2 , scale-like, triangular , ca. 0.5 mm long , immediately below perianth. Tepals ovate or obovate, 3-5 x 2.5-3 mm , concave, obtuse , greenish-white or white in flower, turning red, purple or purplish-pink in fruit ; stamens 8-12 , free, anthers basally sagittate and deeply incised at apex; ovary subglobose , glabrous , style very short, stigma 1 . Fruit subglobose , 4.5-5.5 mm wide , red, purple, black or brown ; seed black, shining , 4-6 mm ."
"taxon-29-NYCTAGINACEAE","Annual or perennial herbs, shrubs or trees, sometimes scandent or prostrate ; root system fibrous, fleshy or tuberous . Branches dichotomously or trichotomously forked, often swollen at nodes, sometimes armed with, and climbing by means of, thick, straight to recurved , axillary spines . Leaves alternate, opposite, subopposite or whorled, simple; sessile or petiolate; exstipulate; blade membranaceous to carneous , often marked and coarsened with conspicuous raphides , symmetric or oblique at base , margin usually entire, sometimes toothed or lobed , glabrous or pubescent ; pinnately veined. Inflorescence of terminal or axillary , diffuse or congested, paniculate or corymbose cymes (sometimes flowers axillary and solitary, or in thyrses, racemes, spikes, umbels or capitules), pedunculate, usually bracteate or variously involucrate ; involucre, when present, of free or connate segments, often calyx-like, enclosing 1 or many flowers, persistent or deciduous, often accrescent around fruit, green or brightly coloured . Flowers regular or nearly so, bisexual or unisexual, then sometimes sexes with different perianth, usually dioecious when flowers unisexual; perianth plicate or contorted in bud, green or coloured , campanulate, funnel-shaped, or tubular, sometimes urceolate or salver-shaped, connate completely to a truncate tube or for more than 2/3 with a 3-5-dentate or -lobed limb , upper part mostly caducous after anthesis , tube persistent in fruit, usually accrescent, indurate at base and forming an anthocarp; stamens 1-10(-30) , hypogynous, included or exserted, filaments unequal, filiform , free or united at base in small, often swollen collar, presumably functioning as nectary, anthers dehiscent by longitudinal slits, 4-locular, 2-locular when mature , dorsifixed or basifixed; pistil 1 , included in perianth, ovary superior, 1-carpellate , 1-locular , sessile or stipitate, ovule 1 , anatropous or campylotropous, style short or elongate , sometimes absent, stigma simple, capitate , peltate, penicillate or fimbriate, terminal, rarely lateral or style stigmatic along one side . Fruit a 1-seeded anthocarp, formed by persistent, coriaceous, fleshy perianth-tube or its indurated base with enclosed achene or utricle; anthocarp costate ( 5- to 10-ribbed at base ), sulcate or winged, glabrous or pubescent , often viscous when wet; seed 1 , testa hyaline, endosperm scanty, perisperm abundant, usually mealy or fleshy , embryo curved or straight."
"taxon-1-BOERHAVIA","Annual or perennial herbs, sometimes suffrutescent or subscandent; glabrous or pubescent. Leaves opposite or subopposite, those of a pair often unequal, large leaves often alternating; petiolate; blade entire, sinuate or undulate , raphides prominent , linear , base sometimes inequilateral. Inflorescences varying from a terminal or axillary panicle to paniculate capitula, or flowers arranged in racemes, unequally pedicellate umbels or cymes, flowers rarely solitary; branches often subtended by a small hyaline bract; pedicellate or subsessile; bracteoles 1-3 , minute, hyaline. Flowers bisexual, small; perianth corolla-like, campanulate, subrotate or funnelform , lower part constricted above ovary, persistent, upper part (limb) shallowly 5-lobed , flaring, deciduous; stamens 1-3(-5) , exserted or included, filaments free or connate below, pollen forate, 2(-3)-nucleate ; ovary shortly stipitate, ovule anacampylotropous, style filiform , stigma 1 , capitate , subexserted to exserted. Anthocarps shortly stipitate, clavate, fusiform or subellipsoid, 3-5(-10)-angled, -ribbed or -winged , green , with stipitate, viscous glands on ribs (eglandular in B. erecta , not in the Guianas), and streaks of white , linear superficial raphides in furrows between ribs ; seed with thin testa adherent to pericarp, embryo with unequal cotyledons curved inward, enclosing scant, mealy endosperm, radicle elongate , descending."
"taxon-1-Boerhavia_diffusa","Perennial herb; taproot woody, fusiform , to 1 cm wide . Stem prostrate to decumbent or ascending, to 2 m long , slender, sparsely branched, widely spreading , glabrous or puberulent . Petiole to ca. 4.3 cm long ; blade orbicular, rhombic-orbicular or rhombic-ovate on lower part of stem, frequently intergrading to ovate or lanceolate on upper part , 1.1-6 x 0.8-5 cm , apex obtuse to acute , base cuneate, truncate or obtuse , margin sometimes undulate, sub-scalloped or sinuate , and ciliate with multicellular, to 1 mm long hairs , upper surface yellowish-green , glabrous , lower surface paler , glabrous or with puberulent veins . Inflorescence a terminal or axillary , pedunculate, strict or diffusely branched, to 45 cm long panicle, bearing few- to many-flowered subumbellate clusters of subsessile or pedicellate flowers; branches glabrous or glandular-puberulent , bracteolate at base; bracts lanceolate, hyaline ; pedicel 0-0.5 mm long ; bracteole 0.9-1.7 mm long . Perianth red, purplish-red, maroon or purple , tube closely adherent to ovary, 0.7-1.0 x 0.5 mm , 4-5-ribbed , minutely glandular on ribs, limb broadly campanulate , 5-lobed , sometimes puberulent and ciliate , limb including lobes ca. 1.3 x 0.5 mm , lobes ca. 0.5 mm ; stamens 1-3 , included to slightly exserted, filaments recurved , united at base; ovary narrowly ellipsoid , ca. 0.5 mm wide , style recurved , stigma slightly exserted, peltate. Anthocarp sessile or subsessile, clavate, narrowly oblanceoloid or subellipsoid, to 4 x 1.5 mm , obtuse , green , 4-5-ribbed , ribs stipitate-glandular, viscous, groove between ribs smooth , with numerous linear , white raphides appearing as minute streaks ; seed narrowly ovoid , ca. 2 mm , castaneous."
"taxon-2-BOUGAINVILLEA","Shrubs or trees; often with long, clambering branches, sometimes armed with simple or apically forked, supra-axillary spines , glabrous or pubescent . Leaves alternate; petiolate; blade broad, entire . Inflorescences axillary or terminal cymes with pseudanthia consisting of an involucre of 3 persistent, leafy, coloured bracts , each (in the Guianas) bearing a bisexual flower with its pedicel adnate to the midvein . Perianth tubular , tube subterete or 5-angled , limb 5(rarely 4)-lobed , lobes induplicate-valvate ; stamens (4-)5-10 , included, filaments somewhat unequal, capillary, connate at base in a short cup; ovary stipitate, fusiform, slightly laterally compressed , style subterminal, short, filiform or subclavate , straight or slightly curved, included, partially or completely papillose. Anthocarps fusiform , coriaceous , 5-costate ; seed with thin testa adherent to pericarp, embryo uncinate, cotyledons incumbent, enclosing mealy endosperm, radicle descending."
"taxon-1-Bougainvillea_glabra","Woody vine, armed, high-climbing, or tree to 20 m ; branches yellowish or reddish-brown , puberulent when young, but soon glabrate ; spines 2-15 mm long , stout, straight or recurved . Petiole 0.6-2.3 cm long , sparsely puberulent ; blade broadly ovate to elliptic-ovate or ovate-lanceolate, 3-10 x 1.8-5.3 cm , abruptly or gradually acute to long-acuminate at apex, rounded to acute at base , puberulent when young, soon glabrate . Pseudanthia 3-flowered , peduncle 1-2.5 cm long ; bracts pink, purple, purplish-red or magenta , elliptical to broadly ovate, 2.4-5.2 x 1.7-3.9 cm , obtuse to abruptly acute or acuminate at apex, cordate at base , sparsely puberulent or glabrous . Perianth 1.5-2.5 cm long , tube greenish or yellowish-white , glabrate or puberulent with antrorsely curved, to 0.5 mm long hairs , distinctly obtusely 5-angled below ; stamens 8 . Anthocarp turbinate, 7-13 x 4-5 mm , acutely 5-angled , glabrate or sparsely puberulent ."
"taxon-2-Bougainvillea_spectabilis","Woody vine, armed, high-climbing, or tree to 12 m ; branches flexuous, greyish or reddish-brown , usually copiously fulvous-villous, sometimes glabrate ; spines to 4 cm long , stout, straight or curved. Leaves petiolate; blade broadly ovate to suborbicular or rounded-ovate, 5-10 x 2.5-6.5 cm , abruptly acute or acuminate at apex, rounded to acutish at base and often short-decurrent , sparsely short-villous above, often glabrate in age, usually densely villous beneath . Pseudanthia 3-flowered , peduncle 6-17 mm long , slender; bracts pink or purplish-red , ovate or broadly ovate, 2-5 x 1.7-3.1 cm , abruptly acute or acuminate or sometimes obtuse at apex, subcordate at base , sparsely puberulent or short-villous . Perianth 1.5-3 cm long , tube green , densely short-pubescent with spreading , straight, to 1 mm long hairs , lower part veined but not prominently angled below, limb 6-7 mm wide , lobes ovate-triangular, subobtuse , yellowish above ; stamens 7-10, often 8 . Anthocarp oblong-ellipsoid , 11-14 x 5 mm , 5-ribbed , greyish-green , densely short-villous ."
"taxon-3-GUAPIRA","Shrubs or trees; unarmed, glabrous or branchlets often rufous -puberulent . Leaves usually opposite; petiolate; blade entire, often coriaceous . Inflorescences lateral and/or terminal , pedunculate paniculate-corymbose cymes; flowers unisexual, dioecious, small, reddish, yellowish-green, or greenish-white ; sessile or pedicellate; exinvolucrate, 2- or 3-bracteolate at base . Male perianth obconic-campanulate , limb 5-dentate , teeth short , induplicate-valvate ; stamens 6-10 , exserted, filaments short-connate at base, anthers oblong , staminodes present; rudimentary pistil often present. Female perianth tubular , limb narrow, shallowly 5-dentate , in bud rounded or obtuse at apex , rarely with staminodes; ovary elongate-ovoid , sessile, style usually short-exserted; stigma fimbriate or fimbriate-lacerate. Anthocarps drupaceous, red to black , exocarp fleshy , juicy, utricle elongate , papyraceous to coriaceous , striate ; seed with hyaline testa adherent to pericarp, embryo straight, cotyledons broad, enclosing scanty endosperm, radicle short, inferior."
"taxon-1-Guapira_cuspidata","Tree 1-18 m , trunk to ca. 20 cm diam. ; branches yellowish-brown , rugulose, glabrous ; branchlets rufous -puberulent , leafy at apex. Leaves opposite; petiole rufous -puberulent , 1-2.5 cm long ; blade thinly coriaceous , usually broadly ovate (sometimes lance-elliptical or ovate-elliptical), 11.5-17.3 x 4.8-6.5 cm , gradually or abruptly acuminate or attenuate to apex, which is usually cuspidate or subcuspidate, with obtuse or acute acumen, subdecurrent at base , glabrous above, densely ferrugineous-puberulent, especially on midvein and principal lateral veins beneath when young, glabrate and dull in age ; lateral veins prominent, 6-9 on each side , arcuate, laxly anastomosing near plane margin. Inflorescence a terminal or axillary , densely many-flowered cyme; peduncle stout, 5-7.5 cm long ; branches rufous -puberulent or -tomentellous , ascending; ultimate cymules 3-4 to many-flowered , flowers sessile or rarely pedicels 1-3 mm long ; bracteoles ovate-triangular , 1 mm long , puberulent . Male perianth oblong-infundibuliform , 3-4 x 1.5-2.5 mm , rufous -puberulent , limb shortly 5-dentate , teeth triangular, obtuse ; stamens 7-ca. 9 , white , longer ones ca. 8 mm long , shorter ones ca. 6 mm long ; rudimentary pistil ca. 3.5 mm long . Female perianth ellipsoid or infundibuliform , 2.5-3 x 1 mm , limb shortly 5-dentate , lobes erect , acute ; pistil ca. 2.5-3 mm long , stigma slightly exserted, digitately lacerate-fimbriate. Anthocarp dark red , narrowly ellipsoid , ca. 8 x 3 mm , with purple juice ."
"taxon-2-Guapira_eggersiana","Shrub or tree 1.5-14 m , trunk to ca. 20 cm diam. Leaves usually opposite; petiole to 2 cm long ; blade thinly to firmly coriaceous , green, drying dark brown , elliptical or elliptic-lanceolate, sometimes oblanceolate , 4.5-15 x 2-4 (-6.4) cm , apex obtuse, acute or acuminate , base cuneate to rounded , sometimes somewhat hirtellous at first, glabrous at maturity , sometimes shining ; ca. 5 lateral veins, scarcely prominent. Inflorescence axillary or terminal , erect , corymbiform or subumbellate, sometimes corymbose-paniculate, glabrous or nearly so, sometimes sparsely puberulous ; peduncle slender; ultimate branches 0.2-0.5 mm wide , with 3-flowered umbel ; pedicels slender, 3-6 x 0.5 mm ; bracteoles 3 , lanceolate , ca. 0.5-1 mm , often ferrugineous -puberulent ; flowers puberulous when young, glabrous or glabrate when mature . Male perianth infundibuliform or infundibuliform-campanulate , 3.5-4 (-6.5) x 2 (-3.3) (at widest point near apex) mm , shortly 5-toothed , teeth obtuse , ciliate ; stamens 7-8 , filaments white , longer ones to 9.5 mm long , to 3 mm exserted , shorter ones ca. 7 mm long , anthers brown , ellipsoid , 0.5 mm ; rudimentary pistil ca. 3.5 mm long , style puberulous . Female perianth green or white, with pink margin , slightly constricted above, narrowly ellipsoid, subinfundibuliform or salverform , total length (2-)3-5 mm , sparsely ferrugineous-puberulous when young , 5-toothed , teeth, up to 0.5 mm long , ciliate ; pistil ca. 3 mm long , style capillary, distinctly exserted, stigma digitately fimbriate into 15-20 divisions. Anthocarp red , ellipsoid, 7-10 x 3.8-5 mm , apically coronulate ."
"taxon-3-Guapira_kanukuensis","Tree 20-25 m ; nodes densely minutely rufous -tomentellous . Leaves opposite or verticillate in whorls of 4 ; petiole slender, 2-4 cm long , sparsely rufous -puberulous or glabrous ; blade membranaceous , elliptical, sometimes oblong-elliptical or ovate , 7.5-18 x 4-8 cm , apex acute, acuminate or obtuse , base often unequal and subrotund to acute , upper surface dark brown when dry , subopaque , glabrous , midvein prominent, lower surface dark brown , glabrous or sparsely minutely puberulous near base ; lateral veins ca. 10 , smaller veins laxly reticulate. Inflorescence terminal , cymose-paniculate or corymbose, 4-6 x 5-12 cm , with 2-4 ascending or divaricate branches, few- to many- flowered ; peduncle to 11.5 cm long , sparsely rufous -puberulent or glabrous ; branches densely minutely rufous- or brownish -puberulous ; cymules short, few-flowered ; bracteoles 4-5 , 0.5-1 mm long , densely rufous -tomentellous . Male perianth infundibuliform , 5 x 3 mm , densely rufous -tomentellous , shortly 5-toothed , teeth obtuse ; stamens exserted, anthers ca. 0.6 mm long . Female perianth narrowly tubular , 3-4 x 1.5 mm , densely rufous- or brownish -tomentellous , 5-toothed , teeth usually obtuse , flaring or sometimes erect , 0.5 mm long ; style exserted to ca. 2 mm , black , stigma fimbriate. Anthocarp narrowly ovoid , ca. 10 x 3.5 mm , densely rufous -tomentellous ."
