Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
2,2,ecology,"Lowland rain forest to 400 m (in Malaya to 1000 m), also in secondary evergreen forest.","Acrotrema costatum. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 104. Accessed 2021-07-31",wfo-0000518969,EN,R.D. Hoogland,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000518969,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00198
2,2,ecology,"In evergreen forests, around 900 m.","Actinidia latifolia. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 140. Accessed 2021-07-31",wfo-0000519280,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000519280,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00260
2,2,ecology,"In evergreen forests, 1600–1850 m.","Actinidia rubricaulis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 140. Accessed 2021-07-31",wfo-0000519327,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000519327,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00261
2,2,ecology,In scrub and evergreen forest at low to medium altitudes (from 50 to 1520 m).,"Adinandra integerrima. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 151. Accessed 2021-07-31",wfo-0000520896,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520896,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00282
2,2,ecology,In evergreen jungle at 900–1285 m.,"Adinandra laotica. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 152. Accessed 2021-07-31",wfo-0000520912,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520912,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00283
2,2,ecology,In evergreen forest at low altitudes (under 50 m).,"Adinandra sarosanthera. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 152. Accessed 2021-07-31",wfo-0000520976,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520976,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00284
2,2,ecology,Evergreen forests.,"Agelaea borneensis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 120. Accessed 2021-07-31",wfo-0000523712,EN,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000523712,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00226
2,2,ecology,Evergreen forests. Flowers in March–April. Fruits from March to August.,"Agelaea trinervis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 119. Accessed 2021-07-31",wfo-0000523801,EN,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000523801,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00225
2,2,ecology,"Scattered or in small groups in open grassy forest, deciduous forest, or evergreen forest, at the summit or on ridges of hills; from low to medium altitudes (850–1700 m).","Anneslea fragrans. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 157. Accessed 2021-07-31",wfo-0000537574,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000537574,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00298
2,2,ecology,"Primary forests, hills, and mountains, 100–1300 m.","Apostasia nuda. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 137. Accessed 2021-07-31",wfo-0000249986,EN,"K. Larsen, F.F. de Vogel",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000249986,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00257
2,2,ecology,Evergreen forest up to 600 m in Thailand.,"Apostasia odorata. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 134. Accessed 2021-07-31",wfo-0000249997,EN,"K. Larsen, F.F. de Vogel",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000249997,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00254
2,2,ecology,Evergreen forests up to 1500 m.,"Apostasia wallichii. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 135. Accessed 2021-07-31",wfo-0000250068,EN,"K. Larsen, F.F. de Vogel",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000250068,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00255
2,2,ecology,"In evergreen forests from sea level, to c. 1000 m alt. Flowering (July–) October–December. Host not recorded from Thailand, outside Thailand mostly <i>Ficus</i> species and <i>Hibiscus tiliaceus</i>.","Balanophora abbreviata. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 178. Accessed 2021-07-31",wfo-0000558623,EN,B. Hansen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558623,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00326
2,2,ecology,Insufficiently known. In Thailand collected in montane evergreen forest at 1800 m alt. in March. Parasitizing <i>Litsea</i> sp. on the crests of mountain ridges.,"Balanophora fungosa minor. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 180. Accessed 2021-07-31",wfo-0000558661,EN,B. Hansen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558661,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00330
2,2,ecology,"Mixed deciduous forest on slopes at foot of limestone hill, alt. 250–300 m. Flowering October–November. Host not recorded from Thailand, but one report from China mentions <i>Ficus</i> sp.","Balanophora harlandii. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 178. Accessed 2021-07-31",wfo-0000558666,EN,B. Hansen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558666,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00327
2,2,ecology,"Common in various kinds of forest from sea level up to 1600 m alt.; also collected in temple gardens in Bangkok. Flowering season (July–) September–October (–May). Parasitizing various trees and climbers, e.g. <i>Ficus religiosa</i> cult., <i>Tetrastigma</i> sp.","Balanophora latisepala. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 180. Accessed 2021-07-31",wfo-0000558697,EN,B. Hansen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558697,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00331
2,2,ecology,"In evergreen forest at high altitudes. Flowering season August–October. Hosts not known in Thailand; in China and Taiwan species of <i>Alnus</i>, <i>Celastrus</i>, <i>Rhododendron</i>, <i>Quercus</i>, <i>Pinus</i>, <i>Elatostema</i>, and <i>Pilea</i> have been recorded.","Balanophora laxiflora. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 181. Accessed 2021-07-31",wfo-0000558698,EN,B. Hansen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558698,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00332
2,2,ecology,Along stream banks in the lower montane forest; alt. 800–1200 m.,"Calocedrus macrolepis. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 196. Accessed 2021-07-31",wfo-0000580855,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000580855,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00356
2,2,ecology,"In evergreen forests, often by stream or shade places from low to medium altitudes (800–2000 m).","Camellia connata. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 147. Accessed 2021-07-31",wfo-0000582291,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000582291,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00273
2,2,ecology,"On slopes in moist upper mixed deciduous forest, altitude 1250 m. Locally common.","Camellia pleurocarpa. Flora of Thailand. Vol. 2. Part 2, 1972. Pg. 146. Accessed 2021-07-31",wfo-0000582598,EN,H. Keng,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000582598,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00271
