WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000812678,distribution,EN,"Thailand, India, Burma, Indochina, Malaysia, Indonesia (type), Taiwan, Japan, New Guinea.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000812678,Forest Herbarium,All rights reserved,"Castanopsis acuminatissima. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 185. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03853,9,3
wfo-0000812715,distribution,EN,"Thailand, Burma, Malaysia, Indonesia (type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000812715,Forest Herbarium,All rights reserved,"Castanopsis argentea. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 187. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03854,9,3
wfo-0000812734,distribution,EN,"Thailand, China, India, Burma (type), Vietnam.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000812734,Forest Herbarium,All rights reserved,"Castanopsis argyrophylla. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 189. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03855,9,3
wfo-0000812757,distribution,EN,"Thailand, India, Nepal, Burma (type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000812757,Forest Herbarium,All rights reserved,"Castanopsis armata. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 191. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03856,9,3
wfo-0000812906,distribution,EN,"Thailand, Laos (type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000812906,Forest Herbarium,All rights reserved,"Castanopsis brevispinula. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 191. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03857,9,3
wfo-0000812946,distribution,EN,"Thailand, China (Yunnan, type), Laos, Vietnam.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000812946,Forest Herbarium,All rights reserved,"Castanopsis calathiformis. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 193. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03858,9,3
wfo-0000813079,distribution,EN,"Thailand, Vietnam (type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000813079,Forest Herbarium,All rights reserved,"Castanopsis cerebrina. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 197. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03859,9,3
wfo-0000813291,distribution,EN,"Thailand, Malaysia, Indonesia (type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000813291,Forest Herbarium,All rights reserved,"Castanopsis costata. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 199. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03860,9,3
wfo-0000813310,distribution,EN,"Thailand, China, Vietnam (type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000813310,Forest Herbarium,All rights reserved,"Castanopsis crassifolia. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 199. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03861,9,3
wfo-0000813584,distribution,EN,"Thailand, Burma (type), Laos.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000813584,Forest Herbarium,All rights reserved,"Castanopsis diversifolia. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 201. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03862,9,3
wfo-0000813747,distribution,EN,"Thailand, India, Bangladesh, Burma (type), Laos, Vietnam.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000813747,Forest Herbarium,All rights reserved,"Castanopsis ferox. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 205. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03864,9,3
wfo-0000813768,distribution,EN,"Thailand, China (Hong Kong, type), Burma.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000813768,Forest Herbarium,All rights reserved,"Castanopsis fissa. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 207. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03865,9,3
wfo-0000813808,distribution,EN,"Thailand, China (Kwangtung, type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000813808,Forest Herbarium,All rights reserved,"Castanopsis fordii. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 207. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03866,9,3
wfo-0000814085,distribution,EN,"Thailand, India, Nepal (type), Burma, China, Taiwan, Laos, Vietnam.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000814085,Forest Herbarium,All rights reserved,"Castanopsis indica. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 211. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03868,9,3
wfo-0000814096,distribution,EN,"Thailand, Burma, Malaysia, Singapore (type), Indonesia, Philippines.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000814096,Forest Herbarium,All rights reserved,"Castanopsis inermis. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 213. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03869,9,3
wfo-0000814107,distribution,EN,"Thailand, Vietnam, Malaysia, Singapore, Indonesia (type).",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000814107,Forest Herbarium,All rights reserved,"Castanopsis javanica. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 215. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03870,9,3
wfo-0000814266,distribution,EN,"Thailand, India, Himalaya (type), Bhutan, Burma.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000814266,Forest Herbarium,All rights reserved,"Castanopsis lanceifolia. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 217. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03871,9,3
wfo-0000814427,distribution,EN,"Thailand, Malaysia (type), Singapore, Indonesia.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000814427,Forest Herbarium,All rights reserved,"Castanopsis malaccensis. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 219. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03872,9,3
wfo-0000814450,distribution,EN,"Thailand, Malaysia (type), Singapore, Indonesia.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000814450,Forest Herbarium,All rights reserved,"Castanopsis megacarpa. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 221. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03873,9,3
wfo-0000814581,distribution,EN,"Thailand, Malaysia (type), Singapore.",C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000814581,Forest Herbarium,All rights reserved,"Castanopsis nephelioides. Flora of Thailand. Vol. 9. Part 3, 2008. Pg. 221. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03874,9,3
