WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000491787,"Thailand, Tropical Africa, Nepal, Phutan, India, Sri Lanka, Indo-China (type). Sumatra, Java, Lesser Sunda Islands, Timor and Sulawesi.",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491787,8,1,"Acalypha brachystachya. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 24. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03125
wfo-0000912095,"Thailand, Laos and Cambodia (type?).",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000912095,8,1,"Acalypha delpyana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 25. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03126
wfo-0000950668,"Thailand, India (type), Malay Peninsula, New guinea.",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000950668,8,1,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127
wfo-0000953231,"Thailand, U.S.A. (Guam), Tropical Africa, India, Sri Lanka (lectotype), China, Japan, Taiwan, Indo-China, Malaysia, Singapore, Philippines, Sumatra, Java, Lesser Sunda Islands, Timor and Sulawesi.",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000953231,8,1,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128
wfo-0000958157,"Thailand, India, China, Burma and Vietnam.",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000958157,8,1,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129
wfo-0000959997,"Thailand, India (type), Sri Lanka, China, Indo-China, Malaysia, Philippines, Sumatra, Java, Borneo, Maluku, Sulawesi, New Guinea, Bismarck Archipelago, Solomon Islands, Fiji and Polynesia.",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000959997,8,1,"Acalypha lanceolata. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03130
wfo-0000968118,"Thailand, Yunnan (type).",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000968118,8,1,"Acalypha mairei. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03131
wfo-0000218686,Endemic to Thailand.,distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000218686,8,1,"Acalypha pleiogyne. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 30. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03132
wfo-0000236547,"Thailand, Burma (syntypes), Indo-China, Malaysia (syntypes), Singapore and Sumatra.",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000236547,8,1,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133
wfo-0000254905,"Fiji (type), widely cultivated elsewhere.",distribution,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000254905,8,1,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134
