WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000491787,"Open lands, limestone hills, mixed deciduous forest; altitude: 200–1,300 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491787,8,1,"Acalypha brachystachya. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 24. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03125
wfo-0000912095,"In marshy ground, evergreen forest; altitude: ca 30 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000912095,8,1,"Acalypha delpyana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 25. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03126
wfo-0000950668,"Cultivated as ornamental, only pistillate plants known.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000950668,8,1,"Acalypha hispida. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03127
wfo-0000953231,"Weeds in cultivation, along roadsides; altitude: 0–300 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000953231,8,1,"Acalypha indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 26. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03128
wfo-0000958157,"In open areas, along streams, waste ground, mixed deciduous and dry evergreen forest; altitude: 200–1,500 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000958157,8,1,"Acalypha kerrii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 27. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03129
wfo-0000959997,"Weeds in cultivations, along roadsides; altitude: 0–500 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000959997,8,1,"Acalypha lanceolata. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03130
wfo-0000968118,"In open areas, along streams and waterfalls, on limestone hills, in mixed deciduous and dry evergreen forest; altitude: 200–1,000 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000968118,8,1,"Acalypha mairei. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 29. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03131
wfo-0000218686,"Along streams, on limestone hills, in dry evergreen forest; altitude: 20–300 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000218686,8,1,"Acalypha pleiogyne. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 30. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03132
wfo-0000236547,"Dry evergreen forest, on limestone hills; altitude: 100–600 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000236547,8,1,"Acalypha siamensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03133
wfo-0000254905,Cultivated as ornamental.,ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000254905,8,1,"Acalypha wilkesiana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 32. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03134
wfo-0000577653,"In evergreen forest, montane forest, on rocky limestone hills; altitude: to 1,200 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000577653,8,1,"Actephila excelsa. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 35. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03137
wfo-0000589140,"In moist evergreen forest, along streams, in limestone hills; altitude: 50–200 m. Fruiting: August to October.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000589140,8,1,"Actephila javanica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 38. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03138
wfo-0000601960,"Moist evergreen forest, common on limestone hills; altitude: 100–200 m. Flowering: February to May; fruiting: May to July.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000601960,8,1,"Actephila ovalis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 38. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03139
wfo-0000925540,"Primary and secondary forest, wet evergreen forest, dipterocarp forest, montane (mossy) forest, swamp forest, in logged-over forest, along forest paths and rivers, in open places; common in undergrowth and in open areas; soil: red, brown or yellow sandy clay, limestone, acidic sand; altitude: 50–2,000 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000925540,8,1,"Agrostistachys borneensis. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 41. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03141
wfo-0000925579,"Primary and secondary forest, evergreen dipterocarp forest, bamboo forest, swamp forest, logged-over forest; along streams, in shade of taller trees or in full sun; soil: limestone; altitude: sea level up to 400 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000925579,8,1,"Agrostistachys gaudichaudii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 42. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03142
wfo-0000925599,"Primary and secondary evergreen forest; in undergrowth, along (dry) streams, on low hills and ridges, locally common; soil: clay, sand, rocky and boulder rich; altitude: sea level up to 400 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000925599,8,1,"Agrostistachys indica. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 43. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03143
wfo-0000939798,"In evergreen or deciduous forest, in shade along stream; altitude: up to 800 m. Flowering: December to March.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000939798,8,1,"Alchornea rugosa. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 44. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03145
wfo-0000940007,"In shady evergreen forest, sometimes near streams; altitude: 500–1,300 m. Flowering: nearly all year.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000940007,8,1,"Alchornea tiliifolia. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 47. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03148
wfo-0000940018,"In hill evergreen forest, sometimes along streams; altitude: 650–1,300 m (mostly over 1,000 m). Flowering: November to March.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000940018,8,1,"Alchornea trewioides. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 47. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03149
wfo-0000940858,"Wild and cultivated on a variety of substrates and in many different kinds of vegetation, including plantations. Young plants are pioneers in the Australian vineforest; altitude: 0–1,000 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000940858,8,1,"Aleurites moluccana. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 49. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03151
wfo-0000234922,"In dry deciduous, deciduous and evergreen forest, forest edges, open spaces, bamboo thickets; open or half-shady habitats; secondary, often disturbed, much degraded or frequently burnt vegetation; on sandy gravel, sand, silt or red lateritic soil, over limestone, granite and shale-granite; altitude: 0-1,600 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000234922,8,1,"Antidesma acidum. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 59. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03153
wfo-0001284331,"In wet evergreen forest, open forest, dipterocarp forest, thickets, bamboo thickets, teak forest, river banks, forest edges, by roadsides, semi-cultivated and cultivated areas, gardens, shady or open habitats, usually in secondary but also in primary vegetation; on sand, loam or clay over (coral) limestone or granite bedrock; altitude: 0–2,100 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001284331,8,1,"Antidesma bunius bunius. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 63. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03155
wfo-0000235387,"In evergreen forest by streams; altitude: 700–1,020 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000235387,8,1,"Antidesma bunius pubescens. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 64. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03156
wfo-0000236163,"In montane rain and mossy forest; altitude: 1,000–1,900 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000236163,8,1,"Antidesma forbesii. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 64. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03157
wfo-0000236259,"In savannah, grassland (often regularly burnt, said to be fire resistant, NGF 9809), open forest, dense scrubby forest, vine thickets, fresh-water swamps, edge of mangrove, coastal fringes, secondary vegetation around towns and villages (Malay: ‘belukary’); on roadsides and river banks, on dry to swampy ground: usually in secondary vegetation, on clay, sand, lateritic soil, black peat, limestone, over shale and granite bedrock; altitude: 0–1,250 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000236259,8,1,"Antidesma ghaesembilla. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 65. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03158
wfo-0000236433,"In primary evergreen or mossy forest, often near water or on marshy ground; on alluvial and greyish clay-mud soil; altitude: 100–1,300 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000236433,8,1,"Antidesma helferi. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 66. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03159
wfo-0000236642,"In (evergreen) forest, often damp and thick, in virgin forest, dipterocarp forests, dry thickets, on limestone cliffs, along roadsides, in primary or secondary vegetation, on wet or dry ground; on sandy soil, clay, limestone, over granite bedrock; altitude: 0–1,700 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000236642,8,1,"Antidesma japonicum japonicum. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 67. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03161
wfo-0001386952,In dry evergreen forest; altitude: 350–500 m.,ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001386952,8,1,"Antidesma japonicum robustius. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 67. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03162
wfo-0000236911,In dry evergreen forest and secondary growth: altitude: 0–600 m.,ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000236911,8,1,"Antidesma laurifolium. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 68. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03163
wfo-0000237010,"In primary evergreen forest, sometimes along streams or in fresh water swamps; altitude: 0–800 m.",ecology,EN,K. Chayamarit & P.C. van Welzen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000237010,8,1,"Antidesma leucocladon. Flora of Thailand. Vol. 8. Part 1, 2005. Pg. 68. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03164
