WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000547534,distribution,EN,"Thailand, Cambodia (type).",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547534,Forest Herbarium,All rights reserved,"Aristolochia arenicola. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 3. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00896,5,1
wfo-0000547713,distribution,EN,"Thailand, Malay Peninsula (Penang, type).",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547713,Forest Herbarium,All rights reserved,"Aristolochia curtisii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 8. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00899,5,1
wfo-0000547763,distribution,EN,"Thailand, Brazil.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547763,Forest Herbarium,All rights reserved,"Aristolochia elegans. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 13. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00902,5,1
wfo-0000547853,distribution,EN,"Thailand, known only from the type.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547853,Forest Herbarium,All rights reserved,"Aristolochia grandis. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 20. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00907,5,1
wfo-0000547862,distribution,EN,"Thailand, Cambodia (type), Laos.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547862,Forest Herbarium,All rights reserved,"Aristolochia harmandiana. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 3. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00897,5,1
wfo-0000547872,distribution,EN,Peninsular Thailand only.,L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547872,Forest Herbarium,All rights reserved,"Aristolochia helix. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 6. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00898,5,1
wfo-0000547943,distribution,EN,"Thailand only (Chiang Mai, type: KERR 627, K).",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000547943,Forest Herbarium,All rights reserved,"Aristolochia kerrii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 18. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00905,5,1
wfo-0000548202,distribution,EN,"Thailand, Laos (type), Burma.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548202,Forest Herbarium,All rights reserved,"Aristolochia pierrei. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 15. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00904,5,1
wfo-0000548223,distribution,EN,"Thailand, Cambodia (type).",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548223,Forest Herbarium,All rights reserved,"Aristolochia pothieri. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 10. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00900,5,1
wfo-0000548271,distribution,EN,"Tropical S. America (Jamaica, type).",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548271,Forest Herbarium,All rights reserved,"Aristolochia ringens. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 12. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00901,5,1
wfo-0000548379,distribution,EN,"Thailand, India, Sri Lanka, Bangladesh, Burma, Cambodia, Vietnam, China, Malesia (Luzon, type); to Solomon Is. and Australia.",L. Phuphathanaphong,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000548379,Forest Herbarium,All rights reserved,"Aristolochia tagala. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 15. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00903,5,1
