WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000781260,ver-THA-0000781260.01,khae phu (แคผู้)(Northeastern),0.0,ref-THA-0000781260,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00953,Forest Herbarium,All rights reserved,"Barnettia kerrii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 58. Accessed 2021-07-31",5,1
wfo-0000781261,ver-THA-0000781261.01,khae khao (แคขาว)(Southwestern),0.0,ref-THA-0000781261,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00952,Forest Herbarium,All rights reserved,"Barnettia pagetii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 58. Accessed 2021-07-31",5,1
wfo-0000781261,ver-THA-0000781261.02,lanthom khao (ลั่นทมขาว)(Southwestern),0.0,ref-THA-0000781261,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00952,Forest Herbarium,All rights reserved,"Barnettia pagetii. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 58. Accessed 2021-07-31",5,1
wfo-0001214872,ver-THA-0001214872.01,rung arun (รุ่งอรุณ),0.0,ref-THA-0001214872,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00955,Forest Herbarium,All rights reserved,"Campsis radicans. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 61. Accessed 2021-07-31",5,1
wfo-0000584055,ver-THA-0000584055.01,krapho pla (กระเพาะปลา)(Peninsular),0.0,ref-THA-0000584055,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00985,Forest Herbarium,All rights reserved,"Canscora pentanthera. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 74. Accessed 2021-07-31",5,1
wfo-0000584055,ver-THA-0000584055.02,phak khom hat khao (ผักโขมหัดเขา)(Peninsular),0.0,ref-THA-0000584055,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00985,Forest Herbarium,All rights reserved,"Canscora pentanthera. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 74. Accessed 2021-07-31",5,1
wfo-0000584088,ver-THA-0000584088.01,nang chong (นางจอง)(Northeastern),0.0,ref-THA-0000584088,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01030,Forest Herbarium,All rights reserved,"Cansjera rheedei. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 102. Accessed 2021-07-31",5,1
wfo-0000584088,ver-THA-0000584088.02,ta kai hin (ตาไก่หิน)(Northeastern),0.0,ref-THA-0000584088,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01030,Forest Herbarium,All rights reserved,"Cansjera rheedei. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 102. Accessed 2021-07-31",5,1
wfo-0000584088,ver-THA-0000584088.03,mueat khon (เหมือดคน)(Southwestern),0.0,ref-THA-0000584088,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01030,Forest Herbarium,All rights reserved,"Cansjera rheedei. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 102. Accessed 2021-07-31",5,1
wfo-0000599823,ver-THA-0000599823.01,sen (เสน)(Eastern),0.0,ref-THA-0000599823,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01019,Forest Herbarium,All rights reserved,"Champereia manillana. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 94. Accessed 2021-07-31",5,1
