WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000144933,"Rhizome short, suberect, bearing fronds in tuft, usually also with old fronds, scaly; scales linear, up to 5 by 0.4 mm, brown or bright brown, with 3–6 rows of longitudinal cells, entire. Stipes indistinct, green to brown, winged to the very base. Laminae linear, up to 20 cm by 7 mm, gradually narrowing towards both apex and base, deeply lobed almost to midrib; sterile lobes subtraingular, the acroscopic edges almost straight, nearly rectangular to midrib, the basiscopis edges almost straight or slightly curved, forming about 45º to midrib, the apex moderately acute 3–4 mm in both length and width; thinly leathery, glabrous or nearly so except on midrib, veins hardly visible, simple; fertile lobes at middle of apical portion of fronds, sometimes mixed with sterile ones, each bearing a sorus, both edges of the distal half reflexed and meeting over sorus and protected it when young.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000144933,3,4,"Acrosorus triangularis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 597–598. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0807
wfo-0001125793,"A large epiphyte. Rhizome creeping, thick, usually more than 1.5 cm diam., densely scaly throughout; scales brown, linear, 10–15 by more than 0.5 mm, sharply toothed at margin. Fronds sessile, usually more than 1 m long, about 60 cm wide, lobed almost to rachix; lobes continuing with wings less than 1 cm broad; the base of fronds broadly rounded to cordate, up to 15 cm broad, subentire or shallowly lobed, brown, like the nest-leaves of Drynaria; lobes of the upper part of fronds ascending, usually more than a dozen pairs, linear-subtriangular, attenuately acuminate at apex, entire at margin, up to 40 by about 5 cm, every lobe falling at the abscission along rachis; veins raised on the both surfaces, venation drynarioid, or with complicately reticulate, main areoles quadrangular, smaller areoles with free included veinlets; coriaceous, green, glabrous. Sori one, or very rarely two, row(s) between main veins, more or less elongate, or sometimes uniting longitudinally, but rarely continuous beyond cross veins.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125793,3,4,"Aglaomorpha coronans. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 551–552. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0739
wfo-0001255220,"Rhizome long-creeping, about 5 mm diam., densely covered with scales throughout; scales narrowly subtriangular, gradually narrowing from peltate base to acuminate apex, up to 8 by 1.5 mm, white with pale brown base, minutely toothed at margin. Stipes stramineous to castaneous, densely scaly at base, glabrous upwards, 10–20 cm long. Laminae oblong in outline, 20–40 by up to 33 cm, imparipinnate; rachis pale castaneous, glabrous; lateral pinnae 2–7 pairs, subopposite, caudately acuminate at apex, deeply cordate and amplexicaulous at base, 8–18 by 1.5–3.5 cm, the edges subentire, margined with cartilaginous membrance; terminal pinna rounded to cordate at base, gradually narrowing upowards, up to 19 by 3.5 cm; main veins 5–8 mm remote, veins copiously anastomosing with many included veinlets; herbaceous, glabrous, light green, glaucous beneath. Sori at junction of several veinlets, round, 2–3 mm diam., medial, superficial.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001255220,3,4,"Arthromeris amplexifolia. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 565. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0759
wfo-0001117818,"Rhizome long-creeping, about 5 mm diam., dirty brown, densely scaly throughout; scales ovate-oblong with long tails, round at peltate base, up to 7 mm long including tails about 5 mm in length, 1.5 mm broad, nearly concolorously brown or more or less paler towards margin, minutely toothed at apical portion. Stipes stramineous or pale castaneous, 10–20 cm long, glabrous. Laminae oblong, up to 45 by 40 cm, imparipinnate; rachis like the upper part of stipes; lateral pinnae 3–9 pairs, patent or slightly ascending, straight, sessile, lanceolate, caudately acuminate at apex, cuneate to round at acroscopic and round to subtruncate at basiscopic bases, up to 20 by 3 cm, subentire to waved and more or less crisped at margin, marginate by cartilaginous membrane; terminal pinna larger, about 20 cm long, like the lateral ones; main veins 3–5 mm remote, veins anastomosing copiously, more or less visible; herbaceous, green glabrous. Sori at junction of reticulate veins, two rows between adjacent main veins, 3 or 4 rows at each side of costa, round, up to 2 mm diam., superficial.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001117818,3,4,"Arthromeris lehmannii. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 567. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0761
wfo-0000147888,"Rhizome long-creeping, about 6 mm diam., densely covered with scales: scales subulate, up to 17 mm long including the long tapering filiform portion 7 to 10 mm in length, about 2 mm broad entire but sparsely ciliolate towards the apex, whitish with brownish center. Stipes up to 25 cm long, glabrous, straminaeous or pale brown. Laminae ovate-oblong in outline, up to 60 by 30 cm; rachis like the upper part of stipes; lateral pinnae 7–12 pairs, subopposite, the basal two or three pairs the largest, patent and straight or slightly undulate on the margin, margined with caudately prolonged at apex, up to 25 by 3 cm, the upper ones smaller, usually up to 15 by 1.5 cm; terminal pinna like the middle lateral ones, sometimes slightly auricled at base, up to 18 by 2 cm; costae distinct on both surfaces; thinly papyraceous. Sori in two rows between adjacent main veins, round, in several rows on each side of costae, up to 1 mm diam., superficial.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000147888,3,4,"Arthromeris phuluangensis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 565–567. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0760
wfo-0001125813,"Rhizome long-creeping, 4–7 mm diam., densely scaly throughout; scales narrowly subulate with long tails, up to 6 by 1.2 mm, irregularly toothed at margin, brown, indistinctly clathrate. Stipes 20–30 cm long, castaneous, densely scaly at base, glabrous upwards. Laminae imparipinnate, oblong, 20–33 by up to 23 cm; rachis castaneous, glabrous; lateral pinnae subopposite, 2–7 pairs, ascending, straight, sessile, oblong-lanceolate, caudately acute at apex, broadly cuneate to round or rarely subcordate at base, 8–15 by 1.5–3 cm, the edges subentire or undulate, margined with narrow cartilaginous membranes; terminal pinna larger, up to 16 by 3 cm, usually narrowing from base to apex; main veins 4–6 mm remote, veins anastomosing copiously with many included veinlets; subcoriaceous, green, glabrous. Sori at junction of reticulate veins, large, round or elliptic, 3–58 mm diam., in a single row at each side of costa, medical or a little closer to costa, superficial.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125813,3,4,"Arthromeris tatsienensis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 564–565. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0758
wfo-0001109619,"Plants small, up to about 2 by 1 cm. Leaves less than 1 mm long, green to purplish in old ones; upper surface papillose. Roots up to 5 cm long, bearing fine root-hairs.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001109619,3,4,"Azolla caroliniana. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 605–606. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0821
wfo-0001107239,"Stems densely pinnate, forming triangular outline for the whole plants, 1–3 cm long. Leaves less than 1 mm long, purplish to reddish in old ones; upper surface densely papillose, with semitransparent cartilaginous membrane at margin. Roots up to 5 cm long, bearing root-hairs.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107239,3,4,"Azolla pinnata. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 605. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0820
wfo-0001128375,"Rhizome short-creeping, about 2.5 mm diam., bearing fronds closely, densely scaly throughout; scales oblong-ovate, acuminate at apex, round at base, up to 2 by 1 mm, brown, clathrate, toothed at margin. Stipes up to 3–5 cm long, narrowly winged on upper portion, scaly at base, stramineous to pale castaneous. Fronds lanceolate, broadest at ⅓ way from base, gradually narrowing upwards, cuneate at base, plane at margin, about 15 cm long excluding the fertile apical portion, 2.2–3.2 cm broad; thin chartaceous; lateral main veins more or less distinct, the other veins hardly visible, copiously anastomosing; fertile portion continuously narrowing from the narrow apices of the sterile portion, about 5 by 0.5 cm, bearing a pair of medial linear sori.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001128375,3,4,"Belvisia annamensis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 521. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0701
wfo-0001230270,"Rhizome short-creeping, up to 5 mm diam, bearing fronds closely, densly scaly; scales narrowly subtraingular, gradually narrowing from base towards apex, long-attenuate and tailed at apex, up to 5 by 1.5 mm, broadcast at basal portion, concolorusly brown, clathrate, toothed at margin. Stipes short, castaneous, narrowly winged, scaly at base. Fronds narrowly cuneate at base, the sterile portion about 25 by 3–5 cm; papyraceous to thin chartaceous, veins hardly visible, the margin of fronds usually plane; fertile portion linear, not constricted at base, up to 15 by 0.4 cm, sporangia occupying the whole under surface except the midrib and margin, the margin hardly revolute.",general,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001230270,3,4,"Belvisia henryi. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 520–521. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0700
