WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000144933,"On mossy tree-trunks in dense evergreen forests on ridges at medium or high altitudes, rather common.",ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000144933,3,4,"Acrosorus triangularis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 597–598. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0807
wfo-0001125793,"On rather dry or mossy rocks or on tree-trunks in open places or in dense forests, not so rare at medium altitudes throughout Thailand.",ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125793,3,4,"Aglaomorpha coronans. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 551–552. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0739
wfo-0001255220,On mossy tree-trunks or muddy crevices of moist cliffs in dense evergreen forests at 800–1800 m alt.,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001255220,3,4,"Arthromeris amplexifolia. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 565. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0759
wfo-0001117818,On mossy tree-trunks or on mossy rocks in dense evergreen forests at high altitudes (1500–2400 m).,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001117818,3,4,"Arthromeris lehmannii. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 567. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0761
wfo-0000147888,On mossy tree-trunks or on mossy rocks in dense evergreen forests at ridge at 1500–1600 m alt.,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000147888,3,4,"Arthromeris phuluangensis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 565–567. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0760
wfo-0001125813,Terrestrial on rather dry slopes along path in mixed forests at about 600–1400 m alt.,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001125813,3,4,"Arthromeris tatsienensis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 564–565. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0758
wfo-0001109619,Floating in water hole.,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001109619,3,4,"Azolla caroliniana. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 605–606. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0821
wfo-0001107239,Floating on canals or on paddy fields usually in sunny places at low altitudes.,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001107239,3,4,"Azolla pinnata. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 605. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0820
wfo-0001128375,On mossy tree-trunks in light shade or in dense forests usually in moist places at medium altitudes.,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001128375,3,4,"Belvisia annamensis. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 521. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0701
wfo-0001230270,On mossy tree-trunks or on mossy rocks in dense evergreen forests at high altitudes.,ecology,EN,"M. Tagawa, K. Iwatsuki",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001230270,3,4,"Belvisia henryi. Flora of Thailand. Vol. 3. Part 4, 1989. Pg. 520–521. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0700
