WFO_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000649771,1409759,174023,Diospyros sparsirama,EBENACEAE,Diospyros,sparsirama,,,,Hiern ex Greves,Data Deficient,,3.1,Unknown,Global
wfo-0000187512,1431444,176102,Vicia aintabensis,FABACEAE,Vicia,aintabensis,,,,Boiss. & Hausskn. ex Boiss.,Data Deficient,,3.1,Decreasing,Global
wfo-0000187516,1432021,176109,Vicia assyriaca,FABACEAE,Vicia,assyriaca,,,,Boiss.,Data Deficient,,3.1,Unknown,Global
wfo-1000080751,1433409,176119,Vicia michauxii,FABACEAE,Vicia,michauxii,,,,Spreng.,Data Deficient,,3.1,Decreasing,Global
wfo-0000186087,1434075,176125,Vicia hyrcanica,FABACEAE,Vicia,hyrcanica,,,,Fisch. & C.A.Mey.,Data Deficient,,3.1,Unknown,Global
wfo-0000732368,1441100,176387,Isatis arnoldiana,BRASSICACEAE,Isatis,arnoldiana,,,,N.Busch,Data Deficient,,3.1,Unknown,Global
wfo-0000454838,1572116,179241,Kyllinga oblonga,CYPERACEAE,Kyllinga,oblonga,,,,C.B.Clarke,Data Deficient,,3.1,Unknown,Global
wfo-0000885527,1572192,179242,Clerodendrum polyanthum,LAMIACEAE,Clerodendrum,polyanthum,,,,Gürke,Data Deficient,,3.1,Unknown,Global
wfo-0000954035,1573007,179261,Erythrococca sanjensis,EUPHORBIACEAE,Erythrococca,sanjensis,,,,Radcl.-Sm.,Data Deficient,,3.1,Unknown,Global
wfo-0001083939,1576783,179381,Tinospora mossambicensis,MENISPERMACEAE,Tinospora,mossambicensis,,,,Engl.,Data Deficient,,3.1,Unknown,Global
wfo-0000766231,1578946,179449,Drimiopsis perfoliata,ASPARAGACEAE,Drimiopsis,perfoliata,,,,Baker,Data Deficient,,3.1,Unknown,Global
wfo-0000193033,1579386,179462,Indigofera kuntzei,FABACEAE,Indigofera,kuntzei,,,,Harms,Data Deficient,,3.1,Unknown,Global
wfo-0000978926,1581437,179518,Habenaria villosa,ORCHIDACEAE,Habenaria,villosa,,,,Rolfe,Data Deficient,,3.1,Unknown,Global
wfo-0000696728,1581533,179524,Genlisea glandulosissima,LENTIBULARIACEAE,Genlisea,glandulosissima,,,,R.E.Fr.,Data Deficient,,3.1,Unknown,Global
wfo-0000210057,1581993,179538,Crotalaria ovata,FABACEAE,Crotalaria,ovata,,,,Polhill,Data Deficient,,3.1,Unknown,Global
wfo-0000931851,1583608,179596,Acalypha echinus,EUPHORBIACEAE,Acalypha,echinus,,,,Pax & K.Hoffm.,Data Deficient,,3.1,Unknown,Global
wfo-0000914273,1586357,179672,Plectranthus mafiensis,LAMIACEAE,Plectranthus,mafiensis,,,,A.J.Paton,Data Deficient,,3.1,Unknown,Global
wfo-0000912148,1587765,179712,Coffea rhamnifolia,RUBIACEAE,Coffea,rhamnifolia,,,,(Chiov.) Bridson,Data Deficient,,3.1,Decreasing,Global
wfo-0001082285,1588108,179725,Dissotis bussei,MELASTOMATACEAE,Dissotis,bussei,,,,Engl.,Data Deficient,,3.1,Unknown,Global
wfo-0000280482,1591225,179818,Polystachya lukwangulensis,ORCHIDACEAE,Polystachya,lukwangulensis,,,,P.J.Cribb,Data Deficient,,3.1,Unknown,Global
wfo-0000191008,1592799,179873,Indigofera bussei,FABACEAE,Indigofera,bussei,,,,J.B.Gillett,Data Deficient,,3.1,Unknown,Global
wfo-0000502802,1593142,179883,Bulbophyllum gilgianum,ORCHIDACEAE,Bulbophyllum,gilgianum,,,,Kraenzl.,Data Deficient,,3.1,Unknown,Global
wfo-0000541096,1975767,191319,Aquilaria subintegra,THYMELAEACEAE,Aquilaria,subintegra,,,,Ding Hou,Data Deficient,,3.1,Unknown,Global
wfo-0000541061,1975809,191321,Aquilaria baillonii,THYMELAEACEAE,Aquilaria,baillonii,,,,Pierre  ex Lecomte,Data Deficient,,3.1,Unknown,Global
wfo-0000300107,1977180,191360,Salacca stolonifera,ARECACEAE,Salacca,stolonifera,,,,Hodel,Data Deficient,,3.1,Unknown,Global
wfo-0001337731,1978621,191405,Liquidambar yunnanensis,ALTINGIACEAE,Liquidambar,yunnanensis,,,,(Rehder & E.H.Wilson) Ickert-Bond & J.Wen,Data Deficient,,3.1,Unknown,Global
wfo-0000582291,1979126,191420,Camellia connata,THEACEAE,Camellia,connata,,,,(Craib) Craib,Data Deficient,,3.1,Decreasing,Global
wfo-0000582326,1979708,191424,Camellia dormoyana,THEACEAE,Camellia,dormoyana,,,,(Pierre ex Laness.) Sealy,Data Deficient,,3.1,Unknown,Global
wfo-0000582441,1980610,191430,Camellia krempfii,THEACEAE,Camellia,krempfii,,,,(Gagnep.) Sealy,Data Deficient,,3.1,Unknown,Global
wfo-0000924904,1980762,191431,Dankia langbianensis,THEACEAE,Dankia,langbianensis,,,,Gagnep.,Data Deficient,,3.1,Unknown,Global
wfo-0000582538,1981196,191434,Camellia nematodea,THEACEAE,Camellia,nematodea,,,,(Gagnep.) Sealy,Data Deficient,,3.1,Decreasing,Global
wfo-0000582540,1981339,191435,Camellia nervosa,THEACEAE,Camellia,nervosa,,,,(Gagnep.) Hung T.Chang,Data Deficient,,3.1,Unknown,Global
wfo-0000582744,1982776,191443,Camellia vidalii,THEACEAE,Camellia,vidalii,,,,J.C.Rosmann,Data Deficient,,3.1,Unknown,Global
wfo-0000293625,1984700,191474,Quercus thorelii,FAGACEAE,Quercus,thorelii,,,,Hickel & A.Camus,Data Deficient,,3.1,Unknown,Global
wfo-0000293080,1984744,191475,Quercus saravanensis,FAGACEAE,Quercus,saravanensis,,,,A.Camus,Data Deficient,,3.1,Unknown,Global
wfo-0000291438,1984925,191479,Quercus jinpinensis,FAGACEAE,Quercus,jinpinensis,,,,(Y.C.Hsu & H.Wei Jen) C.C.Huang,Data Deficient,,3.1,Unknown,Global
wfo-0000464798,1985247,191486,Magnolia floribunda,MAGNOLIACEAE,Magnolia,floribunda,,,,(Finet & Gagnep.) Figlar   ,Data Deficient,,3.1,Unknown,Global
wfo-0000233250,1985387,191488,Magnolia liliiflora,MAGNOLIACEAE,Magnolia,liliiflora,,,,Desr. ,Data Deficient,,3.1,Unknown,Global
wfo-0000233062,1985478,191490,Magnolia clemensiorum,MAGNOLIACEAE,Magnolia,clemensiorum,,,,Dandy ,Data Deficient,,3.1,Unknown,Global
wfo-0000233104,1985684,191493,Magnolia duclouxii,MAGNOLIACEAE,Magnolia,duclouxii,,,,(Finet & Gagnep.) Hu   ,Data Deficient,,3.1,Unknown,Global
wfo-0000464839,1985737,191494,Magnolia fulva,MAGNOLIACEAE,Magnolia,fulva,,,,(Hung T.Chang & B.L.Chen) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000233063,1985922,191498,Magnolia coco,MAGNOLIACEAE,Magnolia,coco,,,,(Lour.) DC.,Data Deficient,,3.1,Unknown,Global
wfo-0000806084,1986335,191506,Magnolia chevalieri,MAGNOLIACEAE,Magnolia,chevalieri,,,,(Dandy) V.S.Kumar,Data Deficient,,3.1,Decreasing,Global
wfo-0000806094,1986408,191508,Magnolia garrettii,MAGNOLIACEAE,Magnolia,garrettii,,,,(Craib) V.S.Kumar,Data Deficient,,3.1,Unknown,Global
wfo-0000233056,1986579,191510,Magnolia championii,MAGNOLIACEAE,Magnolia,championii,,,,Benth. ,Data Deficient,,3.1,Unknown,Global
wfo-0000464751,1986646,191511,Magnolia braianensis,MAGNOLIACEAE,Magnolia,braianensis,,,,(Gagnep.) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000464941,1986955,191518,Magnolia masticata,MAGNOLIACEAE,Magnolia,masticata,,,,(Dandy) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000233011,1986987,191519,Magnolia balansae,MAGNOLIACEAE,Magnolia,balansae,,,,Aug.DC.,Data Deficient,,3.1,Decreasing,Global
wfo-0000916758,2006144,191817,Wrightia poomae,APOCYNACEAE,Wrightia,poomae,,,,D.J.Middleton,Data Deficient,,3.1,Unknown,Global
wfo-0000423092,2007734,191849,Vatica harmandiana,DIPTEROCARPACEAE,Vatica,harmandiana,,,,Pierre,Data Deficient,,3.1,Unknown,Global
wfo-0000233108,2011104,191872,Magnolia elegans,MAGNOLIACEAE,Magnolia,elegans,,,,(Blume) H.Keng,Data Deficient,,3.1,Unknown,Global
wfo-0000233206,2011310,191874,Magnolia hookeri,MAGNOLIACEAE,Magnolia,hookeri,,,,(Cubitt & W.W.Sm.) D.C.S.Raju & M.P.Nayar,Data Deficient,,3.1,Unknown,Global
wfo-0000464888,2011538,191876,Magnolia koordersiana,MAGNOLIACEAE,Magnolia,koordersiana,,,,(Noot.) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000233339,2011692,191878,Magnolia philippinensis,MAGNOLIACEAE,Magnolia,philippinensis,,,,P.Parm.,Data Deficient,,3.1,Unknown,Global
wfo-0000807038,2011834,191880,Magnolia utilis,MAGNOLIACEAE,Magnolia,utilis,,,,(Dandy) V.S.Kumar,Data Deficient,,3.1,Unknown,Global
wfo-0000396667,2013469,191897,Parashorea buchananii,DIPTEROCARPACEAE,Parashorea,buchananii,,,,(C.E.C.Fisch.) Symington,Data Deficient,,3.1,Decreasing,Global
wfo-0000423168,2013476,191898,Vatica chevalieri,DIPTEROCARPACEAE,Vatica,chevalieri,,,,(Gagnep.) Smitinand,Data Deficient,,3.1,Unknown,Global
wfo-0000514547,2284594,193833,Acer miaoshanicum,SAPINDACEAE,Acer,miaoshanicum,,,,W.P.Fang,Data Deficient,,3.1,Unknown,Global
wfo-0000514877,2286098,193852,Acer pilosum,SAPINDACEAE,Acer,pilosum,,,,Maxim.,Data Deficient,,3.1,Unknown,Global
wfo-0000515258,2286191,193854,Acer turkestanicum,SAPINDACEAE,Acer,turkestanicum,,,,Pax,Data Deficient,,3.1,Unknown,Global
wfo-0000515310,2289414,193890,Acer yinkunii,SAPINDACEAE,Acer,yinkunii,,,,W.P.Fang,Data Deficient,,3.1,Unknown,Global
wfo-0000232998,2290235,193904,Magnolia ashtonii,MAGNOLIACEAE,Magnolia,ashtonii,,,,Dandy ex Noot.,Data Deficient,,3.1,Decreasing,Global
wfo-0000233014,2290287,193905,Magnolia bintuluensis,MAGNOLIACEAE,Magnolia,bintuluensis,,,,(A.Agostini) Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233052,2290658,193914,Magnolia caveana,MAGNOLIACEAE,Magnolia,caveana,,,,(Hook.f. & Thomson) D.C.S.Raju & M.P.Nayar,Data Deficient,,3.1,Unknown,Global
wfo-0000233065,2290764,193918,Magnolia compressa,MAGNOLIACEAE,Magnolia,compressa,,,,Maxim.,Data Deficient,,3.1,Unknown,Global
wfo-0000464769,2291402,193936,Magnolia doltsopa,MAGNOLIACEAE,Magnolia,doltsopa,,,,(Buch.-Ham. ex DC.) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000233153,2291703,193945,Magnolia gigantifolia,MAGNOLIACEAE,Magnolia,gigantifolia,,,,(Miq.) Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233169,2291836,193947,Magnolia gloriensis,MAGNOLIACEAE,Magnolia,gloriensis,,,,(Pittier) Govaerts,Data Deficient,,3.1,Unknown,Global
wfo-0000464875,2292003,193952,Magnolia kingii,MAGNOLIACEAE,Magnolia,kingii,,,,(Dandy) Figlar,Data Deficient,,3.1,Decreasing,Global
wfo-0000464882,2292041,193953,Magnolia kisopa,MAGNOLIACEAE,Magnolia,kisopa,,,,(Buch.-Ham. ex DC.) Figlar,Data Deficient,,3.1,Decreasing,Global
wfo-0000233225,2292097,193954,Magnolia kobus,MAGNOLIACEAE,Magnolia,kobus,,,,DC.,Data Deficient,,3.1,Unknown,Global
wfo-0000464916,2292232,193958,Magnolia lanuginosoides,MAGNOLIACEAE,Magnolia,lanuginosoides,,,,Figlar & Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233238,2292261,193959,Magnolia lasia,MAGNOLIACEAE,Magnolia,lasia,,,,Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000464922,2292337,193962,Magnolia leveilleana,MAGNOLIACEAE,Magnolia,leveilleana,,,,(Dandy) Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000233259,2292394,193964,Magnolia macklottii,MAGNOLIACEAE,Magnolia,macklottii,,,,(Korth.) Dandy,Data Deficient,,3.1,Unknown,Global
wfo-0000233273,2292581,193969,Magnolia mariusjacobsia,MAGNOLIACEAE,Magnolia,mariusjacobsia,,,,Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0001348216,2293321,193983,Magnolia tarahumara,MAGNOLIACEAE,Magnolia,tarahumara,,,,(A.Vázquez) A.Vázquez,Data Deficient,,3.1,Decreasing,Global
wfo-0000233321,2293351,193984,Magnolia pahangensis,MAGNOLIACEAE,Magnolia,pahangensis,,,,Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233383,2293846,194000,Magnolia sarawakensis,MAGNOLIACEAE,Magnolia,sarawakensis,,,,(A.Agostini) Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233390,2293892,194001,Magnolia sellowiana,MAGNOLIACEAE,Magnolia,sellowiana,,,,(A.St.-Hil.) Govaerts,Data Deficient,,3.1,Unknown,Global
wfo-0000465119,2294373,194014,Magnolia tsiampacca,MAGNOLIACEAE,Magnolia,tsiampacca,,,,(L.) Figlar & Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233455,2294462,194017,Magnolia villosa,MAGNOLIACEAE,Magnolia,villosa,,,,(Miq.) H.Keng,Data Deficient,,3.1,Unknown,Global
wfo-0000233468,2294540,194019,Magnolia vrieseana,MAGNOLIACEAE,Magnolia,vrieseana,,,,(Miq.) Baill. ex Pierre,Data Deficient,,3.1,Unknown,Global
wfo-0000807053,2294575,194020,Magnolia yuyuanensis,MAGNOLIACEAE,Magnolia,yuyuanensis,,,,(Y.W.Law) V.S.Kumar,Data Deficient,,3.1,Unknown,Global
wfo-0001333351,2294730,194029,Hydrobryum minutale,PODOSTEMACEAE,Hydrobryum,minutale,,,,(C.Cusset) Koi & M.Kato [&lt;i&gt;ined.&lt;/i&gt;],Data Deficient,,3.1,Unknown,Global
wfo-0000290416,2299791,194110,Quercus dalechampii,FAGACEAE,Quercus,dalechampii,,,,Ten.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000292363,2304503,194217,Quercus pauciradiata,FAGACEAE,Quercus,pauciradiata,,,,"Penas, Llamas, Pérez Morales & Acedo",Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000293570,2305596,194238,Quercus tarokoensis,FAGACEAE,Quercus,tarokoensis,,,,Hayata,Data Deficient,,3.1,Unknown,Global
wfo-0000293640,2305658,194240,Quercus tinkhamii,FAGACEAE,Quercus,tinkhamii,,,,C.H.Müll.,Data Deficient,,3.1,Unknown,Global
wfo-0000947752,2305950,194248,Alnus serrulatoides,BETULACEAE,Alnus,serrulatoides,,,,Callier,Data Deficient,,3.1,Unknown,Global
wfo-0000341097,2308227,194273,Betula baschkirica,BETULACEAE,Betula,baschkirica,,,,Tzvelev,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000331416,2308616,194275,Betula bomiensis,BETULACEAE,Betula,bomiensis,,,,P.C.Li,Data Deficient,,3.1,Decreasing,Global
wfo-0000332658,2348669,194549,Betula falcata,BETULACEAE,Betula,falcata,,,,V.N.Vassil.,Data Deficient,,3.1,Unknown,Global
wfo-0000337142,2349191,194558,Betula sunanensis,BETULACEAE,Betula,sunanensis,,,,Y.J.Zhang,Data Deficient,,3.1,Unknown,Global
wfo-0000805868,2349381,194561,Carpinus paohsingensis,BETULACEAE,Carpinus,paohsingensis,,,,W.Y.Hsia,Data Deficient,,3.1,Unknown,Global
wfo-0000807848,2349660,194564,Betula wuyiensis,BETULACEAE,Betula,wuyiensis,,,,J.B.Xiao,Data Deficient,,3.1,Unknown,Global
wfo-0000333832,2349872,194568,Betula karagandensis,BETULACEAE,Betula,karagandensis,,,,V.N.Vassil.,Data Deficient,,3.1,Unknown,Global
wfo-0000925391,2349895,194569,Corylus wulingensis,BETULACEAE,Corylus,wulingensis,,,,Q.X.Liu & C.M.Zhang,Data Deficient,,3.1,Unknown,Global
wfo-0000806028,2351030,194586,Carpinus purpurinervis,BETULACEAE,Carpinus,purpurinervis,,,,Hu,Data Deficient,,3.1,Unknown,Global
wfo-0000944965,2351179,194589,Alnus firma,BETULACEAE,Alnus,firma,,,,Siebold & Zucc,Data Deficient,,3.1,Unknown,Global
wfo-0000333343,2351320,194591,Betula honanensis,BETULACEAE,Betula,honanensis,,,,S.Y.Wang & C.L.Chang,Data Deficient,,3.1,Unknown,Global
wfo-0000806078,2351418,194592,Carpinus rupestris,BETULACEAE,Carpinus,rupestris,,,,A.Camus,Data Deficient,,3.1,Unknown,Global
wfo-0000805509,2351871,194599,Carpinus lipoensis,BETULACEAE,Carpinus,lipoensis,,,,Y.K.Li,Data Deficient,,3.1,Unknown,Global
wfo-0000805642,2352143,194603,Carpinus microphylla,BETULACEAE,Carpinus,microphylla,,,,Z.C.Chen ex Y.S.Wang & J.P.Huang,Data Deficient,,3.1,Unknown,Global
wfo-0000804981,2352241,194604,Carpinus eximia,BETULACEAE,Carpinus,eximia,,,,Nakai,Data Deficient,,3.1,Unknown,Global
wfo-0000804992,2352269,194605,Carpinus faginea,BETULACEAE,Carpinus,faginea,,,,Lindl.,Data Deficient,,3.1,Unknown,Global
wfo-0000804925,2352642,194611,Carpinus dayongiana,BETULACEAE,Carpinus,dayongiana,,,,K.W.Liu & Q.Z.Lin,Data Deficient,,3.1,Unknown,Global
wfo-0000947129,2352740,194612,Alnus orientalis,BETULACEAE,Alnus,orientalis,,,,Decne.,Data Deficient,,3.1,Unknown,Global
wfo-0000925355,2353353,194620,Corylus potaninii,BETULACEAE,Corylus,potaninii,,,,Bobrov,Data Deficient,,3.1,Unknown,Global
wfo-0000335909,2353424,194622,Betula psammophila,BETULACEAE,Betula,psammophila,,,,V.N.Vassil.,Data Deficient,,3.1,Unknown,Global
wfo-0000805429,2353470,194624,Carpinus laxiflora,BETULACEAE,Carpinus,laxiflora,,,,(Siebold & Zucc.) Blume,Data Deficient,,3.1,Unknown,Global
wfo-0000946792,2354302,194633,Alnus maximowiczii,BETULACEAE,Alnus,maximowiczii,,,,Callier,Data Deficient,,3.1,Unknown,Global
wfo-0000806154,2354380,194634,Carpinus shimenensis,BETULACEAE,Carpinus,shimenensis,,,,C.J.Qi,Data Deficient,,3.1,Unknown,Global
wfo-0000925335,2355556,194646,Corylus jacquemontii,BETULACEAE,Corylus,jacquemontii,,,,Decne.,Data Deficient,,3.1,Unknown,Global
wfo-0000944840,2355599,194647,Alnus fauriei,BETULACEAE,Alnus,fauriei,,,,H.Lév. & Vaniot,Data Deficient,,3.1,Unknown,Global
wfo-0000946570,2356195,194654,Alnus lanata,BETULACEAE,Alnus,lanata,,,,Duthie ex Bean,Data Deficient,,3.1,Unknown,Global
wfo-0000805620,2356243,194655,Carpinus mengshanensis,BETULACEAE,Carpinus,mengshanensis,,,,S.B.Liang & F.Z.Zhao,Data Deficient,,3.1,Unknown,Global
wfo-0000925390,2356498,194660,Corylus wangii,BETULACEAE,Corylus,wangii,,,,Hu,Data Deficient,,3.1,Unknown,Global
wfo-0000805319,2356594,194662,Carpinus japonica,BETULACEAE,Carpinus,japonica,,,,Blume,Data Deficient,,3.1,Unknown,Global
wfo-0000331918,2356876,194666,Betula coriaceifolia,BETULACEAE,Betula,coriaceifolia,,,,V.N.Vassil.,Data Deficient,,3.1,Unknown,Global
wfo-0000336777,2356899,194667,Betula saksarensis,BETULACEAE,Betula,saksarensis,,,,Polozhij & A.T.Malzeva,Data Deficient,,3.1,Unknown,Global
wfo-0000945618,2357114,194669,Alnus hakkodensis,BETULACEAE,Alnus,hakkodensis,,,,Hayashi,Data Deficient,,3.1,Unknown,Global
wfo-0000338039,2357157,194670,Betula zinserlingii,BETULACEAE,Betula,zinserlingii,,,,V.N.Vassil.,Data Deficient,,3.1,Unknown,Global
wfo-0000948152,2357321,194673,Alnus vermicularis,BETULACEAE,Alnus,vermicularis,,,,Nakai,Data Deficient,,3.1,Unknown,Global
wfo-0000335838,2357349,194674,Betula potamophila,BETULACEAE,Betula,potamophila,,,,V.N.Vassil.,Data Deficient,,3.1,Unknown,Global
wfo-0000805760,2357372,194675,Carpinus omeiensis,BETULACEAE,Carpinus,omeiensis,,,,Hu & W.P.Fang,Data Deficient,,3.1,Unknown,Global
wfo-0000947807,2357471,194678,Alnus sieboldiana,BETULACEAE,Alnus,sieboldiana,,,,Matsum.,Data Deficient,,3.1,Unknown,Global
wfo-0000336851,2357547,194680,Betula saviczii,BETULACEAE,Betula,saviczii,,,,V.N.Vassil.,Data Deficient,,3.1,Unknown,Global
wfo-0000514505,2361493,194736,Acer lungshengense,SAPINDACEAE,Acer,lungshengense,,,,W.P.Fang & L.C.Hu,Data Deficient,,3.1,Unknown,Global
wfo-0000464772,2362825,194799,Magnolia ernestii,MAGNOLIACEAE,Magnolia,ernestii,,,,Figlar,Data Deficient,,3.1,Unknown,Global
wfo-0000232990,2362920,194801,Magnolia angatensis,MAGNOLIACEAE,Magnolia,angatensis,,,,Blanco,Data Deficient,,3.1,Unknown,Global
wfo-0001423971,2363266,194804,Magnolia beccarii,MAGNOLIACEAE,Magnolia,beccarii,,,,(Ridl.) ined.,Data Deficient,,3.1,Unknown,Global
wfo-0000947155,2429730,195890,Dypsis soanieranae,ARECACEAE,Dypsis,soanieranae,,,,Beentje,Data Deficient,,3.1,Unknown,Global
wfo-0000947092,2434972,195944,Dypsis lucens,ARECACEAE,Dypsis,lucens,,,,(Jum.) Beentje & J.Dransf.,Data Deficient,,3.1,Unknown,Global
wfo-0000947013,2435766,195951,Dypsis ankaizinensis,ARECACEAE,Dypsis,ankaizinensis,,,,(Jum.) Beentje & J.Dransf.,Data Deficient,,3.1,Unknown,Global
wfo-0000803590,2436792,195961,Dypsis henrici,ARECACEAE,Dypsis,henrici,,,,J.Dransf.,Data Deficient,,3.1,Unknown,Global
wfo-0000947130,2437052,195964,Dypsis plurisecta,ARECACEAE,Dypsis,plurisecta,,,,Jum.,Data Deficient,,3.1,Unknown,Global
wfo-0000947062,2439604,38536,Dypsis heteromorpha,ARECACEAE,Dypsis,heteromorpha,,,,(Jum.) Beentje & J.Dransf.,Data Deficient,,3.1,Unknown,Global
wfo-0000947110,2439981,195990,Dypsis monostachya,ARECACEAE,Dypsis,monostachya,,,,Jum.,Data Deficient,,3.1,Unknown,Global
wfo-0000558744,2613013,199829,Balanophora wilderi,BALANOPHORACEAE,Balanophora,wilderi,,,,Setch.,Data Deficient,,3.1,Unknown,Global
wfo-0000513299,2615200,199862,Acantholimon gabrieljaniae,PLUMBAGINACEAE,Acantholimon,gabrieljaniae,,,,Mirzoeva,Data Deficient,,3.1,Unknown,Global
wfo-0000513570,2615306,199863,Acantholimon vedicum,PLUMBAGINACEAE,Acantholimon,vedicum,,,,Mirzoeva,Data Deficient,,3.1,Unknown,Global
wfo-0000757691,2616151,199875,Allium vasilevskajae,AMARYLLIDACEAE,Allium,vasilevskajae,,,,Ogan.,Data Deficient,,3.1,Unknown,Global
wfo-0000756529,2616292,199877,Allium koenigianum,AMARYLLIDACEAE,Allium,koenigianum,,,,Grossh.,Data Deficient,,3.1,Unknown,Global
wfo-0000539984,2618131,199899,Aphanopleura zangelanica,APIACEAE,Aphanopleura,zangelanica,,,,Gogina & Matsenko,Data Deficient,,3.1,Unknown,Global
wfo-0000207721,2619963,199922,Astragalus coarctatus,FABACEAE,Astragalus,coarctatus,,,,Trautv.,Data Deficient,,3.1,Unknown,Global
wfo-0001062129,2620369,199927,Astracantha oltensis,FABACEAE,Astracantha,oltensis,,,,(Grossh.) Podl.,Data Deficient,,3.1,Unknown,Global
wfo-0000554746,2620511,199929,Astragalus voronovianus,FABACEAE,Astragalus,voronovianus,,,,(Boriss.) Boriss.,Data Deficient,,3.1,Unknown,Global
wfo-0001055728,2620569,199930,Astragalus imbricatus,FABACEAE,Astragalus,imbricatus,,,,(Boriss.) Boriss.,Data Deficient,,3.1,Unknown,Global
wfo-0000199165,2621178,199939,Astragalus coelestis,FABACEAE,Astragalus,coelestis,,,,Boiss.,Data Deficient,,3.1,Unknown,Global
