WFO_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000174095,1577298,179401,Aeschynomene stolzii,FABACEAE,Aeschynomene,stolzii,,,,Harms,Near Threatened,B1a,3.1,Unknown,Global
wfo-0000335942,1578400,179436,Afrocanthium kilifiense,RUBIACEAE,Afrocanthium,kilifiense,,,,(Bridson) Lantz,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000537217,1578930,179448,Anisocycla blepharosepala,MENISPERMACEAE,Anisocycla,blepharosepala,,,,Diels,Near Threatened,,3.1,Decreasing,Global
wfo-0000691735,1579242,179453,Burttdavya nyasica,RUBIACEAE,Burttdavya,nyasica,,,,Hoyle,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000645188,1579493,179463,Dichapetalum edule,DICHAPETALACEAE,Dichapetalum,edule,,,,Engl.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0001298738,1579541,179467,Ipomoea garckeana,CONVOLVULACEAE,Ipomoea,garckeana,,,,Vatke,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000654718,1580904,179506,Dorstenia warneckei,MORACEAE,Dorstenia,warneckei,,,,Engl.,Near Threatened,,3.1,Decreasing,Global
wfo-0000654432,1580968,179510,Dorstenia goetzei,MORACEAE,Dorstenia,goetzei,,,,Engl.,Near Threatened,,3.1,Decreasing,Global
wfo-0001083555,1582361,179545,Pseudobersama mossambicensis,MELIACEAE,Pseudobersama,mossambicensis,,,,(Sim) Verdc.,Near Threatened,,3.1,Decreasing,Global
wfo-0000616181,1582473,179552,Combretum chionanthoides,COMBRETACEAE,Combretum,chionanthoides,,,,Engl. & Diels,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000255437,1582489,179553,Oldfieldia somalensis,PICRODENDRACEAE,Oldfieldia,somalensis,,,,(Chiov.) Radcl.-Sm.,Near Threatened,"B2ab(iii,v)",3.1,Unknown,Global
wfo-0000606744,1582673,179557,Cissus quinquangularis,VITACEAE,Cissus,quinquangularis,,,,Chiov.,Near Threatened,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001091392,1582885,179565,Paropsia braunii,PASSIFLORACEAE,Paropsia,braunii,,,,Gilg,Near Threatened,,3.1,Unknown,Global
wfo-0000318998,1583406,179589,Syzygium micklethwaitii,MYRTACEAE,Syzygium,micklethwaitii,,,,Verdc.,Near Threatened,,3.1,Decreasing,Global
wfo-0000377139,1583888,179606,Cyperus longiinvolucratus,CYPERACEAE,Cyperus,longiinvolucratus,,,,Lye,Near Threatened,B1a+2a,3.1,Unknown,Global
wfo-0000934796,1585080,179642,Cynorkis buchwaldiana,ORCHIDACEAE,Cynorkis,buchwaldiana,,,,Kraenzl.,Near Threatened,,3.1,Decreasing,Global
wfo-0000272120,1585309,179645,Phyllanthus somalensis,PHYLLANTHACEAE,Phyllanthus,somalensis,,,,Hutch.,Near Threatened,B2a,3.1,Unknown,Global
wfo-0000209189,1585858,179659,Crotalaria tsavoana,FABACEAE,Crotalaria,tsavoana,,,,Polhill,Near Threatened,B2ab(iii),3.1,Stable,Global
wfo-0000426300,1586905,179684,Fuirena microcarpa,CYPERACEAE,Fuirena,microcarpa,,,,Lye,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000981064,1587174,179689,Heinsia zanzibarica,RUBIACEAE,Heinsia,zanzibarica,,,,(Bojer) Verdc.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000937660,1587797,179714,Danais xanthorrhoea,RUBIACEAE,Danais,xanthorrhoea,,,,(K.Schum.) Bremek.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000887259,1589728,179775,Clerodendrum tricholobum,LAMIACEAE,Clerodendrum,tricholobum,,,,Gürke,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000885792,1589744,179776,Panicum pleianthum,POACEAE,Panicum,pleianthum,,,,Peter,Near Threatened,,3.1,Unknown,Global
wfo-0000282888,1589850,179780,Premna velutina,LAMIACEAE,Premna,velutina,,,,Gürke,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000617352,1590034,179786,Commiphora madagascariensis,BURSERACEAE,Commiphora,madagascariensis,,,,Jacq.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000173711,1590082,179789,Aeschynomene nematopoda,FABACEAE,Aeschynomene,nematopoda,,,,Harms,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000914263,1590766,179806,Plectranthus confertiflorus,LAMIACEAE,Plectranthus,confertiflorus,,,,A.J.Paton,Near Threatened,B1a+2a,3.1,Unknown,Global
wfo-0000243005,1591015,179810,Micrococca volkensii,EUPHORBIACEAE,Micrococca,volkensii,,,,(Pax) Prain,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000181428,1592497,179865,Galactia argentifolia,FABACEAE,Galactia,argentifolia,,,,S.Moore,Near Threatened,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000914288,1592894,179874,Plectranthus triangularis,LAMIACEAE,Plectranthus,triangularis,,,,A.J.Paton,Near Threatened,,3.1,Decreasing,Global
wfo-0000295174,1968727,191068,Rauvolfia serpentina,APOCYNACEAE,Rauvolfia,serpentina,,,,(L.) Benth. ex Kurz,Near Threatened,"B2b(iii,v)",3.1,Decreasing,Global
wfo-1000004756,1972265,191184,Heptapleurum locianum,ARALIACEAE,Heptapleurum,locianum,,,,(Grushv. & Skvortsova) Y.F.Deng,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000582399,1980460,191429,Camellia indochinensis,THEACEAE,Camellia,indochinensis,,,,Merr.,Near Threatened,,3.1,Decreasing,Global
wfo-0000515218,1984089,191462,Acer tonkinense,SAPINDACEAE,Acer,tonkinense,,,,Lecomte,Near Threatened,A2cd,3.1,Decreasing,Global
wfo-0000328178,1984594,191470,Trigonobalanus verticillata,FAGACEAE,Trigonobalanus,verticillata,,,,Forman,Near Threatened,B2ab(iii),3.1,Decreasing,Global
wfo-0000464787,1986367,191507,Magnolia flaviflora,MAGNOLIACEAE,Magnolia,flaviflora,,,,(Y.W.Law & Y.F.Wu) Figlar,Near Threatened,,3.1,Unknown,Global
wfo-0000510022,1991346,191633,Picea linzhiensis,PINACEAE,Picea,linzhiensis,,,,(W.C.Cheng & L.K.Fu) Rushforth,Near Threatened,,3.1,Decreasing,Global
wfo-0000456451,1991616,191663,Tsuga sieboldii,PINACEAE,Tsuga,sieboldii,,,,Carrière,Near Threatened,,3.1,Decreasing,Global
wfo-0000514816,2285717,193846,Acer pauciflorum,SAPINDACEAE,Acer,pauciflorum,,,,W.P.Fang,Near Threatened,A2c,3.1,Decreasing,Global
wfo-0000515288,2289150,193889,Acer wangchii,SAPINDACEAE,Acer,wangchii,,,,W.P.Fang,Near Threatened,B2ab(ii),3.1,Decreasing,Global
wfo-0000233026,2290496,193911,Magnolia borneensis,MAGNOLIACEAE,Magnolia,borneensis,,,,Noot.,Near Threatened,,3.1,Decreasing,Global
wfo-0000806090,2291567,193940,Magnolia figlarii,MAGNOLIACEAE,Magnolia,figlarii,,,,V.S.Kumar,Near Threatened,,3.1,Unknown,Global
wfo-0000464828,2291665,193944,Magnolia fujianensis,MAGNOLIACEAE,Magnolia,fujianensis,,,,(Q.F.Zheng) Figlar,Near Threatened,,3.1,Unknown,Global
wfo-0000233342,2293588,193992,Magnolia poasana,MAGNOLIACEAE,Magnolia,poasana,,,,(Pittier) Dandy,Near Threatened,,3.1,Unknown,Global
wfo-0000290101,2296410,194075,Quercus chenii,FAGACEAE,Quercus,chenii,,,,Nakai,Near Threatened,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
wfo-0000290322,2296772,194081,Quercus cortesii,FAGACEAE,Quercus,cortesii,,,,Liebm.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000290359,2297679,194091,Quercus crispifolia,FAGACEAE,Quercus,crispifolia,,,,Trel.,Near Threatened,"B2b(i,ii,iii)",3.1,Unknown,Global
wfo-0000291184,2302779,194172,Quercus hypophaea,FAGACEAE,Quercus,hypophaea,,,,Hayata,Near Threatened,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000292254,2304166,194209,Quercus oleoides,FAGACEAE,Quercus,oleoides,,,,Schltdl. & Cham.,Near Threatened,"B2b(ii,iii)",3.1,Decreasing,Global
wfo-0000293071,2305142,194228,Quercus saltillensis,FAGACEAE,Quercus,saltillensis,,,,Trel.,Near Threatened,B2b(iii),3.1,Unknown,Global
wfo-0000805379,2349781,194566,Carpinus kweichowensis,BETULACEAE,Carpinus,kweichowensis,,,,Hu,Near Threatened,B2ac(iii),3.1,Unknown,Global
wfo-0000333041,2349829,194567,Betula globispica,BETULACEAE,Betula,globispica,,,,Shirai,Near Threatened,,3.1,Unknown,Global
wfo-0000805673,2354616,194636,Carpinus mollicoma,BETULACEAE,Carpinus,mollicoma,,,,Hu,Near Threatened,,3.1,Unknown,Global
wfo-0000290360,2363488,194824,Quercus crispipilis,FAGACEAE,Quercus,crispipilis,,,,Trel.,Near Threatened,B2ab(iii),3.1,Unknown,Global
wfo-0000807387,2381261,195372,Acalypha cupricola,EUPHORBIACEAE,Acalypha,cupricola,,,,Robyns ex G.A. Levin,Near Threatened,,3.1,Decreasing,Global
wfo-0000837483,2381603,195375,Aeollanthus saxatilis,LAMIACEAE,Aeollanthus,saxatilis,,,,P.A. Duvign. & Denaeyer,Near Threatened,,3.1,Unknown,Global
wfo-0000947065,2430433,195898,Dypsis hildebrandtii,ARECACEAE,Dypsis,hildebrandtii,,,,(Baill.) Becc.,Near Threatened,,3.1,Decreasing,Global
wfo-0000947040,2431575,195910,Dypsis coriacea,ARECACEAE,Dypsis,coriacea,,,,Beentje,Near Threatened,,3.1,Unknown,Global
wfo-0000947037,2432984,195923,Dypsis concinna,ARECACEAE,Dypsis,concinna,,,,Baker,Near Threatened,,3.1,Stable,Global
wfo-0000947109,2434186,195936,Dypsis mocquerysiana,ARECACEAE,Dypsis,mocquerysiana,,,,(Becc.) Becc.,Near Threatened,,3.1,Stable,Global
wfo-0000947094,2436709,195960,Dypsis lutescens,ARECACEAE,Dypsis,lutescens,,,,(H.Wendl.) Beentje & J.Dransf.,Near Threatened,,3.1,Decreasing,Global
wfo-0000803589,2437132,195965,Dypsis procumbens,ARECACEAE,Dypsis,procumbens,,,,(Jum. & H.Perrier) Beentje & J.Dransf.,Near Threatened,,3.1,Decreasing,Global
wfo-0000912335,2438891,195981,Dypsis ankirindro,ARECACEAE,Dypsis,ankirindro,,,,"W.J.Baker, Rakotoarin. & M.S.Trudgen",Near Threatened,,3.1,Unknown,Global
wfo-0000947063,2439405,195985,Dypsis heterophylla,ARECACEAE,Dypsis,heterophylla,,,,Baker,Near Threatened,,3.1,Unknown,Global
wfo-0000987654,2615995,199873,Alchemilla jaroschenkoi,ROSACEAE,Alchemilla,jaroschenkoi,,,,Grossh.,Near Threatened,,3.1,Increasing,Global
wfo-0000207949,2620873,199935,Astragalus kubensis,FABACEAE,Astragalus,kubensis,,,,Grossh.,Near Threatened,,3.1,Increasing,Global
wfo-0000588304,2627504,200026,Carpoceras tatianae,BRASSICACEAE,Carpoceras,tatianae,,,,(Bordz.) Grossh.,Near Threatened,,3.1,Stable,Global
wfo-0000598940,2630069,200058,Chaerophyllum astrantiae,APIACEAE,Chaerophyllum,astrantiae,,,,Boiss. & Balansa ex Boiss.,Near Threatened,,3.1,Unknown,Global
wfo-0000077376,2630535,200064,Cirsium balkharicum,ASTERACEAE,Cirsium,balkharicum,,,,Kharadze,Near Threatened,,3.1,Stable,Global
wfo-0000118522,2632036,200086,Cousinia fedorovii,ASTERACEAE,Cousinia,fedorovii,,,,Takht.,Near Threatened,,3.1,Decreasing,Global
wfo-0000655737,2635942,200137,Draba mingrelica,BRASSICACEAE,Draba,mingrelica,,,,Schischk. ex Grossh.,Near Threatened,,3.1,Unknown,Global
wfo-0001068574,2641438,200209,Heracleum ossethicum,APIACEAE,Heracleum,ossethicum,,,,Manden.,Near Threatened,,3.1,Unknown,Global
wfo-0000368478,2647768,200292,Myosotis lazica,BORAGINACEAE,Myosotis,lazica,,,,Popov,Near Threatened,,3.1,Unknown,Global
wfo-0000186197,2648749,200305,Onobrychis meschetica,FABACEAE,Onobrychis,meschetica,,,,Grossh.,Near Threatened,,3.1,Unknown,Global
wfo-0000509905,2650147,200324,Papaver sjunicicum,PAPAVERACEAE,Papaver,sjunicicum,,,,M.V.Agab.,Near Threatened,,3.1,Unknown,Global
wfo-0001115819,2652077,200346,Polystichum kadyrovii,DRYOPTERIDACEAE,Polystichum,kadyrovii,,,,Askerov & A.E.Bobrov,Near Threatened,,3.1,Stable,Global
wfo-0000114018,2655729,200389,Psephellus meskheticus,ASTERACEAE,Psephellus,meskheticus,,,,(Sosn.) Gabrieljan,Near Threatened,,3.1,Unknown,Global
wfo-0000114848,2656210,200395,Psephellus salviifolius,ASTERACEAE,Psephellus,salviifolius,,,,Boiss.,Near Threatened,,3.1,Stable,Global
wfo-1200010973,2657272,200407,Pyrus elata,ROSACEAE,Pyrus,elata,,,,Rubtz.,Near Threatened,,3.1,Decreasing,Global
wfo-0000987884,2657377,200408,Pyrus zangezura,ROSACEAE,Pyrus,zangezura,,,,Maleev,Near Threatened,B2ab(iii),3.1,Stable,Global
wfo-0000988009,2658980,200428,Rosa zakatalensis,ROSACEAE,Rosa,zakatalensis,,,,Gadzh.,Near Threatened,,3.1,Stable,Global
wfo-0000300262,2660718,200448,Salvia andreji,LAMIACEAE,Salvia,andreji,,,,Pobed.,Near Threatened,,3.1,Stable,Global
wfo-0000066534,2664067,200494,Klasea caucasica,ASTERACEAE,Klasea,caucasica,,,,(Boiss.) Greuter,Near Threatened,,3.1,Stable,Global
wfo-0000434759,2664144,200495,Seseli leptocladum,APIACEAE,Seseli,leptocladum,,,,Woronow,Near Threatened,,3.1,Unknown,Global
wfo-0000059363,2667923,200544,Tanacetum zangezuricum,ASTERACEAE,Tanacetum,zangezuricum,,,,Chandjian,Near Threatened,,3.1,Stable,Global
wfo-0000035766,2668413,200551,Tanacetum tricholobum,ASTERACEAE,Tanacetum,tricholobum,,,,(Sosn. ex Manden.) Chandjian,Near Threatened,,3.1,Stable,Global
wfo-0000324210,2669442,200564,Thymus karamarianicus,LAMIACEAE,Thymus,karamarianicus,,,,Klokov & Des.-Shost.,Near Threatened,,3.1,Increasing,Global
wfo-0000133061,2670502,200577,Tragopogon sosnowskyi,ASTERACEAE,Tragopogon,sosnowskyi,,,,Kuth.,Near Threatened,,3.1,Decreasing,Global
wfo-0000380922,2672940,200607,Cyperus purpureoviridis,CYPERACEAE,Cyperus,purpureoviridis,,,,Lye,Near Threatened,B1a+2a,3.1,Stable,Global
wfo-0000541928,2673704,200622,Arabis armena,BRASSICACEAE,Arabis,armena,,,,N.Busch,Near Threatened,,3.1,Stable,Global
wfo-0000747901,2679629,200692,Maclaudia felixii,APOCYNACEAE,Maclaudia,felixii,,,,Venter & R.L.Verh.,Near Threatened,,3.1,Decreasing,Global
wfo-0000670349,2680660,200703,Epistemma rupestre,APOCYNACEAE,Epistemma,rupestre,,,,H.Huber,Near Threatened,,3.1,Decreasing,Global
wfo-0000758710,2700027,201330,Aloe pubescens,ASPHODELACEAE,Aloe,pubescens,,,,Reynolds ,Near Threatened,,3.1,Stable,Global
wfo-0000758804,2700311,201334,Aloe schoelleri,ASPHODELACEAE,Aloe,schoelleri,,,,Schweinf. ,Near Threatened,,3.1,Unknown,Global
wfo-0000758867,2700688,201339,Aloe steudneri,ASPHODELACEAE,Aloe,steudneri,,,,Schweinf. ,Near Threatened,,3.1,Decreasing,Global
wfo-0000758279,2701322,201348,Aloe hemmingii,ASPHODELACEAE,Aloe,hemmingii,,,,Reynolds & P.R.O.Bally ,Near Threatened,,3.1,Unknown,Global
wfo-0000757908,2701606,201352,Aloe bargalensis,ASPHODELACEAE,Aloe,bargalensis,,,,Lavranos ,Near Threatened,,3.1,Unknown,Global
wfo-0000758631,2701946,201357,Aloe percrassa,ASPHODELACEAE,Aloe,percrassa,,,,Tod. ,Near Threatened,,3.1,Decreasing,Global
wfo-0000758915,2702162,201360,Aloe tewoldei,ASPHODELACEAE,Aloe,tewoldei,,,,M.G.Gilbert & Sebsebe ,Near Threatened,,3.1,Unknown,Global
wfo-0000758468,2702852,201369,Aloe medishiana,ASPHODELACEAE,Aloe,medishiana,,,,Reynolds & P.R.O.Bally ,Near Threatened,,3.1,Unknown,Global
wfo-0000758278,2704412,201389,Aloe heliderana,ASPHODELACEAE,Aloe,heliderana,,,,Lavranos ,Near Threatened,B1ab(iii),3.1,Unknown,Global
wfo-0000965061,2715518,201758,Amorphophallus ochroleucus,ARACEAE,Amorphophallus,ochroleucus,,,,Hett. & V.D.Nguyen,Near Threatened,,3.1,Stable,Global
wfo-0000637388,2717423,201783,Damrongia purpureolineata,GESNERIACEAE,Damrongia,purpureolineata,,,,Kerr ex Craib,Near Threatened,,3.1,Stable,Global
wfo-0000730752,2736664,202191,Impatiens mirabilis,BALSAMINACEAE,Impatiens,mirabilis,,,,Hook.f.,Near Threatened,,3.1,Decreasing,Global
wfo-0000730830,2736905,202193,Impatiens parishii,BALSAMINACEAE,Impatiens,parishii,,,,Hook.f.,Near Threatened,,3.1,Decreasing,Global
wfo-0000436724,2748943,202727,Salacia dimidia,CELASTRACEAE,Salacia,dimidia,,,,N.Hallé,Near Threatened,,3.1,Decreasing,Global
wfo-0001065516,2749213,202730,Salacia letouzeyana,CELASTRACEAE,Salacia,letouzeyana,,,,N.Hallé,Near Threatened,,3.1,Decreasing,Global
wfo-0001235765,2749381,202732,Salacia talbotii,CELASTRACEAE,Salacia,talbotii,,,,Baker f.,Near Threatened,,3.1,Decreasing,Global
wfo-0000645506,2750382,202746,Dichapetalum witianum,DICHAPETALACEAE,Dichapetalum,witianum,,,,Breteler,Near Threatened,,3.1,Decreasing,Global
