WFO_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0001018871,79749199,79749195,Sorbus klasterskyana,ROSACEAE,Sorbus,klasterskyana,,,,Kárpáti,Endangered,D,3.1,Stable,Global & Europe
wfo-0001014243,79749250,79749246,Sorbus leighensis,ROSACEAE,Sorbus,leighensis,,,,T.C.G.Rich,Endangered,D,3.1,Increasing,Global & Europe
wfo-0001018831,79749260,79749256,Sorbus magocsyana,ROSACEAE,Sorbus,magocsyana,,,,Kárpáti,Endangered,D,3.1,Unknown,Global & Europe
wfo-0001005897,79749270,79749266,Sorbus margaretae,ROSACEAE,Sorbus,margaretae,,,,M.Proctor,Endangered,B1ab(iii); D,3.1,Stable,Global & Europe
wfo-0001008027,79749301,79749297,Sorbus neglecta,ROSACEAE,Sorbus,neglecta,,,,Hedl.,Endangered,B1ab(iii)+2ab(iii); D,3.1,Decreasing,Global & Europe
wfo-0001018593,79749361,79749357,Sorbus pseudobakonyensis,ROSACEAE,Sorbus,pseudobakonyensis,,,,Kárpáti,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
wfo-0001131943,79749734,79749723,Sorbus slovenica,ROSACEAE,Sorbus,slovenica,,,,Kovanda,Endangered,D,3.1,Unknown,Global & Europe
wfo-0001014238,79749897,79749856,Sorbus stenophylla,ROSACEAE,Sorbus,stenophylla,,,,M.Proctor,Endangered,D,3.1,Stable,Global & Europe
wfo-0001018794,79750003,79749999,Sorbus subpinnata,ROSACEAE,Sorbus,subpinnata,,,,Hedl.,Endangered,D,3.1,Decreasing,Global & Europe
wfo-0001018779,79920183,79920094,Sorbus barthae,ROSACEAE,Sorbus,barthae,,,,Kárpáti,Endangered,B1ab(iii)+2ab(iii); D,3.1,Stable,Global & Europe
wfo-0001334049,80082571,80082536,Allium basalticum,AMARYLLIDACEAE,Allium,basalticum,,,,Fragman & R.M.Fritsch,Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global & Mediterranean
wfo-0000700901,80090432,80090413,Geranium multiflorum,GERANIACEAE,Geranium,multiflorum,,,,A.Gray,Endangered,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(ii)",3.1,Decreasing,Global
wfo-0000815710,80166480,80166475,Lobelia niihauensis,CAMPANULACEAE,Lobelia,niihauensis,,,,H.St.John,Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
wfo-0001085490,80173296,80173279,Myrsine linearifolia,PRIMULACEAE,Myrsine,linearifolia,,,,Hosaka,Endangered,"B1ab(i,iii,iv,v)+2ab(i,iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0001067955,80173761,80173726,Peucedanum sandwicense,APIACEAE,Peucedanum,sandwicense,,,,Hillebr.,Endangered,C2a(i),3.1,Decreasing,Global
wfo-0001105008,80180195,80180177,Portulaca sclerocarpa,PORTULACACEAE,Portulaca,sclerocarpa,,,,A.Gray,Endangered,"B2ab(ii,iii,iv,v); C2a(i); D",3.1,Decreasing,Global
wfo-0000438294,80218492,80218482,Schiedea sarmentosa,CARYOPHYLLACEAE,Schiedea,sarmentosa,,,,O.Deg. & Sherff,Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global
wfo-0000502294,80228923,80228875,Pritchardia flynnii,ARECACEAE,Pritchardia,flynnii,,,,Lorence & Gemmill,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000283274,80228956,80228952,Pritchardia minor,ARECACEAE,Pritchardia,minor,,,,Becc.,Endangered,"B1ab(i,ii,iv,v)+2ab(i,ii,iv,v); C2a(i); D",3.1,Decreasing,Global
wfo-0001216691,80230380,80230346,Lepidium serra,BRASSICACEAE,Lepidium,serra,,,,H.Mann,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0000175461,80231479,80231460,Canavalia kauaiensis,FABACEAE,Canavalia,kauaiensis,,,,J.D.Sauer,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0000635324,80231775,80231759,Cyrtandra heinrichii,GESNERIACEAE,Cyrtandra,heinrichii,,,,H.St.John,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0000635661,80231936,80231899,Cyrtandra oenobarba,GESNERIACEAE,Cyrtandra,oenobarba,,,,H.Mann,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001094639,80232546,80232542,Pittosporum gayanum,PITTOSPORACEAE,Pittosporum,gayanum,,,,Rock,Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
wfo-0000912239,80606317,80606292,Diospyros onanae,EBENACEAE,Diospyros,onanae,,,,Gosline,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000080605,80722645,80719931,Scorzonera libanotica,ASTERACEAE,Scorzonera,libanotica,,,,Boiss.,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Mediterranean
wfo-0000070675,80722649,19041335,Crepis robertioides,ASTERACEAE,Crepis,robertioides,,,,Boiss.,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Mediterranean
wfo-0000686593,80722697,80720954,Ferula hermonis,APIACEAE,Ferula,hermonis,,,,Boiss.,Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global & Mediterranean
wfo-0000985248,80736387,34739,Sorbus leptophylla,ROSACEAE,Sorbus,leptophylla,,,,E.F.Warb.,Endangered,D,3.1,Stable,Global & Europe
wfo-0001015913,80736635,34722,Sorbus subcuneata,ROSACEAE,Sorbus,subcuneata,,,,Wilmott,Endangered,D,3.1,Stable,Global & Europe
wfo-0000985253,80736838,34732,Sorbus wilmottiana,ROSACEAE,Sorbus,wilmottiana,,,,E.F.Warb.,Endangered,D,3.1,Stable,Global & Europe
wfo-0001340909,81152542,81152539,Rhaptopetalum cheekii,LECYTHIDACEAE,Rhaptopetalum,cheekii,,,,Prance,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000984214,81171150,34735,Sorbus arranensis,ROSACEAE,Sorbus,arranensis,,,,Hedl.,Endangered,B1ab(iii)+2ab(iii); D,3.1,Decreasing,Global & Europe
wfo-0001013067,81171372,34741,Sorbus bristoliensis,ROSACEAE,Sorbus,bristoliensis,,,,Wilmott,Endangered,D,3.1,Increasing,Global & Europe
wfo-0001018815,81172343,34727,Sorbus pseudothuringiaca,ROSACEAE,Sorbus,pseudothuringiaca,,,,Düll,Endangered,D,3.1,Stable,Global & Europe
wfo-0001341663,81360324,81359075,Nymphaea loriana,NYMPHAEACEAE,Nymphaea,loriana,,,,"Wiersema, Hellq. & Borsch",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
wfo-0001334050,81524524,80083001,Allium meronense,AMARYLLIDACEAE,Allium,meronense,,,,Fragman & R.M.Fritsch,Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global & Mediterranean
wfo-0001331059,82783726,82782448,Magnolia rzedowskiana,MAGNOLIACEAE,Magnolia,rzedowskiana,,,,"A. Vázquez, Domínguez-Yescas & R. Pedraza",Endangered,B1ab(v),3.1,Unknown,Global
wfo-0000481156,82951847,82948039,Pittosporum mackeei,PITTOSPORACEAE,Pittosporum,mackeei,,,,Tirel & Veillon,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000460056,83023834,30316,Rhamnus persicifolia,RHAMNACEAE,Rhamnus,persicifolia,,,,Moris,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Europe
wfo-1000080187,83468100,83468031,Asplenium anceps,ASPLENIACEAE,Asplenium,anceps,,,,Hook. & Grev.,Endangered,"B2ab(iii,v)",3.1,Decreasing,Global & Europe
wfo-0000722202,83497215,72734513,Hibbertia tontoutensis,DILLENIACEAE,Hibbertia,tontoutensis,,,,Guillaumin,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
wfo-0000160385,83508378,83508309,Asplenium terorense,ASPLENIACEAE,Asplenium,terorense,,,,G.Kunkel,Endangered,B2ab(iii); D,3.1,Stable,Global & Europe
wfo-0000572158,83568387,68002628,Brexia apoda,CELASTRACEAE,Brexia,apoda,,,,H.Perrier,Endangered,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
wfo-0000572163,83568715,83568712,Brexia coursiana,CELASTRACEAE,Brexia,coursiana,,,,H. Perrieri,Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Decreasing,Global
wfo-0000840866,83787008,33564,Cheirodendron dominii,ARALIACEAE,Cheirodendron,dominii,,,,Krajina,Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
wfo-0000840885,83787072,30773,Cheirodendron forbesii,ARALIACEAE,Cheirodendron,forbesii,,,,(Sherff) Lowry,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000002931,83788584,44116,Bidens cosmoides,ASTERACEAE,Bidens,cosmoides,,,,(A.Gray) Sherff,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000830366,83789522,34036,Clermontia grandiflora,CAMPANULACEAE,Clermontia,grandiflora,,,,Gaudich.,Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
wfo-0000830854,83790517,44140,Cyanea copelandii,CAMPANULACEAE,Cyanea,copelandii,,,,Rock,Endangered,"B1ab(i,iii,iv,v)",3.1,Decreasing,Global
wfo-0000830910,83791283,33581,Cyanea hardyi,CAMPANULACEAE,Cyanea,hardyi,,,,Rock,Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
wfo-0000830932,83791385,34006,Cyanea leptostegia,CAMPANULACEAE,Cyanea,leptostegia,,,,A.Gray,Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0000516375,83792999,44075,Achyranthes mutica,AMARANTHACEAE,Achyranthes,mutica,,,,A.Gray,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D",3.1,Decreasing,Global
wfo-0000628040,83797131,166865196,Cryptocarya mannii,LAURACEAE,Cryptocarya,mannii,,,,Hillebr.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0000960848,83799480,33596,Euphorbia atrococca,EUPHORBIACEAE,Euphorbia,atrococca,,,,A.Heller,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000962432,83799674,30925,Euphorbia haeleeleana,EUPHORBIACEAE,Euphorbia,haeleeleana,,,,D.R.Herbst,Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global
wfo-0001423674,83802336,30935,Geniostoma lydgatei,LOGANIACEAE,Geniostoma,lydgatei,,,,(C.N.Forbes) Byng & Christenh.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i); D",3.1,Decreasing,Global
wfo-0000452991,83802565,33665,Melicope haleakalae,RUTACEAE,Melicope,haleakalae,,,,(B.C.Stone) T.G.Hartley & B.C.Stone,Endangered,"B1ab(iii,v); C2a(i)",3.1,Decreasing,Global
wfo-0000452867,83803197,33676,Melicope puberula,RUTACEAE,Melicope,puberula,,,,(H.St. John) T.G.Hartley & B.C.Stone,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000452945,83803409,33679,Melicope waialealae,RUTACEAE,Melicope,waialealae,,,,(Wawra) T.G.Hartley & B.C.Stone,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001085482,83803632,30942,Myrsine fernseei,PRIMULACEAE,Myrsine,fernseei,,,,(Mez) Hosaka,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001024335,83804400,30946,Nothocestrum latifolium,SOLANACEAE,Nothocestrum,latifolium,,,,A.Gray,Endangered,C2a(i); D,3.1,Decreasing,Global
wfo-0000285951,83805490,33567,Psychotria greenwelliae,RUBIACEAE,Psychotria,greenwelliae,,,,Fosberg,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000288252,83805569,30952,Pteralyxia kauaiensis,APOCYNACEAE,Pteralyxia,kauaiensis,,,,Caum,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0000750326,84010024,18816841,Trillium tschonoskii,MELANTHIACEAE,Trillium,tschonoskii,,,,Maxim.,Endangered,A4cd,3.1,Decreasing,Global
wfo-0000482630,84039544,30313,Picea omorika,PINACEAE,Picea,omorika,,,,(Pančić) Purk.,Endangered,"B1ab(i,ii,v)+2ab(i,ii,v)",3.1,Decreasing,Global & Europe
wfo-0000533413,84119800,84119796,Anarrhinum pubescens,PLANTAGINACEAE,Anarrhinum,pubescens,,,,Fresen.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
wfo-0000574373,84119949,84119945,Bufonia multiceps,CARYOPHYLLACEAE,Bufonia,multiceps,,,,Decne.,Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i)",3.1,Decreasing,Global
wfo-0000963660,84119977,84119968,Euphorbia obovata,EUPHORBIACEAE,Euphorbia,obovata,,,,Decne.,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
wfo-0000269191,84119987,84119983,Phlomis aurea,LAMIACEAE,Phlomis,aurea,,,,Decne.,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
wfo-0000037689,84256222,185356,Ethulia scheffleri,ASTERACEAE,Ethulia,scheffleri,,,,S.Moore,Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
wfo-0000043974,84256341,185343,Sphaeranthus samburuensis,ASTERACEAE,Sphaeranthus,samburuensis,,,,Beentje. ,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
wfo-0001084004,84256517,185362,Nymphoides tenuissima,MENYANTHACEAE,Nymphoides,tenuissima,,,,A.Raynal,Endangered,B2ab(iii),3.1,Unknown,"Global, Central Africa & Pan-Africa"
wfo-0000394629,84256720,185448,Psilotrichum axilliflorum,AMARANTHACEAE,Psilotrichum,axilliflorum,,,,Suess.,Endangered,B2ab(iii),3.1,Unknown,"Global, Central Africa & Pan-Africa"
wfo-0000352815,84269279,185599,Carpha angustissima,CYPERACEAE,Carpha,angustissima,,,,Cherm.,Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global & Pan-Africa
wfo-0000769418,84270516,185508,Lagarosiphon hydrilloides,HYDROCHARITACEAE,Lagarosiphon,hydrilloides,,,,Rendle,Endangered,B2ab(iii),3.1,Unknown,Global & Pan-Africa
wfo-0000265625,84418965,35449,Pavetta manyanguensis,RUBIACEAE,Pavetta,manyanguensis,,,,Bridson,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000285489,84419018,32252,Psychotria crassipetala,RUBIACEAE,Psychotria,crassipetala,,,,Petit,Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
wfo-0000287101,84419050,32253,Psychotria petitii,RUBIACEAE,Psychotria,petitii,,,,Verdc.,Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v)",3.1,Decreasing,Global
wfo-0000287781,84419107,32254,Psychotria taitensis,RUBIACEAE,Psychotria,taitensis,,,,Verdc.,Endangered,D,3.1,Unknown,Global
wfo-0000265869,84419137,32279,Pavetta sparsipila,RUBIACEAE,Pavetta,sparsipila,,,,Bremek.,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-1000001673,84419169,34231,Pauridiantha chlorantha,RUBIACEAE,Pauridiantha,chlorantha,,,,(K.Schum.) Ntore & O.Lachenaud,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000534606,84447331,83595192,Androsace hemisphaerica,PRIMULACEAE,Androsace,hemisphaerica,,,,Ludlow,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000598038,84447351,83597426,Ceropegia bhutanica,APOCYNACEAE,Ceropegia,bhutanica,,,,H.Hara,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000217821,84447401,83604927,Isodon atroruber,LAMIACEAE,Isodon,atroruber,,,,R.A.Clement,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000728304,84447421,83607259,Hypericum sherriffii,HYPERICACEAE,Hypericum,sherriffii,,,,N.Robson & D.G.Long,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001249132,84447446,83607412,Meconopsis superba,PAPAVERACEAE,Meconopsis,superba,,,,King ex Prain,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Stable,Global
wfo-0000996643,84447476,83607950,Sorbus rinzenii,ROSACEAE,Sorbus,rinzenii,,,,Rushforth,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000265131,84547596,84481326,Pavetta amaniensis,RUBIACEAE,Pavetta,amaniensis,,,,Bremek.,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000265343,84547666,84488186,Pavetta diversicalyx,RUBIACEAE,Pavetta,diversicalyx,,,,Bridson,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000265345,84547671,84488189,Pavetta diversipunctata,RUBIACEAE,Pavetta,diversipunctata,,,,Bridson,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000265376,84547676,84488274,Pavetta filistipulata,RUBIACEAE,Pavetta,filistipulata,,,,Bremek.,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000265594,84547691,84488299,Pavetta lutambensis,RUBIACEAE,Pavetta,lutambensis,,,,Mildbr. ex Bremek.,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000265667,84547716,84488434,Pavetta mufindiensis,RUBIACEAE,Pavetta,mufindiensis,,,,Bridson,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000265712,84547726,84488473,Pavetta olivaceonigra,RUBIACEAE,Pavetta,olivaceonigra,,,,K.Schum.,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000265766,84547731,84488501,Pavetta pocsii,RUBIACEAE,Pavetta,pocsii,,,,Bridson,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000265774,84547736,84488520,Pavetta pseudoalbicaulis,RUBIACEAE,Pavetta,pseudoalbicaulis,,,,Bridson,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000836587,84547796,84496590,Phyllopentas ionolaena,RUBIACEAE,Phyllopentas,ionolaena,,,,(K.Schum.) Kårehed & B.Bremer,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000920622,84547836,84496792,Polysphaeria ntemii,RUBIACEAE,Polysphaeria,ntemii,,,,S.E.Dawson & Gereau,Endangered,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000285151,84547851,84496875,Psychotria brevicaulis,RUBIACEAE,Psychotria,brevicaulis,,,,K.Schum.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000285298,84547861,84496881,Psychotria castaneifolia,RUBIACEAE,Psychotria,castaneifolia,,,,E.M.A.Petit,Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global
wfo-0000285597,84547899,84547896,Psychotria diploneura,RUBIACEAE,Psychotria,diploneura,,,,(K.Schum.) Bridson & Verdc.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000286025,84547931,84547928,Psychotria hemsleyi,RUBIACEAE,Psychotria,hemsleyi,,,,Verdc.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000286484,84548168,84548158,Psychotria lovettii,RUBIACEAE,Psychotria,lovettii,,,,Borhidi & Verdc.,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000287169,84548311,84548308,Psychotria pocsii,RUBIACEAE,Psychotria,pocsii,,,,Borhidi & Verdc.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Unknown,Global
wfo-0000725148,84548403,84487492,Hoya bhutanica,APOCYNACEAE,Hoya,bhutanica,,,,Grierson & D.G.Long,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000475183,84548523,84487831,Pedicularis sanguilimbata,OROBANCHACEAE,Pedicularis,sanguilimbata,,,,R.R.Mill,Endangered,D,3.1,Unknown,Global
wfo-0000566130,84548558,84488419,Bistorta griersonii,POLYGONACEAE,Bistorta,griersonii,,,,Yonek. & H.Ohashi,Endangered,B2ab(iii),3.1,Unknown,Global
