WFO_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000912262,760948,158101,Coffea schliebenii,RUBIACEAE,Coffea,schliebenii,,,,Bridson,Vulnerable,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-0000649440,761419,158113,Diospyros occulta,EBENACEAE,Diospyros,occulta,,,,F.White,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000090814,761632,158117,Emilia bellioides,ASTERACEAE,Emilia,bellioides,,,,(Chiov.) C.Jeffrey,Vulnerable,B1ab(iii),3.1,Unknown,Global
wfo-0000075095,761746,158119,Ethulia angustifolia,ASTERACEAE,Ethulia,angustifolia,,,,Bojer ex DC.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000631178,762079,158127,Cyathula coriacea,AMARANTHACEAE,Cyathula,coriacea,,,,Schinz,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000317288,762279,158133,Strophanthus hypoleucos,APOCYNACEAE,Strophanthus,hypoleucos,,,,Stapf,Vulnerable,B2ab(iii),3.1,Stable,Global
wfo-0001283738,762338,158134,Streptocarpus kungwensis,GESNERIACEAE,Streptocarpus,kungwensis,,,,Hilliard & B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global
wfo-0001107105,762446,158136,Protea rubrobracteata,PROTEACEAE,Protea,rubrobracteata,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001283727,762577,158141,Streptocarpus compressus,GESNERIACEAE,Streptocarpus,compressus,,,,B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global
wfo-0000018946,762731,158145,Gutenbergia pembensis,ASTERACEAE,Gutenbergia,pembensis,,,,S.Moore,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000021749,763432,158158,Bidens fischeri,ASTERACEAE,Bidens,fischeri,,,,(O.Hoffm.) Sherff,Vulnerable,D2,3.1,Unknown,Global
wfo-0000730885,764016,158172,Impatiens pseudohamata,BALSAMINACEAE,Impatiens,pseudohamata,,,,Grey-Wilson,Vulnerable,D2,3.1,Unknown,Global
wfo-0000650185,764124,158177,Diplocyclos tenuis,CUCURBITACEAE,Diplocyclos,tenuis,,,,(Klotzsch) C.Jeffrey,Vulnerable,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
wfo-0000123047,764191,158178,Athroisma pusillum,ASTERACEAE,Athroisma,pusillum,,,,T.Erikss.,Vulnerable,D2,3.1,Unknown,Global
wfo-0001272352,766058,158196,Meineckia nguruensis,PHYLLANTHACEAE,Meineckia,nguruensis,,,,(Radcl.-Sm.) Radcl.-Sm.,Vulnerable,D2,3.1,Unknown,Global
wfo-0000805853,766115,158197,Euphorbia neovirgata,EUPHORBIACEAE,Euphorbia,neovirgata,,,,Bruyns,Vulnerable,D2,3.1,Unknown,Global
wfo-0001301285,766165,158198,Momordica leiocarpa,CUCURBITACEAE,Momordica,leiocarpa,,,,Gilg,Vulnerable,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000583287,766644,158208,Campylospermum sacleuxii,OCHNACEAE,Campylospermum,sacleuxii,,,,(Tiegh.) Farron,Vulnerable,"B2ab(iii,v)",3.1,Unknown,Global
wfo-0001277682,766708,158209,Streptocarpus holstii,GESNERIACEAE,Streptocarpus,holstii,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000295212,766908,158214,Rauvolfia volkensii,APOCYNACEAE,Rauvolfia,volkensii,,,,(K.Schum.) Stapf,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000731104,767004,158217,Impatiens ulugurensis,BALSAMINACEAE,Impatiens,ulugurensis,,,,Warb.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0001296608,767050,158219,Vismianthus punctatus,CONNARACEAE,Vismianthus,punctatus,,,,Mildbr.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0001064895,767235,158223,Saintpaulia pusilla,GESNERIACEAE,Saintpaulia,pusilla,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000731141,767452,158227,Impatiens volkensii,BALSAMINACEAE,Impatiens,volkensii,,,,Grey-Wilson & Frim,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000883858,767767,158233,Clerodendrum lutambense,LAMIACEAE,Clerodendrum,lutambense,,,,Verdc.,Vulnerable,B1ab(iii),3.1,Decreasing,Global
wfo-0001277664,767887,158235,Ochna pseudoprocera,OCHNACEAE,Ochna,pseudoprocera,,,,Sleumer,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000038182,768780,158251,Emilia tenuipes,ASTERACEAE,Emilia,tenuipes,,,,C.Jeffrey,Vulnerable,D2,3.1,Unknown,Global
wfo-0000010806,769353,158263,Senecio depauperatus,ASTERACEAE,Senecio,depauperatus,,,,Mattf.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000015737,769531,158266,Duhaldea stuhlmannii,ASTERACEAE,Duhaldea,stuhlmannii,,,,(O.Hoffm.) Anderb.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000962450,769947,158273,Euphorbia handeniensis,EUPHORBIACEAE,Euphorbia,handeniensis,,,,S.Carter,Vulnerable,D2,3.1,Unknown,Global
wfo-0001336565,770748,158283,Senegalia latistipulata,FABACEAE,Senegalia,latistipulata,,,,(Harms) Kyal. & Boatwr.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0001277685,770801,158285,Streptocarpus parensis,GESNERIACEAE,Streptocarpus,parensis,,,,B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global
wfo-0000825345,771794,158316,Begonia riparia,BEGONIACEAE,Begonia,riparia,,,,Irmsch.,Vulnerable,D2,3.1,Stable,Global
wfo-0000672552,771847,158317,Erica mafiensis,ERICACEAE,Erica,mafiensis,,,,(Engl.) Dorr,Vulnerable,D2,3.1,Stable,Global
wfo-0000212992,772100,158326,Bauhinia kalantha,FABACEAE,Bauhinia,kalantha,,,,Harms,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000222909,772314,158331,Landolphia watsoniana,APOCYNACEAE,Landolphia,watsoniana,,,,Rombouts,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000023324,772513,158337,Vernonia homilantha,ASTERACEAE,Vernonia,homilantha,,,,S.Moore,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000617121,772995,158346,Commicarpus greenwayi,NYCTAGINACEAE,Commicarpus,greenwayi,,,,Meikle,Vulnerable,D2,3.1,Unknown,Global
wfo-0001272704,773072,158348,Ochna apetala,OCHNACEAE,Ochna,apetala,,,,Verdc.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000730734,773127,158349,Impatiens messumbaensis,BALSAMINACEAE,Impatiens,messumbaensis,,,,G.M.Schulze,Vulnerable,D2,3.1,Unknown,Global
wfo-0000619908,773179,158350,Corallocarpus ellipticus,CUCURBITACEAE,Corallocarpus,ellipticus,,,,Chiov.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001301293,773972,158368,Peponium leucanthum,CUCURBITACEAE,Peponium,leucanthum,,,,(Gilg) Cogn.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0001115033,1077672,165121,Lycopodium madeirense,LYCOPODIACEAE,Lycopodium,madeirense,,,,J.H.Wilce,Vulnerable,C2a(i),3.1,Decreasing,Global & Europe
wfo-0000187524,1082606,165431,Vicia esdraelonensis,FABACEAE,Vicia,esdraelonensis,,,,Warb. & Eig,Vulnerable,D2,3.1,Unknown,Global
wfo-0000649129,1383231,173395,Diospyros johnstoniana,EBENACEAE,Diospyros,johnstoniana,,,,Standl. & Steyerm.,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648942,1386180,173462,Diospyros filipes,EBENACEAE,Diospyros,filipes,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648590,1386892,173480,Diospyros borbonica,EBENACEAE,Diospyros,borbonica,,,,I.Richardson,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648561,1387854,173504,Diospyros bemarivensis,EBENACEAE,Diospyros,bemarivensis,,,,H.Perrier,Vulnerable,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000366446,1388679,173526,Lissocarpa tetramera,EBENACEAE,Lissocarpa,tetramera,,,,(Rusby) P.E.Berry,Vulnerable,"B2ab(iii,iv)",3.1,Decreasing,Global
wfo-0000649151,1388856,173531,Diospyros keningauensis,EBENACEAE,Diospyros,keningauensis,,,,Ng,Vulnerable,D2,3.1,Stable,Global
wfo-0000648634,1389248,173539,Diospyros candolleana,EBENACEAE,Diospyros,candolleana,,,,Wight,Vulnerable,A2cd,3.1,Decreasing,Global
wfo-0000649797,1390392,173566,Diospyros subacuta,EBENACEAE,Diospyros,subacuta,,,,Hiern,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649652,1392098,173611,Diospyros rostrata,EBENACEAE,Diospyros,rostrata,,,,(Merr.) Bakh.,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Stable,Global
wfo-0000648618,1392127,173612,Diospyros californica,EBENACEAE,Diospyros,californica,,,,(Brandegee) I.M.Johnst.,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649828,1392801,173629,Diospyros tampinensis,EBENACEAE,Diospyros,tampinensis,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649557,1393138,173639,Diospyros platanoides,EBENACEAE,Diospyros,platanoides,,,,Letouzey & F.White,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000649389,1393229,173640,Diospyros nanay,EBENACEAE,Diospyros,nanay,,,,B.Walln.,Vulnerable,B2ab(iii),3.1,Stable,Global
wfo-0000649685,1393464,173647,Diospyros sandwicensis,EBENACEAE,Diospyros,sandwicensis,,,,(A.DC.) Fosberg,Vulnerable,B1ab(iii),3.1,Unknown,Global
wfo-0001315891,1393892,173656,Diospyros stenocarpa,EBENACEAE,Diospyros,stenocarpa,,,,(H.Perrier) G.E.Schatz & Lowry,Vulnerable,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648721,1396149,173711,Diospyros coriacea,EBENACEAE,Diospyros,coriacea,,,,Hiern,Vulnerable,A2cd,3.1,Decreasing,Global
wfo-0000649272,1397522,173742,Diospyros madecassa,EBENACEAE,Diospyros,madecassa,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000648976,1398301,173761,Diospyros gallo,EBENACEAE,Diospyros,gallo,,,,B.Walln.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000649300,1398771,173769,Diospyros manu,EBENACEAE,Diospyros,manu,,,,B.Walln.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Stable,Global
wfo-0000649534,1398994,173776,Diospyros phlebodes,EBENACEAE,Diospyros,phlebodes,,,,(A.C.Sm.) A.C.Sm.,Vulnerable,C2a(i),3.1,Decreasing,Global
wfo-0000649616,1400903,173822,Diospyros rabiensis,EBENACEAE,Diospyros,rabiensis,,,,Breteler,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000649049,1402005,173853,Diospyros hassleri,EBENACEAE,Diospyros,hassleri,,,,Hiern,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000366441,1402040,173854,Lissocarpa stenocarpa,EBENACEAE,Lissocarpa,stenocarpa,,,,Steyerm.,Vulnerable,"B1ab(iii,iv,v)+2ab(iii,iv,v)",3.1,Decreasing,Global
wfo-0001315888,1402484,173863,Diospyros quercina,EBENACEAE,Diospyros,quercina,,,,(Baill.) G.E.Schatz & Lowry,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
wfo-0000649486,1405117,173931,Diospyros paniculata,EBENACEAE,Diospyros,paniculata,,,,Dalzell,Vulnerable,A2cd,3.1,Decreasing,Global
wfo-0000648760,1405395,173939,Diospyros decaryana,EBENACEAE,Diospyros,decaryana,,,,H.Perrier,Vulnerable,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649730,1408484,173990,Diospyros sclerophylla,EBENACEAE,Diospyros,sclerophylla,,,,H.Perrier,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000649022,1409146,174005,Diospyros gracilis,EBENACEAE,Diospyros,gracilis,,,,H.R.Fletcher,Vulnerable,"B2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-0000649598,1410031,174030,Diospyros pulchra,EBENACEAE,Diospyros,pulchra,,,,Bakh.,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Unknown,Global
wfo-0000649560,1410305,174038,Diospyros plectosepala,EBENACEAE,Diospyros,plectosepala,,,,Hiern,Vulnerable,"A4c; B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-0000929653,1423378,175638,Salix xanthicola,SALICACEAE,Salix,xanthicola,,,,K.I.Chr.,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global & Europe
wfo-0000187539,1433336,176114,Vicia tigridis,FABACEAE,Vicia,tigridis,,,,Mouterde,Vulnerable,D2,3.1,Unknown,Global
wfo-0000875139,1571944,179236,Hylebates chlorochloe,POACEAE,Hylebates,chlorochloe,,,,(K.Schum.) Napper,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001247718,1573524,179271,Oncella gracilis,LORANTHACEAE,Oncella,gracilis,,,,Polhill & Wiens,Vulnerable,D2,3.1,Stable,Global
wfo-0000840701,1573582,179274,Chassalia kenyensis,RUBIACEAE,Chassalia,kenyensis,,,,Verdc.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000868197,1573630,179277,Eragrostis perbella,POACEAE,Eragrostis,perbella,,,,K.Schum.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000298148,1574482,179298,Rotheca kissakensis,LAMIACEAE,Rotheca,kissakensis,,,,(Gürke) Verdc.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000793417,1574562,179303,Cyathogyne usambarensis,EUPHORBIACEAE,Cyathogyne,usambarensis,,,,(Verdc.) J.Léonard,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000763639,1574673,179306,Chlorophytum tenerrimum,ASPARAGACEAE,Chlorophytum,tenerrimum,,,,Poelln.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000219692,1575085,179318,Jatropha hildebrandtii,EUPHORBIACEAE,Jatropha,hildebrandtii,,,,Radcl.-Sm.,Vulnerable,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
wfo-0000210835,1575091,179319,Crotalaria schliebenii,FABACEAE,Crotalaria,schliebenii,,,,Polhill,Vulnerable,D2,3.1,Unknown,Global
wfo-0000971100,1575505,179332,Gardenia posoquerioides,RUBIACEAE,Gardenia,posoquerioides,,,,S.Moore,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Unknown,Global
wfo-0001082296,1575649,179341,Gravesia pulchra,MELASTOMATACEAE,Gravesia,pulchra,,,,(Gilg) Jacq.-Fél. ex Wickens,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000282639,1575713,179345,Premna gracillima,LAMIACEAE,Premna,gracillima,,,,Verdc.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000667988,1575849,179347,Englerina triplinervia,LORANTHACEAE,Englerina,triplinervia,,,,(Baker & Sprague) Polhill & Wiens,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000964320,1576687,179375,Euphorbia quadrialata,EUPHORBIACEAE,Euphorbia,quadrialata,,,,Pax,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001082230,1576799,179382,Memecylon cogniauxii,MELASTOMATACEAE,Memecylon,cogniauxii,,,,Gilg,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001082316,1577044,179391,Memecylon verruculosum,MELASTOMATACEAE,Memecylon,verruculosum,,,,Brenan,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001281673,1578168,179427,Warneckea mouririifolia,MELASTOMATACEAE,Warneckea,mouririifolia,,,,(Brenan) Borhidi,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000220043,1578184,179428,Jatropha velutina,EUPHORBIACEAE,Jatropha,velutina,,,,Pax & K.Hoffm.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000335948,1578336,179432,Afrocanthium peteri,RUBIACEAE,Afrocanthium,peteri,,,,(Bridson) Lantz,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000255236,1578368,179434,Oldenlandia richardsonioides,RUBIACEAE,Oldenlandia,richardsonioides,,,,(K.Schum.) Verdc.,Vulnerable,"B2ab(ii,iii,iv,v)",3.1,Unknown,Global
wfo-0000261775,1578558,179438,Oxyanthus haerdii,RUBIACEAE,Oxyanthus,haerdii,,,,Bridson,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000617276,1579952,179480,Commiphora fulvotomentosa,BURSERACEAE,Commiphora,fulvotomentosa,,,,Engl.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001082317,1580180,179483,Memecylon myrtilloides,MELASTOMATACEAE,Memecylon,myrtilloides,,,,Markgr.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000645129,1580196,179484,Dichapetalum braunii,DICHAPETALACEAE,Dichapetalum,braunii,,,,Engl. & K.Krause,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000814320,1580436,179492,Lobelia ritabeaniana,CAMPANULACEAE,Lobelia,ritabeaniana,,,,E.B.Knox,Vulnerable,D2,3.1,Unknown,Global
wfo-0001075439,1580468,179494,Oncella curviramea,LORANTHACEAE,Oncella,curviramea,,,,(Engl.) Danser,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000374802,1580606,179498,Cyperus holstii,CYPERACEAE,Cyperus,holstii,,,,Kük.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000914259,1580693,179499,Plectranthus bracteolatus,LAMIACEAE,Plectranthus,bracteolatus,,,,A.J.Paton,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000978418,1580856,179503,Habenaria plectromaniaca,ORCHIDACEAE,Habenaria,plectromaniaca,,,,Rchb.f. & S.Moore,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000713047,1580888,179505,Gymnosporia schliebenii,CELASTRACEAE,Gymnosporia,schliebenii,,,,Jordaan,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000654454,1580984,179511,Dorstenia holstii,MORACEAE,Dorstenia,holstii,,,,Engl.,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
wfo-0000210239,1581110,179515,Crotalaria malindiensis,FABACEAE,Crotalaria,malindiensis,,,,Polhill,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000726685,1581295,179517,Hydrolea sansibarica,HYDROLEACEAE,Hydrolea,sansibarica,,,,Gilg,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000978740,1581469,179520,Habenaria stylites,ORCHIDACEAE,Habenaria,stylites,,,,Rchb.f. & S.Moore,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0001290553,1581485,179521,Maerua calantha,CAPPARACEAE,Maerua,calantha,,,,Gilg,Vulnerable,"B2ab(iii,v)",3.1,Unknown,Global
wfo-0000962187,1581581,179527,Euphorbia furcata,EUPHORBIACEAE,Euphorbia,furcata,,,,N.E.Br.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000914265,1581597,179528,Plectranthus dichotomus,LAMIACEAE,Plectranthus,dichotomus,,,,A.J.Paton,Vulnerable,D2,3.1,Unknown,Global
wfo-0000806062,1581859,179535,Lasianthus laxinervis,RUBIACEAE,Lasianthus,laxinervis,,,,(Verdc.) Jannerup,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000196443,1582147,179542,Indigofera zanzibarica,FABACEAE,Indigofera,zanzibarica,,,,JB.Gillett,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000944696,1582425,179549,Disperis aphylla,ORCHIDACEAE,Disperis,aphylla,,,,Kraenzl.,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000254689,1582689,179558,Oldenlandia aegialodes,RUBIACEAE,Oldenlandia,aegialodes,,,,Bremek.,Vulnerable,D2,3.1,Unknown,Global
wfo-0000961129,1582769,179563,Euphorbia buruana,EUPHORBIACEAE,Euphorbia,buruana,,,,Pax,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000654678,1582965,179570,Dorstenia tenuiradiata,MORACEAE,Dorstenia,tenuiradiata,,,,Mildbr.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000561036,1583075,179574,Basananthe zanzibarica,PASSIFLORACEAE,Basananthe,zanzibarica,,,,(Mast.) W.J. de Wilde,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000523847,1583091,179575,Agelanthus longipes,LORANTHACEAE,Agelanthus,longipes,,,,(Baker & Sprague) Polhill & Wiens,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000654695,1583107,179576,Dorstenia ulugurensis,MORACEAE,Dorstenia,ulugurensis,,,,Engl.,Vulnerable,D2,3.1,Unknown,Global
wfo-0001065553,1583155,179579,Salacia orientalis,CELASTRACEAE,Salacia,orientalis,,,,N.Robson,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000667964,1583171,179580,Englerina drummondii,LORANTHACEAE,Englerina,drummondii,,,,Balle ex Polhill & Wiens,Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
wfo-0000200375,1583251,179585,Millettia makondensis,FABACEAE,Millettia,makondensis,,,,Harms,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000645189,1583528,179591,Dichapetalum eickii,DICHAPETALACEAE,Dichapetalum,eickii,,,,Ruhland,Vulnerable,B2ab(iii),3.1,Unknown,Global
wfo-0000171454,1583624,179597,Cordyla densiflora,FABACEAE,Cordyla,densiflora,,,,Milne-Redh.,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0001298692,1583959,179607,Convolvulus jefferyi,CONVOLVULACEAE,Convolvulus,jefferyi,,,,Verdc.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001277634,1584139,179613,Salacia lovettii,CELASTRACEAE,Salacia,lovettii,,,,N.Hallé & B.Mathew,Vulnerable,D2,3.1,Unknown,Global
wfo-0000211953,1584187,179616,Baphia cordifolia,FABACEAE,Baphia,cordifolia,,,,Harms,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000427887,1584308,179617,Bridelia taitensis,PHYLLANTHACEAE,Bridelia,taitensis,,,,Vatke & Pax,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000974643,1584340,179619,Angraecopsis parva,ORCHIDACEAE,Angraecopsis,parva,,,,(P.J.Cribb) P.J.Cribb,Vulnerable,D2,3.1,Unknown,Global
wfo-0000617155,1584529,179626,Commiphora acuminata,BURSERACEAE,Commiphora,acuminata,,,,Mattick,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000523859,1584825,179634,Agelanthus pennatulus,LORANTHACEAE,Agelanthus,pennatulus,,,,(Sprague) Polhill & Wiens,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000325437,1584841,179635,Tinnea vesiculosa,LAMIACEAE,Tinnea,vesiculosa,,,,Gürke,Vulnerable,B2ab(iii),3.1,Decreasing,Global
wfo-0000249970,1584873,179637,Neobenthamia gracilis,ORCHIDACEAE,Neobenthamia,gracilis,,,,Rolfe,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000958203,1584889,179638,Eugenia mufindiensis,MYRTACEAE,Eugenia,mufindiensis,,,,Verdc.,Vulnerable,D2,3.1,Unknown,Global
wfo-0000671230,1586277,179667,Erianthemum occultum,LORANTHACEAE,Erianthemum,occultum,,,,(Sprague) Danser,Vulnerable,B2ab(iii),3.1,Decreasing,Global
