Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
6,2,general,"Shrub or small tree, 1.5–4 m high, much branched; branchlets terete, glabrous. Leaves coriaceous; petiole 5–10 mm; lamina obovate or elliptic, 3–10 by 2–4.5 cm, apex rounded or emarginate, base cuneate, with numerous minute pores on both surfaces; lateral nerves 7–11 pairs, slender, slightly raised on both sides; veinlets obscure. Umbels sessile or very short peduncled, usually many-flowered. Pedicel ca 1 cm. Flowers white, without bracteoles. Calyx-lobes oblique-oblong, ca 6 by 3 mm, gibbous and thickened at base. Corolla-tube ca 3.5 mm, villous within; lobes ovate to ovate-lanceolate, ca 6.5 by 3 mm, acute, reflexed. Stamens shorter than corolla; filaments 6–9 mm, base fused into a tube, densely villous, free part slightly longer than the tube, glabrous. Anthers ca 2.5 mm, dorsifixed. Ovary ovoid; style 6–8 mm, subulate, with black glandular dots. Fruit falcate or crescent-shaped, 5–8 cm long, acuminate at apex.","Aegiceras corniculatum. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 176. Accessed 2021-07-31",wfo-0000521489,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521489,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01714
6,2,general,"Shrub ca 0.3 m high; branches rather thick, drying brown, with scattered capitate hairs when young, later glabrous. Leaves ± crowded towards apex of young shoots; petiole ca 1 cm, winged by decurrent margins of the blade; lamina oblong-elliptic, 25–30 by 7.5–10 cm, apex acute or obtuse, tapering towards base, entire and narrowly recurved, glabrous, lower surface sparingly and minutely rusty scaly glandular dots numerous, irregularly scattered, convex when dry, chiefly visible on the upper surface; lateral nerves 10–14 pairs, slender, slightly elevated beneath, curved-ascending veinlets invisible. Inflorescence terminal, racemose, simple or occasionally branched, 4–5 cm long, ± pendant, with scattered capitate hairs. Pedicel 4–6 cm. Calyx ca 2.5 mm, split to ¾ of its length; lobes ovate, acute at apex, with scattered capitate hairs and glandular dots, glandular-ciliate. Corolla pink; tube ca 0.5 mm; lobes elliptic-ovate, ca 3.5 by 1.8 mm, with dark glandular dots and lines. Anthers oblong, ca 1.5 mm, apiculate. Ovary globose, densely black-punctate; style 3–4 mm. Drupe unknown.","Ardisia alata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 112. Accessed 2021-07-31",wfo-0000543836,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543836,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01611
6,2,general,"In addition to the characters given in the key, differing from var. amherstiana in being more densely pilose on the young branches.","Ardisia amherstiana pubescens. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 127. Accessed 2021-07-31",wfo-0000543857,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543857,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01632
6,2,general,"Small shrub, ca 20 cm high; branches thick, terete or slightly angular, glabrous. Leaves subcoriaceous; petiole 5–10 mm; lamina elliptic or obovate, 6–15 by 2 5–6 cm, apex obtuse or rounded, base attenuate, entire, glabrous, upper surface light brown when dry, lower glaucescent, with numerous tiny sunken dots; lateral nerves 6–10 pairs, obscure above, prominent beneath; veinlets invisible. Inflorescence axillary, paniculate, 3–6 cm long, with a spread of 2–4 cm at base, 1x-branched, glabrous all over, each branch bearing 3–6 subumbellate flowers. Pedicel 2–4 mm. Calyx ca 1.75 mm, deeply split; lobes ovate, ca 1 mm wide, obtuse or ± acute, dotted with small black glands, sparsely ciliolate. Corolla pink, ca 5 mm; tube very short; lobes ovate, acute, ca 2 mm wide, with scattered glandular dots and lines. Anthers 3–3.5 mm apiculate, punctate on back. Ovary glabrous; style ca 3.5 mm. Drupe globose, ca 6 mm diam.","Ardisia aprica. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 127. Accessed 2021-07-31",wfo-0000543880,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543880,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01633
6,2,general,"Small shrub ca 1 m high; stem rather thick, branchlets slender, slightly angular, glabrous. Leaves chartaceous or subcoriaceous; petiole 8–15 mm; lamina elliptic to narrowly elliptic, 10–16 by 3–5 cm, apex acute or shortly acuminate, base cuneate, entire, glabrous, upper surface dark green, lower paler, light brown when dry, not punctate; lateral nerves 8–12 pairs, curving upwards to and along the margin; prominent beneath; veins and veinlets obscure. Inflorescence a slender panicle, terminal on branchlets, 1.5–3.5 cm long, glabrous, 1x-branched; branches 2–20 mm long, bearing 1–2 flowers. Pedicel 2–4 mm, ± glandular-puberulous. Calyx ca 2 mm, split to base; lobes ovate, ca 1 mm wide, acute, puberulous outside, indistinctly punctate. Corolla pink, ca 5 mm; tube 0.5–1 mm; lobes ovate, ca 2 mm wide, acute, not punctate. Anthers 2.75–3 mm, apiculate. Ovary glabrous; style slender, ca 4 mm. Drupe unknown.","Ardisia atrovirens. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 110. Accessed 2021-07-31",wfo-0000543898,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543898,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01610
6,2,general,"Shrub or small tree, 1.5–3 m high, glabrous throughout; branches terete, greyish brown, often with thickened base. Leaves chartaceous; petiole 5–10 mm; lamina ovate- elliptic to oblanceolate, sometimes elliptic, 8–19(–24) by 2.5(–6) cm, widest above middle, apex acuminate, rarely ± acute, base cuneate, entire, rarely obscurely denticulate near apex; glandular dots black, sometimes obscure, scattered in the areoles of reticulate venation; lateral nerves 10–14(–19) pairs; reticulation of veins distinct on lower surface. Inflorescence corymbose or subumbellate racemes, 2–8-flowered, in axils of caducous reduced leaves. Peduncle 2.5–4.5 cm. Pedicel 1–2 cm. Flowers white or sometimes pinkish, 8–9.5 mm. Calyx deeply split; lobes broadly ovate, ca 2–2.5 by 2.5–3 mm, obtuse, dotted with dark glands, margin ± scarious, minutely ciliate. Corolla-tube 1.5–2 mm; lobes ovate-elliptic, 3.5–4 mm wide, acute, dotted with purplish or black, rounded and lineolate glands. Anthers lanceolate, 5–5.5 mm, acute, punctate on back. Ovary glabrous; style 6–7 mm. Drupe globose, ca 6 mm diam, densely punctate.","Ardisia attenuata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 129. Accessed 2021-07-31",wfo-0000543899,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543899,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01636
6,2,general,"Tree to 12 m high; branchlets densely covered with ferruginous-pubescence, glabrescent, striate when dry. Leaves thinly coriaceous; petiole 10–12 mm, pubescent; lamina elliptic or oblong-elliptic, 7–15 by 2–4.5 cm, apex shortly acuminate or ± acute, base cuneate, entire, glabrous and slightly shining above, with scattered minute depressed rusty scales beneath; lateral nerves numerous, parallel, anastomosing at some distance from margin; reticulation of veins and veinlets distinct on both surfaces when dry. Inflorescence axillary, umbellate or corymbose, puberulous; rachis very short or up to 13 mm, rarely branched at base. Pedicel 7–13 mm. Calyx ca 2 mm, split almost to base; lobes ovate or oblong-ovate, obtuse, puberulous outside, obscurely punctate, minutely ciliate. Corolla white, ca 3.5 mm; tube very short; lobes broadly ovate, obtuse, 2–2.5 mm wide, with a very few brown glandular dots near apex. Anthers ovate, ca 2 mm. Ovary scurfy; style ca 2 mm.","Ardisia betongensis. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 88. Accessed 2021-07-31",wfo-0000543940,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543940,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01581
6,2,general,"Small shrub, stems erect 30–100 cm high, unbranched, young parts and inflorescence covered with ferruginous short hairs. Leaves membranous to thinly chartaceous; petiole 6–10 mm; lamina narrowly elliptic, 9–18 by 3–3.5 cm, apex acuminate, base cuneate, undulate-crenate, upper surface glabrous, lower very sparsely scurfy-puberulous or glabrescent; glandular dots many, black, scattered, more evident on young leaves; lateral nerves 8–12 pairs, slender, curved-ascending, ending in the marginal glands. Inflorescence in axils of reduced leaves near apex of stem, generally composed of 2 short stipitate umbels, each with 2–3 flowers. Peduncle 10–15 mm. Pedicel 7–12 mm. Calyx almost equaling the corolla, 4–5 mm, split almost to base; lobes linear-lanceolate, ca 1.5 mm wide, obtuse, puberulous outside, with scattered black glandular dots. Corolla pink, deeply lobed; lobes elliptic-ovate, ca 3 mm, obtuse, punctate on back. Ovary glabrous; style ca 3 mm.","Ardisia bractescens. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 145. Accessed 2021-07-31",wfo-0000543968,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543968,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01657
6,2,general,"Shrub or small tree, 1.5–4 m high; young branches terete, or slightly angular, densely covered with ferruginous capitate hairs, glabrate and grey when mature. Leaves chartaceous or subcoriaceous; petiole 5–15 mm, covered with capitate hairs; lamina elliptic to oblong-elliptic, 12–20(–25) by 4–7 cm, apex acute to shortly acuminate, base cuneate, entire and slightly recurved, upper surface glabrous, lower with scattered rusty capitate hairs, especially on midrib; glandular dots numerous, pellucid or sometimes blackish and visible on both surfaces, lateral nerves 10–14 pairs, with short intermediates. Inflorescence a pendent raceme, lateral, in axils of reduced leaves near apex of branches, 6–12 cm long including the peduncle, ± covered with capitate hairs. Pedicel thick, 6–12(–20) mm. Calyx split almost to base; lobes broadly ovate to suborbicular, ca 2 mm diam, dotted with thick glands, distinctly ciliate. Corolla white to pink, deeply lobed; lobes ovate, ca 6 by 4 mm, ± acute, densely dotted with black glands. Anthers ca 3.5 mm, acute, punctate on back. Ovary glabrous; style ca 3.5 mm. Drupe globose, 6–7 mm diam, densely punctate.","Ardisia collinsiae. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 116. Accessed 2021-07-31",wfo-0000544074,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544074,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01617
6,2,general,"Shrub or small tree, 2–5 m high, young branches ferruginous-lepidote, ± compressed. Leaves chartaceous; petiole 8–15 mm; lamina lanceolate to oblong- lanceolate, 13–28 by 3–8 cm, apex acute or shortly acuminate, base cuneate or obtuse, entire, glabrous, lower surface sparsely and minutely rusty-lepidote; glandular dots many, scattered, obscure or slightly convex on both surfaces when dry; lateral nerves 15–20 pairs, with short intermediates; reticulation of veins slightly prominent beneath. Panicle terminal, pyramidal, 10–18 cm long, with a spread of 8–15 cm at base, 2–3 branched; rachis and branches ± rusty-lepidote and flattened; ultimate branchlets terminating in subumbellate clusters of 2–12 flowers. Pedicel 2–3 mm, glabrous or minutely puberulous, thickened in fruit. Flowers pale pink, 2.5–3 mm. Calyx ca 1 mm, split to ⅔ of its length, lobes triangular, acute or obtuse, black-punctulate, minutely ciliate. Corolla deeply lobed; lobes oblong-elliptic, obtuse, not punctate. Anthers ovate-lanceolate, ca 1.5 mm. Ovary conical-ovoid, glabrous; style slender, ca 4 mm, exserted before anthesis. Drupe globose, 4–5 mm diam.","Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",wfo-0000544079,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544079,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597
