WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000521489,"lep mue nang (เล็บมือนาง)(Central, Peninsular)",ver-THA-0000521489.01,0.0,ref-THA-0000521489,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01714,"Aegiceras corniculatum. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 176. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521489,lam phu (ลำพู)(Southeastern),ver-THA-0000521489.02,0.0,ref-THA-0000521489,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01714,"Aegiceras corniculatum. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 176. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521489,lep nang (เล็บนาง)(Peninsular)(ex Fletcher),ver-THA-0000521489.03,0.0,ref-THA-0000521489,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01714,"Aegiceras corniculatum. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 176. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521489,samae daeng (แสมแดง)(Peninsular)(ex Fletcher),ver-THA-0000521489.04,0.0,ref-THA-0000521489,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01714,"Aegiceras corniculatum. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 176. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521489,samae thale (แสมทะเล)(Peninsular)(ex Fletcher),ver-THA-0000521489.05,0.0,ref-THA-0000521489,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01714,"Aegiceras corniculatum. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 176. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000543880,tin cham (ตีนจำ)(Eastern),ver-THA-0000543880.01,0.0,ref-THA-0000543880,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01633,"Ardisia aprica. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 127. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000543898,ta pet ta kai (ตาเป็ดตาไก่)(Peninsular),ver-THA-0000543898.01,0.0,ref-THA-0000543898,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01610,"Ardisia atrovirens. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 110. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000543899,phak macham (ผักมะจ้ำ)(Northern),ver-THA-0000543899.01,0.0,ref-THA-0000543899,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01636,"Ardisia attenuata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 129. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000543899,ma kong (มะก่อง)(Northern),ver-THA-0000543899.02,0.0,ref-THA-0000543899,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01636,"Ardisia attenuata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 129. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544079,kraduk kai (กระดูกไก่)(Southeastern),ver-THA-0000544079.01,0.0,ref-THA-0000544079,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544079,kang pla (ก้างปลา)(Southeastern),ver-THA-0000544079.02,0.0,ref-THA-0000544079,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544079,kang pla khao (ก้างปลาเขา)(Southeastern),ver-THA-0000544079.03,0.0,ref-THA-0000544079,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544079,ma cham kong (มะจ้ำก้อง)(Northern),ver-THA-0000544079.04,0.0,ref-THA-0000544079,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544079,mueat (เหมือด)(Northeastern),ver-THA-0000544079.05,0.0,ref-THA-0000544079,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544079,ai ram yai (อ้ายรามใหญ่)(Peninsular),ver-THA-0000544079.06,0.0,ref-THA-0000544079,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544079,tapet takai (ตาเป็ดตาไก่)(Peninsular),ver-THA-0000544079.07,0.0,ref-THA-0000544079,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001085852,chi puk doi (จีปุกดอย)(Northern),ver-THA-0001085852.01,0.0,ref-THA-0001085852,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01642,"Ardisia corymbifera corymbifera. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 133. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544255,ram yai (รามใหญ่)(Peninsular),ver-THA-0000544255.01,0.0,ref-THA-0000544255,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01635,"Ardisia elliptica. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 128. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000544255,ma cham (มะจ้ำ)(Peninsular),ver-THA-0000544255.02,0.0,ref-THA-0000544255,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01635,"Ardisia elliptica. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 128. Accessed 2021-07-31",Forest Herbarium,All rights reserved
