WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000521489,In littoral muddy swamps and in mangrove forest. Flowering in December–February; fruiting in October–December.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521489,6,2,"Aegiceras corniculatum. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 176. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01714
wfo-0000543836,"In evergreen forest, by streams, alt. 50–100 m. Flowering in February.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543836,6,2,"Ardisia alata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 112. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01611
wfo-0000543857,In moist and dense forest on limestone hills; alt. 30–150 m. Flowering from May to July.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543857,6,2,"Ardisia amherstiana pubescens. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 127. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01632
wfo-0000543880,"Growing on open ground, covering large areas alt. 200 m. Flowering in January.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543880,6,2,"Ardisia aprica. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 127. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01633
wfo-0000543898,In evergreen forest. Flowering in July.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543898,6,2,"Ardisia atrovirens. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 110. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01610
wfo-0000543899,"In evergreen forest, by streams, also found on summit zone of mountains. Common on limestone slopes; alt. 1100–2000 m. Flowering in January–February.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543899,6,2,"Ardisia attenuata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 129. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01636
wfo-0000543940,In evergreen forest; alt. 1100 m.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543940,6,2,"Ardisia betongensis. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 88. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01581
wfo-0000543968,In evergreen forest. Flowering in April.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543968,6,2,"Ardisia bractescens. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 145. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01657
wfo-0000544074,"In evergreen forest, near streams; alt. 200–800 m. Flowering in June; fruiting in November.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544074,6,2,"Ardisia collinsiae. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 116. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01617
wfo-0000544079,"In evergreen forests, frequent by streams or in damp grassy sites; alt. 30–1050 m. Flowering in October to December; fruiting in April to June.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544079,6,2,"Ardisia colorata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 101. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01597
wfo-0000544092,In dry evergreen forest.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544092,6,2,"Ardisia confusa. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 136. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01648
wfo-0000544093,In lowland evergreen forest.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544093,6,2,"Ardisia congesta. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 87. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01579
wfo-0001085852,"Frequent in evergreen forest along hillside, also occurring in mixed deciduous forest; alt. 700–2500 m. Flowering in March–May; fruiting in October–December.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001085852,6,2,"Ardisia corymbifera corymbifera. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 133. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01642
wfo-0001389901,"In forests, alt. 1000–1600 m.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001389901,6,2,"Ardisia corymbifera euryoides. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 134. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01643
wfo-0001085856,"Frequent in evergreen forest along streams or in humid places, also found in dry dipterocarp-pine forest, boggy places and marshy grassland, from sea level to 1200 m. Flowering almost all year round.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001085856,6,2,"Ardisia crenata crenata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 135. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=01646
wfo-0000544165,In shady places along streams; alt 400–900 m. Flowering in June; fruiting in April.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544165,6,2,"Ardisia curvistyla. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 151. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01677
wfo-0000544170,In evergreen forest at low altitude (100 m).,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544170,6,2,"Ardisia cymosa. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 95. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01591
wfo-0000544252,In evergreen forest; alt. 300–950 m. Flowering in March; fruiting in May.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544252,6,2,"Ardisia eglandulosa. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 93. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01587
wfo-0000544255,"In beach forest behind mangrove, also in evergreen forest on sandstone hills; alt. 0–500 m. Flowering in May–July; fruiting in September–October.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544255,6,2,"Ardisia elliptica. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 128. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01635
wfo-0000544295,In evergreen forest; alt. 150–400 m. Flowering in March.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544295,6,2,"Ardisia ferrugineopilosa. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 97. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01592
wfo-0000544297,In evergreen forest by streams; alt. 250 m. Flowering in November.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544297,6,2,"Ardisia ficifolia. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 128. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01634
wfo-0000544301,In evergreen forest; alt. ca 1400 m. Flowering in February.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544301,6,2,"Ardisia fimbriata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 148. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01675
wfo-0000544306,In evergreen forest. Flowering in March.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544306,6,2,"Ardisia fletcheri. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 91. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01586
wfo-0000544318,In evergreen forest along stream or on slope of hills; alt. 600–1300 m. Flowering in July to August; fruiting in December.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544318,6,2,"Ardisia fordii. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 89. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01584
wfo-0000544338,"In evergreen forest, by streams and in moist places.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544338,6,2,"Ardisia furva. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 126. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01629
wfo-0000544353,In evergreen forest; alt. 1250–1300 m. Flowering in July; fruiting in November.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544353,6,2,"Ardisia gigantifolia. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 149. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01676
wfo-0000544376,In bamboo forest; alt. ca 100 m. Flowering in March.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544376,6,2,"Ardisia gracillima. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 123. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01626
wfo-0000544408,"In evergreen forest on granitic hills, also in dry deciduous forest, from sea level to 600 m. Flowering in December–June.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544408,6,2,"Ardisia helferiana. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 118. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01619
wfo-0000544452,In evergreen forest at low altitudes.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544452,6,2,"Ardisia integra. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 99. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01594
wfo-0000544457,In forest along streams; alt. 700 m. Flowering in December.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544457,6,2,"Ardisia ionantha. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 118. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01618
wfo-0000544491,In evergreen jungle by streams; alt. 500–660 m. Flowering in May.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544491,6,2,"Ardisia kerrii. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 89. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01583
wfo-0001276110,In evergreen forest. Flowering in March.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001276110,6,2,"Ardisia labisiifolia. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 102. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01598
wfo-0000544521,In lowland and lower hill evergreen forest; alt. 50–500 m. Flowering in February–April.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544521,6,2,"Ardisia lanceolata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 113. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01614
wfo-0000544585,Scattered in evergreen forest; alt. 600–1300 m. Flowering in June; fruiting in October–February.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544585,6,2,"Ardisia longipedicellata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 142. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01652
wfo-0000544617,In evergreen forest; alt. 1000–1400 m. Flowering in March–July.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544617,6,2,"Ardisia maculosa. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 138. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01650
wfo-0000544620,Common in clearings; alt. 500–600 m. Flowering in September.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544620,6,2,"Ardisia maehongsonia. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 120. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01623
wfo-0000544624,In evergreen forest at low elevation (50–100 m). Flowering in April.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544624,6,2,"Ardisia maingayi. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 147. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01671
wfo-0000544710,In evergreen forest on slope of hills. Flowering in April.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544710,6,2,"Ardisia montana. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 99. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01596
wfo-0000544730,In evergreen forest; alt. 800 m. Flowering in April.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544730,6,2,"Ardisia multipunctata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 125. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01627
wfo-0000544733,"Most frequent in evergreen forest along ravines, but also in dry deciduous forest and bamboo thickets, alt. 50–800 m. Flowering in September–November; fruiting in January–February.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544733,6,2,"Ardisia murtonii. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 107. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01606
wfo-0000544757,"In evergreen forest and disturbed forest, frequently on limestone hills; alt. 200–900 m. Flowering in March to May; fruiting in August to October.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544757,6,2,"Ardisia nervosa. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 93. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01588
wfo-0000544798,In evergreen forest.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544798,6,2,"Ardisia odontophylla. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 146. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01670
wfo-0000544833,"In evergreen forest, from sea level up to 1400 m. Flowering in December–May.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544833,6,2,"Ardisia oxyphylla. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 129. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01637
wfo-0000544840,In evergreen forest along streams; alt. up to 150 m.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544840,6,2,"Ardisia pachysandra. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 87. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01580
wfo-0000544848,In freshwater swamp forest at low altitude. Flowering in March.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544848,6,2,"Ardisia palustris. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 115. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01615
wfo-0000544855,In evergreen forest; alt. 150–400 m. Flowering in March.,ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544855,6,2,"Ardisia paralleloneura. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 102. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01599
wfo-0000544877,"In evergreen forest, at low altitudes. Flowering in August.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544877,6,2,"Ardisia pedunculata. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 122. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01624
wfo-0000544922,"In open grassy land and pine forest, on sandy soil; alt. 1200–1300 m. Flowering in November–December. Fruit maturation takes a year.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544922,6,2,"Ardisia pilosa. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 142. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01653
wfo-0000544941,"In evergreen forest, dry Dipterocarp forest, on sandstone hills; alt. 400–900 m.",ecology,EN,"K. Larsen, Chi-ming Hu",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000544941,6,2,"Ardisia polycephala. Flora of Thailand. Vol. 6. Part 2, 1996. Pg. 131. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01638
