WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000520275,"Thailand, India, S. China, Cambodia, Laos, Vietnam, Malay Peninsula, Java, Borneo and Australia (type).",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520275,5,2,"Adenosma caerulea. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 147. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01081
wfo-0000520282,"Thailand, Vietnam (type).",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520282,5,2,"Adenosma debilis . Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 151. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01084
wfo-0000520284,"Thailand, Laos.",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520284,5,2,"Adenosma elshollzioides. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 151. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01086
wfo-0000520291,"Thailand, Cambodia, Laos, Sumatra (type), Malay Peninsula.",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520291,5,2,"Adenosma hirsuta. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 148. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01082
wfo-0000520292,"Thailand, Ceylon, India, S.China, Burma, Laos, Cambodia, Vietnam (type), Malay Peninsula, Java, Borneo and Philippines.",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520292,5,2,"Adenosma indiana. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 150. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01083
wfo-0000520294,"Thailand, Burma, Malesia, Java (type), Indochina, S. China and Philippines.",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520294,5,2,"Adenosma javanica. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 152. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01087
wfo-0000520298,"Thailand, Burma (type), Laos, Cambodia and S. Vietnam.",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000520298,5,2,"Adenosma microcephala. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 151. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01085
wfo-0001138540,"Thailand, W. to E. Himalayas, Assam, Burma (type), S. China, Indochina, Malesia and Philippines. ",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001138540,5,2,"Alectra avensis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 222. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01189
wfo-0000536492,"Native of Dominica, naturalized in tropical E. Asia.",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000536492,5,2,"Angelonia goyazensis. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 217. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01180
wfo-0000549895,"Thailand, India (type), Ceylon, Malesia, Cambodia, Vietnam and Philippines.",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000549895,5,2,"Artanema longifolium. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 176. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01123
wfo-0000558250,"Thailand, India, Ceylon, S. China, Laos, Vietnam, Malesia, Philippines and Australia (type).",distribution,EN,T. Yamazaki,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000558250,5,2,"Bacopa floribunda. Flora of Thailand. Vol. 5. Part 2, 1990. Pg. 146. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01079
