WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000186090,use,EN,Dried pods steeped in scented water for ablution during the water festival and new year celebration.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000186090,Forest Herbarium,All rights reserved,"Acacia concinna. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 169. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00819,4,2
wfo-0000195712,use,EN,Perfume is extracted from the flowers. The pods are used for tanning. Cultivated as an ornamental.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000195712,Forest Herbarium,All rights reserved,"Acacia farnesiana. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 163. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00813,4,2
wfo-0000199701,use,EN,The tree is a good host for lac cultivation; wood for durable construction.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000199701,Forest Herbarium,All rights reserved,"Acacia harmandiana. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 158. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00809,4,2
wfo-0000186118,use,EN,The bark is used for tanning; wood for construction.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000186118,Forest Herbarium,All rights reserved,"Acacia leucophloea. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 160. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00810,4,2
wfo-0000199726,use,EN,Wood for construction.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000199726,Forest Herbarium,All rights reserved,"Acacia tomentosa. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 161. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00811,4,2
wfo-0001387138,use,EN,Timber for indoor construction.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001387138,Forest Herbarium,All rights reserved,"Adenanthera pavonina microsperma. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 140. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00789,4,2
wfo-0000209692,use,EN,Timber for indoor construction.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000209692,Forest Herbarium,All rights reserved,"Adenanthera pavonina pavonina. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 139. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00788,4,2
wfo-0000182103,use,EN,As a shade–tree in coffee and tea plantations.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000182103,Forest Herbarium,All rights reserved,"Albizia chinensis. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 188. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00837,4,2
wfo-0000199751,use,EN,Wood for indoor construction.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000199751,Forest Herbarium,All rights reserved,"Albizia Iebbekoides. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 194. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00842,4,2
wfo-0000184271,use,EN,Wood for construction.,I.C. Nielsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000184271,Forest Herbarium,All rights reserved,"Albizia lebbeck. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 186. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00836,4,2
