WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000528787,khok krasun (โคกกระสุน)(Central),ver-THA-0000528787.01,0.0,ref-THA-0000528787,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01250,"Alternanthera pungens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 403. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000528787,khok krasun lek (โคกกระสุนเล็ก)(Central),ver-THA-0000528787.02,0.0,ref-THA-0000528787,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01250,"Alternanthera pungens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 403. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000528825,prieo daeng (เปรี้ยวแดง)(Northern),ver-THA-0000528825.01,0.0,ref-THA-0000528825,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01253,"Alternanthera sessilis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 406. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000528825,phak pet (ผักเป็ด)(Central),ver-THA-0000528825.02,0.0,ref-THA-0000528825,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01253,"Alternanthera sessilis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 406. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000528825,phak pet khao (ผักเป็ดขาว)(Central),ver-THA-0000528825.03,0.0,ref-THA-0000528825,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01253,"Alternanthera sessilis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 406. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000528825,phak pet thai (ผักเป็ดไทย)(Central),ver-THA-0000528825.04,0.0,ref-THA-0000528825,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01253,"Alternanthera sessilis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 406. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530136,kammayi (กำมะหยี่)(Central),ver-THA-0000530136.01,0.0,ref-THA-0000530136,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01225,"Amaranthus caudatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 384. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530136,phak khom bai daeng (ผักขมใบแดง)(Central),ver-THA-0000530136.02,0.0,ref-THA-0000530136,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01225,"Amaranthus caudatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 384. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530322,phak khom (ผักขม)(Central),ver-THA-0000530322.01,0.0,ref-THA-0000530322,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01229,"Amaranthus lividus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 388. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530322,phak khom kliang (ผักขมเกลี้ยง)(Northern),ver-THA-0000530322.02,0.0,ref-THA-0000530322,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01229,"Amaranthus lividus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 388. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530322,phak hom (ผักหม)(Peninsular),ver-THA-0000530322.03,0.0,ref-THA-0000530322,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01229,"Amaranthus lividus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 388. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530495,phak khom nam (ผักขมหนาม)(Central),ver-THA-0000530495.01,0.0,ref-THA-0000530495,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01224,"Amaranthus spinosus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 383. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530495,phak hom nam (ผักโหมหนาม)(Peninsular),ver-THA-0000530495.02,0.0,ref-THA-0000530495,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01224,"Amaranthus spinosus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 383. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530523,phak khom khao (ผักขมขาว)(Northern),ver-THA-0000530523.01,0.0,ref-THA-0000530523,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01227,"Amaranthus tricolor. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 386. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530523,phak khom pao (ผักขมป๊าว)(Northern),ver-THA-0000530523.02,0.0,ref-THA-0000530523,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01227,"Amaranthus tricolor. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 386. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530523,phak khom chin (ผักขมจีน)(Central),ver-THA-0000530523.03,0.0,ref-THA-0000530523,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01227,"Amaranthus tricolor. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 386. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530523,phak khom suan (ผักขมสวน)(Central),ver-THA-0000530523.04,0.0,ref-THA-0000530523,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01227,"Amaranthus tricolor. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 386. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530523,phak khom si (ผักขมสี)(Central),ver-THA-0000530523.05,0.0,ref-THA-0000530523,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01227,"Amaranthus tricolor. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 386. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530552,phak khom hat (ผักขมหัด)(Central),ver-THA-0000530552.01,0.0,ref-THA-0000530552,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01228,"Amaranthus viridis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 387. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530552,phak khom (ผักขม)(Peninsular),ver-THA-0000530552.02,0.0,ref-THA-0000530552,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01228,"Amaranthus viridis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 387. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000530552,phak horn (ผักหม)(Peninsular),ver-THA-0000530552.03,0.0,ref-THA-0000530552,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01228,"Amaranthus viridis. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 387. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000536042,thian khao plueak (เทียนข้าวเปลือก)(Central),ver-THA-0000536042.01,0.0,ref-THA-0000536042,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01326,"Anethum graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 456. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000536042,thian ta takkeux (เทียนตาตั๊กแตน)(Central),ver-THA-0000536042.02,0.0,ref-THA-0000536042,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01326,"Anethum graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 456. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000822997,phak pang (ผักปั๋ง)(Northern),ver-THA-0000822997.01,0.0,ref-THA-0000822997,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01263,"Anredera cordifolia. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 412. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000540626,khuen chai (คื่นช่าย)(Chinese-Central),ver-THA-0000540626.01,0.0,ref-THA-0000540626,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01319,"Apium graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 452. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000540626,phak khao puen (ผักข้าวปื้น)(Northern),ver-THA-0000540626.02,0.0,ref-THA-0000540626,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01319,"Apium graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 452. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000540626,phak puem (ผักปืม)(Northern),ver-THA-0000540626.03,0.0,ref-THA-0000540626,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01319,"Apium graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 452. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000540626,phak puen (ผักปืน)(Northern),ver-THA-0000540626.04,0.0,ref-THA-0000540626,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01319,"Apium graveolens. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 452. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000823202,phak plang (ผักปลัง)(Central),ver-THA-0000823202.01,0.0,ref-THA-0000823202,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01261,"Basella alba. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 410. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000823202,phak plang yai (ผักปลังใหญ่)(Central),ver-THA-0000823202.02,0.0,ref-THA-0000823202,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01261,"Basella alba. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 410. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000823202,phak pang (ผักปั๋ง)(Northern),ver-THA-0000823202.03,0.0,ref-THA-0000823202,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01261,"Basella alba. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 410. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000593019,dok dai (ดอกด้าย)(Northern),ver-THA-0000593019.01,0.0,ref-THA-0000593019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000593019,dai soi (ดอกสร้อย)(Northern),ver-THA-0000593019.02,0.0,ref-THA-0000593019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000593019,soi kai (สร้อยไก่)(Northern),ver-THA-0000593019.03,0.0,ref-THA-0000593019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000593019,ngon kai dok klom (หงอนไก่ดอกกลม)(Central),ver-THA-0000593019.04,0.0,ref-THA-0000593019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000593019,ngon kai thai (หงอนไก่ไทย)(Central),ver-THA-0000593019.05,0.0,ref-THA-0000593019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000593019,ngon kai fa (หงอนไก่ฟ้า)(Central),ver-THA-0000593019.06,0.0,ref-THA-0000593019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000593019,"ngon kai farang (หงอนไก่ฝรั่ง)(Central, for the “tree-like” branched variety)",ver-THA-0000593019.07,0.0,ref-THA-0000593019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01220,"Celosia argentea. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 380. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000594096,bua bok (บัวบก)(Central),ver-THA-0000594096.01,0.0,ref-THA-0000594096,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01311,"Centella asiatica. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 447. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000594096,"phak nok (ผักหนอก)(Northern, Northeastern)",ver-THA-0000594096.02,0.0,ref-THA-0000594096,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01311,"Centella asiatica. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 447. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001046037,suang (สวง)(Central),ver-THA-0001046037.01,0.0,ref-THA-0001046037,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01242,"Centrostachys aquatica. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 398. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001046037,suang na (สวงนา)(Central),ver-THA-0001046037.02,0.0,ref-THA-0001046037,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01242,"Centrostachys aquatica. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 398. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001248451,hom kai (หอมไก่)(Northern),ver-THA-0001248451.01,0.0,ref-THA-0001248451,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01284,"Chloranthus erectus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 425. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0001248451,kraduk kai (กระดูกไก่)(Central),ver-THA-0001248451.02,0.0,ref-THA-0001248451,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01284,"Chloranthus erectus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 425. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,niam om (เนียมอ้ม)(Northern),ver-THA-0000603131.01,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,tan muai (ตานม่วย)(Northern),ver-THA-0000603131.02,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,phang ka (พังกะ)(Northeastern),ver-THA-0000603131.03,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,niam (เนียม)(Central),ver-THA-0000603131.04,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,foi fa (ฝอยฝา)(Central),ver-THA-0000603131.05,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,leng-mung (เล่งมุ้ง)(Central),ver-THA-0000603131.06,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,kraduk kop (กระดูกกบ)(Peninsular),ver-THA-0000603131.07,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000603131,ram (ราม)(Peninsular),ver-THA-0000603131.08,0.0,ref-THA-0000603131,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01285,"Chloranthus spicatus. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 426. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000621274,phak chi (ผักชี)(Central),ver-THA-0000621274.01,0.0,ref-THA-0000621274,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01315,"Coriandrum sativum. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000621274,phak hom pom (ผักหอมป้อม)(Northern),ver-THA-0000621274.02,0.0,ref-THA-0000621274,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01315,"Coriandrum sativum. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000621274,phak hom noi (ผักหอมน้อย)(Northeastern),ver-THA-0000621274.03,0.0,ref-THA-0000621274,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01315,"Coriandrum sativum. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 450. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,khi mot (ขี้มด)(Northern),ver-THA-0000933111.01,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,khap (คับ)(Northern),ver-THA-0000933111.02,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,mueat so (เหมือดเซาะ)(Northern),ver-THA-0000933111.03,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,ka am (กะอาม)(Northeastern),ver-THA-0000933111.04,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,sida pa (สีดาป่า)(Eastern),ver-THA-0000933111.05,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,khi non (ขี้หนอน)(Southeastern),ver-THA-0000933111.06,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,krathong loi (กระทงลอย)(Southeastern),ver-THA-0000933111.07,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000933111,ka som (กาซ้อม)(Peninsular),ver-THA-0000933111.08,0.0,ref-THA-0000933111,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01292,"Crypteronia paniculata. Flora of Thailand. Vol. 5. Part 4, 1992. Pg. 431. Accessed 2021-07-31",Forest Herbarium,All rights reserved
