WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000609634,"Climbing on open limestone rocks, 1,300–1,800 m alt., rather rare in Thailand. Flowering from August to October; fruiting from October to January, but the seasons sometimes not strictly fixed.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609634,11,1,"Clematis burmanica . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 56. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04798
wfo-0000609867,"A rare plants growing in primary, evergreen forests or scrubs along valleys at 600–1,100 m alt. Flowering from November to December; fruiting from January to February.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609867,11,1,"Clematis eichleri . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 57. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04799
wfo-0000609945,"Climbing at edges of evergreen forests or on bushes, often along streams, 1,000–1,500 m alt. Flowering from October to December; fruiting from February to March. Rare species of northern provinces.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609945,11,1,"Clematis fulvicoma . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 60. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04801
wfo-0000609961,"Climbing along seashore, on grassland, shrubs, corals, or climbing on rocky, coastal soils. Flowering from June to September; fruiting from July to October.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000609961,11,1,"Clematis garanbiensis . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 60. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04802
wfo-0000610273,"Climbing on bushes, or at edges of evergreen forest, 1,000–1,700 m alt. Flowering from March to May, sometimes to October; fruiting mostly from June to December. This species is rare in Thailand, and grows in limestone areas of northern and northeastern provinces, though it is usually found in coastal regions outside Thailand.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610273,11,1,"Clematis meyeniana . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 56. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04797
wfo-0000610648,"Climbing on bushes, or at forest edges, 700–2,500 m alt. Flowering from November to March, fruiting in January to March; but seasons sometimes not exactly fixed.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610648,11,1,"Clematis sikkimensis . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 52. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04793
wfo-0000610666,"Climbing on bushes or trees at forest edges, especially in valleys, 200– 1,800 m alt. Flowering from October to January; fruiting from December to March.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610666,11,1,"Clematis smilacifolia . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 59. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04800
wfo-0000610729,"Climbing on bushes, bamboo-thickets or secondary growth of mixed forests, in rather sunny places, up to ca 1,400 m. Flowering from November to February; fruiting from January to March.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610729,11,1,"Clematis subumbellata . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 53. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04795
wfo-0000610773,"In thickets on open ridges of limestone, 1,200–2,000 m alt. Flowering from September to December, fruiting in December. Rare species in northern provinces.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610773,11,1,"Clematis thaiana . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 54. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04796
wfo-0000610774,"Climbing on buches in open evergreen or mixed forests, or open, disturbed scrubs, in limestone areas, 1,400–1,600 m alt. Flowering in October to November; fruiting from January to February. Rare species of northern provinces.",ecology,EN,M. Tamura,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000610774,11,1,"Clematis thaimontana . Flora of Thailand. Vol. 11. Part 1, 2011. Pg. 53. Accessed 2022-04-21",All rights reserved,Forest Herbarium,https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=04794
