WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000540853,ver-THA-0000540853.01,mak fak dong(หมักฟักดง),0.0,ref-THA-0000540853,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00161,Forest Herbarium,All rights reserved,"Apodytes dimidiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 81. Accessed 2021-07-31",2,1
wfo-0000557404,ver-THA-0000557404.01,talingpling (ตะลิงปลิง)(General),0.0,ref-THA-0000557404,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00040,Forest Herbarium,All rights reserved,"Averrhoa bilimbi. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 22. Accessed 2021-07-31",2,1
wfo-0000557405,ver-THA-0000557405.01,mafuang (มะเฟือง)(General),0.0,ref-THA-0000557405,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00039,Forest Herbarium,All rights reserved,"Averrhoa carambola. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 21. Accessed 2021-07-31",2,1
wfo-0000565432,ver-THA-0000565432.01,krathup yot(กระทืบยอบ),0.0,ref-THA-0000565432,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00037,Forest Herbarium,All rights reserved,"Biophytum adiantoides. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 20. Accessed 2021-07-31",2,1
wfo-0000565531,ver-THA-0000565531.01,krathup yop (กระทืบยอบ)(คันร่ม),0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,Forest Herbarium,All rights reserved,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",2,1
wfo-0000565531,ver-THA-0000565531.02,thup yop (ทูบยอบ)(คันร่ม),0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,Forest Herbarium,All rights reserved,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",2,1
wfo-0000565531,ver-THA-0000565531.03,chao yop (เช้ายอบ)(คันร่ม),0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,Forest Herbarium,All rights reserved,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",2,1
wfo-0000565531,ver-THA-0000565531.04,khan rom(คันร่ม),0.0,ref-THA-0000565531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00034,Forest Herbarium,All rights reserved,"Biophytum sensitivum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 19. Accessed 2021-07-31",2,1
wfo-0000565549,ver-THA-0000565549.01,yup yop(ยุบยอบ),0.0,ref-THA-0000565549,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00036,Forest Herbarium,All rights reserved,"Biophytum thorelianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 20. Accessed 2021-07-31",2,1
wfo-0000572742,ver-THA-0000572742.01,thua dam (ถั่วดำ),0.0,ref-THA-0000572742,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00015,Forest Herbarium,All rights reserved,"Bruguiera cylindrica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",2,1
wfo-0000572742,ver-THA-0000572742.02,lui (ลุย),0.0,ref-THA-0000572742,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00015,Forest Herbarium,All rights reserved,"Bruguiera cylindrica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",2,1
wfo-0000572750,ver-THA-0000572750.01,thua chan (ถั่วจัน)(Chanthaburi),0.0,ref-THA-0000572750,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00016,Forest Herbarium,All rights reserved,"Bruguiera hainesii. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 10. Accessed 2021-07-31",2,1
wfo-0000572758,ver-THA-0000572758.01,thua khao (ถั่วขาว)(ลังกะได),0.0,ref-THA-0000572758,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00014,Forest Herbarium,All rights reserved,"Bruguiera parviflora. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",2,1
wfo-0000572758,ver-THA-0000572758.02,langkadai(ลังกะได),0.0,ref-THA-0000572758,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00014,Forest Herbarium,All rights reserved,"Bruguiera parviflora. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 9. Accessed 2021-07-31",2,1
wfo-0000572763,ver-THA-0000572763.01,prasak (ประสัก)(ประสักหนู),0.0,ref-THA-0000572763,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00013,Forest Herbarium,All rights reserved,"Bruguiera sexangula. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 8. Accessed 2021-07-31",2,1
wfo-0000572763,ver-THA-0000572763.02,phangka hua sum dok khao (พังกาหัวสุมดอกขาว)(ประสักหนู),0.0,ref-THA-0000572763,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00013,Forest Herbarium,All rights reserved,"Bruguiera sexangula. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 8. Accessed 2021-07-31",2,1
wfo-0000572763,ver-THA-0000572763.03,prasak nu(ประสักหนู),0.0,ref-THA-0000572763,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00013,Forest Herbarium,All rights reserved,"Bruguiera sexangula. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 8. Accessed 2021-07-31",2,1
wfo-0000586012,ver-THA-0000586012.01,chiang phra nang ae (เฉียงพร้านางแอ),0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,Forest Herbarium,All rights reserved,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",2,1
wfo-0000586012,ver-THA-0000586012.02,khiang phra (เขียงพร้า),0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,Forest Herbarium,All rights reserved,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",2,1
wfo-0000586012,ver-THA-0000586012.03,kho haeng (คอแห้ง),0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,Forest Herbarium,All rights reserved,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",2,1
wfo-0000586012,ver-THA-0000586012.04,hat dong (หัดดง),0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,Forest Herbarium,All rights reserved,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",2,1
wfo-0000586012,ver-THA-0000586012.05,samang(สมัง),0.0,ref-THA-0000586012,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00023,Forest Herbarium,All rights reserved,"Carallia brachiata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 13. Accessed 2021-07-31",2,1
wfo-0000597945,ver-THA-0000597945.01,prong (โปรง),0.0,ref-THA-0000597945,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00018,Forest Herbarium,All rights reserved,"Ceriops tagal. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 11. Accessed 2021-07-31",2,1
wfo-0000597945,ver-THA-0000597945.02,prong daeng (โปรงแดง),0.0,ref-THA-0000597945,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00018,Forest Herbarium,All rights reserved,"Ceriops tagal. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 11. Accessed 2021-07-31",2,1
wfo-0000597945,ver-THA-0000597945.03,prong yai (โปรงใหญ่),0.0,ref-THA-0000597945,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00018,Forest Herbarium,All rights reserved,"Ceriops tagal. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 11. Accessed 2021-07-31",2,1
wfo-0001003548,ver-THA-0001003548.01,mak khi nu (มักขี้หนู)(Northern),0.0,ref-THA-0001003548,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00083,Forest Herbarium,All rights reserved,"Docynia indica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 46. Accessed 2021-07-31",2,1
wfo-0001017370,ver-THA-0001017370.01,satroboeri pa(สตรอว์เบอรี่ป่า),0.0,ref-THA-0001017370,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00112,Forest Herbarium,All rights reserved,"Duchesnea indica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 61. Accessed 2021-07-31",2,1
wfo-0000986002,ver-THA-0000986002.01,pipae (ปี่แป๊)(Central-Chinese),0.0,ref-THA-0000986002,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00073,Forest Herbarium,All rights reserved,"Eriobotrya japonica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 42. Accessed 2021-07-31",2,1
wfo-0000705577,ver-THA-0000705577.01,hang kwang plu (หางกวางผู้)(Northeastern),0.0,ref-THA-0000705577,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00048,Forest Herbarium,All rights reserved,"Gomphia serrata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 28. Accessed 2021-07-31",2,1
wfo-0000705577,ver-THA-0000705577.02,kapito (กาปีโต)(Southeastern),0.0,ref-THA-0000705577,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00048,Forest Herbarium,All rights reserved,"Gomphia serrata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 28. Accessed 2021-07-31",2,1
wfo-0000705577,ver-THA-0000705577.03,thong pling (ท้องปลิง)(Peninsular),0.0,ref-THA-0000705577,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00048,Forest Herbarium,All rights reserved,"Gomphia serrata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 28. Accessed 2021-07-31",2,1
wfo-0000706711,ver-THA-0000706711.01,kanluang (ก้านเหลือง),0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,Forest Herbarium,All rights reserved,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",2,1
wfo-0000706711,ver-THA-0000706711.02,kham kieo ton (คำเกี้ยวต้น),0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,Forest Herbarium,All rights reserved,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",2,1
wfo-0000706711,ver-THA-0000706711.03,dan mi (ดันหมี),0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,Forest Herbarium,All rights reserved,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",2,1
wfo-0000706711,ver-THA-0000706711.04,di mi (ดีหมี),0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,Forest Herbarium,All rights reserved,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",2,1
wfo-0000706711,ver-THA-0000706711.05,madi khwai (มะดีควาย) ,0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,Forest Herbarium,All rights reserved,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",2,1
wfo-0000706711,ver-THA-0000706711.06,di khwat (ดีควาย),0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,Forest Herbarium,All rights reserved,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",2,1
wfo-0000706711,ver-THA-0000706711.07,puto buwae (ปูตูบูแว),0.0,ref-THA-0000706711,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00159,Forest Herbarium,All rights reserved,"Gonocaryum lobbianum. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 80. Accessed 2021-07-31",2,1
