WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000521508,use,EN,Whole plant powdered and used for cankerous wounds. Also used in New Guinea to alleviate knee pain (by striking) and used similarly to help small children to walk.,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521508,Forest Herbarium,All rights reserved,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,9,2
wfo-0000521515,use,EN,"Used to colour (red/pink) rice and puddings, and in Lop Buri for drying perspiration.",J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521515,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,9,2
wfo-0000343805,use,EN,"In some parts of the tropics cultivated for its edible rhizomes which are also locally used as medicine. Recently this, the following and other hybrids have been widely used in Thailand in constructed wetlands particularly in peninsular Thailand.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000343805,Forest Herbarium,All rights reserved,"Canna indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 91. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03755,9,2
wfo-0000343790,use,EN,"In some parts of the tropics cultivated for its edible rhizomes which are also locally used as medicine. Recently this, the following and other hybrids have been widely used in Thailand in constructed wetlands particularly in peninsular Thailand.",K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000343790,Forest Herbarium,All rights reserved,"Canna x generalis. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 93. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03756,9,2
wfo-0000588009,use,EN,"Ripe fruit when eaten raw, is stomachic, digestive and carminative. The milky sap of unripe fruit contains papain which has a wide range of medicinal application. It is also used in tenderizing meat. The seeds are used to quench thirst and as vermifuge.",K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000588009,Forest Herbarium,All rights reserved,"Carica papaya. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 95. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03759,9,2
wfo-0000398239,use,EN,"Pseudostem used to weave mats, hats, baskets, fishing traps (Morkan tribe, Phangnga) etc., leaves used for foods wrapping (Phangnga).",P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000398239,Forest Herbarium,All rights reserved,"Donax canniformis. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 125. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03794,9,2
wfo-0000655271,use,EN,Grown as an ornamental and for its flowers which are used in traditional Chinese medicine and food.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000655271,Forest Herbarium,All rights reserved,"Hemerocallis lilioasphodelus. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 116. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03783,9,2
wfo-0000491338,use,EN,"Extensively used for roofing, bundling and staring “chewing tea” and weaving mats.",P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491338,Forest Herbarium,All rights reserved,"Phrynium imbricatum. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 130. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03800,9,2
wfo-0000491540,use,EN,The beautiful striped leaves makes the species worthwhile cultivating for ornamental purpose.,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491540,Forest Herbarium,All rights reserved,"Phrynium obscurum. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 131. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03801,9,2
wfo-0000491571,use,EN,Leaf petioles used to weave mats.,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491571,Forest Herbarium,All rights reserved,"Phrynium pubinerve. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 134. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03803,9,2
