WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000521508,ver-THA-0000521508.01,so-suai (ซอซวย)(Karen-Mae Hong Son),0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,Forest Herbarium,All rights reserved,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521508,ver-THA-0000521508.02,ya dok kho (หญ้าดอกขอ)(Loei),0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,Forest Herbarium,All rights reserved,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521508,ver-THA-0000521508.03,dok din daeng (ดอกดินแดง)(Trat),0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,Forest Herbarium,All rights reserved,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521508,ver-THA-0000521508.04,pak cha khe (ปากจะเข้)(Northeastern),0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,Forest Herbarium,All rights reserved,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521508,ver-THA-0000521508.05,sop laeng (สบแล้ง)(Songkhla),0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,Forest Herbarium,All rights reserved,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521515,ver-THA-0000521515.01,ka-pe-se (กะเปเส้)(Karen-Mae Hong Son),0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521515,ver-THA-0000521515.02,pho-la-pho (เพาะลาพอ)(Karen-Mae Hong Son),0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521515,ver-THA-0000521515.03,nun din (นูนดิน)(Tak),0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521515,ver-THA-0000521515.04,ueang ngok (เอื้องนก)(Northern),0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521515,ver-THA-0000521515.05,khao kam nok yung (ข้าวก่ำนกยูง)(Loei),0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521515,ver-THA-0000521515.06,wan ya faek (ว่านหญ้าแฝก)(Saraburi),0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
wfo-0000521515,ver-THA-0000521515.07,pitsawong (พิศวง)(Bangkok),0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,Forest Herbarium,All rights reserved,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",9,2
