WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000521508,"Mainly in hill evergreen, bamboo, dipterocarp and pine forests but also in other forest types and by roadsides; on granite or limestone substrata; altitude: 0–1,600 m.",ecology,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521508,9,2,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814
wfo-0000521515,"Deciduous dipterocarp and bamboo forests, and grassland; altitude: 50–1,100 m.",ecology,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521515,9,2,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815
wfo-0000588009,Flowering and fruiting throughout the year.,ecology,EN,K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000588009,9,2,"Carica papaya. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 95. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03759
wfo-0000588055,"Montane forests; altitude: 600–1,700 m (in Thailand found at 1,670 m).",ecology,EN,C. Tange & K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000588055,9,2,"Carlemannia tetragona. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 99. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03762
wfo-0000603659,Usually (always?) parasitic on bamboo; usually in deep shade; altitude: between 300 and 800 m; frequently on limestone.,ecology,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000603659,9,2,"Christisonia siamensis. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 146. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03817
wfo-0000764243,"Grown along plantations and in hedges, sometimes naturalized around villages from the lowlands up to 1,500 m some places even higher.",ecology,EN,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000764243,9,2,"Cordyline fruticosa. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 122. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03791
wfo-0000362979,Evergreen mountain forest; altitude: ca 500 m.,ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000362979,9,2,"Costus dhaninivatii. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 102. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03767
wfo-0000363056,"In moist evergreen forests often near streams at low altitudes, sometimes epiphytic.",ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000363056,9,2,"Costus globosus. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 102. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03768
wfo-0000363111,"In open grassland in deciduous forest, and along roadsides, often in moist places and together with C. speciosus; altitude: from 500–1,500 m (in Yunnan; altitude: up to 2,200 m).",ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000363111,9,2,"Costus lacerus. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 104. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03769
wfo-0000363601,"Occurring in a variety of biotopes from peat swamp forests in the south at sea level to hill evergreen forest in the north, e.g. on Doi Inthanon; altitude: up to 1,400 m. Also common in the lowland deciduous forests in the central and north. It is found on limestone as well as on granitic rocks, in sunny places as well as in shade, preferable on humid ground.",ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000363601,9,2,"Costus speciosus. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 106. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03770
wfo-0000765197,"In all forest types as well as in open grassland; altitude: from sea level up to about 2,000 m.",ecology,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000765197,9,2,"Dianella ensifolia. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 114. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03781
wfo-0000398239,"Common in lowland primary and secondary forest, often along streams; altitude: from sea level to 600(–1,000) m.",ecology,EN,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000398239,9,2,"Donax canniformis. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 125. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03794
