WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000521508,so-suai (ซอซวย)(Karen-Mae Hong Son),ver-THA-0000521508.01,0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521508,ya dok kho (หญ้าดอกขอ)(Loei),ver-THA-0000521508.02,0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521508,dok din daeng (ดอกดินแดง)(Trat),ver-THA-0000521508.03,0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521508,pak cha khe (ปากจะเข้)(Northeastern),ver-THA-0000521508.04,0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521508,sop laeng (สบแล้ง)(Songkhla),ver-THA-0000521508.05,0.0,ref-THA-0000521508,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,ka-pe-se (กะเปเส้)(Karen-Mae Hong Son),ver-THA-0000521515.01,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,pho-la-pho (เพาะลาพอ)(Karen-Mae Hong Son),ver-THA-0000521515.02,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,nun din (นูนดิน)(Tak),ver-THA-0000521515.03,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,ueang ngok (เอื้องนก)(Northern),ver-THA-0000521515.04,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,khao kam nok yung (ข้าวก่ำนกยูง)(Loei),ver-THA-0000521515.05,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,wan ya faek (ว่านหญ้าแฝก)(Saraburi),ver-THA-0000521515.06,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,pitsawong (พิศวง)(Bangkok),ver-THA-0000521515.07,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,"dok din (ดอกดิน)(Bangkok, Mae Hong Son, Ratchaburi)",ver-THA-0000521515.08,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000521515,ueang din (เอื้องดิน)(Central),ver-THA-0000521515.09,0.0,ref-THA-0000521515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",Forest Herbarium,All rights reserved
