WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000521508,Whole plant powdered and used for cankerous wounds. Also used in New Guinea to alleviate knee pain (by striking) and used similarly to help small children to walk.,use,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521508,9,2,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814
wfo-0000521515,"Used to colour (red/pink) rice and puddings, and in Lop Buri for drying perspiration.",use,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521515,9,2,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815
wfo-0000343805,"In some parts of the tropics cultivated for its edible rhizomes which are also locally used as medicine. Recently this, the following and other hybrids have been widely used in Thailand in constructed wetlands particularly in peninsular Thailand.",use,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000343805,9,2,"Canna indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 91. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03755
wfo-0000343790,"In some parts of the tropics cultivated for its edible rhizomes which are also locally used as medicine. Recently this, the following and other hybrids have been widely used in Thailand in constructed wetlands particularly in peninsular Thailand.",use,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000343790,9,2,"Canna x generalis. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 93. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03756
wfo-0000588009,"Ripe fruit when eaten raw, is stomachic, digestive and carminative. The milky sap of unripe fruit contains papain which has a wide range of medicinal application. It is also used in tenderizing meat. The seeds are used to quench thirst and as vermifuge.",use,EN,K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000588009,9,2,"Carica papaya. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 95. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03759
wfo-0000398239,"Pseudostem used to weave mats, hats, baskets, fishing traps (Morkan tribe, Phangnga) etc., leaves used for foods wrapping (Phangnga).",use,EN,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000398239,9,2,"Donax canniformis. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 125. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03794
wfo-0000655271,Grown as an ornamental and for its flowers which are used in traditional Chinese medicine and food.,use,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000655271,9,2,"Hemerocallis lilioasphodelus. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 116. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03783
wfo-0000491338,"Extensively used for roofing, bundling and staring “chewing tea” and weaving mats.",use,EN,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491338,9,2,"Phrynium imbricatum. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 130. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03800
wfo-0000491540,The beautiful striped leaves makes the species worthwhile cultivating for ornamental purpose.,use,EN,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491540,9,2,"Phrynium obscurum. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 131. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03801
wfo-0000491571,Leaf petioles used to weave mats.,use,EN,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000491571,9,2,"Phrynium pubinerve. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 134. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03803
