WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000521508,"Thailand, India, Sri Lanka, Burma, Vietnam, Malay Peninsula, Java, China. Philippines, Borneo, New Guinea, Japan.",distribution,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521508,9,2,"Aeginetia indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03814
wfo-0000521515,"Thailand, India, Burma, Vietnam, Malay Peninsula, Java, China, Philippines.",distribution,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000521515,9,2,"Aeginetia pedunculata. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 144. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03815
wfo-0000343805,From Bolivia and throughout northern South America northwards to Mexico; cultivated and naturalized throughout the tropics.,distribution,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000343805,9,2,"Canna indica. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 91. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03755
wfo-0000588009,"Native to Tropical America, cultivated all over the tropics and subtropics.",distribution,EN,K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000588009,9,2,"Carica papaya. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 95. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03759
wfo-0000588055,"Thailand, NE India (Mishmi Hills), China (Yunnan), Vietnam, Indonesia (N Sumatra).",distribution,EN,C. Tange & K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000588055,9,2,"Carlemannia tetragona. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 99. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03762
wfo-0000603659,"Thailand, Burma?",distribution,EN,J. Parnell,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000603659,9,2,"Christisonia siamensis. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 146. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03817
wfo-0000764243,Origin uncertain but believed to be native in E Malesia and some Pacific Islands.,distribution,EN,P. Suksathan & F. Borchsenius,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000764243,9,2,"Cordyline fruticosa. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 122. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03791
wfo-0000362979,Endemic to Thailand.,distribution,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000362979,9,2,"Costus dhaninivatii. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 102. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03767
wfo-0000363056,"Thailand, Java (type), Sumatra, Peninsular Malaysia.",distribution,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000363056,9,2,"Costus globosus. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 102. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03768
wfo-0000363111,"Thailand, Bhutan, N India (type), China (Yunnan), Vietnam, Laos.",distribution,EN,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000363111,9,2,"Costus lacerus. Flora of Thailand. Vol. 9. Part 2, 2008. Pg. 104. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03769
