WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000260032,ver-THA-0000260032.01,khot nok kut (คดนกกูด)(Phangnga),0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,Forest Herbarium,All rights reserved,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",9,1
wfo-0000260032,ver-THA-0000260032.02,mue phra narai (มือพระนารายณ์)(Nakhon Si Thammarat),0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,Forest Herbarium,All rights reserved,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",9,1
wfo-0000260032,ver-THA-0000260032.03,phrom khot (พรมคด)(Nakhon Si Thammarat),0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,Forest Herbarium,All rights reserved,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",9,1
wfo-0000260032,ver-THA-0000260032.04,pha-pu-nga (พะปูงะ)(Malay-Yala),0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,Forest Herbarium,All rights reserved,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",9,1
wfo-0000260032,ver-THA-0000260032.05,pu-ning-bo-ngo (ปูนิงบองอ)(Malay-Narathiwat),0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,Forest Herbarium,All rights reserved,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",9,1
wfo-0000260032,ver-THA-0000260032.06,sake thuen (สาเกเถื่อน)(Surat Thani),0.0,ref-THA-0000260032,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03677,Forest Herbarium,All rights reserved,"Aralidium pinnatifidum. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 8. Accessed 2021-07-31",9,1
wfo-0000568339,ver-THA-0000568339.01,ngia pa dok khao (งิ้วป่าดอกขาว)(Northern),0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,Forest Herbarium,All rights reserved,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",9,1
wfo-0000568339,ver-THA-0000568339.02,ngiu dok khao (งิ้วดอกขาว)(Northern),0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,Forest Herbarium,All rights reserved,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",9,1
wfo-0000568339,ver-THA-0000568339.03,ngiu pha (งิ้วผา)(Northern),0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,Forest Herbarium,All rights reserved,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",9,1
wfo-0000568339,ver-THA-0000568339.04,krai (ไกร)(Northern),0.0,ref-THA-0000568339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03680,Forest Herbarium,All rights reserved,"Bombax anceps. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 11. Accessed 2021-07-31",9,1
