WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000524959,distribution,EN,"Thailand, Malesia (? Malay Peninsula, Sumatra, Java, Borneo, Celebes, Moluccas, New Guinea–type).",L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000524959,Forest Herbarium,All rights reserved,"Albertisia papuana . Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 308. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01422,5,3
wfo-0000524966,distribution,EN,Endemic to Thailand.,L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000524966,Forest Herbarium,All rights reserved,"Albertisia puberula . Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 308. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01423,5,3
wfo-0000533338,distribution,EN,"Thailand, Ceylon, India (type), Vietnam, Malesia (except Malaya, Borneo, Celebes).",L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000533338,Forest Herbarium,All rights reserved,"Anamirta cocculus. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 337. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01461,5,3
wfo-0000543220,distribution,EN,"Thailand, Hainan, Indochina, Malaya to New Guinea (Ambon – type).",L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000543220,Forest Herbarium,All rights reserved,"Arcangelisia flava. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 339. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01463,5,3
wfo-0000552287,distribution,EN,"Thailand, E. Himalayas (Sikkim-syntype), Burma and SW. China (Yunnan).",L.L. Forman,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552287,Forest Herbarium,All rights reserved,"Aspidocarya uvifera. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 333. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01456,5,3
wfo-0000552347,distribution,EN,"Thailand, Burma (type), Malay Peninsula, Indo-China, Borneo, and Java.",P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552347,Forest Herbarium,All rights reserved,"Aspidopterys concava. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 288. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01406,5,3
wfo-0000552372,distribution,EN,"Thailand, Burma (type).",P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552372,Forest Herbarium,All rights reserved,"Aspidopterys hirsuta. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 293. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01409,5,3
wfo-0000552383,distribution,EN,"Thailand, India (type), Burma, Indo-China.",P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552383,Forest Herbarium,All rights reserved,"Aspidopterys nutans. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 291. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01408,5,3
wfo-0000552401,distribution,EN,"Thailand, Cambodia.",P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552401,Forest Herbarium,All rights reserved,"Aspidopterys thorelii. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 295. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01410,5,3
wfo-0000552402,distribution,EN,"Thailand, Java (type), Malay Peninsula, Philippines, probably E. Burma, W. Cambodia and Borneo.",P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000552402,Forest Herbarium,All rights reserved,"Aspidopterys tomentosa. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 289. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01407,5,3
wfo-0000567916,distribution,EN,Pantropical weed. Type of unknown origin.,K. Larsen,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000567916,Forest Herbarium,All rights reserved,"Boerhavia diffusa. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 372. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01502,5,3
wfo-0000570356,distribution,EN,Endemic to Thailand.,P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000570356,Forest Herbarium,All rights reserved,"Brachylophon anastomosans. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 297. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01413,5,3
wfo-0000570357,distribution,EN,"Thailand, Malay Peninsula (type), Sumatra, Borneo (Sara-wak) and Lingga Archip.",P. Sirirugsa,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000570357,Forest Herbarium,All rights reserved,"Brachylophon curtisii. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 297. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01414,5,3
wfo-0000410969,distribution,EN,"Thailand, China: Human, Gweizhou, Guangdong and Yunnan (type), and Vietnam (Tonkin).",C. Niyomdham,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000410969,Forest Herbarium,All rights reserved,"Bretschneidera sinensis. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 239. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01345,5,3
wfo-0000584458,distribution,EN,"Thailand, India (type), China and Indo-China.",K. Chayamarit,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000584458,Forest Herbarium,All rights reserved,"Capparis acutifolia. Flora of Thailand. Vol. 5. Part 3, 1991. Pg. 249. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01356,5,3
