"taxonID","locality","localityType","distributionText"
"taxon-14-Aristolochia_rugosa","Bolivia","country","Distribution: Widely distributed in the Caribbean region , W to Brazil and S to Bolivia ; more than 30 collections studied (GU: 4; SU: 1; FG: 2)."
"taxon-15-Aristolochia_stahelii","Suriname","country","Distribution: Suriname , French Guiana , Brazil ( Amapa ); 8 collections studied (SU: 3; FG: 4). Many sterile collections from French Guiana probably belong to this common species."
"taxon-15-Aristolochia_stahelii","French Guiana","country","Distribution: Suriname , French Guiana , Brazil ( Amapa ); 8 collections studied (SU: 3; FG: 4). Many sterile collections from French Guiana probably belong to this common species."
"taxon-15-Aristolochia_stahelii","Brazil","country","Distribution: Suriname , French Guiana , Brazil ( Amapa ); 8 collections studied (SU: 3; FG: 4). Many sterile collections from French Guiana probably belong to this common species."
"taxon-15-Aristolochia_stahelii","Amapa","state","Distribution: Suriname , French Guiana , Brazil ( Amapa ); 8 collections studied (SU: 3; FG: 4). Many sterile collections from French Guiana probably belong to this common species."
"taxon-16-Aristolochia_surinamensis","Guyana","country","Distribution: Guyana and Suriname ; 10 collections studied (GU: 2; SU: 8)."
"taxon-16-Aristolochia_surinamensis","Suriname","country","Distribution: Guyana and Suriname ; 10 collections studied (GU: 2; SU: 8)."
"taxon-17-Aristolochia_trilobata","Caribbean Islands","region","Distribution: Caribbean Islands and from Honduras to Argentina ; 17 collections studied (GU: 8; SU: 1; FG: 3)."
"taxon-17-Aristolochia_trilobata","Honduras","country","Distribution: Caribbean Islands and from Honduras to Argentina ; 17 collections studied (GU: 8; SU: 1; FG: 3)."
"taxon-17-Aristolochia_trilobata","Argentina","country","Distribution: Caribbean Islands and from Honduras to Argentina ; 17 collections studied (GU: 8; SU: 1; FG: 3)."
"taxon-Aristolochia_weddellii","Guianas","region","Distribution: The Guianas , Brazil ; 14 collections studied (GU: 6; SU: 1; FG: 3)."
"taxon-Aristolochia_weddellii","Brazil","country","Distribution: The Guianas , Brazil ; 14 collections studied (GU: 6; SU: 1; FG: 3)."
"taxon-Aristolochia_bilobata","Hispaniola","region","Distribution: This species, cited by Aublet (1775, p. 833), is known only from Hispaniola and St. Thomas Islands ."
"taxon-Aristolochia_bilobata","St. Thomas Islands","region","Distribution: This species, cited by Aublet (1775, p. 833), is known only from Hispaniola and St. Thomas Islands ."
"taxon-Aristolochia_brasiliensis","South America","continent","Distribution: This species, cited by Richard Schomburgk (3: 822. 1848), has a large distribution area through South America ."
"taxon-Aristolochia_odoratissima","Caribbean","oceanic region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), has a large distribution area from the Caribbean and Mexico to Paraguay , but does not occur in the Guianas , eastern Venezuela , eastern Colombia and northern Brazil ."
"taxon-Aristolochia_odoratissima","Mexico","country","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), has a large distribution area from the Caribbean and Mexico to Paraguay , but does not occur in the Guianas , eastern Venezuela , eastern Colombia and northern Brazil ."
"taxon-Aristolochia_odoratissima","Paraguay","country","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), has a large distribution area from the Caribbean and Mexico to Paraguay , but does not occur in the Guianas , eastern Venezuela , eastern Colombia and northern Brazil ."
"taxon-Aristolochia_odoratissima","Guianas","region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), has a large distribution area from the Caribbean and Mexico to Paraguay , but does not occur in the Guianas , eastern Venezuela , eastern Colombia and northern Brazil ."
"taxon-Aristolochia_odoratissima","eastern Venezuela","region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), has a large distribution area from the Caribbean and Mexico to Paraguay , but does not occur in the Guianas , eastern Venezuela , eastern Colombia and northern Brazil ."
"taxon-Aristolochia_odoratissima","eastern Colombia","region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), has a large distribution area from the Caribbean and Mexico to Paraguay , but does not occur in the Guianas , eastern Venezuela , eastern Colombia and northern Brazil ."
"taxon-Aristolochia_odoratissima","northern Brazil","region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), has a large distribution area from the Caribbean and Mexico to Paraguay , but does not occur in the Guianas , eastern Venezuela , eastern Colombia and northern Brazil ."
"taxon-Aristolochia_peltata","eastern Cuba","region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), is known only from eastern Cuba , Hispaniola and St. Thomas Islands ."
"taxon-Aristolochia_peltata","Hispaniola","region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), is known only from eastern Cuba , Hispaniola and St. Thomas Islands ."
"taxon-Aristolochia_peltata","St. Thomas Islands","region","Distribution: This species, cited by Aublet (1775, p. 833) and by Richard Schomburgk (3: 822. 1848), is known only from eastern Cuba , Hispaniola and St. Thomas Islands ."
