WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000310830,use,EN,"The dried leaves are used either as a herbal tea which relieves fever and sunstroke or as a clothes preservative. The essential oils are used in scents and soaps. The wood is hard, dark brown and durable but rarely of sufficient diameter for building.",J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000310830,Forest Herbarium,All rights reserved,"Baeckea frutescens. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 782. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02953,7,4
wfo-0000573923,use,EN,"Root used in decoction as part of mixed drug, against stones in the urinary tract, crushed leaves applied to burns.","P. Opie, J. Parnell",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000573923,Forest Herbarium,All rights reserved,"Buddleja asiatica. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 656. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02820,7,4
wfo-0001233989,use,EN,Fruits are edible. A decoction of the leaves can be used as an antiseptic and to treat stomach complaints.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001233989,Forest Herbarium,All rights reserved,"Cleistocalyx nervosum paniala. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 788. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02960,7,4
wfo-0000938025,use,EN,The wood is used for the handles of tools and other small objects. The leaves are strongly astringent.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000938025,Forest Herbarium,All rights reserved,"Decaspermum parviflorum parviflorum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 793. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02966,7,4
wfo-0001366308,use,EN,The wood is used for the handles of tools and other small objects. The leaves are strongly astringent.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001366308,Forest Herbarium,All rights reserved,"Decaspermum parviflorum quadripartitum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 793. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02967,7,4
wfo-0001229927,use,EN,Decoction of the whole plant is used as an emetics and anti-febrifuge.,T. Wongprasert,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001229927,Forest Herbarium,All rights reserved,"Dichroa febrifuga. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 662. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02826,7,4
wfo-0000954651,use,EN,Cultivated as an ornamental.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954651,Forest Herbarium,All rights reserved,"Eucalyptus cinerea. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 795. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02971,7,4
wfo-0000954656,use,EN,Cultivated for its wood which is usually used for paper and pulp-making.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954656,Forest Herbarium,All rights reserved,"Eucalyptus citriodora. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 795. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02972,7,4
wfo-0000954796,use,EN,Cultivated for its wood which is usually used for paper and pulp-making. Fallen pieces of the bark is mixed with other plant material and chewed in Indonesia.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954796,Forest Herbarium,All rights reserved,"Eucalyptus deglupta. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 795. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02973,7,4
wfo-0000954998,use,EN,"Cultivated for its wood. The oil may be used as a febrifuge, vermifuge and antibiotic.",J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000954998,Forest Herbarium,All rights reserved,"Eucalyptus globulus. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 796. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02974,7,4
wfo-0001086255,use,EN,Cultivated for its timber.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001086255,Forest Herbarium,All rights reserved,"Eucalyptus grandis. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 796. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02975,7,4
wfo-0000956012,use,EN,Cultivated for its timber and as a source of pollen and nectar for honey. The oil is reportedly midly anesthetic and antiseptic.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000956012,Forest Herbarium,All rights reserved,"Eucalyptus tereticornis. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 797. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02977,7,4
wfo-0000226621,use,EN,A refreshing herbal tea is made from the leaves. The wood is used for the handles of tools.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000226621,Forest Herbarium,All rights reserved,"Leptospermum javanicum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 800. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02983,7,4
wfo-0000284421,use,EN,"The fruit is rich in vitamin C and is eaten either raw or stewed or is made into jam or jelly or canned. The juice of the fruit is sometimes drunk. The leaves, which contain 10% tannin, are used to dye silk and cotton black and a decoction from them is also used to treat diarrhoea, stomach-ache, intestinal worms and as a skin lotion. The wood is used for the handles of small tools. <i>Psidium cujavillus</i>, a form with small toothed leaves, is occasionally grown.",J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000284421,Forest Herbarium,All rights reserved,"Psidium guajava. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 803. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02987,7,4
wfo-0000296296,use,EN,"The wood is very hard and durable and is used for small components of house construction. Apparently, this species has similar pharmacological properties to <i>Rhodomyrtus tomentosa</i>.",J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000296296,Forest Herbarium,All rights reserved,"Rhodamnia dumetorum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 806. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02993,7,4
wfo-0000296387,use,EN,"The fruit is edible. The leaves, roots and fruits appear to relieve digestive complaints of various types and a decoction can be used externally to wash and clean wounds.",J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000296387,Forest Herbarium,All rights reserved,"Rhodomyrtus tomentosa. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 809. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02996,7,4
wfo-0000318208,use,EN,Fruits are edible.,J. Parnell & P. Chantaranothai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000318208,Forest Herbarium,All rights reserved,"Syzygium albiflorum. Flora of Thailand. Vol. 7. Part 4, 2002. Pg. 828. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03000,7,4
