"taxonID","description"
"taxon-4-Hygrophila_surinamensis","Erect to spreading , aquatic to subaquatic herb, 20-30 cm . Stem obtusely quadrangular and deeply sulcate , reddish , sparingly hirsute , older stem glabrescent , inconspicuously lenticellate. Leaf sessile; blade (lower) lanceolate , 4.5 x 1 cm , apex subacute , base attenuate and decurrent on petiole , rather thin and glabrous , upper blades oblong, thicker than lower ones , 3 x 0.9 cm , apex obtuse , base attenuate and decurrent on petiole , hirsute and becoming glabrescent with age below, except for primary and secondary veins , secondary veins 6-7 pairs , cystoliths conspicuous on upper surface. Inflorescence of opposite or alternate dichasia, 1-3 flowered ; bracts subtending lateral flowers spathulate , 6 x 1.8-2 mm , glabrescent , margin ciliolate ; bracteoles 4 mm long , inserted at middle of 1 mm long pedicel . Flowers sessile to subsessile; calyx about 6 mm long, accrescent to 9.5 mm , 5 equal lobes often basally fused for about one-half, lobes narrowly lanceolate, apically long-attenuate , hirtellous to glabrescent ; corolla light violet , 9 mm long , pubescent without , tube slightly longer than limb, upper lip 2-lobed , lobes retuse, 0.6 mm long , lower lip 3-lobed , lobes elliptic , 2 x 0.8-1 mm ; filaments united at base, 2 mm and 2.7 mm long respectively , glabrous , anthers 1-1.2 mm long , basally apiculate , staminodes absent; ovary glabrous , 1.8 mm high , each locule with about 7 ovules, style 3 mm long , glabrous . Capsule narrowly oblong, 9-10 x 1.6 x 1-1.2 mm , glabrous , glossy , obtuse and apiculate , retinacula 0.8 mm long ; seeds 14 , flattened, brown , irregularly orbicular , 0.7 x 0.5 mm ."
"taxon-13-JUSTICIA","Herbaceous or shrubby perennials. Stems decumbent or erect , terete to quadrate . Leaves opposite, sessile to petiolate; blades membranous to coriaceous , ovate to oblong , margins entire to sinuate to crenate , cystoliths present, 0.1-0.5 mm long . Inflorescences of dichasia in leaf axils (or in axil of 2 partially fused bracts forming a cupulate involucre) or of axillary and terminal dichasiate spikes, racemes, thyrses or panicles; dichasia alternate or opposite, 1(-3)-flowered , subtended by a leaf or a bract, sessile or pedunculate; bracts alternate or opposite, various, small and distant, linear or subulate to large , green or brightly colored , prominent or inconspicuous, margins entire (in the Guianas). Flowers homostylous, subtended by 2 bracteoles , sessile or pedicellate; calyx deeply 4-5-lobed , posterior lobe sometimes greatly reduced in flowers with 5 calyx lobes ; corolla greenish, white, pinkish, red, or purplish, usually with white or colored markings on ridged palate of lower lip , tube cylindric to expanded distally , usually lacking a distinct throat, limb strongly zygomorphic, bilipped, upper lip usually shallowly 2-lobed (rarely entire), lower lip 3-lobed , corolla lobes imbricate in bud; stamens 2 , inserted at various positions in corolla tube, exserted from mouth of corolla, anthers 2-thecous ( 1 theca rarely sterile), thecae equal or unequal in length, equally or unequally inserted or superposed, 1 or both with basal appendage (usually spurred or apiculate) staminodes absent; pollen subprolate to perprolate, 2-4-aperturate , apertures flanked on each side by 1-several rows of ± circular insulae , exine usually reticulate; ovary with 2 ovules per locule, style exserted from mouth of corolla, stigma lobes indistinct to distinct, when distinct equal to unequal in length. Capsules stipitate, retinacula present, septa with retinacula remaining attached to inner wall of mature capsule; seeds 2-4 , variable, spheroidal to diskoid, occasionally reniform or obcordate ."
"taxon-1-Justicia_betonica","Herbaceous or clumping herb to 1 m tall . Young stem erect , subquadrate to terete , sparingly branched, glabrous, tips minutely pubescent . Petiole 0.8-6 cm long ; blade ovate to lanceolate , 7.5-13 x 4.5-6 cm (the lowermost sometimes much larger) , margin entire , acute to short-acuminate at apex, shortly attenuate at base , both surfaces punctate not lineolate, glabrous ; primary vein and secondary veins ( ca. 6 pairs ) prominent below. Inflorescence terminal and often axillary spikes of 4.5-5 x 1.5-2 cm , flowers 1 per node; peduncle 1.5-2 cm long , tip puberulous ; rachis densely puberulous ; bracts imbricate, white with green venation , ovate-lanceolate , 10-15 x 8 mm , margin entire , ciliolate, apically acute, obtuse or rounded at base, often obliquely so , both surfaces glabrous or nearly so ; bracteoles 0.8-12 x 4.5-5 mm , similar to bracts. Flowers sessile to subsessile; calyx 5-lobed , 5-5.5 mm long , lobes equal, linear-lanceolate, 4.5-5 x 1-1.2 mm , densely pubescent with both glandular and eglandular trichomes , carinate ; corolla white-rose spotted to lavender-pink , 11-16 mm long , pubescent without , tube 7-9 mm long , 2-4 mm in diam. , upper lip erect , narrowly ovate , 4-7 mm long , 2-lobed , lobes 0.75-1 mm long , lower lip spreading , 5-7 mm long , lobes 4-5 x 2.5-4 mm , all narrowly ovate and apically rounded to truncate ; stamens exserted 4-5 mm beyond mouth of corolla tube , anther thecae subequal, subparallel, unequally inserted, upper theca attached to connective, 0.5-0.75 mm long , basal theca appendaged ; style 10-11 mm long , proximally pubescent , minutely bilobed. Capsule 14-16 x 4-5 x 3-5 mm , stipe 5-6 mm long , body ovoid to subspheric to ellipsoid-obovoid, 8-9 mm long , often with a slight medial constriction ; seeds 4 , subspheric , 2-2.5 x 2-3 x 1.5-2 mm , brown , glabrous , densely rugose when dry, smooth when fully ripened ."
"taxon-2-Justicia_calycina","Erect herb, 80-100 cm tall . Shoot with a decumbent, rooting base, octangular or subterete , bifariously pubescent or ultimately glabrescent . Leaves sometimes ternate, sessile, but contracted into a pseudo-petiole towards base, petiole 2-3 cm long , rugose along margin ; blade lanceolate , 18-36 x 5.7-7 cm , caudate, glabrous or puberulous on lower surface on primary and secondary veins ( 13-14 pairs ) , cystoliths numerous , but sometimes difficult to see. Inflorescence spike-like racemes, latter in a large, rather dense terminal panicle, flowers borne secund; peduncle 12-18 cm long ; axis about as long as, or slightly longer than peduncle, and like latter densely pubescent , branchlets puberulous ; branchlets subtended by linear , 15-20 mm long leaves , other ones by filiform , to 12 mm long bracts ; floral bracts and bracteoles triangular, 1.5 x 0.6 mm , glabrous , empty bracts much narrower, but nearly as long as fertile bracts ; pedicels glabrous , 0.6 mm long . Calyx 5-lobed , subglabrous or puberulous , tube 1.2 mm long , lobes linear, 15-17 x 1 mm , tapering into a long point , 3-veined ; corolla brick red , tubiform , 50-60 mm long , slightly curved, glabrous , lips 20 mm long , upper lip erect , bilobed, lobes less than 0.5 mm long , lower lip ± spreading , lobes 2.5-3 mm long ; stamens inserted about 5 mm below mouth of corolla , filaments 23 mm long , glabrous , anthers with unequal thecae, longer theca 3 mm and shorter one 2.5 mm long , both about same height at base, obtuse apically, shortly apiculate at base ; disk consisting of two ovoid-acuminate , glabrous lobes , much wider than ovary; ovary glandular at tip, style slightly puberulous at base , 50 mm long , stigma capitate . Capsule 14 mm long , glabrous , stipe 8 mm long , slightly sulcate at back, both seeds inserted at same height, retinacula with a distinct geniculum; seeds 2 , fairly thick , ovoid , 3.2 x 2.8 mm , margin fringed with short, triangular scales (in unripe seeds these all turned to one side)"
"taxon-3-Justicia_carthaginensis","Erect to spreading perennial herb or shrub to 1.5 m tall . Young stem subquadrate to quadrate-multistriate to ± flattened , (± evenly to) bifariously pubescent, soon glabrate . Petiole to 20 mm long ; blade lanceolate to ovate to elliptic-ovate , 2-13.5 x 1.5-5 cm , margin entire , acute to acuminate at apex, acute to attenuate at base , both surfaces glabrous or with trichomes along major veins . Inflorescence of dichasia in axils of distal leaves or usually in axils of bracts forming a terminal , sessile, dichasiate spike, 2-7 cm long (excluding flowers) , 1.2-2.5 cm in diam. near midpoint (excluding flowers) ; rachis pubescent ; dichasia opposite, 1(-2) per axil, 1-flowered , sessile; bracts opposite, proximal bracts often foliose, those near midspike petiolate, elliptic to obovate to spathulate, 9-16 x 2.5-6.5 mm , apically acute to truncate , subglabrous to moderately hirtellous and ciliate ; bracteoles oblanceolate to spathulate, 6-18 x 0.8-6.5 mm , apically rounded to truncate , pubescence similar to that of bracts Flowers sessile to subsessile; calyx 5-lobed , 7-12 mm long , lobes equal, lanceolate , 6.5-11 x 1-1.5 mm , glabrous or hirtellous, and margin ciliate , white ; corolla violet to reddish to purple, rarely white , (14-)17-34 mm long , pubescent without , tube (6-)8-18 mm long , 1.5-4.5 mm in diam. , upper lip erect , triangular-ovate , 7.5-13 mm long , entire to 2-lobed , lobes 1.3-2.3 mm long , lower lip spreading , 8-17 mm long , lobes 4.5-5 x 3-8 mm , all ovate and apically rounded ; stamens exserted 5 mm beyond mouth of corolla tube , anther thecae subequal, subparallel, unequally inserted, upper theca attached to connective 1 mm above basal appendaged lobe ; style 13-22 mm long , proximally pubescent , minutely bilobed. Capsule 10-18 x 6 x 3 mm , puberulous , stipe 3-8 mm long , body ovoid to subspheric to ellipsoid-obovoid , 7-10 mm long , often with a slight medial constriction; seeds 4 , subspheric , 3-3.5 x 3-3.3 x 1.7-2 mm , puberulous, when mature glabrous , smooth and nitid ."
"taxon-4-Justicia_cayennensis","Erect perennial herb, 0.3-0.5 m tall . Stems subquadrate , pubescent or ultimately glabrescent , 2-ribbed . Petiole 2-10 mm long ; blade lanceolate or lanceolate-elliptic , (3.5-)6-11 x (1.1)1.6-4.5 cm , margin indistinctly revolute, acute to acuminate at apex, acute to attenuate at base , glabrous except primary vein and secondary veins, these appressed pubescent on lower surface . Inflorescence terminal and axillary spikes, these usually solitary, occasionally in groups of 2-3 , subsessile or pedunculate spikes, 2-9 cm long , flowers borne either in superposed pairs or solitary and accompanied by a rudiment of a second flower in axils of bracts; bracts decussate, lanceolate to narrowly ovate , 4-5 x 1.5-2 mm , green , glabrous or minutely puberulous , margin ciliate ; bracteoles linear , 4-5 x 0.5 mm , 1-veined , glabrate , margin ciliate . Flowers sessile; calyx 5-lobed , 4 lobes linear , equal, 4.5 x 0.25-0.4 mm , posterior lobe reduced, margin sparingly ciliolate ; corolla violet, marked with lighter streaks on lower lip , 10-12 mm long , puberulous abaxially, upper lip 5-5.5 x 2 mm , entire, lower lip obovate , 5-5.5 x 5 mm , middle lobe orbicular , 1.5 x 2 mm , lateral lobes oblong, 1.75 x 0.8-1 mm , all apically rounded ; stamens exserted ca. 2 mm beyond mouth of corolla tube , anther thecae 0.4 mm long , subparallel. Capsule clavate , 7 x 2 x 1 mm , puberulent , stipe 2-2.5 mm long ; seeds 4 , lenticular , brown , 1 x 1.25 mm ."
"taxon-5-Justicia_comata","Erect to spreading or decumbent (annual ?) perennial, often somewhat aquatic, herb to 1 m tall ; often rooting at the lower nodes. Young stem subhexagonal to subquadrangular, ± grooved , glabrous or sparsely pubescent, trichomes spreading or retrorse and disposed in 2 lines . Petiole 0 to 20 mm long , glabrous or rather sparingly hirtellous ; blade narrowly ovate to lanceolate , 2.5-6(-16) x 0.7-3.5(-4) cm , margin entire , acuminate at apex, attenuate to truncate to cordate-auriculate at base , both surfaces and margin glabrous to sparsely pubescent ; primary vein and secondary veins ( ca. 6 pairs ) obscure. Inflorescence axillary and terminal slender or branched spikes, these fascicled or the lowermost disposed in peduncled umbels, peduncle to 7 cm long , spikes forming in aggregate or terminal panicle or sometimes a paniculate inflorescence involving the entire plant , panicles to 25 cm long and 12 cm wide at base , branches of inflorescence in whorls of 3-7 , very slender and almost filiform, to 4 mm long , ± angular , minutely to densely hirtellous, often with longer, gland-tipped trichomes intermixed , flowers secund, 1 per axil of bract; bracts subtending flowers subulate to triangular-subulate, 0.8-2.2(-5) x 0.3-0.5 mm , sharply acute , glabrous , strongly costate; bracteoles subulate to triangular-subulate , 0.7-3 x 0.2-0.5 mm , glabrous or sparingly hirtellous . Flowers sessile; calyx 5-lobed , 1.5-4 mm long , lobes narrowly lanceolate to subulate , equal, 1.2-3 x 0.3-0.5 mm , glabrous to minutely hirtellous ; corolla white, lilac, light blue, purplish-white, often with maroon markings or nectar guides on lower lip , 3-7 mm long , glabrous or upper part of tube sparsely pubescent , tube cylindric , 1-2 mm long , 0.8-1.4 mm in diam. , upper lip erect , ovate , 2-3 x 1-1.25 mm , emarginate, lobes 0.1 mm long , lower lip spreading , triangular , 1.8-4 x 3 mm , lobes ovate , 0.5-1.2 x 0.4-1 mm ; stamens exserted ca. 2 mm beyond mouth of corolla tube , filaments glabrous , anthers purple , thecae 0.3-0.5 mm long , unequal, subparallel to perpendicular, unequally inserted or superposed, glabrous ; style exserted ca. 3 mm beyond mouth of corolla tube , glabrous , stigma subcapitate, 0.1 mm long , minutely bilobed and rounded . Capsule clavate , 3-5 x 2 x 1 mm , sparingly hirtellous or glabrate , stipe 1-1.7 mm long , body ovoid to subellipsoid to obovoid, 2-2.7 m long , often with medial constriction , retinacula ca. 0.75 mm long , narrowly cucullate ; seeds 4 , lenticular , reddish brown, 0.9-1.3 x 0.9-1.2 mm , surface covered with knoblike papillae , margin fringed, minutely papillose."
"taxon-6-Justicia_coppenamensis","Branching herb, 25-40 cm high . Stem suberect, decumbent and rooting at base, subquadrangular , bifariously pubescent, trichomes recurved , older stem dotted with shortly cylindrical or subglobose cystoliths . Petiole to 10 mm long , densely pubescent ; blade lanceolate , 5-11 x 2.3-3.8 cm , dark green upper surface, lighter green lower surface , margin sparsely adpressed pubescent, caudate at apex, attenuate at base , both surfaces glabrescent ; primary vein and secondary veins ( 5-9 pairs ) adpressed pubescent . Inflorescence terminal , spikes in pairs superposed in axils of upper leaves, spikes 15-25 mm long , shortly pedunculate; flowers secund and solitary at the nodes; bracts oblanceolate or obovate, 7-10 x 2.8 mm , apically acuminate, contracted into a petiole at base , 2-3-veined on each side of primary vein , these pubescent ; bracteoles filiform , 2.5-3 mm long , apically penicillate, otherwise glabrous . Flowers sessile; calyx 4-lobed , 5 mm long , lobes linear-lanceolate , equal, 4.5 x 0.6 mm , glabrous except apically with 1 or 2 trichomes ; corolla white or light purple , 7.5 mm long , sparingly pubescent without , tube infundibuliform , 4.5 mm long , 2 mm wide at throat , hirtellous on veins within , lips 3 mm long , upper lip erect , entire and obtuse , lower lip spreading , lobes 1.7 mm long , middle lobe ovate with a veined palate , lateral lobes oblong ; stamens inserted 0.4 mm below lips , filaments glandular, 2.5 mm long , anther thecae 0.7 mm long , subparallel or superposed; style 4.2 mm long , glabrous , minutely 2-lobed . Capsule 7.5 mm long , glabrous , stipe 3 mm long , body ovoid to ellipsoid-obovoid, often with a slight medial constriction ; seeds ovoid , 2 x 1.6 mm , basally unequal, yellowish-brown when dry , muricate."
"taxon-7-Justicia_guianensis","Herb or subshrub, 0.5-1.7 m high . Stem erect or ascending , solitary, terete or obscurely quadrangular , distichously pubescent . Leaves spreading , subsessile, horizontal; blade firm and somewhat coriaceous , lanceolate or ovate-lanceolate , 5-10 x 1.5-3.8 cm , with uppermost pair similar in size to those on rest of stem, entire or undulate, acute at apex, narrowed below middle and rounded at base , both surfaces glabrous to sparsely pubescent ; primary vein and secondary veins ( 6-8 pairs ) prominent. Inflorescence a terminal , spike-like, moderately dense thyrse, 2.5-6.5 cm long and 2.3-3.6 cm in diam. ; peduncle, 1.8-8.8 cm long , with or without subtending bracts; bracts and bracteoles linear-lanceolate , 5-7.4 mm long , glabrous except apically with 1 or 2 trichomes , margin ciliolate . Flowers sessile; calyx 5-lobed , lobes linear-lanceolate, equal, 6.2-7.4 x 1.4 mm , apically acuminate , pubescent and gland-dotted , margin ciliolate ; corolla violet, lavender or purple , 14.5 mm long , pubescent without above , tube 5 mm long , upper lip erect , 9.5 mm long , oblong, with reflexed margin and minutely bilobed , lower lip spreading , 11.5 mm long , 3-lobed , with an elevated plicate disk; stamens inserted at middle of tube, anthers with 2 unequal thecae, these obtuse at both ends, separated by a broad connective . Capsule 10-11 mm long , green , puberulent , stipe 5-6 mm long , body ovoid to globose ; seeds brownish when dry , subglobose , 2.2 x 2.2 mm , surface smooth and shiny ."
"taxon-8-Justicia_laevilinguis","Erect to spreading or decumbent perennial, usually aquatic, herb to 1 m tall ; often rooting at the lower nodes. Young stem sharply angled, subhexagonal to subquadrangular, ± grooved , glabrous or sparingly pubescent, trichomes septate , spreading or retrorse . Petiole to 3 mm long , glabrous or rather sparingly hirtellous ; blade linear or narrowly lanceolate , 8-13 x 1-2.3 cm , margin entire , slenderly acuminate at apex (tip itself obtuse), acute to obtuse to rounded at base , both surfaces and margin glabrous to sparsely pubescent ; primary vein and secondary veins ( ca. 5 pairs ) prominent on lower surface. Inflorescence axillary and terminal slender spikes of 3.5-7 cm long , these unilateral, pedunculate; flowers secund, 1 per axil of bracts; peduncle 3.5-7 cm long , glabrous or nearly so ; rachis glabrous , its internodes to 5 mm long at maturity ; bracts subtending flowers triangular to triangular-ovate, 0.8-2 x 0.8-1 mm , sharply acute , glabrous , strongly costate; bracteoles subulate , 1-2 x 0.5 mm , glabrous . Flowers sessile; calyx 5-lobed , 7-9 mm long , lobes linear-lanceolate , equal, 7-8 x 0.75-1.2 mm , glabrous and sparingly ciliolate at apex ; corolla white, tinged with violet, or dull pink, often with mauve markings or nectar guides on lower lip , 12-15 mm long , sparingly pubescent with erect to flexuose, glandular and eglandular trichomes , tube cylindric , 5-8 mm long and 1.5-2 mm in diam. near midpoint , upper lip erect , obovate , 4-8 x 2-4.5 mm , emarginate, lobes 0.25 mm long , lower lip spreading , obovate , 5.5-8 x 5.5-8 mm , lobes narrowly ovate, 4 x 3-4.5 mm , rounded , delicately veined; stamens exserted ca. 4 mm beyond mouth of corolla tube , filaments glabrous , anther thecae 1-1.75 mm long , subequal, perpendicular to unequally inserted or superposed, glabrous ; style exserted ca. 3.5 mm beyond mouth of corolla tube , glabrous , stigma subcapitate, 0.1 mm long , minutely 2-lobed and rounded . Capsule ovate-stipitate , 14-17 x 5-6 x 0.75 mm , glabrate , stipe 4-7 mm long , body ovoid , 10 mm long , retinacula ca. 3 mm long , narrowly cucullate ; seeds 4 , gray or flecked brown , suborbicular , 5 x 5.5 x 0.5 mm , smooth , glabrous , margin thin, lacerate or dentate at tip and base ."
"taxon-9-Justicia_maguirei","Herb rarely exceeding 1 m tall . Stem erect or ascending , obscurely quadrangular, shallowly sulcate, at least above , glabrous or sparingly puberulous with curved, subappressed trichomes disposed in 2 rows . Petiole 3-4 mm long , thick and puberulous ; blade firm and somewhat coriaceous , elliptic to ovate , 9-13.5 x 3.5-6.5 cm , uppermost pair conspicuously larger 12-13.5 x 5.5-6.5 cm , entire or undulate, short-acuminate to acuminate at apex, obtuse or rounded at base , both surfaces glabrous or nearly so ; primary vein and secondary veins ( 6-8 pairs ) prominent. Flowers borne in a short, dense, terminal thyrse, 4-5 x 1.5-2 cm , flowers and bracts ± secund, rachis and peduncles rather densely and bifariously puberulous ; peduncle 1.5-4.5 cm long ; bracts subtending flowers narrowly triangular, 2.5-3 x 1 mm , carinate , apically mucronulate, firm, sparingly hirtellous and ciliate ; bracteoles narrrowly triangular, 2-3 x 1 mm , carinate , apically mucronulate, firm, glabrous or sparingly hirtellous and ciliate . Flowers sessile to subsessile; calyx 6-7 mm long , deeply 5-lobed , lobes equal, lanceolate, 5.5 x 1.75 mm , acuminate with curved tip , primary vein prominent, margin ciliate ; corolla color not indicated but probably purple or red , 18-20 mm long , basally glabrous, apically finely pilose , tube 7 mm long , 3 mm wide at base, 7 mm wide at throat , upper lip erect , oblong-elliptic , 10 x 7 mm , plicate, dorsally pilose, minutely glandular-puberulous on upper surface , rounded and emarginate, lower lip ovate , spreading , 14 x 11 mm , transversely fluted, saccate, lobes ovate, rounded , 3 mm long , middle lobe 5 mm wide , lateral lobes 3 mm wide ; stamens exserted 8 mm beyond mouth of corolla tube , anther thecae slightly superposed, connective 0.8 mm wide , upper theca 0.75 x 0.5 mm , muticous or minutely subapiculate basally , lower theca 0.5 x 0.25 mm , tipped by white apiculus ca. 0.5 mm long ; style ca. 15 mm long , glabrous , stigma minutely 2-lobed . Capsule unknown."
"taxon-10-Justicia_mcdowellii","Herb to 1.2 m tall . Stem ascending, quadrangular , pilose, trichomes sordid to yellowish . Petiole short or lacking, if present, then 5 mm long , sparingly pilose ; blade thin and membranous , elliptic to oblong to narrowly ovate, 15-25 x 6-11 cm , entire or slightly undulate, short-acuminate at apex, attenuate at base , upper surface dark green when dry , lower surface a lighter yellow-green when dry , both surfaces sericeous , espeically on venation; primary and secondary veins ( 6-7 pairs ) rather obscure above, more prominent on lower surface. Inflorescence terminal , long-pedunculate spikes, these usually paired, 8-15 cm long ; peduncle subquadrangular , 7-16 cm long , pilose and puberulous ; rachis subquadrangular , pilose and puberulous ; bracts green heteromorphic , larger bract obovate to suborbicular, 8-9 x 7-8 mm , rounded and apiculate at apex, abruptly narrowed and cuneate at base , thin , primary and secondary veins prominent, both surfaces gland-dotted, pubescent along primary vein , margin ciliate , sterile bract greatly reduced, linear , 6-7 x 0.4-0.6 mm ; bracteoles linear , 6 x 0.5 mm , long-aristate at apex, puberulous , margin ciliolate . Flowers sessile to subsessile; calyx 5-lobed , 5.5-6 mm long , lobes equal, linear-lanceolate , 5-5.5 x 0.5 mm , aristate at apex, glabrous , margin ciliolate ; corolla white , 22-22.5 mm long , puberulous and gland-dotted , tube narrowly cylindrical, 19-19.5 mm long , 2 mm in diam. at base, enlarged to 3 mm at 2.5 mm above base , then slightly constricted, 2.5 mm wide at mouth , limb short, upper lip erect , narrowly ovate , 5 x 1.75-2 mm , 2-lobed , lobes 0.5 x 0.5 mm , lower lips spreading , 4 mm long , lobes 2 mm long , all narrowly ovate and apically rounded ; stamens exserted 4 mm beyond mouth of corolla tube , anther thecae superposed, subequal, vertically attached to connective, lower theca inconspcisouly apiculate , filament flattened ; pistil ± equaling stamens, style glabrous , stigma 2-lobed , minute, rounded . Capsule clavate , 15 x 4 x 3 mm , puberulous ; seeds dark reddish brown , lenticular to subspheric , 3 x 2 1 mm , surface and margin covered with knoblike papillae."
"taxon-11-Justicia_monachinoi","Herb or undershrub to 1.5 m tall ; stems somewhat branched, subquadrangular , glabrous or sparingly puberulous, trichomes retrorsely curved, subappressed, occasionally gland-tipped . Petiole 1-2.5 cm long , sparingly puberulous ; blade ovate , 6-11 x 3-5.5 cm , membranous , margin entire or undulate , yellowish green , acuminate at apex, decurrent on petiole from a rounded base , both surfaces glabrous or sparingly and inconspicuously puberulous ; primary vein and secondary veins ( 5-6 pairs ) bearing a few appressed-ascending trichomes, prominent and conspicuous on lower surface . Inflorescence of terminal and axillary panicles, these forming a large complex inflorescence, 17 x 15 cm ; ultimate bracts subulate , 1 x 0.4 mm , puberulous ; bracteoles subulate , 0.8 x 0.25 mm , puberulous ; rachis and rachilla puberulous, trichomes erect, occasionally gland-tipped ; pedicels 0.5-1 mm long , puberulous . Calyx 5-lobed , pale gray-green , lobes linear-lanceolate , 2.8-3 x 0.5 mm , puberulous and gland-dotted, ciliolate ; corolla yellow with faint rose on lower lip to creamy white , 9-10 mm long , minutely pubescent , tube 1 mm wide at base, 4 mm wide at mouth , upper lip erect , triangular-ovate, 3.5 mm wide at base , gradually narrowed to 2-lobed tip , lobes ca. 2 x 2 mm , lower lip ± spreading , cuneate , 5 mm wide at base of lobes , lobes ovate, 1.5 x 1.5 mm , apically rounded ; stamens exserted ca. 2 mm beyond mouth of corolla tube , anthers 2.5 mm long , thecae superposed, vertically attached to a 1 mm long , connective , glabrous , lower theca calcarate , spur ca. 0.4 mm long , blunt . Capsule clavate , 7.5 x 2.5 x 1.5 mm , puberulous ; seeds suborbicular , ca. 1.5 mm in diam. , 0.5 mm thick , light brown , tuberculate ."
"taxon-12-Justicia_oldemanii","Herb or creeping herb, 10-30 cm tall . Root yellowish . Stem ascending or prostrate, quadrangular , pilose . Petiole short, 0.5-1 cm long , densely sericeous ; blade firm, elliptic to narrowly ovate, 10-15 x 2.8-5.6 cm , entire or undulate, acute to acuminate or short-acuminate at apex, attenuate at base , upper surface dark green when dry , lower surface yellowish green when dry , both surfaces sericeous, especially on veination ; primary and secondary veins ( 8-10 pairs ) obscure on upper surface, prominent on lower surface. Inflorescence terminal and axillary spikes, spikes densely bracteate, usually paired, 3-9 cm long ; peduncle short, subquadrangular , 3-6 cm long , glabrate or sparingly puberulous ; rachis subquadrangular , glabrate or sparingly puberulous ; bract green heteromorphic, larger bract apically purplish , densely imbricate, obovate to suborbicular, 9-13 x 5-9 mm , apiculate at apex, abruptly narrowed and cuneate at base , thin, primary and secondary veins prominent , both surfaces pubescent , margin ciliate ; sterile bract greatly reduced, linear , 9-11 x 0.8-1 mm , pilose ; bracteoles linear , 10-14 x 0.5-0.75 mm , long-aristate at apex, long-pilosulous . Flowers sessile to subsessile; calyx 5-lobed , 6.5-8 mm long , lobes equal, hyaline, linear-lanceolate , 6-7.5 x 0.5 mm , aristate with a tuft of trichomes at apex ; corolla white to pinkish , 10-14 mm long , glabrous except sparingly puberulous limb, tube cylindrical, 7-10 mm long , 1-1.5 mm in diam. at base, enlarged to 1.5-2 mm at 1-2 mm above base , then slightly constricted , 2-2.5 mm wide at mouth , upper lip erect , narrowly ovate, 3 x 2 mm , obtuse to retuse at apex , lower lip erect or spreading , 3-5 mm long , lobes 2 x 1.75-2 mm , all obovate and apically rounded ; stamens exserted 3 mm beyond mouth of corolla tube , anther thecae superposed, subequal, vertically attached to connective, lower theca inconspicuously apiculate , filaments to flattened ; pistil ± equaling stamens, stigma 2-lobed , minute, rounded . Capsule clavate , 9-10 x 3 x 2 mm , glabrous ; seeds dark reddish brown , lenticular to subspheric , 3 x 2 x 1 mm , surface and margin covered with knoblike papillae."
"taxon-13-Justicia_pectoralis","Erect to spreading to decumbent , perennial herb, to 50 cm tall . Young stem subquadrate to subhexagonal , pubescent in 1 row . Petiole to 15 mm long ; blade ovate to lanceolate 4-12 x 0.5-2.5 cm , acuminate to acuminate-attenuate at apex , base acute , glabrous on both surfaces or primary vein pubescent , margin entire to subsinuate . Inflorescence a terminal (sometimes also axillary in distalmost pair of leaves) pedunculate panicle of dichasiate spikes, panicle 5-16 x 6 cm , axillary panicles alternate, 1 per axil; peduncle to 5 cm long , pubescent like young stems ; rachis glandular pubescent ; inflorescence bracts often subfoliose, lance-subulate to subulate , 2-21 x 0.3-1.5 mm ; inflorescence branches alternate or opposite, rachises of spikes glandular puberulent ; dichasia alternate or opposite, 1-flowered , 1 per axil, sessile; bracts opposite, subulate , 1.3-2.2 x 0.3-0.4 mm , glandular-puberulent ; bracteoles similar to bracts but smaller. Flowers sessile to subsessile; calyx 2-3.5 mm long , glandular-puberulent , 4 lobes subulate , equal, 1.5-3 x 0.3-0.5 mm , posterior 5th lobe 0.6-1.5 x 0.2 mm ; corolla white to rose-pink with white and/or maroon markings on lower lip , 7.5-10 mm long , pubescent , tube ± expanded distally, 3.5-5.7 mm long , 1.2-1.4 mm in diam. near midpoint , upper lip 2.5-4 mm long , entire, lower lip 3-4.5 mm long , lobes 0.8-1.5 x 1-2.5 mm ; stamens exserted ca. 1-1.5 mm beyond mouth of corolla tube , anther thecae 0.6-0.9 mm long , unequal, subparallel to parallel, equally to subequally inserted, separated by a ± broad connective, lacking basal appendages (although sometimes ± apiculate at base) ; style 4.5-7 mm long , sparsely pubescent , stigma linear , 0.3-0.5 mm long , lobes not evident. Capsule 5.5-9 mm long , pubescent , stipe 2-3.5 mm long , body subellipsoid with medial constriction , 3.5-5.5 mm long ; seeds 4 , lenticular , 1.2-1.8 x 1.2-1.5 mm , surface and margin covered with prominent knoblike tubercles."
