"taxonID","scientificName","scientificNameAuthorship","taxonRank","family","subfamily","genus","namePublishedIn","taxonomicStatus"
"taxon-22-STAUROGYNE","STAUROGYNE","Wall.","genus","","","STAUROGYNE","Pl. Asiat. Rar. 2 80 1831","accepted"
"taxon-1-Staurogyne_fockeana","Staurogyne fockeana","Bremek.","species","","","Staurogyne","Recueil Trav. Bot. Néerl. 35 146 1938","accepted"
"taxon-2-Staurogyne_miqueliana","Staurogyne miqueliana","Kuntze","species","","","Staurogyne","Revis. Gen. Pl. 2 497 1891","accepted"
"taxon-3-Staurogyne_stahelii","Staurogyne stahelii","Bremek.","species","","","Staurogyne","Recueil Trav. Bot. Néerl. 35 144 1938","accepted"
"taxon-4-Staurogyne_stolonifera","Staurogyne stolonifera","Kuntze","species","","","Staurogyne","Revis. Gen. Pl. 2 497 1891","accepted"
"taxon-5-Staurogyne_trinitensis","Staurogyne trinitensis","Leonard","species","","","Staurogyne","J. Wash. Acad. Sci. 27 401 t. 2 1937","accepted"
"taxon-6-Staurogyne_wullschlaegeliana","Staurogyne wullschlaegeliana","Bremek.","species","","","Staurogyne","Recueil Trav. Bot. Néerl. 35 147 1938","accepted"
"taxon-23-THUNBERGIA","THUNBERGIA","Retz.","genus","","","THUNBERGIA","Physiogr. Sälsk. Handl. 1 3 163 1780 (“1776”) nom. cons.","accepted"
"taxon-1-Thunbergia_alata","Thunbergia alata","Bojer ex Sims","species","","","Thunbergia","Bot. Mag. 52 ad t. 2591 1825","accepted"
"taxon-1a-alata","alata","Bojer ex Sims","species","","","","","accepted"
"taxon-1b-alata","alata","Bojer ex Sims","species","","","","Bot. Mag. 63 ad t. 3512 1836","accepted"
"taxon-2-Thunbergia_erecta","Thunbergia erecta","T. Anderson","species","","","Thunbergia","J. Proc. Linn. Soc. Bot 7 18 1863","accepted"
"taxon-3-Thunbergia_fragrans","Thunbergia fragrans","Roxb.","species","","","Thunbergia","Pl. Coromandel 1 47 t. 67 1796","accepted"
"taxon-4-Thunbergia_grandiflora","Thunbergia grandiflora","Roxb.","species","","","Thunbergia","Bot. Reg. 6 ad t. 495 1820","accepted"
"taxon-24-TRICHANTHERA","TRICHANTHERA","Kunth","genus","","","TRICHANTHERA","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 2 243 in obs 1818","accepted"
"taxon-1-Trichanthera_gigantea","Trichanthera gigantea","Nees","species","","","Trichanthera","A. DC. Prodr. 11 218 1847","accepted"
"taxon-Trichanthera_gigantea","Trichanthera gigantea","Nees","species","","","Trichanthera","Bull. Torrey Bot. Club 54 617 1927","accepted"
"taxon-159-MENDONCIACEAE","MENDONCIACEAE","","family","MENDONCIACEAE","","","","accepted"
"taxon-1-MENDONCIA","MENDONCIA","Vand.","genus","","","MENDONCIA","Fl. Lusit. Bras. Spec. 43 1788","accepted"
"taxon-1-Mendoncia_aspera","Mendoncia aspera","Ruiz & Pav.","species","","","Mendoncia","Syst. Veg. Fl. Peruv. Chil. 158 1798 as ‘Mendozia’ aspera","accepted"
"taxon-2-Mendoncia_bivalvis","Mendoncia bivalvis","Merr.","species","","","Mendoncia","J. Arnold Arbor. 29 213 1948","accepted"
"taxon-3-Mendoncia_crenata","Mendoncia crenata","Lindau","species","","","Mendoncia","Bull. Herb. Boissier 5 647 1897","accepted"
"taxon-4-Mendoncia_glabra","Mendoncia glabra","Poepp. & Endl.","species","","","Mendoncia","Nov. Gen. Sp. Pl. 3 10 1840 as ‘Mendozia’ glabra","accepted"
"taxon-5-Mendoncia_hoffmannseggiana","Mendoncia hoffmannseggiana","Nees","species","","","Mendoncia","Mart. Fl. Bras. 9 9 1847 as ‘Mendozia’ hoffmannseggiana","accepted"
"taxon-6-Mendoncia_squamuligera","Mendoncia squamuligera","Nees","species","","","Mendoncia","A. DC. Prodr. 11 50 1847","accepted"
