wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000039598,Threat status,dd,Moonlight P.W. et al.,,5215,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825740,Threat status,en,Moonlight P.W. et al.,,5232,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823546,Threat status,lc,Moonlight P.W. et al.,,5158,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001347788,Threat status,cr,Moonlight P.W. et al.,,5151,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823284,Threat status,lc,Moonlight P.W. et al.,,5115,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000039736,Threat status,dd,Moonlight P.W. et al.,,5131,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000003272,Threat status,dd,Moonlight P.W. et al.,,4823,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000003299,Threat status,dd,Moonlight P.W. et al.,,4845,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1200023946,Threat status,lc,Moonlight P.W. et al.,,4792,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1200007314,Threat status,vu,Moonlight P.W. et al.,,4798,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823371,Threat status,lc,Moonlight P.W. et al.,,5082,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823238,Threat status,lc,Moonlight P.W. et al.,,5076,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001345033,Threat status,vu,Moonlight P.W. et al.,,4778,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001345034,Threat status,vu,Moonlight P.W. et al.,,5238,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001345088,Threat status,vu,Tebbitt M.C.,,1188,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two new yellow-flowered tuberous species of Begonia (Begoniaceae) from Bolivia, Brittonia. Vol.61 , pp.221-226 (https://link.springer.com/article/10.1007/s12228-015-9376-2)",https://link.springer.com/article/10.1007/s12228-015-9376-2
wfo-0001345086,Threat status,vu,Tebbitt M.C.,,1182,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two new yellow-flowered tuberous species of Begonia (Begoniaceae) from Bolivia, Brittonia. Vol.61 , pp.221-226 (https://link.springer.com/article/10.1007/s12228-015-9376-2)",https://link.springer.com/article/10.1007/s12228-015-9376-2
wfo-0001345882,Threat status,lc,Tebbitt M.C.,,1194,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, A New Tuberous Begonia Species (Begoniaceae) from Bolivia, Novon. Vol.24(3) , pp.319-323 (http://www.bioone.org/doi/full/10.3417/2014005)",http://www.bioone.org/doi/full/10.3417/2014005
wfo-0000825921,Threat status,dd,Tebbitt M.C.,,1231,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2013, A new species and a new synonym of Begonia from Bolivia, Brittonia. Vol.65(2) , pp.142-147 (https://www.jstor.org/stable/24692566)",https://www.jstor.org/stable/24692566
wfo-0000823301,Threat status,lc,Moonlight P.W. et al.,,4878,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823761,Threat status,lc,Ardi W.H. & Thomas D.C.,,1748,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824009,Threat status,lc,Moonlight P.W. et al.,,4936,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000039681,Threat status,lc,Tebbitt M.C.,,1153,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two New Species of Andean Tuberous Begonia in the B. octopetala Group (Begoniaceae), Novon. Vol.23(4) , pp.479-489 (http://www.bioone.org/doi/full/10.3417/2013027)",http://www.bioone.org/doi/full/10.3417/2013027
wfo-0000825158,Threat status,lc,Tebbitt M.C.,,1169,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two New Species of Andean Tuberous Begonia in the B. octopetala Group (Begoniaceae), Novon. Vol.23(4) , pp.479-489 (http://www.bioone.org/doi/full/10.3417/2013027)",http://www.bioone.org/doi/full/10.3417/2013027
wfo-0000823314,Threat status,en,Moonlight P.W. et al.,,5042,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825824,Threat status,en,Moonlight P.W. et al.,,5048,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825033,Threat status,lc,Moonlight P.W. et al.,,5165,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825107,Threat status,lc,Moonlight P.W. et al.,,5189,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000824136,Threat status,lc,Moonlight P.W. et al.,,5205,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001337718,Threat status,vu,Tebbitt M.C.,,1225,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2013, A new species and a new synonym of Begonia from Bolivia, Brittonia. Vol.65(2) , pp.142-147 (https://www.jstor.org/stable/24692566)",https://www.jstor.org/stable/24692566
wfo-1000021217,Threat status,vu,Girmansyah D. & et. al.,,2978,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2020, A key to Begonia section Bracteibegonia from Sumatra with one new species and rediscovery of Begonia fasciculata Jack, Phytotaxa. Vol.475(4) , pp.289-295 (https://doi.org/10.11646/phytotaxa.475.4.6)",https://doi.org/10.11646/phytotaxa.475.4.6
wfo-0001341345,Threat status,ne,Gregório B.d.S. et al.,,986,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S. et al. 2015, Three new species of Begonia (Begoniaceae) from Bahia, Brazil, Phytokeys. Vol.44 , pp.1-13 (http://phytokeys.pensoft.net/)",http://phytokeys.pensoft.net/
wfo-0000923016,Threat status,en,Kollmann L.J.C.,,1058,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2010, Begonia goldingiana L. Kollmann & A. P. Fontana (Begoniaceae), a new species from the Atlantic Forest of Southern Bahia, Brazil, Candollea. Vol.65(2) , pp.185-188.",
wfo-0000824289,Threat status,lc,Ardi W.H. & Thomas D.C.,,1752,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000915303,Threat status,cr,Kollmann L.J.C.,,1042,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2008, Duas novas especies de Begonia (Begoniaceae) do Espirito Santo, Rodriguésia. Vol.59(1) , pp.155-160.",
wfo-0001339942,Threat status,lc,Gregório B.d.S. et al.,,980,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S. et al. 2014, Begonia obdeltata (Begoniaceae), a new species from northeast Brazil, Phytotaxa. Vol.167(2) , pp.189-194 (https://doi.org/10.11646/phytotaxa.167.2.5)",https://doi.org/10.11646/phytotaxa.167.2.5
wfo-0001341347,Threat status,ne,Gregório B.d.S. et al.,,996,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S. et al. 2015, Three new species of Begonia (Begoniaceae) from Bahia, Brazil, Phytokeys. Vol.44 , pp.1-13 (http://phytokeys.pensoft.net/)",http://phytokeys.pensoft.net/
wfo-0000823580,Threat status,ne,Jacques E.d.L. & Mamede M.C.H.,,1011,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. & Mamede M.C.H. 2004, Novelties in Begonia (Begoniaceae) from the Coastal Forests of Brazil, Brittonia. Vol.56(1) , pp.75-81 (https://www.jstor.org/stable/3218470)",https://www.jstor.org/stable/3218470
wfo-0000824329,Threat status,lc,Moonlight P.W. et al.,,4924,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000824699,Threat status,lc,"Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S.",,4684,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S. 2023, Re-establishment of Begonia corallina Carrière (Begoniaceae) based on morphoanatomical evidence, Phytotaxa. Vol.609(2) , pp.103-114.",
wfo-0001354276,Threat status,dd,Girmansyah D.,,975,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2017, Two new species of Begonia (Begoniaceae) from Long Duhung, Berau Regency, East Kalimantan, Borneo Island, Indonesia, Kew Bull. Vol.72(3) , pp.1-7 (https://rdcu.be/c0J8h)",https://rdcu.be/c0J8h
wfo-0000916198,Threat status,cr,Jacques E.d.L. & Kollmann L.J.C.,,1001,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. & Kollmann L.J.C. 2009, Begonia caparaoensis (Begoniaceae), a New Endemic Species from the Atlantic Forest in the State of Minas Gerais, Brazil, Novon. Vol.19(2) , pp.172-174 (https://www.jstor.org/stable/40300905)",https://www.jstor.org/stable/40300905
wfo-0000823946,Threat status,ne,Jacques E.d.L. & Mamede M.C.H.,,1014,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. & Mamede M.C.H. 2004, Novelties in Begonia (Begoniaceae) from the Coastal Forests of Brazil, Brittonia. Vol.56(1) , pp.75-81 (https://www.jstor.org/stable/3218470)",https://www.jstor.org/stable/3218470
wfo-0000915304,Threat status,cr,Jacques E.d.L.,,1022,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. 2008, Begonia lunaris E. L. Jacques (Begoniaceae), uma nova espécie para o estado do Rio de Janeiro, Brasil, Rodriguésia. Vol.59(1) , pp.259-263 (https://www.jstor.org/stable/23499387)",https://www.jstor.org/stable/23499387
wfo-1000039676,Threat status,dd,Girmansyah D.,,1024,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2017, Two new species of Begonia (Begoniaceae) from Long Duhung, Berau Regency, East Kalimantan, Borneo Island, Indonesia, Kew Bull. Vol.72(3) , pp.1-7 (https://rdcu.be/c0J8h)",https://rdcu.be/c0J8h
wfo-0000915263,Threat status,cr,Kollmann L.J.C.,,1037,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2008, Duas novas especies de Begonia (Begoniaceae) do Espirito Santo, Rodriguésia. Vol.59(1) , pp.155-160.",
wfo-0000915267,Threat status,cr,Kollmann L.J.C.,,1048,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2009, Begonia bullatifolia L.Kollmann and Begonia leopoldinensis L.Kollmann (Begoniaceae), two new species from the Atlantic Forest in the State of Espirito Santo, Brazil, Candollea. Vol.64(1) , pp.117-122.",
wfo-0000915300,Threat status,cr,Kollmann L.J.C.,,1055,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2009, Begonia bullatifolia L.Kollmann and Begonia leopoldinensis L.Kollmann (Begoniaceae), two new species from the Atlantic Forest in the State of Espirito Santo, Brazil, Candollea. Vol.64(1) , pp.117-122.",
wfo-0000915310,Threat status,cr,Kollmann L.J.C. & Fontana A.P.,,1074,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. & Fontana A.P. 2008, A new species of Begonia (Begoniaceae) from the Atlantic Forest of Espirito Santo, Rodriguésia. Vol.59(4) , pp.761-764.",
wfo-1000029522,Threat status,vu,Kollmann L.J.C.,,1083,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2022, Novelties in Brazilian Begoniaceae V: a new species from southern São Paulo state, Phytotaxa. Vol.541(3) , pp.240-246.",
wfo-0001344954,Threat status,cr,Kollmann L.J.C. et al.,,1091,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. et al. 2015, Begonia jaguarensis L. Kollmann, R. S. Lopes & Peixoto (Begoniaceae), a new species from North of Espírito Santo State, Brazil, Candollea. Vol.70 , pp.43-48 (https://www.researchgate.net/publication/281046125_Begonia_jaguarensis_L_Kollmann_R_S_Lopes_Peixoto_Begoniaceae_a_New_Species_from_North_of_Espirito_Santo_State_Brazil)",https://www.researchgate.net/publication/281046125_Begonia_jaguarensis_L_Kollmann_R_S_Lopes_Peixoto_Begoniaceae_a_New_Species_from_North_of_Espirito_Santo_State_Brazil
wfo-0000824422,Threat status,cr,"Paglia I., Luber J., de Freitas Mansano V. & Freitas L.",,1098,CC0 1.0 Universal (CC0 1.0),"Paglia I., Luber J., de Freitas Mansano V. & Freitas L. 2022, A narrowly endemic species of Begoniaceae: rediscovery, distribution and conservation of Begonia jocelinoi, Oryx. Vol.56(6) , pp.935-938.",
wfo-1000029525,Threat status,dd,Scherberich D. & Bardot-Vaucoulon M.,,1100,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Bardot-Vaucoulon M. 2022, Begonia gregaria, a new species of Begonia sect. Quadrilobaria (Begoniaceae) from Northwest Madagascar, Kew Bull. Vol.77 , pp.491-495 (https://link.springer.com/article/10.1007/s12225-022-10029-0)",https://link.springer.com/article/10.1007/s12225-022-10029-0
wfo-1000029525,Threat status,dd,Scherberich D. & Bardot-Vaucoulon M.,,1897,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Bardot-Vaucoulon M. 2022, Begonia gregaria, a new species of Begonia sect. Quadrilobaria (Begoniaceae) from Northwest Madagascar, Kew Bull. Vol.77(1) , pp.491-495 (https://doi.org/10.1007/S12225-022-10029-0)",https://doi.org/10.1007/S12225-022-10029-0
wfo-0001315540,Threat status,vu,Scherberich D. & Durisseau J.,,1105,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Durisseau J. 2017, Two new species of Begonia sect. Erminea (Begoniaceae) from Nosy Mangabe in Madagascar, Candollea. Vol.72(2) , pp.257-263 (https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short)",https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short
wfo-0001315541,Threat status,vu,Scherberich D. & Durisseau J.,,1111,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Durisseau J. 2017, Two new species of Begonia sect. Erminea (Begoniaceae) from Nosy Mangabe in Madagascar, Candollea. Vol.72(2) , pp.257-263 (https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short)",https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short
wfo-0000823365,Threat status,dd,"Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2604,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000822285,Threat status,dd,Tebbitt M.C.,,1141,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2007, Begonia Kingdon-Wardii (Begoniaceae), a New Species from Myanmar , Kew Bull. Vol.62(1) , pp.143-146 (https://www.jstor.org/stable/20443326)",https://www.jstor.org/stable/20443326
wfo-0000923017,Threat status,vu,Tebbitt M.C.,,1147,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2011, A NEW AND UNUSUAL XEROPHYTIC SPECIES OF BEGONIA (BEGONIACEAE) FROM PERU, Edinburgh J. Bot. Vol.68(2) , pp.177-182 (https://www.cambridge.org/core/journals/edinburgh-journal-of-botany/article/new-and-unusual-xerophytic-species-of-begonia-begoniaceae-from-peru/7AD6EED8B61249863A3800CECE225E41)",https://www.cambridge.org/core/journals/edinburgh-journal-of-botany/article/new-and-unusual-xerophytic-species-of-begonia-begoniaceae-from-peru/7AD6EED8B61249863A3800CECE225E41
wfo-0001342883,Threat status,dd,Moonlight P.W. et al.,,5017,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001342883,Threat status,dd,Tebbitt M.C.,,1170,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two New Species of Andean Tuberous Begonia in the B. octopetala Group (Begoniaceae), Novon. Vol.23(4) , pp.479-489 (http://www.bioone.org/doi/full/10.3417/2013027)",http://www.bioone.org/doi/full/10.3417/2013027
wfo-0000825504,Threat status,vu,Moonlight P.W. et al.,,5105,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825504,Threat status,vu,"Tebbit M. C., Toapanta C. E., Perez A. J.",,1181,CC0 1.0 Universal (CC0 1.0),"Tebbit M. C., Toapanta C. E., Perez A. J. 2015, Taxonomy of Begonia Serotina (Begoniaceae) and Allied Species, Edinburgh J. Bot. Vol.72(3) , pp.1-10 (https://journals.rbge.org.uk/ejb/article/view/1592)",https://journals.rbge.org.uk/ejb/article/view/1592
wfo-0000823387,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1250,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000823850,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1256,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0001332853,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1257,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000915292,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1267,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0001344384,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1268,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000824305,Threat status,dd,"Girmansyah D., Susila & Hughes M.",,1273,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-1200023807,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1282,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-1000020580,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1283,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000915298,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1294,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000915309,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1295,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000824996,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1304,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000825276,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1309,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000825306,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1315,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000825901,Threat status,lc,"Girmansyah D., Susila & Hughes M.",,1320,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
