WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000564422,"Tree 7–40 m high. Leaves oval or cordate, glabrous, 6–15 by 7–18 cm; apex shortly cuspidate, acute or rounded; base cordate; margin entire or undulate; 5–7-nerved at base; 3–5 pairs of nerves from midrib; scalariform veins distinct beneath; petiole 2–8 cm long, glabrescent. Inflorescence terminal or axillary, 5–20 cm long; flower buds globose, minutely apiculate, ± 5 mm diam. Sepals ovate. Petals slightly spathulate, 4–5 by 1–2 mm. Stamens glabrous. Ovary globose, 3-locular, hairy. Fruit globose, hairy ± 1 cm diam.; each nutlet with a pair of wings.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000564422,6,1,"Berrya cordifolia. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 69. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01563
wfo-0000564428,"Tree, 5–20 m high. Leaves oval, cordate or slightly five-angled, hairy on lower surface, 6–15 by 7–18 cm; apex shortly cuspidate or acute; base cordate; margin smooth or undulate; 5–7-nerved at base; 3–5 pairs of nerves from midrib; scalariform veins distinct beneath; petiole 2–8 cm long, pubescent. Inflorescence terminal or axillary, 5–20 cm long; flower buds globose, minutely apiculate, ± 5 mm diam. Sepals sometimes 3-merous; ovate. Petals slightly spathulate, 4–5 by 1–2 mm. Stamens glabrous. Ovary globose, 3-locular hairy. Fruit globose, hairy, ± 1 cm diam.; each nutlet with a pair of wings.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000564428,6,1,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564
wfo-0000572659,"Shrub to small tree, 2–5 m high. Leaves oblong or elliptic, 7–16 by 2–4 cm; apex emarginate or acute; base obtuse or emarginated; margin smooth and reflexed; secondary nerves 5–12 pairs, curved and anastomosing before margin; reticulate veins hardly distinct; petioles 2–10 mm long, hairy. Inflorescence terminal and axillary near the end of branches, 10–20 cm long; flower buds ovate, ± 5 by 3 mm. Sepals unequal, triangular. Petals oblong, ± 5 by 2 mm. Stamens glabrous. Ovary globose hairy. Fruit distinctly two-lobed, 1.5–2 by 1–1.5 cm.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000572659,6,1,"Brownlowia emarginata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 13. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01515
wfo-0000572679,"Tree up to 30 m high. Leaves peltate, 18–50 by 12–30 cm; 7–9 nerved from leaf base; scalariform veins spidery; margin smooth or undulate; petioles 4–20 cm long, sparsely hairy. Inflorescence terminal, 10–40 cm long; flower buds globose, 2–4 mm diam. Sepals triangular. Petals slightly spathulate, 5–7 by 2 mm. Stamens glabrous. Ovary globose, hairy. Fruit distinctly two-lobed, 2–3 by 2–2.5 cm.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000572679,6,1,"Brownlowia peltata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 14. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01516
wfo-0000572690,"Shrub to small tree, 2–10 m high. Leaves lanceolate, 10–21 by 2.5–6 cm; apex acute; base obtuse; margin smooth; secondary nerves 6–8 pairs, curved and anastomosing before margin; reticulate veins hardly distinct; petiole 5–10 mm long, glabrescent. Inflorescence axillary, 3–7 cm long; flower buds globose, ± 1.5 mm diam. Sepals triangular. Petals oblong, ± 4 by 1.5 mm. Stamens glabrous. Ovary globose, hairy. Fruit distinctly two-lobed, 1.5–2 by 1–1. 5 cm.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000572690,6,1,"Brownlowia tersa. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 12. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01514
wfo-0000576002,"Tree, 5–15 m high. Leaves cordate, 6–13 by 5–10 cm, apex acute or in young stage sometimes tri-lobed; base cordate; margin smooth 5–7-nerved at base secondary nerves 2–4 pairs, not anastomosing; scalariform veins spindly-arranged; petiole 3–4 cm long, hairy then glabrescent. Inflorescence solitary or in pairs, axillary, 1–2 cm long; flower buds ovate, apiculate, ± 5 mm diam. Sepals elliptic. Petals oblong, ± 1.2 by 0.5 cm. Stamens glabrous. Ovary ovate, with 5 longitudinal ridges, hairy. Fruit elliptic-oblong, with 5 longitudinal wings, 4–5 by 1.5–2 cm (including wings).",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000576002,6,1,"Burretiodendron esquirolii. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 56. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01552
wfo-0000576009,"Tree, 5–10 m high. Leaves ovate to elliptic ovate, 9–13 by 5–7 cm, apex acute; base truncate to slightly cordate; margin undulate; 3-nerved at base, secondary nerves 3–5 pairs, not anastomosing; reticulate veins distinct on lower surface; petiole 6–11 mm long, hairy then glabrescent. Inflorescence axillary, near the end of branches, up to 6 cm long; flower buds ovate, acute, ± 7 mm diameter. Sepals ovate. Petals spathulate, up to 7 mm long. Stamens glabrous. Ovary ovate, with 5 longitudinal ridges, hairy. Fruit unknown.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000576009,6,1,"Burretiodendron umbellatum. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 59. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01553
wfo-0000615146,"Shrub, up to 2 m high. Stipules: elliptic, persistence. Leaves oblong and obovate oblong, 7–20 by 2.5–5 cm, softly hairy especially on lower surface; apex acute to caudate; oblique and auriculate at base; margin doubly serrate; 3-nerved at base; secondary nerves 3–7 pairs; scalariform and reticulate veins distinct and always depressed on upper surface; petioles 2–3 mm long, hairy. Inflorescence of 1–3-flowered cymes, axillary, 2–3 cm long; flower buds ovoid, 0.5–1 cm diam. Sepals oblong-lanceolate. Petals oblanceolate to spathulate, ± 5 by 1.5 mm. Stamens glabrous. Ovary ovoid, ± 3 by 2 mm diam., hairy. Fruit ovoid, with 5, even longitudinal ridges, ± 2.5 by 2 cm.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615146,6,1,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561
wfo-0000615151,"Tree, up to 10 m high. Leaves lanceolate, 6–12 by 1.5–3 cm; scabrous then glabrescent on lower surface; apex caudate; base slightly oblique; margin serrate to nearly entire; 3-nerved at base; secondary nerves 3–4 pairs; scalariform and reticulate veins distinct on lower surface; petioles 0.5–1 cm long, glabrescent. Inflorescence axillary and terminal, 3–10 cm long; flower buds globose, ± 1.5 mm diam. Sepals oblong. Petals oblong, ± 3 by 1 mm. Stamens glabrous. Ovary globose ± 2 mm diam., hairy. Fruit ovoid, with 2–3 longitudinal wings, ± 1 by 1.5 cm (including wings).",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615151,6,1,"Colona diptera. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 65. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01559
wfo-0000615154,"Tree, up to 15 m high. Leaves ovate or elliptic, 8–15 by 4.5–8.5 cm; apex acute to cuspidate; base oblique and auriculate; margin doubly serrate; 3-nerved at base; secondary nerves 4–6 pairs; scalariform veins distinct on both sides; petioles 1–1.5 cm long, hairy. Inflorescence axillary and terminal, 2–6 cm long; flower buds glabose, ± 4 mm diam. Sepals elliptic. Petals obovate, ± 3 by 2 mm. Stamens glabrous. Ovary globose, ± 2 mm diam., hairy. Fruit ellipsoid, with 2–4 longitudinal wings, 1–1.5 by 3–4 cm (including wings).",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615154,6,1,"Colona elobata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 60. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01555
