Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
6,1,use,Wood used in construction.,"Berrya cordifolia. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 69. Accessed 2021-07-31",wfo-0000564422,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000564422,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01563
6,1,use,Wood used in construction.,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",wfo-0000564428,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000564428,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564
6,1,use,Timber used for interior cabinet work.,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",wfo-0000615146,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615146,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561
6,1,use,Timber used for interior cabinet work.,"Colona diptera. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 65. Accessed 2021-07-31",wfo-0000615151,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615151,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01559
6,1,use,Timber used for interior cabinet work.,"Colona elobata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 60. Accessed 2021-07-31",wfo-0000615154,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615154,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01555
6,1,use,Timber used for interior cabinet work.,"Colona flagrocarpa. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 64. Accessed 2021-07-31",wfo-0000615157,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615157,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01558
6,1,use,Timber used for interior cabinet work.,"Colona floribunda. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 66. Accessed 2021-07-31",wfo-0000615158,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615158,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01560
6,1,use,Timber used for interior cabinet work.,"Colona javanica. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 61. Accessed 2021-07-31",wfo-0000615166,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615166,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01556
6,1,use,Bark fibres are good for making string. Timber used for cabinet work.,"Colona winitii. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 62. Accessed 2021-07-31",wfo-0000615185,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000615185,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01557
6,1,use,The bark produces good fibres for making string.,"Corchorus aestuans. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 30. Accessed 2021-07-31",wfo-0000619993,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000619993,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01529
