WFOID,vernacularName,identifier,isPreferredName,source,language,countryCode,uri,bibliographicCitation,rights,license
wfo-0000564422,liang man (เลียงมัน)(Central),ver-THA-0000564422.01,0.0,ref-THA-0000564422,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01563,"Berrya cordifolia. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 69. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000564428,liang (เลียง)(General),ver-THA-0000564428.01,0.0,ref-THA-0000564428,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000564428,cha lao (เฉลา)(Northern),ver-THA-0000564428.02,0.0,ref-THA-0000564428,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000564428,po liang (ปอเลียง)(Northern),ver-THA-0000564428.03,0.0,ref-THA-0000564428,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000564428,thum thuai (ทุมทวย)(Central),ver-THA-0000564428.04,0.0,ref-THA-0000564428,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000564428,po man yai (ปอหมันใหญ่)(Northern),ver-THA-0000564428.05,0.0,ref-THA-0000564428,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000564428,yang bai mon (ยางใบมน)(Northern),ver-THA-0000564428.06,0.0,ref-THA-0000564428,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000564428,liang na (เลียงนา)(Northern),ver-THA-0000564428.07,0.0,ref-THA-0000564428,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01564,"Berrya mollis. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 70. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572659,yu (ยู)(Peninsular),ver-THA-0000572659.01,0.0,ref-THA-0000572659,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01515,"Brownlowia emarginata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 13. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572679,prong (โปรง)(Peninsular),ver-THA-0000572679.01,0.0,ref-THA-0000572679,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01516,"Brownlowia peltata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 14. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572679,pong (โปง)(Peninsular),ver-THA-0000572679.02,0.0,ref-THA-0000572679,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01516,"Brownlowia peltata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 14. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572679,nan kleng (นานเกลง)(Peninsular),ver-THA-0000572679.03,0.0,ref-THA-0000572679,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01516,"Brownlowia peltata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 14. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572679,kheng (เข็ง)(Peninsular),ver-THA-0000572679.04,0.0,ref-THA-0000572679,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01516,"Brownlowia peltata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 14. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000572690,nam nong (น้ำนอง)(Peninsular),ver-THA-0000572690.01,0.0,ref-THA-0000572690,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01514,"Brownlowia tersa. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 12. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000576002,malai khao (มลายเขา)(Southwestern),ver-THA-0000576002.01,0.0,ref-THA-0000576002,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01552,"Burretiodendron esquirolii. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 56. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000576002,pho khao (โพเขา)(Southwestern),ver-THA-0000576002.02,0.0,ref-THA-0000576002,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01552,"Burretiodendron esquirolii. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 56. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000576002,kalamak (กาละมัก)(Southwestern),ver-THA-0000576002.03,0.0,ref-THA-0000576002,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01552,"Burretiodendron esquirolii. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 56. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615146,"po phran (ปอพราน)(Eastern, Northeastern)",ver-THA-0000615146.01,0.0,ref-THA-0000615146,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615146,po thi (ปอที)(Eastern),ver-THA-0000615146.02,0.0,ref-THA-0000615146,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615146,po pan (ปอปาน)(Eastern),ver-THA-0000615146.03,0.0,ref-THA-0000615146,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615146,po phi (ปอผี)(Eastern),ver-THA-0000615146.04,0.0,ref-THA-0000615146,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615146,khi ma haeng (ขี้หมาแห้ง)(Northern),ver-THA-0000615146.05,0.0,ref-THA-0000615146,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615146,po khi tun (ปอขี้ตุ่น)(Northern),ver-THA-0000615146.06,0.0,ref-THA-0000615146,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615146,po phan (ปอพาน)(Northern),ver-THA-0000615146.07,0.0,ref-THA-0000615146,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01561,"Colona auriculata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 67. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615151,khanan khao (ขนานเข้า)(Peninsular),ver-THA-0000615151.01,0.0,ref-THA-0000615151,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01559,"Colona diptera. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 65. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615151,kanan (กะนาน)(Peninsular),ver-THA-0000615151.02,0.0,ref-THA-0000615151,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01559,"Colona diptera. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 65. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615151,hua phuengka (หัวพึงกา)(Peninsular),ver-THA-0000615151.03,0.0,ref-THA-0000615151,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01559,"Colona diptera. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 65. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615154,po taeng (ปอแต้ง)(Northeastern),ver-THA-0000615154.01,0.0,ref-THA-0000615154,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01555,"Colona elobata. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 60. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615157,yap bai mon (ยาบใบมน)(Northern),ver-THA-0000615157.01,0.0,ref-THA-0000615157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01558,"Colona flagrocarpa. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 64. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615157,po yap (ปอยาบ)(Northern),ver-THA-0000615157.02,0.0,ref-THA-0000615157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01558,"Colona flagrocarpa. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 64. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615157,yap (ยาบ)(Northern),ver-THA-0000615157.03,0.0,ref-THA-0000615157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01558,"Colona flagrocarpa. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 64. Accessed 2021-07-31",Forest Herbarium,All rights reserved
wfo-0000615157,po-pla (ปอปลา)(Karen-Northern),ver-THA-0000615157.04,0.0,ref-THA-0000615157,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01558,"Colona flagrocarpa. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 64. Accessed 2021-07-31",Forest Herbarium,All rights reserved
