Volume,Part,type,description,bibliographicCitation,WFOID,language,contributor,audience,rightsHolder,created,creator,source,rights,license,URI
9,4,distribution,"Widespread: Thailand, Sumatra, Peninsular Malaysia (rare), W. Java (type), Borneo, Philippines, Sulawesi, Moluccas (Aru), New Guinea including Bismarck Archipelago.","Alsomitra macrocarpa. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 416. Accessed 2021-07-31",wfo-0000528348,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528348,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03981
9,4,distribution,"Widely cultivated in SE Asia (and elsewhere), the wild form (Fig. 3.) mainly in C and E Malesia, Australia and in the Pacific.","Benincasa pruriens hispida. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 421. Accessed 2021-07-31",wfo-0000508549,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000508549,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03984
9,4,distribution,"Thailand, Indigenous of southern Africa, the original wild form probably chiefly in the Kalahari desert; cultivated forms with numerous variants in the warmer part all over the world. Wild growing feral forms are commonly found on waste places.","Citrullus lanatus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 422. Accessed 2021-07-31",wfo-0000607858,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000607858,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03986
9,4,distribution,"Widely distributed in the Old World, northern tropical Africa, east to Arabia through India (type) to Malesia and tropical North Australia.","Coccinia grandis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 423. Accessed 2021-07-31",wfo-0000612919,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000612919,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03988
9,4,distribution,"Thailand, NE India (Assam, type), Myanmar, SW China (Yunnan).","Cucumis hystrix. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 427. Accessed 2021-07-31",wfo-0000628887,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628887,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03990
9,4,distribution,"Cucumis melo, the most variable species in Cucumis, originates from Africa and is at present cultivated all over the world. The origin of the type is unknown.","Cucumis melo. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 428. Accessed 2021-07-31",wfo-0000628914,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628914,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03991
9,4,distribution,"The origin of the cultivated, very variable, Cucumis sativus is unknown, but possibly it is from northern India (type), the same area as the wild variety, var. hardwickii (Royle) Alef., which is supposedly the ancestor of cultivated cucumbers. The var. hardwickii, with small bitter-tasting or sour fruit, ellipsoid or subglobose, 5–8 cm long, is also known from NW and W Thailand, as found growing either in the wild or sold in a local market. It concerns fruits from plants of which the vegetative parts were completely withered (Phonsena et al. 5654, 5684). <a href=""http://www.dnp.go.th/botany/image/flora/9/CUCU_Plate33.jpg"">Plate XXXIII: 1.</a>","Cucumis sativus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 428. Accessed 2021-07-31",wfo-0000628992,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628992,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03993
9,4,distribution,"Widely distributed in Africa and in Austral-Asia: from India, Sri Lanka (type), S China (not recorded for Yunnan), Japan (Ryukyu Isl.) through Indochina and Malesia southeast to N and NE Australia and western Pacific, incl. Norfolk Isl.","Diplocyclos palmatus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 432. Accessed 2021-07-31",wfo-0000650181,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000650181,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03999
9,4,distribution,Endemic to Thailand.,"Gomphogyne cirromitrata minor. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 438. Accessed 2021-07-31",wfo-0000509330,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509330,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04003
9,4,distribution,"Thailand, possibly also Cambodia.","Gomphogyne cirromitrata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 436. Accessed 2021-07-31",wfo-0000509329,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509329,Forest Herbarium,All rights reserved,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04001
