WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000528348,"Climber, 30–50 m long; shoots grooved, 3–4 mm diam., very early glabrescent, at first with minute grey scurf. Tendrils 6–10 cm long, with or without adhesive elongated pads, 5–10 mm long. Leaves: blade thinly coriaceous, ovate or ovate-elliptic, 8–16 by 3–13 cm, glabrous, base rounded or shallowly broadly cordate or sometimes narrowed and obtuse, apex (obtuse or) acute-acuminate, 3(–5) palmately veined, venation ± fine, prominent on both surfaces; petiole 2–4 cm by ca 2 mm, after abscission leaving a raised scar. Lateral shoots and inflorescences arising from a densely pale brown pubescent area. Male inflorescences in short leafy lateral shoots, many-flowered, 1 or 2 times branched, 5–15 cm long; peduncle (1–)2 cm long, sometimes with 1 or 2 additional smaller inflorescences from the same leaf axil; bracts ca 0.5 mm long; female inflorescences not or hardly branched, raceme-like, 5(–10)-flowered, 5–10 cm long. Male flowers: pedicel ca 2 mm long; flower campanulate, 7–10 mm long, receptacle ca 2 by 3 mm; sepals membranous, ca 5 mm long; petals narrowly elliptic, 6–8 mm long, acute, papillose at apex; filaments 2–2.5 mm long; anthers ellipsoid-oblong, 3–4 mm long, thecae papillose-hairy; 3 minute subulate appendages ca 1 mm long in the centre of the flower sometimes present. Female flowers as male, including ovary 15–20 mm long; ovary ca ¾ inferior, half-globose-ellipsoid or ± conical, 5–10 mm wide; styles short; stigmas elongated, 3–4 mm long, at apex deeply 2-lobed. Fruit 20–30 cm diam., with woody exocarp, ca 2 mm thick, green later on brown, inside with a soft spongy layer, opening with 3 incurving valves, fully and densely packed with numerous winged seeds; line of perianth scar paler, at 2–5 cm from the valves. Seeds 25–30 by 20–23 mm, pale brown, with membranous silvery-white butterfly like wing, 10–12 cm wide.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528348,9,4,"Alsomitra macrocarpa. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 416. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03981
wfo-0000508549,"Annual herb, shoots 2–7 m long, stem 3–5 mm diam., sparsely or densely grey or rusty hairy, hairs 2–5 mm long. Probract narrow-or broad-elliptic, (0.5–)1–2 cm long, acute or blunt. Tendrils 2- or 3-branched. Leaves: blade 5–7-angular or shallowly (sometimes deeply) lobed, 7–20 cm diam., cystoliths not apparent, base cordate, margin coarsely dentate, apex (of lobes) acute-acuminate; petiole 4–12(–20) cm long. Male flowers: pedicel 4–15 cm long, hairy; receptacle-tube broadly cup-shaped, 4–6 by 10–15 mm; sepals narrowly elliptic or linear, 10–20 mm long, acute, entire, or (deeply) 2–3-lobed or serrate; petals obovate to narrowly elliptic, 25–40(–70) mm long, subacute or obtuse, with minute mucro, hairy on veins outside, very densely pilose at point of insertion of stamens at ca ⅓ from the base in the receptacle-tube, the hairs screening off a small basal glabrous chamber without or with an inconspicuous disc at the bottom; filaments glabrous, erect, broad, 2–3 mm long; anthers somewhat connivent, 4–5 by 5–7(–10) mm, little exserted, thecae plicate along a broad, flat 3-lobed connective. Female flowers: perianth similar to male but smaller; pedicel 2–4 cm long; ovary densely hairy, (narrowly) ovoid or (narrowly) ellipsoid (cylindrical), 15–20(–40) by 5–10(–15) mm, style stout, 2–3 mm long, stigma stout, 5–10 mm diam., undulating because of 3 horseshoe-shaped lobes; disc a low ± undulating ring; staminodes inserted close to the disc, mostly inconspicuous, 1–2 mm long, flat. Fruit solitary, globose, ellipsoid or narrowly ellipsoid, 4–120 cm long, glabrescent; pericarp thin, leathery, when old woody, 1–1.5 mm thick; mesocarp ± absent or thick and fleshy; fruiting pedicel 3–5 cm long, usually curved, leaving a concave scar after breaking off. Seeds ovate elliptic, 7–10 by 4–7 mm, faces not ornamented, margin narrow, finely 2-grooved.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000508549,9,4,"Benincasa pruriens hispida. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 421. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03984
wfo-0000607858,"Annual herb; stems to 3 m long, 2–4 mm diam., softly grey-hairy, hairs 2–3(–5) mm long. Probract oblong, (sub)obtuse, narrowed at base, 0.5–1.5(–2) cm long, glands not obvious. Tendrils 2- or 3-branched. Leaves: blade ovate to oblong in outline, 5–20 by 3–15 cm, pinnately (deeply) 3–5-lobed, glabrescent above, scabrid below; cystoliths and glands not obvious, base shallowly cordate, margin irregularly dentate, apex and apices of lobes rounded, obtuse or acute; petiole 3–12 cm long, soft hairy. Male flowers: pedicel 1–8 cm long, hairy; receptacle tube 3–4 mm long, villous; sepals linear, 3–5 mm long; petals 5–15 mm long; filaments ca 2 mm long, glabrous, anthers connivent into a globose mass ca 3 mm diam. Female flowers: pedicel 0.5–4 cm long; ovary 6–12 mm long, style 4–5 mm long. Fruit solitary, (sub)globose or ellipsoid, (3–)6–30(–60) cm long, (pale) green or greyish green without or with stripes or blotches, or yellow, glabrescent, smooth; pericarp hard but not woody; pulp (including mesocarp) white, yellow or pink(-red); fruiting pedicel 2–7 cm long. Seeds 6–12 mm long.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000607858,9,4,"Citrullus lanatus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 422. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03986
wfo-0000612919,"Climber to 8 m long, sparsely puberulous, early glabrescent; older stem to 15 mm across, with grey bark. Probract fleshy, elliptic to oblong, 2–3 mm long, caducous. Tendrils unbranched. Leaves: blade slightly succulent, 3–10 cm across, unlobed, (3- or) 5-angular or - lobed, or deeply 3–5(–7-)lobed, or dissected to ⅘ deep, the lobes short to oblong, with apex acute or rounded, glands small, several, near insertion of petiole and along lateral veins, cystoliths in older leaves present, base deeply cordate, margin minutely (blackish) dentate sinuate; petiole 1–2.5 cm long. Male flowers solitary (or 2 or 3); pedicel 20–50 mm long; receptacle-tube cup-shaped, narrowed to the base, 6–8 mm long, ca 6 mm wide at throat, greenish white; sepals oblong-subulate, ca 3 mm long, ± up-curved, pale green; corolla white (pale green veined), broad-campanulate, (15–)25–30 mm long, the lower (½–)⅔ fused, lobes ovate-oblong, acute(-acuminate), inside (sparsely) pubescent; stamens inserted ca 5 mm below the receptacle-throat; filaments either connate or free but coherent, forming a seemingly solid but hollow column (4–)5–6 mm long (sometimes leaving 3 openings at base); anthers two 2 thecous, one 1-thecous, free, but mostly coherent into a subglobose whole, ca 5 mm diam.; the receptacle-tube below the insertion of the stamens densely white-hairy, hiding a basal hollow, ca 3 mm deep, comprising a conspicuous green-yellow cup-shaped disc adnate to the bottom of the tube. Female flowers resembling male flowers, solitary; pedicel 1–3 cm long; ovary oblong, narrowed at both ends, 10(–13) by 2–3) mm; style 3–5 mm long, at base surrounded by a cup-shaped disc; stigmas 3, broad, oblong, 5–7 mm long, papillose; staminodes 3, minute. Fruit pendent, ellipsoid or oblong, 2.5–6 by 1.5–3 cm, apex subacute, green-white blotched, ripening red (starting at the apex), pulp juicy, red; fruiting pedicel 1–4 cm long. Seeds 6–7 by 2.5–3 by ca 1.5 mm, ± smooth, whitish, margin narrow.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000612919,9,4,"Coccinia grandis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 423. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03988
wfo-0000628887,"Annual climber 2–6(–8) m long; wholly (setose) hairy, hairs to 3 mm long; stem (1–)2 mm diam.; monoecious. Tendrils hairy. Leaves: blade circular or ovate in outline, 5–15 cm diam., (3–)5-angular or shallowly lobed (to ca ⅓ deep), both surfaces sparsely or densely finely (appressed) setose-hairy, especially on the veins, hairs brown-red or grey, mostly with thickened base, cystoliths not obvious, base deeply cordate, margin regularly or irregularly serrate dentate, apex, and apices of lobes acute(-acuminate); petiole 1.5–8 cm long, with (appressed) downward curved or subpatent hairs. Male flowers 2–7-fascicled; pedicel 2–5 mm long, hairy; receptacle-tube turbinate-urceolate, ca 5 by 2 mm; sepals 2(–3) mm long; corolla 8–10 mm long, connate part 2–4 mm long, corolla lobes 4–6 mm long, apex (sub)acute, mid-veins setose; stamens inserted about halfway in the receptacle-tube; filaments ca 0.5 mm long, glabrous; anthers 2–2.5 mm long, connective extension (0.5–)1 mm long; disc subglobose, ca 2 mm diam. Female flowers solitary; pedicel 1–5 mm long (or longer, see the note), strigose; ovary narrowly ellipsoid-ovoid, 8–10 by 2–3 mm, strigose, hairs with bulbose thickenings, grey or red-brown, ca 1 mm long; perianth as in male flowers, but sepals somewhat broader; style 2–3 mm long, stigma ca 2.5 mm long, consisting of 3 sessile fleshy lobes, connate at base, lobes at apex 2-lobed, papillose; staminodes ca 1 mm long, inserted about halfway the receptacle tube. Fruit pendent, green or yellowish green, (narrowly) ellipsoid, tapering at both ends and apex shortly beaked, 3–5 by 1–2 cm, beak 2–6.5 mm long, fruit densely set with spine-like 2–5 mm long protuberances; fruiting pedicel 0.2–1 cm long (but see the note). Seeds 3.5–5 by 2–2.5 mm, smooth or hairy.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628887,9,4,"Cucumis hystrix. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 427. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03990
wfo-0000508970,"The small-fruited wild and weedy f. agrestis (Naudin) W.J. de Wilde & Duyfjes likewise is widely distributed in the Old World, viz. Africa, Asia (especially in India) and Australia, including the monsoon area on poorer soils in Malesia and possibly in Indochina; it is not yet found in Thailand. The forma agrestis is distinct by appressed hairs on the ovary and 2–5 cm long fruit; in specimens of the cultivated var. melo (with numerous cultivars) the hairs on the ovary are spreading.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000508970,9,4,"Cucumis melo agrestis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 428. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=03992
wfo-0000628914,"Annual or subperennial trailer to 6 m long, woolly, hirsute or hispid. Leaves: blade ovate or subcircular in outline, (deeply) lobed or unlobed, 3–15 cm diam., mostly hispid, margin shallowly sinuate-toothed, lobes mostly rounded; petiole 3–10 cm long. Male flowers few fascicled; pedicel 3–25 mm long, hairy; receptacle-tube 4–6 mm long; sepals 1–6 mm long; petals elliptic or oblong, 5–20 by 2.5–15 mm, apex obtuse or subacute, united in lower fifth, mostly finely hairy; filaments ca 0.5 mm long; anthers included, 1–2(–2.5) mm long, connective with (entire or) 2-lobed apical extension. Female flowers solitary; pedicel 5–30(–50) mm long; ovary ellipsoid, 4–10(–14) mm long, densely hairy; sepals 1.5–3(–7) mm long; corolla [anders?] 8–15(–25) mm long; style 1–2 mm long, stigma 1.5–2.5 mm diam., lobes lobulate. Fruit globose, ellipsoid, (ob)ovoid or oblong, 2–20(–100) by 2–5(–20) cm, variously coloured, green, yellow, white or brown, plain-coloured, striped or mottled; pericarp leathery, mesocarp juicy or fleshy; fruiting pedicel 2–4 cm long. Seeds 4–15 mm long, 1–2 mm thick, usually unwinged.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628914,9,4,"Cucumis melo. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 428. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03991
wfo-0000628992,"Annual climber or trailer, with fibrous roots, shoots to 5 m long, plant scabrid. Leaves: blade broadly ovate in outline, 10–15(–20) cm diam., (shallowly or) deeply 5-lobed, the middle lobe largest, lobes at apex acute-acuminate, margin finely dentate, both surfaces sparsely hairy; petiole 5–10 cm long. Male flowers solitary or few-fascicled; pedicel 5–20 mm long, hairy; receptacle-tube 4–5(–10) mm long, hairy; sepals 4–5(–7) mm long; petals (10–)20(–25) mm long, at base fused for ⅓; filaments short; anthers included or hardly protruding, 2.5–3 mm long, connective extension slender, entire or 2-lobed; disc 1–1.5 mm diam. Female flowers solitary (or few-fascicled); pedicel 2–20 mm long; ovary 10(–20 in certain cultivars) mm long, densely hirsute or glabrous; perianth similar as in male flowers; style short, stigma 2–3 mm diam., lobes lobulate; staminodes small. Fruit ellipsoid to cylindrical, 5–20(–50) cm long, blunt at apex, mono-coloured, whitish or green, or variously bi-coloured (striped), white, green or yellow(-brown); pericarp thin; pulp whitish or yellowish; fruiting pedicel 1.5–4 cm long. Seeds elliptic, 7–12 mm long, unwinged.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628992,9,4,"Cucumis sativus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 428. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03993
wfo-0000629095,"Plant including leaves hairy. Leaves: blade lobed or unlobed, ± reniform in outline. Flowers: pedicel terete; receptacle-tube campanulate; sepals linear in male and female flowers. Fruits (blue-)green or orange, smooth or warty; fruiting pedicel stout, ± terete, spongy, often with a ± fissured surface, not widened at the transition to the fruit. Seeds ca 20 mm long.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000629095,9,4,"Cucurbita maxima. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 431. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03995
wfo-0000629110,"Plants including leaves hairy, not scabrous. Leaves: blade lobed, lobes acute or obtuse. Male flowers: pedicel subterete; receptacle-tube (shortly) campanulate; sepals linear. Female flowers: pedicel ± angular; receptacle-tube as in male; sepals ± linear or mostly leaf-like broadened at apex (long-clawed). Fruit (depressed) globose, elongated or flask-shaped, often shallowly furrowed (sulcate) from apex to petiole; fruiting pedicel angled, distinctly broadened at the transition to the fruit. Seeds variable in size, 10–15(–20) mm long.",general,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000629110,9,4,"Cucurbita moschata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 431. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03996
