WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000528348,"Tall climber in evergreen forest, limestone; at low altitudes.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000528348,9,4,"Alsomitra macrocarpa. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 416. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03981
wfo-0000612919,"Prefers a (strong to) light monsoon climate. Common in open forest, scrub, along waste land, and roadsides; 0–400 m altitude; flowering & fruiting throughout the year.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000612919,9,4,"Coccinia grandis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 423. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03988
wfo-0000628887,"Scrub, roadsides, forest edges; on soil over granite as well as on limestone; 200–1,800 m altitude.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000628887,9,4,"Cucumis hystrix. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 427. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03990
wfo-0000650181,"Disturbed wet forest margins, seasonal forest; thickets, evergreen forest, bamboo forest, grass-land; in limestone areas, but also found on granite bedrock; 0–1,600 m altitude; flowering August and September; fruiting September to December.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000650181,9,4,"Diplocyclos palmatus. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 432. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03999
wfo-0000509330,"In open scrub; on limestone, in rock crevices, or among stones; up to 550 m altitude; flowering & fruiting mainly between September and January.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509330,9,4,"Gomphogyne cirromitrata minor. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 438. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04003
wfo-0000509329,"Open forest and scrub, and over rocks; common on limestone, also on granite; lowland up to 1,800 m altitude; flowering & fruiting mainly in the rainy season.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509329,9,4,"Gomphogyne cirromitrata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 436. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04001
wfo-0000705802,"Thickets, grassy slopes; on limestone as well as on granite bedrock; flowering & fruiting during September to December; at altitudes between sea-level and 1,600 m.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000705802,9,4,"Gomphogyne heterosperma. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 440. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04004
wfo-0000509331,"On open ground and grassy slopes, in bamboo bushes, common on rocky slopes; on granite bedrock and limestone; 1,000–1,800 m altitude; flowering & fruiting between September and December.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509331,9,4,"Gomphogyne heterosperma vittata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 442. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04006
wfo-0000712769,"Forest edges, clearings, scrub, in hedges and in open fields; 0–1,000 m. altitude; flowering & fruiting throughout the year.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000712769,9,4,"Gymnopetalum chinense. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 443. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04008
wfo-0000509456,"Roadsides, disturbed places; 0–1,000 m altitude; flowering & fruiting throughout the year.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000509456,9,4,"Gymnopetalum scabrum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 445. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04009
wfo-0000713301,"Exposed on limestone bed-rock; 1,750–2,400 m altitude; flowering during September–November; fruiting during October–December.",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000713301,9,4,"Gynostemma microspermum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 448. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04011
wfo-0000713306,"In a variety of habitats: damp places in scrub and forest, often near water courses, also on limestone; at 200–2,400 m altitude; possible also at sea-level in the lowlands. Flowering & fruiting all through the year, but less frequent in April and May.<br><br>The following forms can be recognized for Thailand:",ecology,EN,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000713306,9,4,"Gynostemma pentaphyllum. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 450. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04012
