WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000511487,ver-THA-0000511487.01,lai thong (ล่ายทง)(Northern),0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,Forest Herbarium,All rights reserved,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",7,3
wfo-0000511487,ver-THA-0000511487.02,mon hok (หมอนฮอก)(Northern),0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,Forest Herbarium,All rights reserved,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",7,3
wfo-0000511487,ver-THA-0000511487.03,thian dam luang (เทียนตำหลวง)(Northern),0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,Forest Herbarium,All rights reserved,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",7,3
wfo-0000511487,ver-THA-0000511487.04,thian dam (เทียนดำ)(Central),0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,Forest Herbarium,All rights reserved,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",7,3
wfo-0000511487,ver-THA-0000511487.05,ta-po-a-su (ตาเปาะอาชู)(Malay-Peninsular),0.0,ref-THA-0000511487,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728,Forest Herbarium,All rights reserved,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",7,3
wfo-0000755470,ver-THA-0000755470.01,ya kong loi (หญ้ากองลอย)(Mae Hong Son),0.0,ref-THA-0000755470,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02512,Forest Herbarium,All rights reserved,"Alisma plantago-aquatica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 352. Accessed 2021-07-31",7,3
wfo-0000529089,ver-THA-0000529089.01,"hom (หอม)(Northern, Eastern)",0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,Forest Herbarium,All rights reserved,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",7,3
wfo-0000529089,ver-THA-0000529089.02,"kratuk (กระตุก)(Northern, Eastern)",0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,Forest Herbarium,All rights reserved,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",7,3
wfo-0000529089,ver-THA-0000529089.03,"nut (นูด)(Northern, Eastern)",0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,Forest Herbarium,All rights reserved,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",7,3
wfo-0000529089,ver-THA-0000529089.04,"prok (ปรก)(Northern, Eastern)",0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,Forest Herbarium,All rights reserved,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",7,3
wfo-0000529089,ver-THA-0000529089.05,"satue (สะตือ)(Northern, Eastern)",0.0,ref-THA-0000529089,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584,Forest Herbarium,All rights reserved,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",7,3
