wfo_id,AssessmentID,TaxonID,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0001296114,2826530,32897,Vismia pauciflora,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,HYPERICACEAE,Vismia,pauciflora,,,,Milne-Redh.,Endangered,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32897a2826530.en,"(2007). Vismia pauciflora: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32897a2826530.en"
wfo-0000212817,2826772,32900,Baikiaea ghesquiereana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Baikiaea,ghesquiereana,,,,J.Léonard,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32900a2826772.en,"(2008). Baikiaea ghesquiereana: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32900a2826772.en"
wfo-0000212038,2826829,32901,Baphia semseiana,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Baphia,semseiana,,,,Brummitt,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32901a2826829.en,"(2011). Baphia semseiana: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32901a2826829.en"
wfo-0000199961,2827285,32908,Millettia eriocarpa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Millettia,eriocarpa,,,,Dunn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32908a2827285.en,"(2011). Millettia eriocarpa: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32908a2827285.en"
wfo-0000200614,2827608,32912,Millettia sacleuxii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Millettia,sacleuxii,,,,Dunn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32912a2827608.en,"(2011). Millettia sacleuxii: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32912a2827608.en"
wfo-0000200648,2827722,32913,Millettia schliebenii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Millettia,schliebenii,,,,Harms,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32913a2827722.en,"(2011). Millettia schliebenii: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32913a2827722.en"
wfo-0000165873,2828005,32917,Cynometra filifera,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Cynometra,filifera,,,,Harms,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32917a2828005.en,"(2008). Cynometra filifera: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32917a2828005.en"
wfo-0000165883,2828061,32918,Cynometra gillmanii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Cynometra,gillmanii,,,,J.Léonard,Endangered,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32918a2828061.en,"(2008). Cynometra gillmanii: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32918a2828061.en"
wfo-0000171666,2828115,32919,Dalbergia acariaeantha,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Dalbergia,acariaeantha,,,,Harms,Endangered,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32919a2828115.en,"(2011). Dalbergia acariiantha: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t32919a2828115.en"
wfo-0000171043,2828238,32920,Tessmannia densiflora,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Tessmannia,densiflora,,,,Harms,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32920a2828238.en,"(2008). Tessmannia densiflora: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t32920a2828238.en"
wfo-0000482472,2829306,32996,Picea martinezii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Picea,martinezii,,,,T.F.Patt.,Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v); C1",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t32996a2829306.en,"(2011). Picea martinezii: Thomas, P. &amp; Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t32996a2829306.en"
wfo-0000651322,2830391,33011,Dipterocarpus dyeri,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,dyeri,,,,Pierre,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33011a2830391.en,"(2017). Dipterocarpus dyeri: Phan, K.L., Newman, M., Khou, E., Hoang, V.S., Vu, V.D., Nguyen, H.N., Luu, H.T., Pooma, R., Nanthavong, K. &amp; Ly, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33011a2830391.en"
wfo-0000651338,2830533,33012,Dipterocarpus grandiflorus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,grandiflorus,,,,Blanco,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33012a2830533.en,"(2017). Dipterocarpus grandiflorus: Ly, V., Nanthavong, K., Pooma, R., Luu, H.T., Vu, V.D., Barstow, M., Nguyen, H.N., Hoang, V.S., Khou, E. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33012a2830533.en"
wfo-0000651356,2830703,33013,Dipterocarpus kerrii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,kerrii,,,,King,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33013a2830703.en,"(2017). Dipterocarpus kerrii: Ly, V., Nanthavong, K., Pooma, R., Luu, H.T., Nguyen, H.N., Barstow, M., Vu, V.D., Hoang, V.S., Khou, E. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33013a2830703.en"
wfo-0000724550,2831294,33019,Hopea griffithii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,griffithii,,,,Kurz,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33019a2831294.en,"(2017). Hopea griffithii: Ly, V., Nanthavong, K., Hoang, V.S., Luu, H.T., Pooma, R., Khou, E. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33019a2831294.en"
wfo-0000500408,2831427,33025,Shorea farinosa,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,farinosa,,,,C.E.C.Fisch.,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33025a2831427.en,"(2017). Shorea farinosa: Khou, E., Pooma, R. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33025a2831427.en"
wfo-0000500568,2831514,33026,Shorea gratissima,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,gratissima,,,,(Wall. ex Kurz) Dyer,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33026a2831514.en,"(2017). Shorea gratissima: Pooma, R., Barstow, M. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33026a2831514.en"
wfo-0000167233,2831895,33046,Newtonia erlangeri,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Newtonia,erlangeri,,,,(Harms) Brenan,Endangered,A4ad,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2012.rlts.t33046a2831895.en,"(2008). Newtonia erlangeri: Eastern Arc Mountains &amp; Coastal Forests CEPF Plant Assessment Project. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2012.rlts.t33046a2831895.en"
wfo-0000496652,2832597,33105,Shorea bracteolata,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,bracteolata,,,,Dyer,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33105a2832597.en,"(2017). Shorea bracteolata: Newman, M. &amp; Pooma, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33105a2832597.en"
wfo-0000500590,2832740,33113,Shorea glauca,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,glauca,,,,King,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33113a2832740.en,"(2017). Shorea glauca: Newman, M. &amp; Pooma, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33113a2832740.en"
wfo-0000500559,2832944,33117,Shorea hypochra,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,hypochra,,,,Hance,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33117a2832944.en,"(2017). Shorea hypochra: Nguyen, H.N., Luu, H.T., Vu, V.D., Newman, M., Pooma, R., Hoang, V.S., Khou, E., Ly, V. &amp; Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33117a2832944.en"
wfo-0000500601,2833256,33124,Shorea longisperma,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,longisperma,,,,Roxb.,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33124a2833256.en,"(2017). Shorea longisperma: Newman, M. &amp; Pooma, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33124a2833256.en"
wfo-0000537347,2833752,33166,Anisoptera costata,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Anisoptera,costata,,,,Korth.,Endangered,A2acd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33166a2833752.en,"(2017). Anisoptera costata: Nguyen, H.N., Vu, V.D., Luu, H.T., Hoang, V.S., Pooma, R., Khou, E., Nanthavong, K., Newman, M., Ly, V. &amp; Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33166a2833752.en"
wfo-0000648643,2834184,33171,Diospyros capricornuta,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,capricornuta,,,,F.White,Endangered,"B2ab(iii,v)",3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33171a2834184.en,"(2007). Diospyros capricornuta: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33171a2834184.en"
wfo-0000172738,2835450,33241,Pterocarpus indicus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Pterocarpus,indicus,,,,Willd.,Endangered,A3cd+4cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2018-2.rlts.t33241a2835450.en,"(2018). Pterocarpus indicus: Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2018-2.rlts.t33241a2835450.en"
wfo-0000724639,2835513,33252,Hopea recopei,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,recopei,,,,Pierre ex Laness.,Endangered,A2c,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33252a2835513.en,"(2017). Hopea recopei: Newman, M.F., Nanthavong, K., Pooma, R., Luu, H.T., Nguyen, H.N., Vu, V.D., Hoang, V.S., Khou, E. &amp; Ly, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33252a2835513.en"
wfo-0000500424,2835825,33275,Shorea faguetiana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,faguetiana,,,,F.Heim.,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33275a2835825.en,"(2017). Shorea faguetiana: Pooma, R., Newman, M. &amp; Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33275a2835825.en"
wfo-0000500565,2835934,33276,Shorea henryana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,henryana,,,,Pierre,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33276a2835934.en,"(2017). Shorea henryana: Ly, V., Khou, E., Hoang, V.S., Barstow, M., Pooma, R. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33276a2835934.en"
wfo-0000651305,2836202,33373,Dipterocarpus chartaceus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,chartaceus,,,,Symington,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33373a2836202.en,"(2017). Dipterocarpus chartaceus: Pooma, R. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33373a2836202.en"
wfo-0000724641,2836450,33393,Hopea reticulata,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,reticulata,,,,Tardieu,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t33393a2836450.en,"(2022). Hopea reticulata: Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t33393a2836450.en"
wfo-0000651354,2837033,33477,Dipterocarpus intricatus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,intricatus,,,,Dyer,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33477a2837033.en,"(2017). Dipterocarpus intricatus: Ly, V., Nanthavong, K., Pooma, R., Luu, H.T., Nguyen, H.N., Vu, V.D., Hoang, V.S., Khou, E. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33477a2837033.en"
wfo-0000724676,2837233,33479,Hopea thorelii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,thorelii,,,,Pierre,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33479a2837233.en,"(2017). Hopea thorelii: Newman, M. &amp; Pooma, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33479a2837233.en"
wfo-0000499376,2837487,33481,Shorea sumatrana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,sumatrana,,,,(Slooten ex Thorenaar) Desch,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33481a2837487.en,"(2017). Shorea sumatrana: Pooma, R. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33481a2837487.en"
wfo-0000423179,2837625,33482,Vatica diospyroides,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Vatica,diospyroides,,,,Symington,Endangered,"B1ab(i,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33482a2837625.en,"(2017). Vatica diospyroides: Pooma, R., Newman, M. &amp; Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33482a2837625.en"
wfo-0000423251,2837721,33483,Vatica philastreana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Vatica,philastreana,,,,Pierre,Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33483a2837721.en,"(2017). Vatica philastraena: Barstow, M. &amp; Newman, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t33483a2837721.en"
wfo-0000197130,2839569,33972,Sindora tonkinensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Sindora,tonkinensis,,,,A.Chev. ex K.Larsen & S.S.Larsen,Endangered,A2cd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2025-2.rlts.t33972a2839569.en,"(2025). Sindora tonkinensis: Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2025-2.rlts.t33972a2839569.en"
wfo-0000290897,2840268,34011,Quercus georgiana,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,georgiana,,,,M.A.Curtis,Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2015-4.rlts.t34011a2840268.en,"(2015). Quercus georgiana: Wenzell, K. &amp; Kenny, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2015-4.rlts.t34011a2840268.en"
wfo-0000290660,2840625,34020,Quercus engelmannii,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,engelmannii,,,,Greene,Endangered,A3c,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-2.rlts.t34020a2840625.en,"(2016). Quercus engelmannii: Beckman, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-2.rlts.t34020a2840625.en"
wfo-0000496705,2840676,34023,Sequoiadendron giganteum,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Sequoiadendron,giganteum,,,,(Lindl.) J.T.Buchholz,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34023a2840676.en,"(2011). Sequoiadendron giganteum: Schmid, R. &amp; Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34023a2840676.en"
wfo-0000437871,2841558,34051,Sequoia sempervirens,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Sequoia,sempervirens,,,,(D.Don) Endl.,Endangered,A2acd,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34051a2841558.en,"(2011). Sequoia sempervirens: Farjon, A. &amp; Schmid, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34051a2841558.en"
wfo-0000946711,2841625,34053,Alnus maritima,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Alnus,maritima,,,,(Marshall) Muhl. ex Nutt.,Endangered,"B2ab(ii,iii,iv)",3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2016-3.rlts.t34053a2841625.en,"(2014). Alnus maritima: Stritch, L., Roy, S., Shaw, K., Wilson, B. &amp; Rivers, M.C. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-3.rlts.t34053a2841625.en"
wfo-0000594959,2842288,34065,Cephalotaxus hainanensis,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,TAXACEAE,Cephalotaxus,hainanensis,,,,H.L.Li,Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34065a2842288.en,"(2010). Cephalotaxus hainanensis: Yang, Y. &amp; Liao, W. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34065a2842288.en"
wfo-0000485215,2842616,34069,Podocarpus globulus,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,globulus,,,,de Laub.,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34069a2842616.en,"(2011). Podocarpus globulus: Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34069a2842616.en"
wfo-0000485192,2844486,34085,Podocarpus hispaniolensis,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,hispaniolensis,,,,de Laub.,Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34085a2844486.en,"(2012). Podocarpus hispaniolensis: Gardner, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34085a2844486.en"
wfo-0000485632,2844610,34087,Podocarpus laubenfelsii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,laubenfelsii,,,,Tiong,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34087a2844610.en,"(2011). Podocarpus laubenfelsii: Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34087a2844610.en"
wfo-0000475870,2845003,34091,Podocarpus nakaii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,nakaii,,,,Hayata,Endangered,"B2ab(iii,v); C2a(i)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34091a2845003.en,"(2010). Podocarpus nakaii: Thomas, P. &amp; Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34091a2845003.en"
wfo-0000475876,2845128,34093,Podocarpus pendulifolius,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,pendulifolius,,,,J.T.Buchholz & N.E.Gray,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34093a2845128.en,"(2011). Podocarpus pendulifolius: Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34093a2845128.en"
wfo-0000475905,2845405,34096,Podocarpus rostratus,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,rostratus,,,,L.Laurent,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34096a2845405.en,"(2011). Podocarpus rostratus: Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34096a2845405.en"
wfo-0000484939,2845580,34099,Podocarpus sellowii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,sellowii,,,,Klotzsch ex Endl.,Endangered,A2c,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34099a2845580.en,"(2012). Podocarpus sellowii: Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34099a2845580.en"
wfo-0000484937,2845798,34104,Podocarpus transiens,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,transiens,,,,(Pilg.) de Laub.,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34104a2845798.en,"(2011). Podocarpus transiens: Farjon, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t34104a2845798.en"
