wfo_id,AssessmentID,TaxonID,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0001169694,10167119,39179,Neomacounia nitida,PLANTAE,BRYOPHYTA,HYPNALES,BRYOPSIDA,NECKERACEAE,Neomacounia,nitida,,,,(Lindb.) Ireland,Extinct,,2.3,,Global,https://doi.org/10.2305/iucn.uk.2000.rlts.t39179a10167119.en,"(2000). Neomacounia nitida: Bryophyte Specialist Group. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2000.rlts.t39179a10167119.en"
wfo-0000516207,10847953,44074,Achyranthes atollensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Achyranthes,atollensis,,,,H.St.John,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2003.rlts.t44074a10847953.en,"(2003). Achyranthes atollensis: Bruegmann, M.M. &amp; Caraway, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2003.rlts.t44074a10847953.en"
wfo-0000042970,10848934,44078,Argyroxiphium virescens,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Argyroxiphium,virescens,,,,Hillebr.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2003.rlts.t44078a10848934.en,"(2003). Argyroxiphium virescens: Bruegmann, M.M. &amp; Caraway, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2003.rlts.t44078a10848934.en"
wfo-0000830867,10851418,44093,Cyanea cylindrocalyx,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,cylindrocalyx,,,,"(Gaudich.) Lammers, Givnish & Sytsma",Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2003.rlts.t44093a10851418.en,"(2003). Cyanea cylindrocalyx: Bruegmann, M.M. &amp; Caraway, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2003.rlts.t44093a10851418.en"
wfo-0000830852,10855528,44101,Cyanea comata,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,comata,,,,Hillebr.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2003.rlts.t44101a10855528.en,"(2003). Cyanea comata: Bruegmann, M.M. &amp; Caraway, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2003.rlts.t44101a10855528.en"
wfo-0000830419,10861706,44126,Clermontia multiflora,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Clermontia,multiflora,,,,Hillebr.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2003.rlts.t44126a10861706.en,"(2003). Clermontia multiflora: Bruegmann, M.M. &amp; Caraway, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2003.rlts.t44126a10861706.en"
wfo-0000017512,10949148,44867,Psiadia schweinfurthii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Psiadia,schweinfurthii,,,,Balf.f.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2004.rlts.t44867a10949148.en,"(2004). Psiadia schweinfurthii: Miller, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2004.rlts.t44867a10949148.en"
wfo-0000055131,10953225,44850,Pluchea glutinosa,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pluchea,glutinosa,,,,Balf.f.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2004.rlts.t44850a10953225.en,"(2004). Pluchea glutinosa: Miller, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2004.rlts.t44850a10953225.en"
wfo-0000426293,10970572,45081,Valerianella affinis,PLANTAE,TRACHEOPHYTA,DIPSACALES,MAGNOLIOPSIDA,CAPRIFOLIACEAE,Valerianella,affinis,,,,Balf.f.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2004.rlts.t45081a10970572.en,"(2004). Valerianella affinis: MIller, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2004.rlts.t45081a10970572.en"
wfo-0001124075,11068836,46603,Adiantum lianxianense,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,PTERIDACEAE,Adiantum,lianxianense,,,,Ching & Y.X.Ling in Y.X.Ling,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2004.rlts.t46603a11068836.en,"(2004). Adiantum lianxianense: China Plant Specialist Group. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2004.rlts.t46603a11068836.en"
