wfo_id,AssessmentID,TaxonID,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0001019777,58396933,51247690,Brugmansia sanguinea,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Brugmansia,sanguinea,,,,(Ruiz & Pavón) D. Don,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t51247690a58396933.en,"(2014). Brugmansia sanguinea: Hay, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t51247690a58396933.en"
wfo-0001019786,58903534,51247712,Brugmansia vulcanicola,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Brugmansia,vulcanicola,,,,(A.S.Barclay) R.E.Schult.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t51247712a58903534.en,"(2014). Brugmansia vulcanicola: Hay, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t51247712a58903534.en"
wfo-0001019755,58906215,38124,Brugmansia aurea,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Brugmansia,aurea,,,,Lagerh.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t38124a58906215.en,"(2014). Brugmansia aurea: Hay, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t38124a58906215.en"
wfo-0001019785,58908295,38125,Brugmansia versicolor,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Brugmansia,versicolor,,,,Lagerh.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t38125a58908295.en,"(2014). Brugmansia versicolor: Hay, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t38125a58908295.en"
wfo-0001019783,58913403,51247699,Brugmansia suaveolens,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Brugmansia,suaveolens,,,,(Willd.) Sweet,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t51247699a58913403.en,"(2014). Brugmansia suaveolens: Hay, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t51247699a58913403.en"
wfo-0000371229,61526819,32059,Mangifera casturi,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,ANACARDIACEAE,Mangifera,casturi,,,,Kosterm.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-3.rlts.t32059a61526819.en,"(2014). Mangifera casturi: Rhodes, L. &amp; Maxted, N. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-3.rlts.t32059a61526819.en"
wfo-0000692148,62077322,30408,Franklinia alatamaha,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,THEACEAE,Franklinia,alatamaha,,,,Marshall,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2015-2.rlts.t30408a62077322.en,"(2015). Franklinia alatamaha: Rivers, M.C. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2015-2.rlts.t30408a62077322.en"
wfo-0000193785,62758122,62758119,Arachis rigonii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Arachis,rigonii,,,,Krapov. & W.C.Greg.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t62758119a62758122.en,"(2020). Arachis rigonii: Atahuachi, M., Clegg, R. &amp; Vique, I. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t62758119a62758122.en"
wfo-0000133120,67370818,37595,Lachanodes arborea,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Lachanodes,arborea,,,,(Roxb.) B.Nord.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37595a67370818.en,"(2015). Lachanodes arborea: Lambdon, P.W. &amp; Ellick, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37595a67370818.en"
wfo-0000458817,67371983,30560,Trochetiopsis erythroxylon,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Trochetiopsis,erythroxylon,,,,(G.Forst.) Marais,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t30560a67371983.en,"(2015). Trochetiopsis erythroxylon: Lambdon, P.W. &amp; Ellick, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t30560a67371983.en"
wfo-0000512199,122926208,122926206,Abutilon pitcairnense,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Abutilon,pitcairnense,,,,Fosberg,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t122926206a122926208.en,"(2017). Abutilon pitcairnense: Bárrios, S. &amp; Smyth, N. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t122926206a122926208.en"
wfo-0000754541,123986038,123986030,Agave lurida,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Agave,lurida,,,,Aiton,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-1.rlts.t123986030a123986038.en,"(2018). Agave lurida: García-Mendoza, A.J. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-1.rlts.t123986030a123986038.en"
wfo-0000336106,126613386,126612397,Csapodya splendens,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Csapodya,splendens,,,,(Breedlove & Lorence) Borhidi,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126612397a126613386.en,"(2020). Deppea splendens: Fuentes, A.C.D., Martínez Salas, E. &amp; Samain, M.-S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126612397a126613386.en"
wfo-0000925847,142383583,38493,Corypha taliera,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Corypha,taliera,,,,Roxb.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2026-1.rlts.t38493a142383583.en,"(2025). Corypha taliera: Dhyani, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2026-1.rlts.t38493a142383583.en"
wfo-0000193869,149811526,30392,Sophora toromiro,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Sophora,toromiro,,,,(Phil.) Skottsb.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t30392a149811526.en,"(2021). Sophora toromiro: Rivera Caniulao, M. &amp; Chaparro, C.B. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t30392a149811526.en"
wfo-0001426304,154696297,152357598,Amomum sumatranum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Amomum,sumatranum,,,,(Valeton) Skornick. & Hlavatá,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t152357598a154696297.en,"(2019). Amomum sumatranum: Olander, S.B. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t152357598a154696297.en"
wfo-0000653941,164117292,164111324,Friedmannodendron rodriguesianum,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Friedmannodendron,rodriguesianum,,,,(F.Friedmann) Le Péchon & Skema,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-2.rlts.t164111324a164117292.en,"(2021). Dombeya rodriguesiana: Tatayah, V., Jhangeer-Khan, R. &amp; Bégué, J.A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-2.rlts.t164111324a164117292.en"
wfo-0000826061,184207893,44080,Brighamia insignis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Brighamia,insignis,,,,A.Gray,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t44080a184207893.en,"(2022). Brighamia insignis: Walsh, S., Nyberg, B. &amp; Wood, K. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t44080a184207893.en"
wfo-0000758828,197312879,110097724,Aloe silicicola,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPHODELACEAE,Aloe,silicicola,,,,H.Perrier,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t110097724a197312879.en,"(2018). Aloe silicicola: Rakotoarisoa, S.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t110097724a197312879.en"
wfo-0000184535,227965606,226776565,Amherstia nobilis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Amherstia,nobilis,,,,Wall.,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-1.rlts.t226776565a227965606.en,"(2023). Amherstia nobilis: Rivers, M.C. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2024-1.rlts.t226776565a227965606.en"
wfo-0000027863,241413513,34169,Dendroseris gigantea,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Dendroseris,gigantea,,,,Johow,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t34169a241413513.en,"(2023). Dendroseris gigantea: Cádiz, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t34169a241413513.en"
wfo-0000667348,243423919,41882,Encephalartos brevifoliolatus,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,brevifoliolatus,,,,Vorster,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41882a243423919.en,"(2020). Encephalartos brevifoliolatus: Bösenberg, J.D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41882a243423919.en"
wfo-0000667385,243426977,41888,Encephalartos heenanii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,heenanii,,,,R.A.Dyer,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41888a243426977.en,"(2020). Encephalartos heenanii: Bösenberg, J.D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41888a243426977.en"
wfo-0000667435,243431182,41896,Encephalartos nubimontanus,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,nubimontanus,,,,P.J.H.Hurter,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41896a243431182.en,"(2020). Encephalartos nubimontanus: Bösenberg, J.D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41896a243431182.en"
wfo-0000667448,243432097,41764,Encephalartos relictus,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,relictus,,,,P.J.H.Hurter,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41764a243432097.en,"(2020). Encephalartos relictus: Bösenberg, J.D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41764a243432097.en"
wfo-0000667480,243434007,41881,Encephalartos woodii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Encephalartos,woodii,,,,Sander,Extinct in the Wild,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41881a243434007.en,"(2020). Encephalartos woodii: Bösenberg, J.D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t41881a243434007.en"
