wfo_id,AssessmentID,TaxonID,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0001268081,754695,157961,Urogentias ulugurensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,GENTIANACEAE,Urogentias,ulugurensis,,,,Gilg & Gilg-Ben.,Near Threatened,B1a+2a,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157961a754695.en,"(2008). Urogentias ulugurensis: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157961a754695.en"
wfo-0000648611,755006,157968,Diospyros bussei,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,bussei,,,,Gürke,Near Threatened,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157968a755006.en,"(2007). Diospyros bussei: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157968a755006.en"
wfo-0000730444,755097,157969,Impatiens engleri,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,engleri,,,,Gilg,Near Threatened,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157969a755097.en,"(2007). Impatiens engleri: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157969a755097.en"
wfo-0000038685,759682,158073,Helichrysum kalandanum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Helichrysum,kalandanum,,,,Lisowski,Near Threatened,B2a,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158073a759682.en,"(2006). Helichrysum kalandanum: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158073a759682.en"
wfo-0001101763,759966,158079,Oxygonum lobatum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Oxygonum,lobatum,,,,R.A.Graham,Near Threatened,B1a+2a,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158079a759966.en,"(2008). Oxygonum lobatum: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158079a759966.en"
wfo-0000094284,760134,158084,Sphaeranthus spathulatus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Sphaeranthus,spathulatus,,,,Peter,Near Threatened,B2a,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158084a760134.en,"(2006). Sphaeranthus spathulatus: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158084a760134.en"
wfo-0000702069,760292,158087,Gerrardanthus grandiflorus,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,CUCURBITACEAE,Gerrardanthus,grandiflorus,,,,Gilg ex Cogn.,Near Threatened,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158087a760292.en,"(2006). Gerrardanthus grandiflorus: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158087a760292.en"
wfo-0000620468,762518,158140,Cordia faulknerae,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,CORDIACEAE,Cordia,faulknerae,,,,Verdc.,Near Threatened,B2b(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158140a762518.en,"(2007). Cordia faulknerae: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158140a762518.en"
wfo-0000497241,763135,158153,Saintpaulia ionantha,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Saintpaulia,ionantha,,,,I.Darbysh. & Pócs,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158153a763135.en,"(2008). Saintpaulia ionantha: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158153a763135.en"
wfo-0001074160,766810,158211,Mostuea microphylla,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,GELSEMIACEAE,Mostuea,microphylla,,,,Engl.,Near Threatened,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158211a766810.en,"(2008). Mostuea microphylla: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158211a766810.en"
wfo-0001281406,767400,158225,Ludwigia speciosa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,ONAGRACEAE,Ludwigia,speciosa,,,,"(Brenan) Hoch, Goldblatt & P.H.Raven",Near Threatened,B2a,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158225a767400.en,"(2008). Ludwigia speciosa: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158225a767400.en"
wfo-0001253740,771341,158304,Streptocarpus montanus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,montanus,,,,Oliv.,Near Threatened,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158304a771341.en,"(2008). Streptocarpus montanus: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158304a771341.en"
wfo-0000632303,772379,158333,Cylicomorpha parviflora,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,CARICACEAE,Cylicomorpha,parviflora,,,,Urb.,Near Threatened,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158333a772379.en,"(2006). Cylicomorpha parviflora: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. &amp; Wilkins, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158333a772379.en"
wfo-0001277683,774025,158369,Streptocarpus inflatus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Streptocarpus,inflatus,,,,B.L.Burtt,Near Threatened,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158369a774025.en,"(2008). Streptocarpus inflatus: IUCN SSC East African Plants Red List Authority. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158369a774025.en"
wfo-0001087331,774133,158373,Olax pentandra,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,OLACACEAE,Olax,pentandra,,,,Sleumer,Near Threatened,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158373a774133.en,"(2008). Olax pentandra: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. &amp; Wabuyele, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158373a774133.en"
wfo-0000801545,1050155,164440,Zannichellia obtusifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Zannichellia,obtusifolia,,,,"Talavera, Garcia-Murillo & Smit",Near Threatened,"B2ab(ii,iii,iv)",3.1,Decreasing,Global & Mediterranean,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t164440a1050155.en,"(2013). Zannichellia obtusifolia: García Murillo, P. &amp; Rankou, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t164440a1050155.en"
wfo-0000260722,1078646,165178,Origanum scabrum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Origanum,scabrum,,,,Boiss. & Heldr.,Near Threatened,B1b(iii)+2b(iii),3.1,Unknown,"Global, Europe & Mediterranean",https://doi.org/10.2305/iucn.uk.2025-1.rlts.t165178a1078646.en,"(2023). Origanum scabrum: Karousou, R. &amp; Antaloudaki, E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2025-1.rlts.t165178a1078646.en"
wfo-0000458679,1082712,165444,Tamarix jordanis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,TAMARICACEAE,Tamarix,jordanis,,,,Boiss.,Near Threatened,B1b(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t165444a1082712.en,"(2020). Tamarix jordanis: Crowley, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t165444a1082712.en"
wfo-0000189075,1314728,170467,Vigna procera,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vigna,procera,,,,Welw. ex Hiern,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t170467a1314728.en,"(2019). Vigna procera: Maxted, N. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t170467a1314728.en"
wfo-0000648971,1383426,173400,Diospyros fuscovelutina,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,fuscovelutina,,,,Baker,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173400a1383426.en,"(2017). Diospyros fuscovelutina: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173400a1383426.en"
wfo-0000649229,1384670,173426,Diospyros longiflora,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,longiflora,,,,Letouzey & F.White,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2015-4.rlts.t173426a1384670.en,"(2015). Diospyros longiflora: Gosline, G. &amp; Cheek, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2015-4.rlts.t173426a1384670.en"
wfo-0000649914,1385973,173457,Diospyros urschii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,urschii,,,,H.Perrier,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173457a1385973.en,"(2016). Diospyros urschii: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173457a1385973.en"
wfo-0000649775,1387487,173495,Diospyros sphaerosepala,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,sphaerosepala,,,,Baker,Near Threatened,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173495a1387487.en,"(2016). Diospyros sphaerosepala: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173495a1387487.en"
wfo-0000366448,1387999,173508,Lissocarpa guianensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,guianensis,,,,Gleason,Near Threatened,"B2b(ii,iii,iv)",3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173508a1387999.en,"(2020). Lissocarpa guianensis: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173508a1387999.en"
wfo-0000649770,1390109,173560,Diospyros soyauxii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,soyauxii,,,,Gürke & K.Schum.,Near Threatened,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2015-4.rlts.t173560a1390109.en,"(2015). Diospyros soyauxii: Gosline, G. &amp; Cheek, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2015-4.rlts.t173560a1390109.en"
wfo-0000649867,1393407,173645,Diospyros torquata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,torquata,,,,H.Perrier,Near Threatened,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173645a1393407.en,"(2015). Diospyros torquata: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173645a1393407.en"
wfo-0000649376,1394153,173661,Diospyros multiflora,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,multiflora,,,,Blanco,Near Threatened,"B2ab(i,ii,iii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173661a1394153.en,"(2021). Diospyros multiflora: Energy Development Corporation (EDC). *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173661a1394153.en"
wfo-0000649521,1395480,173697,Diospyros perrieri,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,perrieri,,,,Jum.,Near Threatened,"B2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173697a1395480.en,"(2016). Diospyros perrieri: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173697a1395480.en"
wfo-0000649423,1395936,173705,Diospyros nur,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,nur,,,,B.Walln.,Near Threatened,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t173705a1395936.en,"(2014). Diospyros nur: Ritter, N. &amp; De la Barra, N. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t173705a1395936.en"
wfo-0000649313,1396310,173715,Diospyros masoalensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,masoalensis,,,,H.Perrier,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173715a1396310.en,"(2016). Diospyros masoalensis: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173715a1396310.en"
wfo-0000648607,1397795,173747,Diospyros bumelioides,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,bumelioides,,,,Standl.,Near Threatened,"B2b(i,ii,iii,iv,v)",3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173747a1397795.en,"(2020). Diospyros bumelioides: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173747a1397795.en"
wfo-0000649428,1400241,173805,Diospyros oaxacana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,oaxacana,,,,Standl.,Near Threatened,"B2b(i,ii,iii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173805a1400241.en,"(2020). Diospyros oaxacana: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173805a1400241.en"
wfo-0000367405,1401032,173825,Lissocarpa uyat,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,uyat,,,,B.Walln.,Near Threatened,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173825a1401032.en,"(2020). Lissocarpa uyat: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173825a1401032.en"
wfo-0000649765,1401055,173826,Diospyros sonorae,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,sonorae,,,,Standl.,Near Threatened,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173826a1401055.en,"(2020). Diospyros sonorae: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173826a1401055.en"
wfo-0000367412,1401929,173851,Lissocarpa kating,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Lissocarpa,kating,,,,B.Walln.,Near Threatened,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173851a1401929.en,"(2020). Lissocarpa kating: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173851a1401929.en"
wfo-0000649493,1403080,173880,Diospyros parifolia,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,parifolia,,,,H.Perrier,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173880a1403080.en,"(2016). Diospyros parifolia: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173880a1403080.en"
wfo-0000649277,1403464,173890,Diospyros maingayi,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,maingayi,,,,(Hiern) Bakh.,Near Threatened,"B2b(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2025-2.rlts.t173890a1403464.en,"(2021). Diospyros maingayi: Puglisi, C. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2025-2.rlts.t173890a1403464.en"
wfo-0000648788,1403997,173903,Diospyros domingensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,domingensis,,,,(Urb.) Alain,Near Threatened,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173903a1403997.en,"(2020). Diospyros domingensis: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173903a1403997.en"
wfo-0000649345,1405566,173941,Diospyros microrhombus,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,microrhombus,,,,Hiern,Near Threatened,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173941a1405566.en,"(2016). Diospyros microrhombus: Faranirina, L., Rakotonirina, N. &amp; Schatz, G.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-1.rlts.t173941a1405566.en"
wfo-0000649482,1406511,173961,Diospyros palmeri,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,palmeri,,,,Eastw.,Near Threatened,"B2b(i,ii,iii,iv,v)",3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173961a1406511.en,"(2020). Diospyros palmeri: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t173961a1406511.en"
wfo-0000649215,1406645,173964,Diospyros liberiensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,liberiensis,,,,A.Chev. ex Hutch. & Dalziel,Near Threatened,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173964a1406645.en,"(2020). Diospyros liberiensis: Beentje, H.J. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t173964a1406645.en"
wfo-0000649191,1409215,174007,Diospyros lanceolata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,lanceolata,,,,Poir.,Near Threatened,"B2ab(ii,iii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t174007a1409215.en,"(2015). Diospyros lanceolata: Schatz, G.E. &amp; Faranirina, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t174007a1409215.en"
wfo-0000648604,1409468,174014,Diospyros britannoborneensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,britannoborneensis,,,,Bakh.,Near Threatened,"B2b(i,ii,iii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t174014a1409468.en,"(2021). Diospyros britannoborneensis: Damit, A., Mohd Yusof, Nur Adillah, Julia, S., Tsen, S., Maycock, C.R., Nilus, R., Sugau, J. &amp; Pereira, J.T. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t174014a1409468.en"
wfo-0000649117,1409782,174024,Diospyros intricata,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,EBENACEAE,Diospyros,intricata,,,,(A.Gray) Standl.,Near Threatened,"B1b(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t174024a1409782.en,"(2020). Diospyros intricata: Schatz, G.E. &amp; Schmidt, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t174024a1409782.en"
wfo-0000730497,1419539,175215,Impatiens gardneriana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,gardneriana,,,,Wight,Near Threatened,B2b(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t175215a1419539.en,"(2022). Impatiens gardneriana: Rehel, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t175215a1419539.en"
wfo-0000214041,1431194,176101,Vicia barbazitae,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vicia,barbazitae,,,,Guss. & Ten.,Near Threatened,B2b(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2016-3.rlts.t176101a1431194.en,"(2013). Vicia barbazitae: Rhodes, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-3.rlts.t176101a1431194.en"
wfo-0000187535,1433395,176118,Vicia qatmensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vicia,qatmensis,,,,Gomb.,Near Threatened,B1a(i)+2a(i),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2016-3.rlts.t176118a1433395.en,"(2014). Vicia qatmensis: Rhodes, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-3.rlts.t176118a1433395.en"
wfo-0000272989,1494246,177605,Physokentia petiolata,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Physokentia,petiolata,,,,(Burret) D.Fuller,Near Threatened,B1b(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t177605a1494246.en,"(2016). Physokentia petiolata: Tikoca, S. &amp; Rivers, M.C. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t177605a1494246.en"
