wfo_ID,Hábito,Familia,Nombre,Autor,Pub.,BibliographicCitation,url
wfo-0000834478,Hierba anual o bienal,Alismataceae,Helanthium tenellum, (Mart. ex Schult.f.) Britton,"Man. Fl. N. States [Britton], ed. 2. 54, 1905.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/helanthium-tenellum
wfo-0000528801,Hierba anual o bienal,Amaranthaceae,Alternanthera reineckii, Briq.,"Annuaire Conserv. Jard. Bot. Genève 3: 151, 1899.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/alternanthera-reineckii
wfo-0000530018,Hierba anual o bienal,Amaranthaceae,Amaranthus albus, L.,"Syst. Nat., ed. 10. 2: 1268, 1759.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-albus
wfo-0000530085,Hierba anual o bienal,Amaranthaceae,Amaranthus blitum, L.,"Sp. Pl. [Linnaeus] 2: 990, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-blitum
wfo-0000530163,Hierba anual o bienal,Amaranthaceae,Amaranthus crispus, (Lesp. & Thévenau) A.Braun ex S.Watson & J.M.Coult.,"Manual (Gray), ed. 6. 428, 1890.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-crispus
wfo-0000530251,Hierba anual o bienal,Amaranthaceae,Amaranthus hybridus, L.,"Sp. Pl. [Linnaeus] 2: 990, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-hybridus
wfo-0000530332,Hierba anual o bienal,Amaranthaceae,Amaranthus lombardoi, Hunz.,"Bol. Soc. Argent. Bot. 4: 141, fig. 4, 1951.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-lombardoi
wfo-0000530390,Hierba anual o bienal,Amaranthaceae,Amaranthus palmeri, S.Watson,"Proc. Amer. Acad. Arts 12: 274, 1877.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-palmeri
wfo-0000530447,Hierba anual o bienal,Amaranthaceae,Amaranthus retroflexus, L.,"Sp. Pl. [Linnaeus] 2: 991, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-retroflexus
wfo-0000530499,Hierba anual o bienal,Amaranthaceae,Amaranthus standleyanus, Parodi ex Covas,"Darwiniana 5: 339, 1941.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-standleyanus
wfo-0000530532,Hierba anual o bienal,Amaranthaceae,Amaranthus tuberculatus, (Moq.) J.D.Sauer,"Madroño 13: 18, 1955.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-tuberculatus
wfo-0000530552,Hierba anual o bienal,Amaranthaceae,Amaranthus viridis, L.,"Sp. Pl., ed. 2. 2: 1405, 1763.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amaranthus-viridis
wfo-0000556421,Hierba anual o bienal,Amaranthaceae,Atriplex patula, L.,"Sp. Pl. [Linnaeus] 2: 1053, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/atriplex-patula
wfo-0000556490,Hierba anual o bienal,Amaranthaceae,Atriplex prostrata, Boucher ex DC.,"Fl. Franç. [de Candolle & Lamarck], ed. 3. 3: 387, 1805.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/atriplex-prostrata
wfo-0000561206,Hierba anual o bienal,Amaranthaceae,Bassia scoparia, (L.) A.J.Scott,"Feddes Repert. 89(2-3): 108, 1978.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/bassia-scoparia
wfo-0001440519,Hierba anual o bienal,Amaranthaceae,Chenopodiastrum murale," (L.) S.Fuentes, Uotila & Borsch","Willdenowia 42(1): 14, 2012.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chenopodiastrum-murale
wfo-0000600897,Hierba anual o bienal,Amaranthaceae,Chenopodium album, L.,"Sp. Pl. [Linnaeus] 1: 219, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chenopodium-album
wfo-0000601305,Hierba anual o bienal,Amaranthaceae,Chenopodium giganteum, D.Don,"Prodr. Fl. Nepal. 75, 1825.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chenopodium-giganteum
wfo-0000601364,Hierba anual o bienal,Amaranthaceae,Chenopodium hircinum, Schrad.,"Index Seminum [Gottingen] 1833: 2, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chenopodium-hircinum
wfo-1000085904,Hierba anual o bienal,Amaranthaceae,Oxybasis macrosperma," (Hook.f.) S.Fuentes, Uotila & Borsch","Willdenowia 42(1): 15, 2012.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/oxybasis-macrosperma
wfo-0000435928,Hierba anual o bienal,Amaranthaceae,Salsola kali, L.,"Sp. Pl. [Linnaeus] 1: 222, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/salsola-kali
wfo-0000224424,Hierba anual o bienal,Araceae,Lemna gibba, L.,"Sp. Pl. [Linnaeus] 2: 970, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lemna-gibba
wfo-0000224445,Hierba anual o bienal,Araceae,Lemna minuta, Kunth,"Nov. Gen. Sp. [H.B.K.] 1: 372, 1815.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lemna-minuta
wfo-0000224478,Hierba anual o bienal,Araceae,Lemna valdiviana, Phil.,"Linnaea 33: 239, 1864.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lemna-valdiviana
wfo-0000568964,Hierba anual o bienal,Boraginaceae,Borago officinalis, L.,"Sp. Pl. [Linnaeus] 1: 137, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/borago-officinalis
wfo-0000574420,Hierba anual o bienal,Boraginaceae,Buglossoides arvensis, (L.) I.M.Johnst.,"J. Arnold Arbor. 35(1): 42, 1954.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/buglossoides-arvensis
wfo-0000662991,Hierba anual o bienal,Boraginaceae,Echium plantagineum, L.,"Mant. Pl. Altera 202, 1771.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/echium-plantagineum
wfo-0000579804,Hierba anual o bienal,Calceolariaceae,Calceolaria parviflora, Gillies ex Benth.,"Prodr. [A. P. de Candolle] 10: 207, 1846.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/calceolaria-parviflora
wfo-0000516592,Hierba anual o bienal,Calyceraceae,Acicarpha tribuloides, Juss.,"Ann. Mus. Natl. Hist. Nat. 2: 348, L. 58, 1803.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/acicarpha-tribuloides
wfo-0000815752,Hierba anual o bienal,Campanulaceae,Lobelia nummularioides, Cham.,"Linnaea 8(2): 209, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lobelia-nummularioides
wfo-0000819183,Hierba anual o bienal,Campanulaceae,Triodanis perfoliata, (L.) Nieuwl.,"Amer. Midl. Naturalist 3: 192, 1914.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/triodanis-perfoliata
wfo-0000651022,Hierba anual o bienal,Caprifoliaceae,Dipsacus fullonum, L.,"Sp. Pl. [Linnaeus] 1: 97, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/dipsacus-fullonum
wfo-0000524512,Hierba anual o bienal,Caryophyllaceae,Agrostemma githago, L.,"Sp. Pl. [Linnaeus] 1: 435, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/agrostemma-githago
wfo-0000546651,Hierba anual o bienal,Caryophyllaceae,Arenaria serpyllifolia, L.,"Sp. Pl. [Linnaeus] 1: 423, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/arenaria-serpyllifolia
wfo-0000595394,Hierba anual o bienal,Caryophyllaceae,Cerastium commersonianum, Ser. in DC.,"Prodr. [A. P. de Candolle] 1: 417, 1824.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cerastium-commersonianum
wfo-0000595603,Hierba anual o bienal,Caryophyllaceae,Cerastium glomeratum, Thuill.,"Fl. Env. Paris, ed. 2. 226, 1799.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cerastium-glomeratum
wfo-0000595672,Hierba anual o bienal,Caryophyllaceae,Cerastium humifusum, Cambess.,"Fl. Bras. Merid. [A. St.-Hil.] 2(15): 166, 1830.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cerastium-humifusum
wfo-1000094822,Hierba anual o bienal,Caryophyllaceae,Cerastium parvum, (Pedersen) M.T.Sharples & E.A.Tripp,"Syst. Bot. 44(4): 870, 2019.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cerastium-parvum
wfo-0000596083,Hierba anual o bienal,Caryophyllaceae,Cerastium rivulare, Cambess.,"Fl. Bras. Merid. [A. St.-Hil.] 2(15): 166, 1830.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cerastium-rivulare
wfo-0000596084,Hierba anual o bienal,Caryophyllaceae,Cerastium rivulariastrum, Möschl & Pedersen,"Darwiniana 16(1-2): 118, 1970.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cerastium-rivulariastrum
wfo-0000621849,Hierba anual o bienal,Caryophyllaceae,Corrigiola andina, Planch. & Triana,"Ann. Sci. Nat., Bot. sér 4, 17: 146, 1862.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/corrigiola-litoralis
wfo-0000713816,Hierba anual o bienal,Caryophyllaceae,Gypsophila vaccaria, (L.) Sm.,"Fl. Graec. Prodr. 1(2): 279, 1809.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gypsophila-vaccaria
wfo-0000395614,Hierba anual o bienal,Caryophyllaceae,Polycarpon tetraphyllum, (L.) L.,"Syst. Nat., ed. 10. 2: 881, 1759.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/polycarpon-tetraphyllum
wfo-0000438405,Hierba anual o bienal,Caryophyllaceae,Sagina apetala, Ard.,"Animadv. Bot. Spec. Alt. 22, fig. 1, 1764.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sagina-apetala
wfo-0001292390,Hierba anual o bienal,Caryophyllaceae,Sagina humifusa, (Cambess.) Fenzl & Rohrb.,"Fl. Bras. [Martius] 14(2): 262, 1872.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sagina-humifusa
wfo-0000441933,Hierba anual o bienal,Caryophyllaceae,Scleranthus annuus, L.,"Sp. Pl. [Linnaeus] 1: 406, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/scleranthus-annuus
wfo-0001291298,Hierba anual o bienal,Caryophyllaceae,Silene antirrhina, L.,"Sp. Pl. [Linnaeus] 1: 419, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/silene-antirrhina
wfo-0000440573,Hierba anual o bienal,Caryophyllaceae,Silene gallica, L.,"Sp. Pl. [Linnaeus] 1: 417, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/silene-gallica
wfo-0000440688,Hierba anual o bienal,Caryophyllaceae,Silene micropetala, Lag.,"Varied. Ci. 4(22): 213, 1805.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/silene-micropetala
wfo-0000439880,Hierba anual o bienal,Caryophyllaceae,Spergula arvensis, L.,"Sp. Pl. [Linnaeus] 1: 440, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/spergula-arvensis
wfo-0000433735,Hierba anual o bienal,Caryophyllaceae,Spergularia bocconei, (Scheele) Graebn.,"Syn. Mitteleur. Fl. [Ascherson & Graebner] 5(1, Lief. 11): 849, 1919.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/spergularia-bocconei
wfo-0000439925,Hierba anual o bienal,Caryophyllaceae,Spergularia marina, (L.) Besser,"Enum. Pl. [Besser] 97, 1822.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/spergularia-marina
wfo-0001291419,Hierba anual o bienal,Caryophyllaceae,Spergularia platensis, (Cambess.) Fenzl,"Ann. Wiener Mus. Naturgesch. 2: 272, 1839.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/spergularia-platensis
wfo-0000436325,Hierba anual o bienal,Caryophyllaceae,Stellaria media, (L.) Vill.,"Hist. Pl. Dauphiné 3(2): 615, 1789.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/stellaria-media
wfo-0001135539,Hierba anual o bienal,Celastraceae,Lepuropetalon spathulatum, Muhl. ex Elliott,"Sketch Bot. S. Carolina [Elliott] 1(4): 370, 1817.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/lepuropetalon-spathulatum
wfo-0001278471,Hierba anual o bienal,Cleomaceae,Tarenaya parviflora, (Kunth) Iltis,"Novon 23(1): 57, 2014.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/tarenaya-parviflora
wfo-0000588972,Hierba anual o bienal,Commelinaceae,Tradescantia crassula, Link & Otto,"Icon. Pl. Rar. [Link & Otto] 2: 13, pl. 7, 1828.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/tradescantia-crassula
wfo-0000589882,Hierba anual o bienal,Commelinaceae,Tradescantia tenella, Kunth,"Enum. Pl. [Kunth] 4: 83, 1843.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/tradescantia-tenella
wfo-0000114552,Hierba anual o bienal,Compositae,Acanthospermum australe, (Loefl.) Kuntze,"Revis. Gen. Pl. 1: 303, 1891.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/acanthospermum-australe
wfo-0000123709,Hierba anual o bienal,Compositae,Adenostemma brasilianum, (Pers.) Cass.,"Dict. Sci. Nat., ed. 2.  [F. Cuvier] 25: 363, 1822.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/adenostemma-brasilianum
wfo-0000063493,Hierba anual o bienal,Compositae,Ambrosia artemisiifolia, L.,"Sp. Pl. [Linnaeus] 2: 988, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ambrosia-artemisiifolia
wfo-0000032964,Hierba anual o bienal,Compositae,Anthemis cotula, L.,"Sp. Pl. [Linnaeus] 2: 894, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/anthemis-cotula
wfo-0000080260,Hierba anual o bienal,Compositae,Arctium minus, (Hill) Bernh.,"Syst. Verz. [Bernhardi] 154, 1800.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/arctium-minus
wfo-0000095566,Hierba anual o bienal,Compositae,Arctotis stoechadifolia, P.J.Bergius,"Descr. Pl. Cap. 324, 1767.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/arctotis-stoechadifolia
wfo-0000083255,Hierba anual o bienal,Compositae,Artemisia annua, L.,"Sp. Pl. [Linnaeus] 2: 847, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/artemisia-annua
wfo-0000115943,Hierba anual o bienal,Compositae,Bidens pilosa, L.,"Sp. Pl. [Linnaeus] 2: 832, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/bidens-pilosa
wfo-0000073456,Hierba anual o bienal,Compositae,Bidens subalternans, DC.,"Prodr. [A. P. de Candolle] 5: 600, 1836.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/bidens-subalternans
