wfo_ID,Hábito,Familia,Nombre,Autor,Pub.,BibliographicCitation,url
wfo-0000042702,Arbusto,Compositae,Disynaphia multicrenulata, (Baker) R.M.King & H.Rob.,"Phytologia 22: 124, 1971.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/disynaphia-multicrenulata
wfo-0000015695,Arbusto,Compositae,Disynaphia tacuarembensis, (Hieron. & Arechav.) R.M.King & H.Rob.,"Phytologia 60: 80, 1986.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/disynaphia-tacuarembensis
wfo-0000059214,Arbusto,Compositae,Dittrichia viscosa, (L.) Greuter,"Exsicc. Genav. Conserv. Bot. Distrib. Fasc. 4: 71, 1973.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/dittrichia-viscosa
wfo-0000066627,Arbusto,Compositae,Grazielia intermedia, (DC.) R.M.King & H.Rob.,"Phytologia 23: 306, 1972.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/grazielia-intermedia
wfo-0000119239,Arbusto,Compositae,Grazielia serrata, (Spreng.) R.M.King & H.Rob.,"Phytologia 23: 306, 1972.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/grazielia-serrata
wfo-0000021144,Arbusto,Compositae,Malmeanthus subintegerrimus, (Malme) R.M.King & H.Rob.,"Phytologia 47: 226, 1980.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/malmeanthus-subintegerrimus
wfo-0000093229,Arbusto,Compositae,Radlkoferotoma berroi, (Hutch.) R.M.King & H.Rob.,"Phytologia 21: 401, 1971.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/radlkoferotoma-berroi
wfo-0000055192,Arbusto,Compositae,Radlkoferotoma cistifolium, (Less.) Kuntze,"Revis. Gen. Pl. 1: 358, 1891.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/radlkoferotoma-cistifolium
wfo-0000007239,Arbusto,Compositae,Raulinoreitzia crenulata, (Spreng.) R.M.King & H.Rob.,"Phytologia 22: 114, 1971.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/raulinoreitzia-crenulata
wfo-0000119142,Arbusto,Compositae,Raulinoreitzia tremula, (Hook. & Arn.) R.M.King & H.Rob.,"Phytologia 22: 114, 1971.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/raulinoreitzia-tremula
wfo-0000051679,Arbusto,Compositae,Tessaria dodonaeifolia, (Hook. & Arn.) Cabrera,"Lilloa 4: 184, 1939.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/tessaria-dodonaeifolia
wfo-0000138247,Arbusto,Compositae,Vernonanthura montevidensis, (Spreng.) H.Rob.,"Phytologia 73(2): 72, 1992.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/vernonanthura-montevidensis
wfo-0000420805,Arbusto,Cordiaceae,Varronia curassavica, Jacq.,"Enum. Syst. Pl. 14, 1760.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/varronia-curassavica
wfo-0000420794,Arbusto,Cordiaceae,Varronia dichotoma, Ruiz & Pav.,"Fl. Peruv. [Ruiz & Pavon] 2: 23, 1799.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/varronia-dichotoma
wfo-0000523201,Arbusto,Ericaceae,Agarista chlorantha, (Cham.) G.Don,"Gen. Hist. 3: 838, 1834.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/agarista-chlorantha
wfo-0000679971,Arbusto,Erythroxylaceae,Erythroxylum microphyllum, A.St.-Hil.,"Fl. Bras. Merid. [A. St.-Hil.] 2(13): 100, pl. 103, 1829.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/erythroxylum-microphyllum
wfo-0000679995,Arbusto,Erythroxylaceae,Erythroxylum myrsinites, Mart.,"Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 345, t. 4, 1840.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/erythroxylum-myrsinites
wfo-0000680204,Arbusto,Escalloniaceae,Escallonia bifida, Link & Otto,"Icon. Pl. Rar. [Link & Otto] 4: 45, 1828.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/escallonia-bifida
wfo-0000680294,Arbusto,Escalloniaceae,Escallonia megapotamica, Spreng.,"Syst. Veg., ed. 16 [Sprengel] 4: 94, 1827.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/escallonia-megapotamica
wfo-0000682355,Arbusto,Euphorbiaceae,Actinostemon concolor, (Spreng.) Müll.Arg.,"Prodr. [A. P. de Candolle] 15(2): 1193, 1866.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/actinostemon-concolor
wfo-0000927768,Arbusto,Euphorbiaceae,Croton cuchilla-nigrae, Croizat,"Comun. Bot. Mus. Hist. Nat. Montevideo 1(2): 2, tab. 2, 1942.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/croton-cuchilla-nigrae
wfo-0000931239,Arbusto,Euphorbiaceae,Croton hilarii, Baill.,"Adansonia 4: 322, 1864.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/croton-hilarii
wfo-0000931433,Arbusto,Euphorbiaceae,Croton landoltii, Ahumada,"Veröff. Geobot. Inst. ETH Stiftung Rübel Zürich 91: 256, 1986.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/croton-landoltii
wfo-0000931742,Arbusto,Euphorbiaceae,Croton montevidensis, Spreng.,"Syst. Veg., ed. 16 [Sprengel] 3: 873, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/croton-montevidensis
wfo-0000932347,Arbusto,Euphorbiaceae,Croton serratifolius, Baill.,"Adansonia 4: 312, 1864.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/croton-serratifolius
wfo-0000932613,Arbusto,Euphorbiaceae,Croton triqueter, Lam.,"Encycl. [J. Lamarck & al.] 2(1): 215, 1786.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/croton-triqueter
wfo-0000932656,Arbusto,Euphorbiaceae,Croton uruguayensis, Baill.,"Adansonia 4: 292, 1864.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/croton-uruguayensis
wfo-0000976778,Arbusto,Euphorbiaceae,Gymnanthes schottiana, Müll.Arg.,"Linnaea 32(1): 96, 1863.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gymnanthes-schottiana
wfo-0000297077,Arbusto,Euphorbiaceae,Ricinus communis, L.,"Sp. Pl. [Linnaeus] 2: 1007, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ricinus-communis
wfo-0000853533,Arbusto,Gramineae,Bambusa tuldoides, Munro,"Trans. Linn. Soc. London 26: 93, 1868.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/bambusa-tuldoides
wfo-0000853559,Arbusto,Gramineae,Bambusa vulgaris, Schrad. ex J.C.Wendl.,"Coll. Pl. 2: 26, 1808.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/bambusa-vulgaris
wfo-0000860030,Arbusto,Gramineae,Chusquea juergensii, Hack.,"Repert. Spec. Nov. Regni Veg. 7: 325, 1909.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/chusquea-juergensii
wfo-0000873507,Arbusto,Gramineae,Guadua chacoensis, (Rojas Acosta) Londoño & P.M.Peterson,"Novon 2: 41, 1992.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/guadua-chacoensis
wfo-0000873550,Arbusto,Gramineae,Guadua trinii , (Nees) Rupr.,"Bambuseae 40, 1839.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/guadua-trinii
wfo-0000509824,Arbusto,Heliotropiaceae,Myriopus paniculatus, (Cham.) Feuillet,"J. Bot. Res. Inst. Texas 2(1): 264, 2008.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myriopus-paniculatus
wfo-0001033772,Arbusto,Leguminosae,Adenocarpus complicatus, (L.) J.Gay,"Ann. Sci. Nat., Bot. sér. 2, 6: 125, 1836.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/adenocarpus-complicatus
wfo-0000213510,Arbusto,Leguminosae,Amorpha fruticosa, L.,"Sp. Pl. [Linnaeus] 2: 713, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amorpha-fruticosa
wfo-0000165029,Arbusto,Leguminosae,Calliandra parvifolia, (Hook.) Arn.) Speg.,"Revista Argent. Bot. 1: 193, 1926.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/calliandra-parvifolia
wfo-0000183490,Arbusto,Leguminosae,Calliandra selloi, (Spreng.) J.F.Macbr.,"Contr. Gray Herb. 59: 5, 1919.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/calliandra-selloi
wfo-0000211554,Arbusto,Leguminosae,Calliandra tweediei, Benth.,"J. Bot. [Hooker] 2: 140, 1840.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/calliandra-tweediei
wfo-0000174048,Arbusto,Leguminosae,Collaea stenophylla, (Hook. & Arn.) Benth.,"Fl. Bras. [Martius] 15(1): 146, 1859.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/collaea-stenophylla
wfo-0001056564,Arbusto,Leguminosae,Erythrostemon gilliesii, (Hook.) Klotzsch,"Icon. Pl. Rar. [Link, Klotzsch & Otto] 1: 97, t. 39, 1844.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/erythrostemon-gilliesii
wfo-0000213342,Arbusto,Leguminosae,Genista monspessulana, (L.) L.A.S.Johnson,"Contr. New South Wales Natl. Herb. 3: 98, 1962.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/genista-monspessulana
wfo-0000172496,Arbusto,Leguminosae,Mimosa adpressa, Hook. & Arn.,"Bot. Misc. 3: 202, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-adpressa
wfo-0000169640,Arbusto,Leguminosae,Mimosa amphigena, Burkart,"Darwiniana 7(2): 221, 1946.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-amphigena
wfo-0000377559,Arbusto,Leguminosae,Mimosa australis, Izag. & Beyhaut,"Bol. Soc. Argent. Bot. 37(1-2): 108, 2002.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-australis
wfo-0000169658,Arbusto,Leguminosae,Mimosa berroi, Burkart,"Darwiniana 13(2-4): 405, 1964.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-berroi
wfo-0000174465,Arbusto,Leguminosae,Mimosa bifurca, Benth.,"J. Bot. [Hooker] 4: 407, 1842.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-bifurca
wfo-0000164376,Arbusto,Leguminosae,Mimosa bimucronata, (DC.) Kuntze,"Revis. Gen. Pl. 1: 198, 1891.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-bimucronata
wfo-0000174470,Arbusto,Leguminosae,Mimosa bonplandii, (Gillies ex Hook. & Arn.) Benth.,"J. Bot. [Hooker] 4: 387, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-bonplandii
wfo-0000184708,Arbusto,Leguminosae,Mimosa burkartii, Marchesi,"Bol. Invest. Fac. Agron. Montevideo 5: 2, 1987.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-burkartii
wfo-0000172461,Arbusto,Leguminosae,Mimosa cruenta, Benth.,"J. Bot. [Hooker] 4: 407, 1842.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-cruenta
wfo-0000174495,Arbusto,Leguminosae,Mimosa daleoides, Benth.,"J. Bot. [Hooker] 4: 389, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-daleoides
wfo-0000181088,Arbusto,Leguminosae,Mimosa incana, (Spreng.) Benth.,"J. Bot. [Hooker] 4: 387, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-incana
wfo-0000377610,Arbusto,Leguminosae,Mimosa magentea, Izag. & Beyhaut,"Bol. Soc. Argent. Bot. 37(1-2): 112, 2002.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-magentea
wfo-0000169781,Arbusto,Leguminosae,Mimosa obstrigosa, Burkart,"Darwiniana 7(2): 231, 1946.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-obstrigosa
wfo-0000169783,Arbusto,Leguminosae,Mimosa ostenii, Speg. ex Burkart,"Darwiniana 8(1): 81, 1948.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-ostenii
wfo-0000174608,Arbusto,Leguminosae,Mimosa parvipinna, Benth.,"J. Bot. [Hooker] 4: 384, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-parvipinna
wfo-0000165078,Arbusto,Leguminosae,Mimosa pigra, L.,"Cent. Pl. I. 13, 1755.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-pigra
wfo-0000178829,Arbusto,Leguminosae,Mimosa pilulifera, Benth.,"J. Bot. [Hooker] 4: 386, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-pilulifera
wfo-0000174617,Arbusto,Leguminosae,Mimosa ramulosa, Benth.,"J. Bot. [Hooker] 4: 385, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-ramulosa
wfo-0001055486,Arbusto,Leguminosae,Mimosa sprengelii, DC.,"Prodr. [A. P. de Candolle] 2: 430, 1825.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-sprengelii
wfo-0000174657,Arbusto,Leguminosae,Mimosa trachycarpa, Benth.,"J. Bot. [Hooker] 4: 407, 1842.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-trachycarpa
wfo-0001283299,Arbusto,Leguminosae,Mimosa tweedieana, Barneby ex Glazier & Mackinder,"Kew Bull. 52(2): 460, 1997.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-tweedieana
wfo-0000174665,Arbusto,Leguminosae,Mimosa uraguensis, Hook. & Arn.,"Bot. Misc. 3: 202, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/mimosa-uraguensis
wfo-0000212406,Arbusto,Leguminosae,Psoralea pinnata, L.,"Sp. Pl. [Linnaeus] 2: 762, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/psoralea-pinnata
wfo-0001279281,Arbusto,Leguminosae,Senegalia bonariensis, (Gillies ex Hook. & Arn.) Seigler & Ebinger,"Phytologia 88(1): 50, 2006.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/senegalia-bonariensis
wfo-0000163689,Arbusto,Leguminosae,Senna corymbosa, (Lam.) H.S.Irwin & Barneby,"Mem. New York Bot. Gard. 35: 397, 1982.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/senna-corymbosa
