WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation,Volume,Part
wfo-0000558019,ver-THA-0000558019.01,nam phungdo (หนามพุงดอ)(Chiang Mai),0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,Forest Herbarium,All rights reserved,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",7,2
wfo-0000558019,ver-THA-0000558019.02,phungdo (พุงดอ)(Central)(Chiang Mai),0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,Forest Herbarium,All rights reserved,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",7,2
wfo-0000558019,ver-THA-0000558019.03,khi haet (ขี้แฮด)(Northern)(Chiang Mai),0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,Forest Herbarium,All rights reserved,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",7,2
wfo-0000558019,ver-THA-0000558019.04,pitto (ปี๊ดเต๊าะ)(Chiang Mai),0.0,ref-THA-0000558019,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02502,Forest Herbarium,All rights reserved,"Azima sarmentosa. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 341. Accessed 2021-07-31",7,2
wfo-0000830094,ver-THA-0000830094.01,ket san(เก็ดส้าน),0.0,ref-THA-0000830094,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02436,Forest Herbarium,All rights reserved,"Chionanthus eriorachis. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",7,2
wfo-0000830171,ver-THA-0000830171.01,kradong daeng (กระโดงแดง)(ฝีน),0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,Forest Herbarium,All rights reserved,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",7,2
wfo-0000830171,ver-THA-0000830171.02,padong daeng (ปะดงแดง)(ฝีน),0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,Forest Herbarium,All rights reserved,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",7,2
wfo-0000830171,ver-THA-0000830171.03,fin(ฝีน),0.0,ref-THA-0000830171,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02437,Forest Herbarium,All rights reserved,"Chionanthus microstigma. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 291. Accessed 2021-07-31",7,2
wfo-0000830194,ver-THA-0000830194.01,makua pro(มะเขือเปราะ),0.0,ref-THA-0000830194,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02434,Forest Herbarium,All rights reserved,"Chionanthus parkinsonii. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 290. Accessed 2021-07-31",7,2
wfo-0000830215,ver-THA-0000830215.01,nam nong (น้ำนอง)(Northern),0.0,ref-THA-0000830215,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02426,Forest Herbarium,All rights reserved,"Chionanthus ramiflorus. Flora of Thailand. Vol. 7. Part 2, 2000. Pg. 283. Accessed 2021-07-31",7,2
