"taxonID","description"
"taxon-5-Besleria_patrisii","Terrestrial herb, subshrub, or shrub, 0.7-2 m tall . Stem sappy, woody at base, erect , sparsely strigose, hirsute, or sericeous at apex, glabrescent below . Leaves equal to subequal in a pair; petiole 0.7-7 cm long , sparsely strigillose, hirsute, sericeous ; blade papyraceous or chartaceous when dry , ovate to oblong-elliptic , 5-29 x 1.5-11 cm , margin serrate or repand-serrate , apex acuminate, base cuneate, obtuse to decurrent, above sparsely strigose to sparsely hirsute or pilose, below strigose to hirsute or rarely sericeous along midrib and veins . Flowers solitary , or in umbellate or subcymose 2-8-flowered inflorescences; peduncle 1-4.5(-6) cm long , hirsute to strigillose ; pedicel 0.5-3 cm long , sparsely strigillose to sparsely hirsute . Calyx campanulate, yellow to pale green , lobes connate for 1/3 to 1/2 their length , tube 0.5-0.6 cm long , free portion of lobes erect , subequal, lanceolate to oblong-lanceolate , 0.9-1.5 x 0.2-0.5 cm , margin entire , apex subulate-acuminate, outside glabrous to weakly sericeous or sparsely strigose, inside glabrous ; corolla erect in calyx , bright orange to red , 1.5-2.5 cm long , tube cylindric , 1.5-2.2 cm long , base not spurred or gibbous, 0.3-0.5 cm wide , middle slightly ventricose, throat slightly constricted, 0.4-0.8 cm wide , outside glabrous, inside with a few hairs to a ring of hairs near attachment of filaments, and a ring of glandular hairs near mouth , limb 0.6-0.9 cm wide , lobes subequal, spreading , broadly ovate to orbicular , 0.2-0.3 x 0.2-0.3 cm , margin entire to obscurely sinuate ; stamens included, adnate to below middle of corolla tubeto 0.4 cm ; ovary ovoid , 0.3-0.4 x 0.25-0.3 cm , glabrous , style ca. 0.8 cm long , glabrous , stigma stomatomorphic. Mature berry red , globose , 0.9-1.2 x 1-1.2 cm ."
"taxon-6-Besleria_penduliflora","Terrestrial shrub, 1.5-6 m tall . Stem woody, erect , internodes tomentose to glabrescent . Leaves unequal in a pair; petiole 0.5-3.2 cm long , tomentose ; blade papyraceous when dry , lanceolate to elliptic or oblanceolate , larger blade 3.4-14.0 x 1.5-5.0 cm , margin entire or remotely denticulate , apex acuminate, base cuneate, above sparsely strigillose, below tomentose along veins . Flowers in umbellate or subcymose, 1-3-flowered inflorescences; peduncle (2.5-) 5-7 cm long , tomentose ; pedicel 1.5-2 cm long , subtomentose Calyx subcampanulate, greenish-yellow , lobes nearly free, tube ca. 0.1 cm long , 4 lobes subequal, with dorsal lobe curved around corolla spur and narrower, all lanceolate to oblong , 0.4-0.7 x 0.2-0.4 cm , margin entire , apex acute and recurved , outside strigillose, inside puberulous ; corolla strongly oblique in calyx, bright yellow , 3.5-4 cm long , tube cylindric , 3-4 cm long , base with a spur, 0.5 cm wide , middle not ventricose, throat not constricted, 1 cm wide , outside pilosulous, inside with a ring of glandular hairs in throat , limb ca. 1.5 cm wide , lobes subequal, spreading , lobes reflexed, orbicular , 0.4 x ca. 0.4 cm , margin entire ; stamens included or slightly exserted, inserted ca. 0.8 cm above corolla base ; ovary ovoid , 0.5 x 0.35 cm , densely strigillose to pilosulous , style 3-3.5 cm long , densely strigillose , stigma 2-lobed . Mature berry greenish with red pericarp , globose , 1-1.1 x 1-1.1 cm ."
"taxon-7-Besleria_saxicola","Terrestrial herb, subshrub or shrub, 0.3-1.8 m tall . Stem woody at base, erect , apex hirsute, glabrescent below . Leaves equal to subequal in a pair; petiole 3-12 cm long , hirsute ; blade becoming membranous when dry , obliquely elliptic , 20-30 x 7-13 cm , margin remotely sharp-serrulate , apex short-acuminate, base cuneate, above strigillose, below hirsute especially along midrib and veins . Flowers in fasciculate many-flowered , epedunculate inflorescences; pedicel (0.5-)1-1.5 cm long , hirsute . Calyx subcampanulate, yellowish , lobes free, erect , subequal, ovate to ovate-lanceolate , 0.6-0.8 x 0.2-0.3 cm , margin entire and long-ciliate , apex subulate-acuminate, outside hirsute, inside glabrous ; corolla oblique in calyx, yellow , 1.8-2 cm long , tube cylindric , 1.7-1.8 cm long , base gibbous, 0.3-0.5 cm wide , middle somewhat ventricose, throat constricted, 0.5-0.6 cm wide , outside glabrous, inside with a ring of glandular hairs in throat , limb 0.7-1 cm wide , lobes subequal, slightly spreading , orbicular , 0.15-0.2 x 0.15-0.2 cm , margin entire ; stamens included, inserted below middle of corolla tube; ovary conic , 0.2-0.3 x 0.2-0.3 cm , glabrous , style ca. 1-1.5 cm long , puberulous , stigma 2-lobed . Mature berry yellow , globose , 0.8-1 x 0.8-1 cm ."
"taxon-3-CHRYSOTHEMIS","Terrestrial or rarely epiphytic, caulescent, erect or sometimes decumbent herbs, tuberous. Stems unbranched. Leaves opposite, equal or subequal in a pair, venation pinnate, foliar nectaries absent. Flowers axillary (but appearing terminal by exceeding stem apex) , 1-9-flowered cymose or umbellate, pedunculate inflorescences, with small leafy bracteoles; pedicellate. Calyx lobes 5 , basally connate into a tube; corolla yellow to orange, with orange or reddish lines or spots , cylindric , lobes 5 ; stamens included, filaments basally connate, anthers sometimes coherent, dehiscing by longitudinal slits, thecae parallel; staminode absent; disc a single dorsal, 2-lobed gland; ovary superior, stigma 2-lobed . Fruit a fleshy , brown capsule, loculicidally dehiscent, 2- to several-valved , valves opening slightly."
"taxon-1-Chrysothemis_pulchella","Terrestrial herb, 5-40(-90) cm tall . Stem succulent, erect when young, decumbent with age , densely puberulent to pilose towards apex, glabrescent below . Leaves equal in a pair; petiole <1-3.5 cm long , puberulous to pilose ; blade membranous to papyraceous when dry , lanceolate, elliptic to ovate to oblong-ovate , 9-30 x 3-14.5 cm , margin crenate or dentate , apex acute, base short to long decurrent into petiole, above sparsely pilose to subscabrous, or villous, below pilose to puberulous . Flowers in umbellate, 3-9-flowered inflorescences; peduncle <1.5(-5) cm long , puberulous to pilose ; pedicel 1.0-2.5 cm long , puberulous to pilose . Calyx tubular-campanulate, not inflated , base rounded , 5-angled or -winged , orange to red , tube 1-1.8 cm long , free portion of lobes erect , subequal, broadly triangular , 0.25-0.5 x 0.35-0.5 cm , margin glandular-denticulate , apex abruptly acuminate, outside pilose to villous, inside glabrous or rarely pubescent ; corolla erect in calyx , orange or yellow , 1.6-3 cm long , tube cylindric , base gibbous, 0.3-0.6 cm wide , middle ampliate, throat not constricted, 0.3-0.5 cm wide , outside glabrous near base, white sericeous above, inside glandular pubescent , limb 1-1.5 cm wide , lobes subequal, spreading , suborbicular , 0.3-0.8 x 0.3-0.8 cm , margin entire ; stamens included, inserted at base of corolla tube; ovary conic , 0.2-0.4 x 0.2-0.3 cm , pubescent , style 0.7-1.1 cm long , glabrous , stigma deeply 2-lobed . Mature capsule yellow-green , ovoid , ca. 0.6 x 0.6 cm ."
"taxon-2-Chrysothemis_rupestris","Terrestrial herb, 5-200 cm tall . Stem succulent, erect , glabrescent , apex puberulous . Leaves equal in a pair; petiole 0.5-5 cm long , puberulous ; blade membranous to papyraceous when dry , ovate or oblong-ovate , to 24 x 14.5 cm , margin crenate , apex acuminate, base cuneate or rounded, not decurrent into petiole , above sparsely strigillose, below puberulous, especially on veins . Flowers in 2-7-flowered cymes; peduncle (1-)2-6 cm long , puberulous ; pedicel 0.5-2.5 cm long , puberulous . Calyx truncate, infundibuliform, not angled or winged , orange to red , lobes connate into a tube, tube 1-1.5 cm long , free portion of lobes erect , subequal, very small, <0.1 x 0.1-0.2 cm , margin entire , apex acute, outside puberulous, inside glabrous ; corolla erect in calyx , red-brown-lined or spotted , 1.8-2.5 cm long , tube cylindric , ca. 1.6 cm long , base somewhat gibbous, 0.2-0.3 cm wide , middle slightly ventricose, throat not constricted, 0.6-0.9 cm wide , outside glabrous below, villous above, inside glandular pubescent , limb 1-1.5 cm wide , lobes subequal, spreading , suborbicular , 0.4-0.5 x 0.4-0.5 cm wide , margin subentire ; stamens included, inserted at base of corolla tube; ovary ovoid , 0.2-0.4 x 0.2-0.3 cm , pubescent , style 0.6-0.9 cm long , glabrous, or with a few scattered hairs , stigma 2-lobed . Mature capsule yellow , subglobose , 0.6-0.7 x 0.6-0.7 cm ."
"taxon-4-CODONANTHE","Epiphytic, usually growing on ant-nests, caulescent, pendent, repent, to erect herbs, shrubs, or lianas, without modified stems. Stems branched or unbranched. Leaves opposite, equal to rarely strongly unequal in a pair, venation pinnate, foliar nectaries present on lower leaf surface. Flowers axillary , solitary or in cymose few-flowered inflorescences; epedunculate or very short-pedunculate; bracteoles absent; short pedicellate. Calyx lobes 5 , nearly free or briefly connate at base, or united into 2 lobes (C. calcarata); corolla white, pink, lilac, yellow, or deep purplish, often with reddish lines or spots , funnel-shaped to subcampanulate , limb 5-lobed ; stamens included, filaments basally connate, anthers coherent in pairs by tips or sides, later separating, dehiscing by apical pores, thecae separated by broad connectives; staminode very small; disc a single dorsal, usually large gland; ovary superior, stigma stomatomorphic to 2-lobed . Fruit a fleshy , indehiscent, red, pink, orange, or yellow-green berry (in Guianan species)."
"taxon-1-Codonanthe_calcarata","Epiphytic subshrub, usually ca. 30 cm long, occasionally to 1 m . Stem subwoody at base, succulent above, pendent, repent, or creeping , apex puberulent, glabrescent below . Leaves subequal in a pair; petiole rarely up to 1 cm long , puberulent to glabrous ; blade coriaceous when dry , oblong-elliptic , 1.5-11.5 cm long , 0.5-4.0 cm wide , margin mostly serrulate near apex , apex acute, base cuneate, above glabrous to minutely puberulent, below glabrous to minutely puberulent . Flowers in cymose, 1-8-flowered inflorescences; epedunculate; pedicel ca. 0.7-1.7 cm long , minutely puberulent . Calyx green , lobes 2 , unequal, dorsal lobe free, oblong , 0.3-0.4 x 0.15 cm , margin entire , pushed down by corolla tube, the other lobe ventral, oblong or rectangular , 0.6-0.7 x 0.3-0.4 cm , margin entire , apex rounded and entire or quadridentate , outside and inside puberulous or glabrous ; corolla oblique in calyx, white, pinkish, or light purple, sometimes with markings , 1.6-2.5 cm long , tube funnelform , 1.6-2.5 cm long , base spurred, 0.1-0.2 cm wide , middle broader above, throat not constricted, 0.5-1.1 cm wide , outside glabrous, inside sometimes with several hairs near insertion of stamens and minutely glandular-puberulous in throat , limb 0.9-1.6 cm wide , lobes subequal, spreading , suborbicular , 0.3-0.8 x 0.2-0.8 cm , margin entire ; stamens included, ventrally adnate for 0.5-0.6 cm to base of corolla tube ; ovary ovoid , 0.15-0.2 x 0.1-0.15 cm , minutely puberulous , style 1.5-2 cm long , sparsely pubescent , stigma stomatomorphic. Mature berry purple, blue-black or dark red , globose , ca. 1 x 1 cm ."
"taxon-2-Codonanthe_crassifolia","Epiphytic subshrub, usually ca. 30 cm long, occasionally to 2 m . Stem subwoody at base, succulent above, pendent, repent, or creeping , apex puberulent, glabrous below . Leaves subequal in a pair; petiole 0.2-1.5 cm long , puberulent ; blade coriaceous, often wrinkled when dry , elliptic to oblong or ovate , 1.5-8.5 x 0.6-3.9 cm , margin entire or rarely obscurely sinuate , apex acute to obtuse, base rounded to cuneate , above glabrous to minutely puberulent, below glabrous . Flowers in cymose 1-4(-12)-flowered inflorescences; epedunculate; pedicel 0.5-1.1 cm long , puberulent . Calyx green or reddish , lobes 5 , free, dorsal lobe forced back by corolla spur, nearly equal, linear-lanceolate, 0.2-0.9 x 0.1 cm , margin entire , apex acute, outside and inside puberulous ; corolla oblique in calyx, white, or cream colored, rarely pink on lobes , 1.5-2.8 cm long , tube funnelform , 1.2-1.8 cm long , base spurred, 0.1-0.2 cm wide , middle broader above, throat not constricted, 0.3-0.8 cm wide , outside glabrous or puberulent, inside with irregular ring of glandular hairs in throat , limb 0.6-1.5 cm wide , lobes subequal, spreading , rotund, 0.2-0.6 x 0.2-0.6 cm wide , margin nearly entire; stamens included, adnate to base of corolla tube for 0.3-0.4 cm ; ovary oblong-ovoid , 0.2-0.4 x 0.1-0.2 cm wide , puberulous , style 0.8-1 cm long , glabrous , stigma stomatomorphic. Mature berry pink to red , subglobose , ca. 1 x 1 cm , apex not prominent."
"taxon-5-CODONANTHOPSIS","Epiphytic or epipetric, caulescent, stiffly ascending to erect herbs or subshrubs, without modified stems. Stems branches few. Leaves opposite, strongly unequal in a pair, venation pinnate, foliar nectaries present on lower leaf surface. Flowers sometimes cleistogamous, axillary , solitary or in fasciculate few-flowered inflorescences; epedunculate; bracteoles small; pedicellate. Calyx lobes 5 , free; corolla white to yellowish , narrowly funnelform , limb 5-lobed ; stamens included, filaments basally connate, anthers coherent in 2 pairs , dehiscing by longitudinal slits, thecae parallel; staminode absent; disc a single dorsal gland; ovary superior, stigma capitate to stomatomorphic. Fruit a fleshy , loculicidally dehiscent, 2-valved , green to purplish capsule, valves recurving to reveal seed mass."
"taxon-1-Codonanthopsis_dissimulata","Epiphytic mostly herbaceous, 30-60(-100) cm long . Stem woody at base, succulent above, ascending and somewhat zig-zag, sparsely to densely pilose towards apex, glabrescent below . Leaves rarely subequal on young shoots, but on mature stems strongly unequal in a pair; petiole 0-0.7 cm long , glabrescent ; blade subcoriaceous when dry , lanceolate to elliptic or oblanceolate, subfalcate , blade of larger leaf in a pair 6.5-13.5 x 1.2-5.3 cm , margin entire , ciliate when young , apex acute to acuminate, base subcordate, rounded to acute, occasionally oblique , above glabrous to sparsely pilose, nitid, below glabrous to sparsely pilose along prominent midvein , blade of smaller leaf in a pair bract-like, 0.2-0.5 cm long Flowers in fasciculate 1-2-flowered inflorescences; pedicel 0.3-1.5 cm long , pilose . Calyx narrowly campanulate, green , lobes free, erect to recurved , unequal, lanceolate , 0.4-1.6 x 0.2-0.6 cm , margin entire , apex acuminate, outside pilose, inside pilose ; corolla oblique in calyx, when developing in non-cleistogamous flowers white , ca. 2 cm long , tube narrowly funnelform , 2.4-2.9 cm long , base spurred, 0.2-0.3 cm wide , middle ampliate, subventricose on lower side, throat not contracted, ca. 1 cm wide , outside glabrous at base of tube, sparsely pilose above , inside glandular at base of lower lobe, limb ca. 1.8 cm wide , lobes subequal, spreading , rotund, 0.3-0.4 x 0.4-0.6 cm , margin entire ; stamens included, adnate briefly to base of corolla tube; ovary strongly laterally compressed, 0.3 x 0.15-0.2 cm , glabrous to pilose , style 1.2-1.5 cm long , glabrous , stigma capitate to stomatomorphic. Mature capsule green to brown , ellipsoid , 1-2 x 0.5-0.7 cm ."
"taxon-6-COLUMNEA","Terrestrial or epiphytic, caulescent, spreading, prostrate, pendulous, to erect herbs or small shrubs, without modified stems. Stems rarely branched. Leaves opposite, equal or unequal in a pair, venation pinnate, foliar nectaries absent. Flowers axillary , solitary or in fasciculate few-10-flowered inflorescences; epedunculate; bracteoles small (in Guianan species), sometimes caducous; usually pedicellate. Calyx lobes 5 , usually free nearly to base; corolla usually red, less commonly yellow, rarely greenish or cream , tubular or ventricose, limb 5-lobed ; stamens exserted or included, filaments basally connate, anthers coherent in 2 pairs , dehiscing by longitudinal slits, thecae parallel, not divergent; staminode absent or minute; disc a single dorsal 2-lobed gland or rarely 5 separate glands ; ovary superior, stigma stomatomorphic or 2-lobed . Fruit a fleshy , indehiscent, white or colored berry."
