"occurrenceID","taxonID","scientificName","recordedBy","recordNumber","country"
"occ--3178615275849498073","taxon-155-GESNERIACEAE","GESNERIACEAE","","1072","guyana"
"occ--6093542703847053637","taxon-155-GESNERIACEAE","GESNERIACEAE","","1138","guyana"
"occ-1800212159800743736","taxon-155-GESNERIACEAE","GESNERIACEAE","","1322","guyana"
"occ-4716617253173713551","taxon-155-GESNERIACEAE","GESNERIACEAE","","1439","guyana"
"occ--3048485636858076263","taxon-155-GESNERIACEAE","GESNERIACEAE","","1495","guyana"
"occ-2203025355120702050","taxon-155-GESNERIACEAE","GESNERIACEAE","","1515","guyana"
"occ--6601471260274123902","taxon-155-GESNERIACEAE","GESNERIACEAE","","1790","guyana"
"occ--1878704620166335294","taxon-155-GESNERIACEAE","GESNERIACEAE","","1820","guyana"
"occ--3802018421863312570","taxon-155-GESNERIACEAE","GESNERIACEAE","","1928","guyana"
"occ-9149062178700040289","taxon-155-GESNERIACEAE","GESNERIACEAE","","1929","guyana"
"occ--3307235150445869191","taxon-155-GESNERIACEAE","GESNERIACEAE","","1959","guyana"
"occ-151484604899906300","taxon-155-GESNERIACEAE","GESNERIACEAE","","1973","guyana"
"occ--3775380131769268245","taxon-155-GESNERIACEAE","GESNERIACEAE","","2008","guyana"
"occ--4493882438501758545","taxon-155-GESNERIACEAE","GESNERIACEAE","","2196","guyana"
"occ--4553846912101134298","taxon-155-GESNERIACEAE","GESNERIACEAE","","2440","guyana"
"occ-7972777828970933526","taxon-155-GESNERIACEAE","GESNERIACEAE","","2452","guyana"
"occ--3303913750141018961","taxon-155-GESNERIACEAE","GESNERIACEAE","","2520","guyana"
"occ--5244315541796303407","taxon-155-GESNERIACEAE","GESNERIACEAE","","2525","guyana"
"occ-581830016272044644","taxon-155-GESNERIACEAE","GESNERIACEAE","","2596","guyana"
"occ--1734091726561785262","taxon-155-GESNERIACEAE","GESNERIACEAE","","2653","guyana"
"occ--2445350259388574158","taxon-155-GESNERIACEAE","GESNERIACEAE","","2844","guyana"
"occ--1103300228400775519","taxon-155-GESNERIACEAE","GESNERIACEAE","","2876","guyana"
"occ-7333635533821974887","taxon-155-GESNERIACEAE","GESNERIACEAE","","2931","guyana"
"occ--6617726008992056927","taxon-155-GESNERIACEAE","GESNERIACEAE","","2932","guyana"
"occ-853317799398577573","taxon-155-GESNERIACEAE","GESNERIACEAE","","2961","guyana"
"occ-9205655466382893247","taxon-155-GESNERIACEAE","GESNERIACEAE","","3056","guyana"
"occ--97883103698058895","taxon-155-GESNERIACEAE","GESNERIACEAE","","3454","guyana"
"occ-5422376689065422780","taxon-155-GESNERIACEAE","GESNERIACEAE","","3646","guyana"
"occ-2315743479547982920","taxon-155-GESNERIACEAE","GESNERIACEAE","","3667","guyana"
"occ--4077530879623105895","taxon-155-GESNERIACEAE","GESNERIACEAE","","3907","guyana"
"occ--4996328039055097554","taxon-155-GESNERIACEAE","GESNERIACEAE","","4112","guyana"
"occ-7200323177208794957","taxon-155-GESNERIACEAE","GESNERIACEAE","","4181","guyana"
"occ-2291119668379628074","taxon-155-GESNERIACEAE","GESNERIACEAE","","4213","guyana"
"occ--2570031381454828698","taxon-155-GESNERIACEAE","GESNERIACEAE","","4214","guyana"
"occ--5681564418179883176","taxon-155-GESNERIACEAE","GESNERIACEAE","","4258","guyana"
"occ-7741691194769763128","taxon-155-GESNERIACEAE","GESNERIACEAE","","4260","guyana"
"occ--2911388015988067233","taxon-155-GESNERIACEAE","GESNERIACEAE","","4369","guyana"
"occ--3963807027417929330","taxon-155-GESNERIACEAE","GESNERIACEAE","","4392","guyana"
"occ-1746600798350489123","taxon-155-GESNERIACEAE","GESNERIACEAE","","4408","guyana"
"occ-3187707319727545887","taxon-155-GESNERIACEAE","GESNERIACEAE","","4454","guyana"
"occ-6959552116595222823","taxon-155-GESNERIACEAE","GESNERIACEAE","","4616","guyana"
"occ-8373692247998512473","taxon-155-GESNERIACEAE","GESNERIACEAE","","4619","guyana"
"occ--8739045599653155632","taxon-155-GESNERIACEAE","GESNERIACEAE","","4693","guyana"
"occ-6428408071874734920","taxon-155-GESNERIACEAE","GESNERIACEAE","","4770","guyana"
"occ--8691230496276835156","taxon-155-GESNERIACEAE","GESNERIACEAE","","4908","guyana"
"occ-705075047699353131","taxon-155-GESNERIACEAE","GESNERIACEAE","","5157","guyana"
"occ-613605466181455270","taxon-155-GESNERIACEAE","GESNERIACEAE","","5312","guyana"
"occ--3020804635249532442","taxon-155-GESNERIACEAE","GESNERIACEAE","","5434","guyana"
"occ--4031493145419555701","taxon-155-GESNERIACEAE","GESNERIACEAE","","5523","guyana"
"occ--290223705542411345","taxon-155-GESNERIACEAE","GESNERIACEAE","","5526","guyana"
"occ-3596248649669968272","taxon-155-GESNERIACEAE","GESNERIACEAE","","5549","guyana"
"occ-1387098372829217906","taxon-155-GESNERIACEAE","GESNERIACEAE","","5616","guyana"
"occ--6079302332785215993","taxon-155-GESNERIACEAE","GESNERIACEAE","","6007","guyana"
"occ--1275004253095708473","taxon-155-GESNERIACEAE","GESNERIACEAE","","6475","guyana"
"occ-6072672134271340356","taxon-155-GESNERIACEAE","GESNERIACEAE","","7494","guyana"
"occ--1982428358096957386","taxon-155-GESNERIACEAE","GESNERIACEAE","","7705","guyana"
"occ-1559000108643890605","taxon-155-GESNERIACEAE","GESNERIACEAE","","7818","guyana"
"occ--2893048495992161124","taxon-155-GESNERIACEAE","GESNERIACEAE","","7998","guyana"
"occ-9069505316891587590","taxon-155-GESNERIACEAE","GESNERIACEAE","","8102","guyana"
"occ--3883370032721635152","taxon-155-GESNERIACEAE","GESNERIACEAE","","8158","guyana"
"occ-5832357432492821943","taxon-155-GESNERIACEAE","GESNERIACEAE","","8185","guyana"
"occ-1761135942507273387","taxon-155-GESNERIACEAE","GESNERIACEAE","","8431","guyana"
"occ-7247627779119742085","taxon-155-GESNERIACEAE","GESNERIACEAE","","8564","guyana"
"occ-5756332350951644938","taxon-155-GESNERIACEAE","GESNERIACEAE","","8897","guyana"
"occ--834546028525838433","taxon-155-GESNERIACEAE","GESNERIACEAE","","8950","guyana"
"occ--1108225659376584553","taxon-155-GESNERIACEAE","GESNERIACEAE","","9006","guyana"
"occ--5836030766234285298","taxon-155-GESNERIACEAE","GESNERIACEAE","","9202","guyana"
"occ--4767130541029792806","taxon-155-GESNERIACEAE","GESNERIACEAE","","9255","guyana"
"occ-6887756585074887099","taxon-155-GESNERIACEAE","GESNERIACEAE","","9256","guyana"
"occ--8155571910768280244","taxon-155-GESNERIACEAE","GESNERIACEAE","","9444","guyana"
"occ-3098208853342539885","taxon-155-GESNERIACEAE","GESNERIACEAE","","9618","guyana"
"occ--4982842902543204546","taxon-155-GESNERIACEAE","GESNERIACEAE","","9619","guyana"
"occ-2058185509818636950","taxon-155-GESNERIACEAE","GESNERIACEAE","Cowan, R.S.","39228","guyana"
"occ--261143792992689728","taxon-155-GESNERIACEAE","GESNERIACEAE","","39337","guyana"
"occ-8504931754126358547","taxon-155-GESNERIACEAE","GESNERIACEAE","","39358","guyana"
"occ--913186146256704971","taxon-155-GESNERIACEAE","GESNERIACEAE","Cowan, R.S. & T.R. Soderstrom","1751","guyana"
"occ-4263012658702323835","taxon-155-GESNERIACEAE","GESNERIACEAE","","1837","guyana"
"occ-2365259884653930644","taxon-155-GESNERIACEAE","GESNERIACEAE","","1851","guyana"
"occ--3760408686835199109","taxon-155-GESNERIACEAE","GESNERIACEAE","","1925","guyana"
"occ-4205138504388297274","taxon-155-GESNERIACEAE","GESNERIACEAE","","2123","guyana"
"occ-6999541642844965033","taxon-155-GESNERIACEAE","GESNERIACEAE","","2148","guyana"
"occ-5783808700077722508","taxon-155-GESNERIACEAE","GESNERIACEAE","","2149","guyana"
"occ--807785480692045178","taxon-155-GESNERIACEAE","GESNERIACEAE","","2208","guyana"
"occ--4569546513691124","taxon-155-GESNERIACEAE","GESNERIACEAE","Cruz, J.S. de la","1135","guyana"
"occ--8209797432142227904","taxon-155-GESNERIACEAE","GESNERIACEAE","","1316","guyana"
"occ--3845879350262166546","taxon-155-GESNERIACEAE","GESNERIACEAE","","1405","guyana"
"occ-2749993119786563670","taxon-155-GESNERIACEAE","GESNERIACEAE","","1518","guyana"
"occ-8298345052855312950","taxon-155-GESNERIACEAE","GESNERIACEAE","","1535","guyana"
"occ-1373740056532528937","taxon-155-GESNERIACEAE","GESNERIACEAE","","1584","guyana"
"occ--7287032435835626898","taxon-155-GESNERIACEAE","GESNERIACEAE","","1588","guyana"
"occ--6035289858732197382","taxon-155-GESNERIACEAE","GESNERIACEAE","","1787","guyana"
"occ--1418490693440637807","taxon-155-GESNERIACEAE","GESNERIACEAE","","2139","guyana"
"occ--7884698479454136790","taxon-155-GESNERIACEAE","GESNERIACEAE","","2197","guyana"
"occ--8507792987747563841","taxon-155-GESNERIACEAE","GESNERIACEAE","","2294","guyana"
"occ-5746964231319867206","taxon-155-GESNERIACEAE","GESNERIACEAE","","2327","guyana"
"occ-5344887641436178604","taxon-155-GESNERIACEAE","GESNERIACEAE","","2350","guyana"
"occ--4834183155786025730","taxon-155-GESNERIACEAE","GESNERIACEAE","","2810","guyana"
"occ--3880719402861309239","taxon-155-GESNERIACEAE","GESNERIACEAE","","3022","guyana"
"occ--5419859732550734821","taxon-155-GESNERIACEAE","GESNERIACEAE","","3124","guyana"
"occ-6003936623397831280","taxon-155-GESNERIACEAE","GESNERIACEAE","","3250","guyana"
"occ-8603109229904866206","taxon-155-GESNERIACEAE","GESNERIACEAE","","3735","guyana"
"occ-1792275915260342549","taxon-155-GESNERIACEAE","GESNERIACEAE","","4395","guyana"
"occ--32091134975023327","taxon-155-GESNERIACEAE","GESNERIACEAE","","4593","guyana"
"occ--9032729084303700605","taxon-155-GESNERIACEAE","GESNERIACEAE","","7178","guyana"
"occ--4484553622852489942","taxon-155-GESNERIACEAE","GESNERIACEAE","Davenport, A.G.S.","7","guyana"
"occ--1342255526442756165","taxon-155-GESNERIACEAE","GESNERIACEAE","","8","guyana"
"occ--593311903357658541","taxon-155-GESNERIACEAE","GESNERIACEAE","Davis, D.H.","50","guyana"
"occ-6684886141681540792","taxon-155-GESNERIACEAE","GESNERIACEAE","","214","guyana"
"occ-1382634943612853866","taxon-155-GESNERIACEAE","GESNERIACEAE","","1970","guyana"
"occ--1802578607555359092","taxon-155-GESNERIACEAE","GESNERIACEAE","Drake","s.n.","guyana"
"occ--159776796431141705","taxon-155-GESNERIACEAE","GESNERIACEAE","Edwards, P.J., et al., K.E.R.","102","guyana"
"occ--8479883876277140589","taxon-155-GESNERIACEAE","GESNERIACEAE","Ek, R.C., et al.","714","guyana"
"occ--3384401865165852243","taxon-155-GESNERIACEAE","GESNERIACEAE","","896","guyana"
"occ-175875688958151759","taxon-155-GESNERIACEAE","GESNERIACEAE","","942","guyana"
"occ--9077339192079328321","taxon-155-GESNERIACEAE","GESNERIACEAE","Fanshawe, D.B.","288","guyana"
"occ--2475812518599772321","taxon-155-GESNERIACEAE","GESNERIACEAE","","1422","guyana"
"occ-3356568437084621022","taxon-155-GESNERIACEAE","GESNERIACEAE","","3004","guyana"
"occ--44752065863324062","taxon-155-GESNERIACEAE","GESNERIACEAE","","3519","guyana"
"occ-2672898198836442709","taxon-155-GESNERIACEAE","GESNERIACEAE","FD (Forestry Department)","2022","guyana"
"occ-2413647396489295774","taxon-155-GESNERIACEAE","GESNERIACEAE","","4158","guyana"
"occ--2984052931640008850","taxon-155-GESNERIACEAE","GESNERIACEAE","","7115","guyana"
"occ-6611593624509096956","taxon-155-GESNERIACEAE","GESNERIACEAE","","7321","guyana"
"occ-6361381489895432424","taxon-155-GESNERIACEAE","GESNERIACEAE","","7448","guyana"
"occ--6743025969765695778","taxon-155-GESNERIACEAE","GESNERIACEAE","Gillespie, L.J., et al.","907","guyana"
"occ--1642191000030476106","taxon-155-GESNERIACEAE","GESNERIACEAE","","960","guyana"
"occ-6958305327835497733","taxon-155-GESNERIACEAE","GESNERIACEAE","","1174","guyana"
"occ-6637112623893574300","taxon-155-GESNERIACEAE","GESNERIACEAE","","1263","guyana"
"occ-1420861427547398267","taxon-155-GESNERIACEAE","GESNERIACEAE","","1293","guyana"
"occ-8140267547633616338","taxon-155-GESNERIACEAE","GESNERIACEAE","","1464","guyana"
"occ--7581017879340094527","taxon-155-GESNERIACEAE","GESNERIACEAE","","1465","guyana"
"occ--5796623716289427383","taxon-155-GESNERIACEAE","GESNERIACEAE","","1473","guyana"
"occ-8447708245845496853","taxon-155-GESNERIACEAE","GESNERIACEAE","","1508","guyana"
"occ-4446374346490147559","taxon-155-GESNERIACEAE","GESNERIACEAE","","1596","guyana"
"occ--3321403590489215281","taxon-155-GESNERIACEAE","GESNERIACEAE","","1598","guyana"
"occ--860663296144685362","taxon-155-GESNERIACEAE","GESNERIACEAE","","1725","guyana"
"occ--5712399890735231521","taxon-155-GESNERIACEAE","GESNERIACEAE","","1751","guyana"
"occ--7164365207899880592","taxon-155-GESNERIACEAE","GESNERIACEAE","","1888","guyana"
"occ-151484604899906300","taxon-155-GESNERIACEAE","GESNERIACEAE","","1973","guyana"
"occ-8796789374003171939","taxon-155-GESNERIACEAE","GESNERIACEAE","","2068","guyana"
"occ-1879857149920431850","taxon-155-GESNERIACEAE","GESNERIACEAE","","2084","guyana"
"occ--7657858960370709720","taxon-155-GESNERIACEAE","GESNERIACEAE","","2174","guyana"
"occ--2704622986967356217","taxon-155-GESNERIACEAE","GESNERIACEAE","","2224","guyana"
"occ-1015581024746429398","taxon-155-GESNERIACEAE","GESNERIACEAE","","2699","guyana"
"occ--6846300482136916501","taxon-155-GESNERIACEAE","GESNERIACEAE","","2741","guyana"
"occ-2112977103743266088","taxon-155-GESNERIACEAE","GESNERIACEAE","","2864","guyana"
"occ--3920454443716344654","taxon-155-GESNERIACEAE","GESNERIACEAE","","4299","guyana"
"occ--4118973705803816400","taxon-155-GESNERIACEAE","GESNERIACEAE","Gleason, H.A.","83","guyana"
"occ-4867231570879896544","taxon-155-GESNERIACEAE","GESNERIACEAE","","199","guyana"
"occ--8099784272292080172","taxon-155-GESNERIACEAE","GESNERIACEAE","","361","guyana"
"occ--4553222600495864237","taxon-155-GESNERIACEAE","GESNERIACEAE","","420","guyana"
"occ-2573659193863019752","taxon-155-GESNERIACEAE","GESNERIACEAE","","611","guyana"
"occ--368888859962630762","taxon-155-GESNERIACEAE","GESNERIACEAE","","745","guyana"
"occ-4754540375032931575","taxon-155-GESNERIACEAE","GESNERIACEAE","","854","guyana"
"occ-7728571880502578944","taxon-155-GESNERIACEAE","GESNERIACEAE","Goodland, R.J.A., et al.","456","guyana"
"occ--921815711291209763","taxon-155-GESNERIACEAE","GESNERIACEAE","","456A","guyana"
"occ--2897945851795272103","taxon-155-GESNERIACEAE","GESNERIACEAE","","456B","guyana"
"occ-2606757041008275156","taxon-155-GESNERIACEAE","GESNERIACEAE","","473","guyana"
"occ-6905983981557961421","taxon-155-GESNERIACEAE","GESNERIACEAE","","704","guyana"
"occ-3846626750069181985","taxon-155-GESNERIACEAE","GESNERIACEAE","Goodland, V.","215","guyana"
"occ-2612814951598436550","taxon-155-GESNERIACEAE","GESNERIACEAE","Graham, E.H.","397","guyana"
"occ--4334556960582134055","taxon-155-GESNERIACEAE","GESNERIACEAE","Graham, V.E.","353","guyana"
"occ--6373428552359075897","taxon-155-GESNERIACEAE","GESNERIACEAE","Grewal, M.S., et al.","120","guyana"
"occ-5818678565681714026","taxon-155-GESNERIACEAE","GESNERIACEAE","","149","guyana"
"occ-6119279367962331574","taxon-155-GESNERIACEAE","GESNERIACEAE","","342","guyana"
"occ--8160726605434201182","taxon-155-GESNERIACEAE","GESNERIACEAE","Guppy, N.G.L.","345","guyana"
"occ--7538500009843446015","taxon-155-GESNERIACEAE","GESNERIACEAE","","370","guyana"
"occ--2774099275633989375","taxon-155-GESNERIACEAE","GESNERIACEAE","","433","guyana"
"occ-6074318335833515989","taxon-155-GESNERIACEAE","GESNERIACEAE","Hahn, W.J., et al.","3998","guyana"
"occ-3763908354423023510","taxon-155-GESNERIACEAE","GESNERIACEAE","","4024","guyana"
"occ-2700464393159609761","taxon-155-GESNERIACEAE","GESNERIACEAE","","4207","guyana"
"occ-7424561559575364289","taxon-155-GESNERIACEAE","GESNERIACEAE","","4281","guyana"
"occ-3529566336518434937","taxon-155-GESNERIACEAE","GESNERIACEAE","","4287","guyana"
"occ--3920454443716344654","taxon-155-GESNERIACEAE","GESNERIACEAE","","4299","guyana"
"occ-8961662747772886153","taxon-155-GESNERIACEAE","GESNERIACEAE","","4326","guyana"
"occ--3772843244653669511","taxon-155-GESNERIACEAE","GESNERIACEAE","","4346","guyana"
"occ-7524861813313396416","taxon-155-GESNERIACEAE","GESNERIACEAE","","4553","guyana"
"occ-2390003556411642536","taxon-155-GESNERIACEAE","GESNERIACEAE","","4625","guyana"
"occ-7017459191030138057","taxon-155-GESNERIACEAE","GESNERIACEAE","","4627","guyana"
"occ--4524764364556968724","taxon-155-GESNERIACEAE","GESNERIACEAE","","4657","guyana"
"occ--896978157626356185","taxon-155-GESNERIACEAE","GESNERIACEAE","","4658","guyana"
"occ--3323355864549238009","taxon-155-GESNERIACEAE","GESNERIACEAE","","4659","guyana"
"occ-574689546123505983","taxon-155-GESNERIACEAE","GESNERIACEAE","","5313","guyana"
"occ--8182165826489926905","taxon-155-GESNERIACEAE","GESNERIACEAE","","5377a","guyana"
"occ-7569288330394960845","taxon-155-GESNERIACEAE","GESNERIACEAE","","5377b","guyana"
"occ--6639423363306078256","taxon-155-GESNERIACEAE","GESNERIACEAE","","5466","guyana"
"occ-2285841225194771454","taxon-155-GESNERIACEAE","GESNERIACEAE","","5468","guyana"
"occ-2558194424654155656","taxon-155-GESNERIACEAE","GESNERIACEAE","Harrison, S.G., et al.","1098","guyana"
"occ-6925809187338375653","taxon-155-GESNERIACEAE","GESNERIACEAE","","1168","guyana"
"occ-6991730764357035825","taxon-155-GESNERIACEAE","GESNERIACEAE","","1346","guyana"
"occ--8964737807321453944","taxon-155-GESNERIACEAE","GESNERIACEAE","Henkel, T.W., et al.","169","guyana"
"occ--438489897411818213","taxon-155-GESNERIACEAE","GESNERIACEAE","","186","guyana"
"occ-6926167054286262111","taxon-155-GESNERIACEAE","GESNERIACEAE","","357","guyana"
"occ-8915371805678594472","taxon-155-GESNERIACEAE","GESNERIACEAE","","459","guyana"
"occ--8773683668073905409","taxon-155-GESNERIACEAE","GESNERIACEAE","","1210","guyana"
"occ--3391442221620247333","taxon-155-GESNERIACEAE","GESNERIACEAE","","1248","guyana"
"occ-6637112623893574300","taxon-155-GESNERIACEAE","GESNERIACEAE","","1263","guyana"
"occ--7167758574483694873","taxon-155-GESNERIACEAE","GESNERIACEAE","","1310","guyana"
"occ-1640762426613457961","taxon-155-GESNERIACEAE","GESNERIACEAE","","1344","guyana"
"occ--6971009553093722413","taxon-155-GESNERIACEAE","GESNERIACEAE","","1345","guyana"
"occ-9019989004827614156","taxon-155-GESNERIACEAE","GESNERIACEAE","","1358","guyana"
"occ--122218856837558517","taxon-155-GESNERIACEAE","GESNERIACEAE","","1652","guyana"
"occ-5897309893859964331","taxon-155-GESNERIACEAE","GESNERIACEAE","","1746","guyana"
"occ-2305612670177990952","taxon-155-GESNERIACEAE","GESNERIACEAE","","1810","guyana"
"occ-5982510277614182465","taxon-155-GESNERIACEAE","GESNERIACEAE","","1879","guyana"
"occ-8267588564004040087","taxon-155-GESNERIACEAE","GESNERIACEAE","","1885","guyana"
"occ--4899710494947990321","taxon-155-GESNERIACEAE","GESNERIACEAE","","1892","guyana"
"occ-3486549119432572576","taxon-155-GESNERIACEAE","GESNERIACEAE","","1948","guyana"
"occ-2271113907667656008","taxon-155-GESNERIACEAE","GESNERIACEAE","","1949","guyana"
"occ-4296673842849685260","taxon-155-GESNERIACEAE","GESNERIACEAE","","2018","guyana"
"occ--7339214136897172974","taxon-155-GESNERIACEAE","GESNERIACEAE","","2107","guyana"
"occ-3956748253461763142","taxon-155-GESNERIACEAE","GESNERIACEAE","","2159","guyana"
"occ-8804159650993326463","taxon-155-GESNERIACEAE","GESNERIACEAE","","2162","guyana"
"occ--2246225043462234211","taxon-155-GESNERIACEAE","GESNERIACEAE","","2409","guyana"
"occ--9053771223818638373","taxon-155-GESNERIACEAE","GESNERIACEAE","","2765","guyana"
"occ-1757970120112177086","taxon-155-GESNERIACEAE","GESNERIACEAE","","3601","guyana"
"occ-9100222123306806100","taxon-155-GESNERIACEAE","GESNERIACEAE","","4235","guyana"
"occ-2393380898902808536","taxon-155-GESNERIACEAE","GESNERIACEAE","","4290","guyana"
"occ--7585079092310764674","taxon-155-GESNERIACEAE","GESNERIACEAE","","4435","guyana"
"occ--3731154916791913494","taxon-155-GESNERIACEAE","GESNERIACEAE","","4574","guyana"
"occ--5880492362155521487","taxon-155-GESNERIACEAE","GESNERIACEAE","","4612","guyana"
"occ--6929645601452018769","taxon-155-GESNERIACEAE","GESNERIACEAE","","4670","guyana"
"occ--4147953223370923472","taxon-155-GESNERIACEAE","GESNERIACEAE","","4829","guyana"
"occ-8430130203449919217","taxon-155-GESNERIACEAE","GESNERIACEAE","","4939","guyana"
"occ-4326336490393715618","taxon-155-GESNERIACEAE","GESNERIACEAE","","4997","guyana"
"occ--1432694638166694155","taxon-155-GESNERIACEAE","GESNERIACEAE","","5546","guyana"
"occ--7550945670793656671","taxon-155-GESNERIACEAE","GESNERIACEAE","","5629","guyana"
"occ--4388278499462523778","taxon-155-GESNERIACEAE","GESNERIACEAE","","5794","guyana"
"occ--8500233300584458702","taxon-155-GESNERIACEAE","GESNERIACEAE","Herb. Rudge","s.n.","guyana"
"occ--6606136057287009441","taxon-155-GESNERIACEAE","GESNERIACEAE","Hitchcock, A.S.","16871","guyana"
"occ-9194690605787241274","taxon-155-GESNERIACEAE","GESNERIACEAE","","16948","guyana"
"occ--6248126026019968269","taxon-155-GESNERIACEAE","GESNERIACEAE","","17225","guyana"
"occ-1211452878129599986","taxon-155-GESNERIACEAE","GESNERIACEAE","","17234","guyana"
"occ--2707710617821477753","taxon-155-GESNERIACEAE","GESNERIACEAE","","17375","guyana"
"occ-782264291389675596","taxon-155-GESNERIACEAE","GESNERIACEAE","","17386","guyana"
