"taxonID","locality","localityType","distributionText"
"taxon-1-Besleria_flavovirens","Loreto","region","Distribution: Costa Rica , Colombia ( Amazonas ), Venezuela ( Amazonas , Bolívar ), Peru ( Loreto ), the Guianas , Brazil ( Amazonas , Roraima , Río Negro and Bahia ); > 100 collections studied (GU: 3; SU: 5; FG: 32)."
"taxon-1-Besleria_flavovirens","Guianas","region","Distribution: Costa Rica , Colombia ( Amazonas ), Venezuela ( Amazonas , Bolívar ), Peru ( Loreto ), the Guianas , Brazil ( Amazonas , Roraima , Río Negro and Bahia ); > 100 collections studied (GU: 3; SU: 5; FG: 32)."
"taxon-1-Besleria_flavovirens","Brazil","country","Distribution: Costa Rica , Colombia ( Amazonas ), Venezuela ( Amazonas , Bolívar ), Peru ( Loreto ), the Guianas , Brazil ( Amazonas , Roraima , Río Negro and Bahia ); > 100 collections studied (GU: 3; SU: 5; FG: 32)."
"taxon-1-Besleria_flavovirens","Amazonas","state","Distribution: Costa Rica , Colombia ( Amazonas ), Venezuela ( Amazonas , Bolívar ), Peru ( Loreto ), the Guianas , Brazil ( Amazonas , Roraima , Río Negro and Bahia ); > 100 collections studied (GU: 3; SU: 5; FG: 32)."
"taxon-1-Besleria_flavovirens","Roraima","state","Distribution: Costa Rica , Colombia ( Amazonas ), Venezuela ( Amazonas , Bolívar ), Peru ( Loreto ), the Guianas , Brazil ( Amazonas , Roraima , Río Negro and Bahia ); > 100 collections studied (GU: 3; SU: 5; FG: 32)."
"taxon-1-Besleria_flavovirens","Río Negro","region","Distribution: Costa Rica , Colombia ( Amazonas ), Venezuela ( Amazonas , Bolívar ), Peru ( Loreto ), the Guianas , Brazil ( Amazonas , Roraima , Río Negro and Bahia ); > 100 collections studied (GU: 3; SU: 5; FG: 32)."
"taxon-1-Besleria_flavovirens","Bahia","state","Distribution: Costa Rica , Colombia ( Amazonas ), Venezuela ( Amazonas , Bolívar ), Peru ( Loreto ), the Guianas , Brazil ( Amazonas , Roraima , Río Negro and Bahia ); > 100 collections studied (GU: 3; SU: 5; FG: 32)."
"taxon-2-Besleria_insolita","Guyana","country","Distribution: Guyana , French Guiana and Brazil ( Amaprá ); 59 collections studied, 57 from the Guianas (GU: 1; FG: 56)."
"taxon-2-Besleria_insolita","French Guiana","country","Distribution: Guyana , French Guiana and Brazil ( Amaprá ); 59 collections studied, 57 from the Guianas (GU: 1; FG: 56)."
"taxon-2-Besleria_insolita","Brazil","country","Distribution: Guyana , French Guiana and Brazil ( Amaprá ); 59 collections studied, 57 from the Guianas (GU: 1; FG: 56)."
"taxon-2-Besleria_insolita","Amaprá","state","Distribution: Guyana , French Guiana and Brazil ( Amaprá ); 59 collections studied, 57 from the Guianas (GU: 1; FG: 56)."
"taxon-2-Besleria_insolita","Guianas","region","Distribution: Guyana , French Guiana and Brazil ( Amaprá ); 59 collections studied, 57 from the Guianas (GU: 1; FG: 56)."
"taxon-3-Besleria_laxiflora","Mexico","country","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-3-Besleria_laxiflora","Central America","continental region","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-3-Besleria_laxiflora","Colombia","country","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-3-Besleria_laxiflora","Venezuela","country","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-3-Besleria_laxiflora","Brazil","country","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-3-Besleria_laxiflora","Guyana","country","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-3-Besleria_laxiflora","Suriname","country","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-3-Besleria_laxiflora","Guianas","region","Distribution: Mexico through Central America to Colombia , Venezuela , Brazil , Guyana and Suriname ; > 450 specimens studied, 24 from the Guianas (GU: 13; SU: 11)."
"taxon-4-Besleria_parviflora","Guayana Highlands","region","Distribution: Guayana Highlands in Guyana and adjacent Venezuela and Brazil ; 18 collections studied (GU: 1)."
"taxon-4-Besleria_parviflora","Guyana","country","Distribution: Guayana Highlands in Guyana and adjacent Venezuela and Brazil ; 18 collections studied (GU: 1)."
"taxon-4-Besleria_parviflora","Venezuela","country","Distribution: Guayana Highlands in Guyana and adjacent Venezuela and Brazil ; 18 collections studied (GU: 1)."
"taxon-4-Besleria_parviflora","Brazil","country","Distribution: Guayana Highlands in Guyana and adjacent Venezuela and Brazil ; 18 collections studied (GU: 1)."
"taxon-5-Besleria_patrisii","Guianas","region","Distribution: Endemic to the Guianas ; 85 specimens studied (GU: 4; SU: 13; FG: 68)."
"taxon-6-Besleria_penduliflora","Guayana highlands","region","Distribution: Guayana highlands of Venezuela and Guyana ; 16 specimens studied (GU: 7)."
"taxon-6-Besleria_penduliflora","Venezuela","country","Distribution: Guayana highlands of Venezuela and Guyana ; 16 specimens studied (GU: 7)."
"taxon-6-Besleria_penduliflora","Guyana","country","Distribution: Guayana highlands of Venezuela and Guyana ; 16 specimens studied (GU: 7)."
"taxon-7-Besleria_saxicola","Guyana","country","Distribution: Endemic to Guyana ; 11 specimens studied (GU: 11)."
"taxon-3-CHRYSOTHEMIS","West Indies","region","Distribution: A genus of 6 species in the West Indies , C and northern S America growing at low elevations; 2 species in the Guianas ."
"taxon-3-CHRYSOTHEMIS","C and northern S America","continental region","Distribution: A genus of 6 species in the West Indies , C and northern S America growing at low elevations; 2 species in the Guianas ."
"taxon-3-CHRYSOTHEMIS","Guianas","region","Distribution: A genus of 6 species in the West Indies , C and northern S America growing at low elevations; 2 species in the Guianas ."
"taxon-1-Chrysothemis_pulchella","West Indies","region","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","C America","continental region","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Nicaragua","country","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Panama","country","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Colombia","country","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Guianas","region","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Brazil","country","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Amazonas","state","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Roraima","state","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-1-Chrysothemis_pulchella","Guianas","region","Distribution: West Indies , C America ( Nicaragua to Panama ), Colombia to the Guianas and Brazil ( Amazonas , Roraima ); ±200 collections studied, 20 in the Guianas (GU: 13; SU: 6; FG: 1)."
"taxon-2-Chrysothemis_rupestris","Guianas","region","Distribution: Endemic to Guianas , but with one unverified specimen from Brazil ( Parrá ), Cid et al. 96477; 33 collections studied (GU: 13; SU 20)."
"taxon-2-Chrysothemis_rupestris","Brazil","country","Distribution: Endemic to Guianas , but with one unverified specimen from Brazil ( Parrá ), Cid et al. 96477; 33 collections studied (GU: 13; SU 20)."
"taxon-2-Chrysothemis_rupestris","Parrá","state","Distribution: Endemic to Guianas , but with one unverified specimen from Brazil ( Parrá ), Cid et al. 96477; 33 collections studied (GU: 13; SU 20)."
"taxon-4-CODONANTHE","Mexico","country","Distribution: A genus of 15 species from Mexico to Brazil , and from the Lesser Antilles to Peru and Bolivia , on arboreal ant-nests in rainforests; 2 species in the Guianas ."
"taxon-4-CODONANTHE","Brazil","country","Distribution: A genus of 15 species from Mexico to Brazil , and from the Lesser Antilles to Peru and Bolivia , on arboreal ant-nests in rainforests; 2 species in the Guianas ."
"taxon-4-CODONANTHE","Lesser Antilles","region","Distribution: A genus of 15 species from Mexico to Brazil , and from the Lesser Antilles to Peru and Bolivia , on arboreal ant-nests in rainforests; 2 species in the Guianas ."
"taxon-4-CODONANTHE","Peru","country","Distribution: A genus of 15 species from Mexico to Brazil , and from the Lesser Antilles to Peru and Bolivia , on arboreal ant-nests in rainforests; 2 species in the Guianas ."
"taxon-4-CODONANTHE","Bolivia","country","Distribution: A genus of 15 species from Mexico to Brazil , and from the Lesser Antilles to Peru and Bolivia , on arboreal ant-nests in rainforests; 2 species in the Guianas ."
"taxon-4-CODONANTHE","Guianas","region","Distribution: A genus of 15 species from Mexico to Brazil , and from the Lesser Antilles to Peru and Bolivia , on arboreal ant-nests in rainforests; 2 species in the Guianas ."
"taxon-1-Codonanthe_calcarata","Eastern Venezuela","region","Distribution: Eastern Venezuela , the Guianas , northern Brazil , and eastern Bolivia ; > 150 collections studied (GU: > 50; SU: 20; FG: 40)."
"taxon-1-Codonanthe_calcarata","Guianas","region","Distribution: Eastern Venezuela , the Guianas , northern Brazil , and eastern Bolivia ; > 150 collections studied (GU: > 50; SU: 20; FG: 40)."
"taxon-1-Codonanthe_calcarata","northern Brazil","region","Distribution: Eastern Venezuela , the Guianas , northern Brazil , and eastern Bolivia ; > 150 collections studied (GU: > 50; SU: 20; FG: 40)."
"taxon-1-Codonanthe_calcarata","eastern Bolivia","region","Distribution: Eastern Venezuela , the Guianas , northern Brazil , and eastern Bolivia ; > 150 collections studied (GU: > 50; SU: 20; FG: 40)."
"taxon-2-Codonanthe_crassifolia","southern Mexico","region","Distribution: As Moore (1973) wrote, ""Codonanthe crassifolia has the greatest range and the most variable morphology of any species in the genus"". The species is distributed from southern Mexico through C America into northern S America , south to Bolivia and Brazil , and east to the Guianas ; > 500 collections studied, 110 in the Guianas (GU: 50; SU: 10; FG: 50)."
"taxon-2-Codonanthe_crassifolia","C America","continental region","Distribution: As Moore (1973) wrote, ""Codonanthe crassifolia has the greatest range and the most variable morphology of any species in the genus"". The species is distributed from southern Mexico through C America into northern S America , south to Bolivia and Brazil , and east to the Guianas ; > 500 collections studied, 110 in the Guianas (GU: 50; SU: 10; FG: 50)."
"taxon-2-Codonanthe_crassifolia","northern S America","continental region","Distribution: As Moore (1973) wrote, ""Codonanthe crassifolia has the greatest range and the most variable morphology of any species in the genus"". The species is distributed from southern Mexico through C America into northern S America , south to Bolivia and Brazil , and east to the Guianas ; > 500 collections studied, 110 in the Guianas (GU: 50; SU: 10; FG: 50)."
"taxon-2-Codonanthe_crassifolia","south to Bolivia","region","Distribution: As Moore (1973) wrote, ""Codonanthe crassifolia has the greatest range and the most variable morphology of any species in the genus"". The species is distributed from southern Mexico through C America into northern S America , south to Bolivia and Brazil , and east to the Guianas ; > 500 collections studied, 110 in the Guianas (GU: 50; SU: 10; FG: 50)."
"taxon-2-Codonanthe_crassifolia","Brazil","country","Distribution: As Moore (1973) wrote, ""Codonanthe crassifolia has the greatest range and the most variable morphology of any species in the genus"". The species is distributed from southern Mexico through C America into northern S America , south to Bolivia and Brazil , and east to the Guianas ; > 500 collections studied, 110 in the Guianas (GU: 50; SU: 10; FG: 50)."
"taxon-2-Codonanthe_crassifolia","Guianas","region","Distribution: As Moore (1973) wrote, ""Codonanthe crassifolia has the greatest range and the most variable morphology of any species in the genus"". The species is distributed from southern Mexico through C America into northern S America , south to Bolivia and Brazil , and east to the Guianas ; > 500 collections studied, 110 in the Guianas (GU: 50; SU: 10; FG: 50)."
"taxon-5-CODONANTHOPSIS","Guianas","region","Distribution: An Andean and Amazonian (from the Guianas to Peru ) low elevation rain forest genus of 4 species known from Brazil and Peru to Colombia , east to French Guiana , and in the Guayana region of Venezuela ; 1 species in the Guianas."
"taxon-5-CODONANTHOPSIS","Peru","country","Distribution: An Andean and Amazonian (from the Guianas to Peru ) low elevation rain forest genus of 4 species known from Brazil and Peru to Colombia , east to French Guiana , and in the Guayana region of Venezuela ; 1 species in the Guianas."
"taxon-5-CODONANTHOPSIS","Brazil","country","Distribution: An Andean and Amazonian (from the Guianas to Peru ) low elevation rain forest genus of 4 species known from Brazil and Peru to Colombia , east to French Guiana , and in the Guayana region of Venezuela ; 1 species in the Guianas."
"taxon-5-CODONANTHOPSIS","Peru","country","Distribution: An Andean and Amazonian (from the Guianas to Peru ) low elevation rain forest genus of 4 species known from Brazil and Peru to Colombia , east to French Guiana , and in the Guayana region of Venezuela ; 1 species in the Guianas."
"taxon-5-CODONANTHOPSIS","Colombia","country","Distribution: An Andean and Amazonian (from the Guianas to Peru ) low elevation rain forest genus of 4 species known from Brazil and Peru to Colombia , east to French Guiana , and in the Guayana region of Venezuela ; 1 species in the Guianas."
"taxon-5-CODONANTHOPSIS","French Guiana","country","Distribution: An Andean and Amazonian (from the Guianas to Peru ) low elevation rain forest genus of 4 species known from Brazil and Peru to Colombia , east to French Guiana , and in the Guayana region of Venezuela ; 1 species in the Guianas."
"taxon-5-CODONANTHOPSIS","Guayana region of Venezuela","region","Distribution: An Andean and Amazonian (from the Guianas to Peru ) low elevation rain forest genus of 4 species known from Brazil and Peru to Colombia , east to French Guiana , and in the Guayana region of Venezuela ; 1 species in the Guianas."
"taxon-1-Codonanthopsis_dissimulata","Ecuador","country","Distribution: Ecuador , northern Peru , Brazil ( Amazonas ), the Guianas ; 40 collections studied, 4 from the Guianas (GU: 2; FG: 2)."
"taxon-1-Codonanthopsis_dissimulata","northern Peru","region","Distribution: Ecuador , northern Peru , Brazil ( Amazonas ), the Guianas ; 40 collections studied, 4 from the Guianas (GU: 2; FG: 2)."
"taxon-1-Codonanthopsis_dissimulata","Brazil","country","Distribution: Ecuador , northern Peru , Brazil ( Amazonas ), the Guianas ; 40 collections studied, 4 from the Guianas (GU: 2; FG: 2)."
"taxon-1-Codonanthopsis_dissimulata","Amazonas","state","Distribution: Ecuador , northern Peru , Brazil ( Amazonas ), the Guianas ; 40 collections studied, 4 from the Guianas (GU: 2; FG: 2)."
"taxon-1-Codonanthopsis_dissimulata","Guianas","region","Distribution: Ecuador , northern Peru , Brazil ( Amazonas ), the Guianas ; 40 collections studied, 4 from the Guianas (GU: 2; FG: 2)."
"taxon-1-Codonanthopsis_dissimulata","Guianas","region","Distribution: Ecuador , northern Peru , Brazil ( Amazonas ), the Guianas ; 40 collections studied, 4 from the Guianas (GU: 2; FG: 2)."
"taxon-6-COLUMNEA","Mexico","country","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-6-COLUMNEA","C America","continental region","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-6-COLUMNEA","Caribbean islands","region","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-6-COLUMNEA","northern S America","continental region","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-6-COLUMNEA","Bolivia","country","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-6-COLUMNEA","Amaprá","state","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-6-COLUMNEA","Brazil","country","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-6-COLUMNEA","Guianas","region","Distribution: About 160 species from Mexico through C America , to the Caribbean islands and into northern S America as far south as Bolivia and east to Amaprá in Brazil ; 4 species are so far known from the Guianas , a 5th, C. scandens , included here because it might be expected in our area."
"taxon-1-Columnea_calotricha","Guatemala","region","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-1-Columnea_calotricha","Costa Rica","country","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-1-Columnea_calotricha","Panama","country","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-1-Columnea_calotricha","Brazil","country","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-1-Columnea_calotricha","Amaprá","state","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-1-Columnea_calotricha","Suriname","country","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-1-Columnea_calotricha","French Guiana","country","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-1-Columnea_calotricha","Guianas","region","Distribution: Guatemala , Costa Rica , Panama , Brazil ( Amaprá ), in Suriname and French Guiana ; > 100 specimens studied, 63 from the Guianas (SU: 11; FG: 52)."
"taxon-2-Columnea_guianensis","Guyana","country","Distribution: Guyana and adjacent Venezuela (Sucre); 15 collections studied, 12 in the Guianas (GU: 12)."
"taxon-2-Columnea_guianensis","Venezuela","country","Distribution: Guyana and adjacent Venezuela (Sucre); 15 collections studied, 12 in the Guianas (GU: 12)."
"taxon-2-Columnea_guianensis","Guianas","region","Distribution: Guyana and adjacent Venezuela (Sucre); 15 collections studied, 12 in the Guianas (GU: 12)."
"taxon-3-Columnea_oerstediana","Costa Rica","country","Distribution: Costa Rica , Panama , French Guiana and Brazil ( Amaprá ); ± 150 collections studied, 58 from the Guianas (FG: 58)."
"taxon-3-Columnea_oerstediana","Panama","country","Distribution: Costa Rica , Panama , French Guiana and Brazil ( Amaprá ); ± 150 collections studied, 58 from the Guianas (FG: 58)."
"taxon-3-Columnea_oerstediana","French Guiana","country","Distribution: Costa Rica , Panama , French Guiana and Brazil ( Amaprá ); ± 150 collections studied, 58 from the Guianas (FG: 58)."
"taxon-3-Columnea_oerstediana","Brazil","country","Distribution: Costa Rica , Panama , French Guiana and Brazil ( Amaprá ); ± 150 collections studied, 58 from the Guianas (FG: 58)."
"taxon-3-Columnea_oerstediana","Amaprá","state","Distribution: Costa Rica , Panama , French Guiana and Brazil ( Amaprá ); ± 150 collections studied, 58 from the Guianas (FG: 58)."
"taxon-3-Columnea_oerstediana","Guianas","region","Distribution: Costa Rica , Panama , French Guiana and Brazil ( Amaprá ); ± 150 collections studied, 58 from the Guianas (FG: 58)."
