WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000511487,Common near streams in evergreen forest; altitude 50–500 m. Flowering and fruiting during June–September.,ecology,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000511487,7,3,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728
wfo-0000755470,"In muddy soil or water to 0.5 m deep of streams, rivers, lakes, and marshes. The only collection from Thailand was collected at alt. 1200 (Kerr 5439).",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000755470,7,3,"Alisma plantago-aquatica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 352. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02512
wfo-0000529089,Near streams in evergreen forest; altitude 600–800 m. Flowering and fruiting November-February.,ecology,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000529089,7,3,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584
wfo-0000158719,Understory of evergreen forest on granitic bedrock or limestone below 200 m alt.,ecology,EN,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000158719,7,3,"Anerincleistus griffithii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 415. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02596
wfo-0000158728,Evergreen forest.,ecology,EN,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000158728,7,3,"Anerincleistus pedunculatus. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 415. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02597
wfo-0000760971,"Slow flowing streams, rice fields, and ponds; alt. 200-800 m.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000760971,7,3,"Aponogeton lakhonensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 359. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02523
wfo-0001280636,Common in the undergrowth of evergreen forest; 400–1600 m alt.,ecology,EN,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001280636,7,3,"Blastus borneensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 417. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02599
wfo-0001066601,"Pools, streams and lakes, up to 1000 m.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001066601,7,3,"Blyxa aubertii aubertii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 367. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02532
wfo-0000770593,"Wide variety of aquatic habitats, from rice fields, to pools, lakes, rivers and streams, up to 1300 m.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000770593,7,3,"Blyxa aubertii echinosperma. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 367. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02533
wfo-0000773026,"Rice fields and pools, sea level to 1200 m.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000773026,7,3,"Blyxa japonica japonica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 368. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02534
wfo-0000770622,"Pools and small streams, sea level to 1500 m.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000770622,7,3,"Blyxa quadricostata. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 368. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02536
wfo-0000762564,"In muddy soil or water to 0.5 m deep of streams, rivers, lakes, and marshes.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000762564,7,3,"Butomopsis latifolia. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 384. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02560
wfo-0001269413,"Common on rocky ground or in old clearings, by streams; altitude 50–700 m. Flowering and fruiting during July to September.",ecology,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001269413,7,3,"Byttneria andamanensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 545. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02730
wfo-0000577123,Common in old clearings or open spaces; altitude 100–700 m. Flowering and fruiting during June–December.,ecology,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000577123,7,3,"Byttneria aspera. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 545. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02731
wfo-0000577179,Scattered in mixed deciduous and scrub forest; altitude 30–200 m. Flowering and fruiting during April–June.,ecology,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000577179,7,3,"Byttneria echinata. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 548. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02732
wfo-0000577299,Common in old clearings or scrub forest; altitude 50–500 m. Flowering and fruiting during September–February.,ecology,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000577299,7,3,"Byttneria pilosa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 550. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02733
wfo-0000762632,"In pools and ditches, and along riverbanks.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000762632,7,3,"Caldesia oligococca. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 354. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02514
wfo-0000762635,"Permanent lowland swamps, rooting in shawllow water.",ecology,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000762635,7,3,"Caldesia parnassifolia. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 354. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02515
wfo-0001080580,Disturbed sites from sea-level to 150 m elevation.,ecology,EN,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001080580,7,3,"Clidemia hirta. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 419. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02601
wfo-0000617045,Scattered along edges of evergreen forest; altitude 10–100 m. Flowering and fruiting during January–June.,ecology,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000617045,7,3,"Commersonia bartramia. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 550. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02735
