WFOID,description,type,language,contributor,audience,rightsHolder,created,creator,source,Volume,Part,bibliographicCitation,license,rights,URI
wfo-0000511487,"Shrub 1–4 m high; finely stellate-tomentose then glabrescent; stem soft inside. Stipules caducous. Leaves simple, alternate, cordate, 8–20 x 4–12 cm, chartaceous, apex acuminate to cuspidate, base cordate to slightly oblique-auriculate, margin slightly serrate to entire; 5(–3) nerves from leaf base, secondary nerves 3–7 pairs, arched and anastomosing, scalariform veins distinct on lower surface. Petioles 1.5–18 cm, pubescent, wrinkled or flattened at base when dry. Inflorescence cymes, pubescent, 1–3-flowered, opposite the leaves near the end of twigs, 5–10 cm long. Flowers 5 merous, purplish-brown, red or yellow. Calyx free, oblong or ovate-oblong 1–2.2 x 4–7 mm, glabrescent externally. Petals free, spreading, alternate with sepals, spathulate with a concave claw near base, 1.5–2 x 0.5–2 cm, sparsely hairy outside, glabrous internally. Stamens 10, 5 fertile and 5 sterile. Ovary oblong, with 5 longitudinal ridges, ca 5 x 1 mm, sparsely hairy, 5-locular; style fusiform or lanceolate with a 5-lobed stigma. Fruits conical, 2.5–3 x 4–6 cm, dehiscent; wings narrow towards the base; fruiting stalk up to 4 cm long, hairy. Seeds black.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000511487,7,3,"Abroma augustum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 542. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02728
wfo-0000755470,"Herbs to 75 cm tall; rhizome 1–3 cm thick. Leaves pale green to green-brown; submerged leaves linear, very thin, 25–80 by 0.5–1 cm, with 1–3 veins; floating leaves with ovate to elliptic blades, blades 2.5–8 by 1–3 cm, apex acute, base truncate, veins 3–5, petiole to 50 cm long; emergent leaves with ovate to elliptic blades, 3–20 by 11 cm, apex acute, base truncate, veins 5–9 petiole 5-30 cm. Inflorescence much branched, with 4–9 verticels, to 75 by 30 cm, each verticel with 3–5 flowers or branches, peduncles to 50 cm by 1.5–4 mm; pedicels filiform, to 30 mm. Flowers to 18 mm wide; sepals 1.8–3 by 1.5–2 mm; petals purplish white to white with purple margins, 3.5–6.5 by 3.6 mm; stamens in one series; anthers elliptic, 0.5–1.2 by 0.5–0.8 mm; filaments filiform; carpels numerous. Fruit elliptical, 1.5–3.1 by 0.9–2 mm; fruiting aggregate ca 3 mm diam.",general,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000755470,7,3,"Alisma plantago-aquatica. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 352. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02512
wfo-0000529089,"Evergreen tree, 20–40 m high, usually with straight bole; bark grey to brownish grey, narrowly longitudinally fissured, and peeling off in thin, long, irregular flakes; twigs glabrous with permanent leaf scars; buds ovoid. Leaves elliptic to ovate-lanceolate, 6–12 x 2–5 cm, apex acute to acuminate, base obtuse, rounded or slightly cuneate, pustulate, usually curved upwards, dark, glandular-dotted at crenate or serrate margin, secondary nerves 5–10 pairs, anastomosing. Petiole 1–3 cm long, glabrescent. Male flowers in spikes or racemes, 5–10 cm long, reflexed, with 6–14 flowers. Stamens glabrous, up to 2 mm long. Female flowers in a globose head, ca 1 x 1 cm with 4–18 flowers; peduncle 2–3 cm, pubescent. Ovary ¾ inferior; styles recurved and sulcate, 3–4 mm long. Capsules united into a woody, globose or pyramidal head, ca 1.5 diam, with 4–18 capsules, each capsule up to 1 cm long with one fertile seed; fruiting peduncle 2–3.5 cm. Seed winged.",general,EN,C. Phengklai,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000529089,7,3,"Altingia excelsa. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 401. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02584
wfo-0000158719,"Shrub, to 2.5 m tall, branches terete, like the petioles and principal leaf nerves densely appressed or spreading setose, setae to 2.5 mm long. Leaves of a pair equal or nearly so, broadly elliptic to ovate, 7.5–27 x 3–18 cm, base almost cordate, sometimes acute, apex acuminate, margin entire to minutely serrulate, lamina with 2–3 pairs of lateral primary veins, on both surfaces appressed setose, petioles 1–11 cm long. Inflorescences sessile clusters of flowers, on leafless nodes or rarely in leaf axils. Flowers 4-merous; pedicels 7–12 mm long; bracts subulate, minute and caducous. Hypanthium campanulate, 2.5–3 mm long, densely hirsute or hispid-setose; calyx lobes linear-subulate, 1–2 mm long, hispid. Petals 3–3.5 mm long, pink. Stamens 8, subisomorphic, anthers 3–3.5 mm long, yellow. Capsule slightly urceolate and angular, 4–5 mm long, with an indumentum of pinkish setae and persistent calyx lobes.",general,EN,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000158719,7,3,"Anerincleistus griffithii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 415. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02596
wfo-0000158728,"Shrub, to 1 m tall, branchletes terete, young parts covered with appressed setae to 1 mm long. Leaves of a pair usually somewhat unequal, elliptic to ovate-oblong, 6–29 x 3–15 cm, base acute, apex acuminate, margin entire to minutely serrulate, lamina with 1 pair of lateral primary veins plus a faint intramarginal pair, upper surface glabrous except appressed-setose on veins, lower surface more densely setose, petioles 1.5–6.5 cm long. Inflorescences sessile clusters of flowers, on leafless nodes or in leaf axils. Flowers 4-merous; pedicels 7–12 mm long; bracts subulate, minute, caducous. Hypanthium campanulate, 4–8 mm long, appressed setose, often pinkish-red; calyx lobes triangular, 1 mm long, aristate. Petals ca 8 mm long, yellow or white. Stamens 8, subisomorphic, anthers 5.5–6 mm long, yellow. Capsule slightly urceolate, ca 6 mm long, strigose.",general,EN,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000158728,7,3,"Anerincleistus pedunculatus. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 415. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02597
wfo-0000760971,"Corm elongate to ovoid, to 2 cm diam. Leaves floating and submersed; submersed leaves petiolate, narrowly oval to linear, to 25 by to 6 cm, base narrowly cuneate, apex narrowly cuneate to rounded, veins 7–9, petiole 7–35 cm long; floating leaves petiolate, to 17 by to 4 cm, base cordate or rarely rounded, apex cuneate to rounded. Inflorescence up to 8 cm long in flower, to 17 cm in fruit; peduncle slightly thickened near apex; spathe ca 17 mm long, caducous or rarely persistent. Flowers secund; tepals 1–2 by 0.7–1.5 mm, yellow; stamens 1.5–3 mm long; filaments expanded near apex; carpels 3–5, 0.9–1.7 mm long, ovules 4–8. Fruit to 3 by to 2 mm, beaked centrally or laterally; seeds 2–3 by to 1 mm.",general,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000760971,7,3,"Aponogeton lakhonensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 359. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02523
wfo-0001280636,"Shrub, 1.5–5 m high, branchlets terete and with an indumentum of minute peltate and sessile glands (<a href=""../image/flora/7/MELA_Fig26.jpg"" target=_blank >Fig. 26E</a>), sometimes also with plumose hairs when young, older branchlets glabrous. Leaves of a pair often unequal, elliptic, smaller one (3–)4–14(–21) x 0.7–4(–8) cm, larger one (4.6–)8–19(–28) x 1.6–6(–10) cm, base attenuate, acute or rounded, apex long acuminate, margin entire or weakly dentate, lamina with (1–)2 pairs of lateral primary veins, the outer pair faint, both surfaces when young with minute brown glands and minute plumose hairs on the midrib, upper surface glabrescent, petioles 0.5–3.5 cm long. Inflorescences axillary or terminal cymes 3–6 cm long. Flowers 4-merous (<a href=""../image/flora/7/MELA_Fig26.jpg"" target=_blank >Fig. 26B</a>). Hypanthium campanulate to urceolate, ca 3.5 mm long, with yellow peltate glands and sometimes also plumose hairs, sepal rim truncate, about 0.2–0.5(–1.2) mm high, dorsally with 4 cusps. Petals ovate, (1–)2–2.5 mm long, white. Stamens 4, pink, anthers 2.5–3.5 mm long. Ovary 4-locular, partially adnate to the hypanthium for its entire length, apically deeply depressed around the style base. Fruit an urceolate or campanulate capsule, sometimes weakly ribbed, about 3–4 mm long, apex not beaked or otherwise adorned.",general,EN,"S.S. Renner, G. Clausing, N. Cellinese, K.Meyer",,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001280636,7,3,"Blastus borneensis. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 417. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02599
wfo-0000770592,"Monoclinous herbs, stems 0.5–3 cm long. Leaves basal, 2.5–60 by 0.5–1.2 cm, finely serrate, apex acute. Inflorescence sessile or with peduncles to 50 cm long; spathe flattened. Flowers mostly solitary, rarely paired, projected to water surface; stamens 3. Fruit terete, 20–80 by to 5 mm. Seeds ellipsoidal, smooth, with up to 12 ridges, with or without basal and/or apical tails, 1.2–2 mm long, ridges muricate to spiny.",general,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000770592,7,3,"Blyxa aubertii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 366. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02531
wfo-0001066601,"Seeds smooth or with up to 12 irregular, longitudinal ridges, without apical or basal tails, 1.2–1.8 mm, ridges mostly interrupted, muricate.",general,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001066601,7,3,"Blyxa aubertii aubertii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 367. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02532
wfo-0000770593,"Seeds with up to 12 irregular, longitudinal ridges, with apical and/or basal tails, 1.5–2 mm, ridges distinctly spiny, tails to 5 mm long, mostly less.",general,EN,R.R. Haynes,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000770593,7,3,"Blyxa aubertii echinosperma. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 367. Accessed 2021-07-31",All rights reserved,Forest Herbarium,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=02533
